,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5,zgu50_cluster6
1970-01-01,0.020482346,-0.0841196,-0.07509063,-0.02056063,0.042843435,-0.034297332
1970-02-01,-0.0056405743,-0.060986403,-0.022381326,-0.018416435,0.033561077,0.0406718
1970-03-01,0.008552556,-0.06041776,0.0016115807,0.011286236,-0.006754127,-0.026461428
1970-04-01,-0.017292475,-0.066517234,-0.033779033,0.037192054,-0.053764764,-0.064938106
1970-05-01,-0.014586829,-0.09158512,0.011485349,0.022897981,-0.010362384,-0.05986753
1970-06-01,-0.025853762,-0.09891619,-0.021783177,-0.05181102,0.08054136,0.0341467
1970-07-01,-0.024731008,-0.0527781,-0.12940279,0.021154208,0.006834309,-0.15586492
1970-08-01,-0.016950654,-0.023671666,-0.19190681,0.007924501,0.011895585,-0.059253193
1970-09-01,-0.02110212,-0.11648486,-0.20467019,0.010693663,-0.031355046,-0.30279395
1970-10-01,-0.017073624,-0.14245713,-0.10301572,0.0047351257,-0.053579494,-0.1741534
1970-11-01,-0.010306812,-0.113103904,-0.19860221,0.040252354,0.0024841502,-0.060901254
1970-12-01,-0.014201084,-0.053587142,-0.06204068,-0.01312551,-0.016166935,-0.05087088
1971-01-01,-0.014413786,-0.089416035,-0.06426349,-0.0346881,0.01959266,0.043684952
1971-02-01,-0.042384215,-0.10600218,-0.03229688,-0.015292339,0.017146636,0.075236686
1971-03-01,-0.026028845,-0.13036595,0.012853043,-0.06282017,-0.011320571,0.041983537
1971-04-01,0.004530513,-0.014636997,-0.11034632,0.007941361,-0.0048699924,-0.07621537
1971-05-01,0.03179821,0.016119413,-0.083904065,0.097750865,0.012000746,-0.077574976
1971-06-01,0.048741616,-0.11126132,-0.010457838,0.03211003,0.041564308,-0.044403885
1971-07-01,0.044773582,-0.08279055,-0.1407484,0.0706849,0.03507141,-0.048239436
1971-08-01,0.017006189,0.06398225,-0.085873224,0.119555704,0.07070283,-0.0014385891
1971-09-01,0.04619886,-0.11054683,-0.114312254,0.006133356,0.03623537,-0.043185163
1971-10-01,0.04623677,-0.09337661,-0.116441995,0.015937664,0.019277535,-0.039699093
1971-11-01,0.028174538,-0.0046787746,-0.034889974,0.018965276,0.025211772,-0.032259252
1971-12-01,0.021759586,-0.023659473,-0.04873089,0.00062547624,-0.017507099,-0.054372776
1972-01-01,0.04253955,-0.0522593,0.012467947,-0.04472716,0.024342125,-0.05974018
1972-02-01,0.034477968,-0.07942834,-0.012371157,-0.007929161,0.061772786,-0.016141731
1972-03-01,0.025417022,-0.10730956,0.02608992,-0.0712437,0.03993284,0.027164597
1972-04-01,0.029515296,-0.07184842,0.036832992,-0.028826086,0.0015462525,-0.021673437
1972-05-01,0.053253468,-0.16294739,-0.031119809,-0.08305955,0.044331424,-0.014998449
1972-06-01,0.02601349,-0.28267208,0.0776291,-0.03464541,0.22140244,0.06393545
1972-07-01,0.0081364615,-0.1625709,-0.092150405,0.021457396,-0.027951721,-0.20723768
1972-08-01,-0.017349105,-0.0057921745,-0.061993357,0.12073418,0.1470008,0.11229294
1972-09-01,-0.010834761,-0.090659074,-0.15180288,-0.0065054568,0.039144874,-0.015330769
1972-10-01,-0.0023881537,-0.006990863,-0.08022266,-0.025716186,-0.0120401615,-0.13621663
1972-11-01,0.006296466,-0.050431874,0.082663685,-0.00901847,-0.0041568386,-0.08540909
1972-12-01,-0.0077317115,-0.06810739,-0.056550376,-0.03899139,0.037524235,0.014645744
1973-01-01,0.0026008608,-0.096255854,-0.03731718,-0.02092372,0.008310848,0.007918393
1973-02-01,-0.03550347,-0.12681592,0.013707552,-0.031677183,0.0044229324,0.08692465
1973-03-01,-0.0036485346,0.030408313,-0.058131464,0.027279213,0.02729148,0.060965654
1973-04-01,0.011464296,-0.04988275,0.03271738,-0.05018131,0.046390742,0.056326445
1973-05-01,0.032820188,-0.10463144,-0.06125085,0.014441842,0.062907785,-0.04095608
1973-06-01,0.039740544,-0.07205315,-0.11185401,0.03304524,0.091687374,-0.019476319
1973-07-01,0.017277623,-0.135639,-0.10078533,0.09882166,0.11611574,0.0070363972
1973-08-01,0.023301354,-0.11203763,-0.13457529,0.028541423,0.012797153,-0.09194058
1973-09-01,0.029549187,-0.04299465,-0.043236367,0.0029960107,0.001837332,-0.05784929
1973-10-01,0.0033676298,-0.085710995,-0.10002597,-0.022200953,-0.010029255,-0.15344134
1973-11-01,0.0037626764,-0.07138657,-0.03129818,-0.011609047,-0.047210835,-0.15849838
1973-12-01,-0.01399076,-0.0709349,-0.03444675,-0.03363468,0.01974556,0.05214217
1974-01-01,-0.0229114,-0.11269719,-0.03399965,-0.056618657,-0.011158988,0.017223516
1974-02-01,-0.02178351,-0.08652851,-0.0044329604,-0.042335793,0.030892435,0.054946512
1974-03-01,-0.011401568,-0.13990268,0.008714288,-0.036395114,-0.008472375,0.04789155
1974-04-01,0.010906272,-0.076559566,0.047066074,-0.013445175,-0.02446863,-0.12672268
1974-05-01,0.039780337,-0.21107139,0.12863901,-0.06561569,0.1414307,0.099377036
1974-06-01,0.01633644,-0.021090025,0.022692796,-0.03669484,0.08211363,-0.03674332
1974-07-01,0.00031076398,-0.09207806,-0.02008193,0.033302914,0.13051246,-0.0062919976
1974-08-01,0.012350569,-0.30146548,0.09230458,-0.063357815,0.062166084,-0.053149655
1974-09-01,0.007783131,0.035360128,-0.07156056,0.10471822,0.025309842,-0.038583063
1974-10-01,0.008772098,-0.11877078,-0.08159806,0.018382216,0.024856055,-0.021473553
1974-11-01,0.010720276,-0.1686669,-0.007271774,-0.022382434,-0.0048649223,-0.10295988
1974-12-01,0.009708807,-0.076858856,0.029061273,-0.0131627135,-0.017248983,-0.047615353
1975-01-01,0.006347299,-0.0016985702,-0.022494625,0.00363769,0.0017739444,-0.031243008
1975-02-01,-0.000323099,-0.040813766,0.02625368,-0.029308548,-0.0014554921,-0.021342922
1975-03-01,-0.009372924,-0.021905536,0.005107491,-0.0054067424,-0.0063416073,0.008484572
1975-04-01,0.018732982,-0.058575593,-0.007855866,-0.008448263,0.034269404,-0.042854138
1975-05-01,0.019401748,-0.09222561,0.031861313,0.015377324,0.023903593,-0.1345132
1975-06-01,0.025251485,-0.15667394,-0.008049372,0.036002442,0.0723753,-0.09786549
1975-07-01,0.010534375,-0.0320033,-0.12222692,0.08487771,0.0499012,0.009001821
1975-08-01,0.030484362,0.0093650315,-0.15823843,0.072015956,0.06456664,-0.06253678
1975-09-01,-0.0015386736,-0.107403144,-0.0544053,0.014031793,0.029605877,-0.1194888
1975-10-01,0.014354484,-0.020892063,-0.08126447,0.040546652,0.028322319,-0.059141196
1975-11-01,0.018228576,-0.119567506,-0.05364831,-0.038277403,0.042600688,-0.028403046
1975-12-01,0.009886382,-0.1118569,-0.032859575,-0.024475832,-0.0017743952,0.010954317
1976-01-01,-0.0003622049,-0.04344939,-0.009843443,-0.034505963,0.0007020882,-0.02279691
1976-02-01,0.016829379,-0.079894714,0.006347781,-0.033419747,0.029087836,0.011972241
1976-03-01,0.007184575,-0.066798024,-0.036164124,-0.008501218,0.04832234,0.009006591
1976-04-01,0.028670918,-0.010921636,-0.011465869,0.022721788,0.022028802,0.013880718
1976-05-01,0.06674078,-0.06887836,0.023754029,0.02397624,0.02001905,-0.076046124
1976-06-01,0.057604574,-0.13848478,0.0025243335,-0.01873551,0.017671825,-0.14622769
1976-07-01,0.052648626,-0.11894796,0.02084491,0.009903136,-0.051358752,-0.16879135
1976-08-01,0.047345147,-0.021831851,-0.07241259,0.11025995,0.00661857,-0.07437096
1976-09-01,0.054407388,-0.09496397,0.0083797155,-0.0070322584,0.03642135,-0.050494492
1976-10-01,0.042542305,-0.12299617,-0.12328538,0.030793503,-0.06845842,-0.2787525
1976-11-01,0.030934684,-0.06028263,-0.20183487,0.059627715,0.012640986,-0.08231634
1976-12-01,0.022634221,-0.046693563,0.032653198,0.015294915,-0.03337179,-0.040476736
1977-01-01,0.016389733,-0.07273201,-0.0064956946,-0.038435146,0.035294168,-0.05066521
1977-02-01,0.012801521,-0.102679156,0.06596571,-0.02767204,0.017079027,0.00020972395
1977-03-01,0.008037059,-0.084004395,-0.06173407,-0.014304981,0.034218915,0.0980048
1977-04-01,0.02413253,0.06859014,-0.007988024,0.051354036,0.01125756,-0.07204364
1977-05-01,0.017754762,0.0040431926,-0.014430889,0.10071785,0.0115650175,-0.0030101435
1977-06-01,0.027768347,-0.11126192,-0.081948034,0.010414599,0.0235136,-0.12450728
1977-07-01,0.034959204,-0.21546374,-0.10696039,0.009148761,0.09334761,-0.13895832
1977-08-01,0.013771414,-0.12419648,0.020820199,0.0439618,0.009084306,0.0110388575
1977-09-01,0.007361183,-0.037565332,-0.07599655,0.094724044,0.049550787,-0.055956632
1977-10-01,0.008398494,-0.022491438,-0.09992123,0.014696676,0.028573059,-0.06271109
1977-11-01,0.017591996,-0.05302398,-0.07707929,0.009992941,-0.00756169,-0.12453256
1977-12-01,0.022572573,-0.06346276,0.053693723,-0.061598137,0.0018930045,-0.12189761
1978-01-01,0.018629236,-0.06479037,-0.044297863,0.004029688,-0.013170104,-0.004474719
1978-02-01,0.015355682,-0.0395393,-0.060205404,-0.021817673,0.0049325996,0.0042916103
1978-03-01,0.033666965,0.010949849,-0.008860433,0.033775106,0.0033587392,-0.0038936622
1978-04-01,0.03505717,-0.039602786,-0.016221352,0.04062867,-0.0055073136,0.0045722737
1978-05-01,0.028393013,-0.02710672,-0.08833204,0.09067939,-0.009861583,-0.09244613
1978-06-01,0.03613836,-0.11932365,0.02306063,0.04962458,0.008893127,-0.1730572
1978-07-01,0.03431704,-0.088069394,-0.055728026,0.06482414,0.039403863,-0.064292096
1978-08-01,0.03191968,-0.1110638,-0.10635244,0.002735547,-0.040495444,-0.13039704
1978-09-01,0.033188462,-0.06465896,-0.10013754,0.10710247,-0.008982479,-0.06726051
1978-10-01,0.022345388,-0.094230555,-0.10445224,0.026420835,0.0044013043,-0.032328602
1978-11-01,0.02837424,0.012907602,-0.047900453,0.013999949,-0.019300573,-0.12816803
1978-12-01,0.011578204,-0.03130305,0.027006213,0.009238612,0.03763838,-0.045276437
1979-01-01,-0.012724782,-0.059077144,-0.058244575,-0.05891465,0.043817826,0.08224305
1979-02-01,0.0069102976,-0.0179182,-0.026543017,-0.04721504,0.049546182,-0.022347111
1979-03-01,0.006073749,-0.0936574,-0.038807947,-0.033125848,0.054906208,0.09866411
1979-04-01,0.012651657,-0.0010127984,0.0022730678,0.006326887,0.019344447,-0.0084385825
1979-05-01,0.0103384415,-0.04144426,0.00882479,0.040771388,0.015666809,-0.09239318
1979-06-01,0.01697699,-0.15754256,0.019373232,0.013743938,0.06552119,-0.062003884
1979-07-01,0.0028652195,-0.12922417,-0.07253589,0.005850609,0.058719866,-0.006166715
1979-08-01,0.00046198384,-0.06404793,0.017022602,0.08246303,0.04993156,0.0075558955
1979-09-01,0.0046331426,-0.041931476,-0.12831365,0.087167576,-0.051611684,-0.1397044
1979-10-01,0.012546549,-0.047739193,-0.06367224,0.035608377,0.0033863466,-0.017649036
1979-11-01,0.01272753,-0.01038609,-0.030515123,0.016284773,0.03790932,-0.01881399
1979-12-01,-0.0046555274,0.0011768948,0.013068537,0.03543034,-0.02597173,-0.09079874
1980-01-01,-0.02201123,-0.023687292,-0.06848101,-0.008082566,0.025705403,0.052802615
1980-02-01,-0.026593557,0.012018312,-0.07786573,0.012340872,0.01275858,0.10315682
1980-03-01,-0.0102472585,-0.064469695,0.06188257,-0.034095258,0.023407226,0.037153736
1980-04-01,-0.019888446,-0.1229375,-0.090670355,-0.023718476,0.07171427,0.15886731
1980-05-01,0.0035827835,-0.05124312,-0.09427368,0.06224195,0.10962691,0.122721955
1980-06-01,0.019395197,-0.04355123,-0.065361924,0.11204821,0.046408385,-0.029316287
1980-07-01,0.012282456,-0.17345743,0.07754542,-0.0012491209,0.09443213,-0.114855684
1980-08-01,-0.00052924524,-0.12139485,0.041977476,-0.021972258,0.08810041,0.08532938
1980-09-01,0.011129572,-0.11436185,-6.23313e-05,0.00089137553,0.023018269,0.025395567
1980-10-01,0.0058901114,-0.04176524,-0.112765715,0.072947234,-0.033231653,-0.100314274
1980-11-01,0.013254653,-0.08341203,-0.029125715,0.0014017782,-0.011453878,-0.1771741
1980-12-01,0.010267915,-0.13054164,-0.07622309,0.008519273,0.055118635,0.055759072
1981-01-01,0.0051933248,-0.077198036,-0.05157419,-0.026130954,0.016291874,-0.036636207
1981-02-01,0.0051379534,-0.061567437,-0.016913397,-0.015143768,0.011103418,0.05812443
1981-03-01,0.013726005,-0.030714072,-0.04930671,0.019953744,0.05183395,0.05115878
1981-04-01,0.02657855,-0.11825303,-0.007219823,-0.024057595,0.051757675,0.040655535
1981-05-01,0.041940704,-0.052949507,0.0050391764,0.056782935,0.05556589,0.061219335
1981-06-01,0.034098126,-0.034661613,-0.07407,0.15588705,0.07716579,0.07548473
1981-07-01,0.004962868,-0.12299706,-0.10147625,0.11538128,0.066389754,0.12093325
1981-08-01,0.008398999,-0.1231411,0.07282514,0.0685959,0.06652342,0.13828327
