,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,0.021169543,0.033251762,-0.028157532,-0.044442296,-0.016443014,-0.052899837
1965-02-01,0.021327138,0.027263165,-0.006304443,-0.079113066,-0.062145352,-0.03587967
1965-03-01,-0.0063569546,0.030257463,0.007458806,-0.08499658,-0.035301805,-0.032885373
1965-04-01,0.074016154,0.002573371,-0.040029645,0.006145537,-0.04160559,-0.02537334
1965-05-01,0.06371999,0.033304274,-0.0056215525,0.01229167,-0.04459989,-0.020277798
1965-06-01,0.0325163,0.029994786,-0.013238609,0.03992325,-0.030679047,-0.0036253333
1965-07-01,0.046121955,0.040396035,0.0012075305,0.022692919,0.0073012114,0.022167623
1965-08-01,0.06744975,0.036088467,0.017282188,0.035090327,-0.0418157,0.02742076
1965-09-01,0.041394114,0.031360626,0.004464507,0.016861916,-0.04486251,0.029101789
1965-10-01,0.014760673,0.02847141,0.008877158,0.028734028,-0.04827708,0.018542945
1965-11-01,0.03246379,0.007879078,0.008351862,0.033671975,-0.05909854,0.010663211
1965-12-01,0.04029095,0.023270786,-0.012398064,-0.04423213,-0.08741301,-0.021486044
1966-01-01,0.0005790591,0.029621005,0.006186843,-0.0117762685,-0.1149503,-0.03165424
1966-02-01,0.03992468,0.034499288,-0.0029314756,-0.0050287247,-0.105376065,-0.054495692
1966-03-01,0.058024585,0.021551251,-0.022444725,-0.018295884,-0.075650275,-0.10925132
1966-04-01,0.014210999,0.0064148307,-0.026593566,-0.020985782,-0.07957113,-0.021487296
1966-05-01,0.019362867,0.02784288,-0.003341794,0.024058819,-0.050665975,0.0017188787
1966-06-01,0.03349626,0.03974235,0.0003055334,0.02934742,-0.06534654,0.006278038
1966-07-01,0.043617606,0.03823781,0.003952861,0.012752056,-0.03904009,0.020183504
1966-08-01,0.04694581,0.037234783,-0.0009710789,0.02082175,-0.082261026,0.011293113
1966-09-01,0.038739324,0.031854987,-0.0029314756,0.028845906,-0.0604226,0.019590795
1966-10-01,0.008010507,0.029438615,-0.0017917156,0.019271672,-0.09885645,0.0073722005
1966-11-01,0.023511708,0.029666543,0.0019012094,0.013846278,-0.073735416,-0.05376625
1966-12-01,-0.017064929,0.031946182,-0.0064876676,-0.0068523884,-0.09584737,-0.060650587
1967-01-01,0.022981644,0.019162714,-0.017614007,-0.00029814243,-0.048426986,-0.07479334
1967-02-01,0.034543037,0.022615433,-0.00861609,-0.030326366,-0.025775075,-0.055750966
1967-03-01,0.03213662,0.030305624,-0.008982182,-0.034511447,-0.019706607,-0.034616113
1967-04-01,0.06211257,-0.0014489889,-0.011859536,-0.008197546,-0.057791233,-0.032575846
1967-05-01,0.022144616,0.036426365,-0.021903753,0.019738197,-0.087087154,0.016547024
1967-06-01,0.052277505,0.033444464,0.017959476,0.029677868,-0.008929968,0.022510827
1967-07-01,0.027742207,0.043070257,0.011054039,0.036740243,-0.023630142,0.012361884
1967-08-01,0.08633393,0.03564167,0.009170771,0.030305624,-0.019497395,0.013669729
1967-09-01,0.03197968,0.01994741,0.0071828365,0.034176826,-0.054547787,0.014611423
1967-10-01,0.030776441,0.020627499,-0.0060526133,0.0333398,-0.057843566,0.013774395
1967-11-01,0.029468596,-0.028181434,-0.015259862,0.0047240257,-0.10272896,0.0082291365
1967-12-01,0.01665163,0.025231123,-0.006942034,-0.059569955,-0.06469667,-0.11973107
