,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6
1970-01-01,-0.069554135,0.33745307,-0.19934388,0.06622581,-0.4016823,0.031615447
1970-02-01,-0.015641402,0.2113243,-0.24393769,0.07254906,-0.16473313,0.021964263
1970-03-01,-0.06589317,0.25358924,-0.40634155,-0.09418068,0.042930603,0.14543076
1970-04-01,-0.09684334,0.1557476,-0.2189785,-0.090519905,-0.31349143,-0.2802128
1970-05-01,-0.083531186,-0.026956176,-0.11880722,0.05990257,-0.4469429,-0.3121605
1970-06-01,0.048255157,0.28154334,-0.0029953003,0.23694953,-0.512503,-0.29252586
1970-07-01,-0.0242939,0.26923028,-0.026623536,-0.032946587,-0.5357979,-0.3101639
1970-08-01,0.024626922,-0.09051971,-0.09185104,0.031282425,-0.55376893,-0.37406045
1970-09-01,-0.18403511,0.16573143,-0.12579612,-0.04559288,-0.75843775,-0.47356606
1970-10-01,0.05291424,0.1587429,-0.23228988,0.24759884,-0.42331427,-0.18802834
1970-11-01,-0.047922324,0.18070717,-0.25159225,0.07754097,-0.43329734,-0.33811873
1970-12-01,-0.06489487,0.30018005,-0.21365356,-0.012646103,-0.2336216,0.14709473
1971-01-01,-0.04246082,0.08426857,-0.3609169,0.092760846,0.097006604,-0.163311
1971-02-01,0.08622818,0.33086777,-0.18650094,0.20511818,0.08753471,0.04931984
1971-03-01,0.08426857,0.35895768,-0.3707157,0.21099778,-0.3093109,0.097006604
1971-04-01,0.07185669,0.47719422,-0.23124847,0.058138847,-0.42983437,-0.30506477
1971-05-01,-0.13260841,0.0013065338,-0.14110069,0.12444286,-0.4311409,-0.16625062
1971-06-01,-0.017310906,0.13032226,-0.008818817,0.029722596,-0.33576736,-0.24594612
1971-07-01,0.07544956,0.42558822,-0.0009796142,0.13391475,-0.5781204,-0.42656785
1971-08-01,-0.0989666,0.04866638,-0.15187912,-0.10843849,-0.46412963,-0.63233984
1971-09-01,0.009798622,0.04344101,-0.25705147,0.10223255,-0.40468445,-0.43081397
1971-10-01,0.03919468,0.21720314,-0.36352998,0.22047004,-0.4618431,-0.4664158
1971-11-01,-0.0153512955,0.23614769,-0.3178032,0.08492164,-0.17735557,0.3272751
1971-12-01,-0.047686767,0.35699767,-0.25574493,0.04736023,-0.3974983,-0.2198164
1972-01-01,-0.18362693,0.31819075,-0.26798058,0.068860054,-0.19108696,0.2800312
1972-02-01,-0.26281604,-0.026970292,-0.1592392,0.13972855,-0.46078873,0.2278122
1972-03-01,-0.07603302,0.025535583,-0.37241822,0.065703966,-0.52362365,0.10816765
1972-04-01,-0.023527145,0.062260818,-0.416317,0.029839516,-0.2748665,-0.08578835
1972-05-01,-0.31187898,-0.10874176,-0.20112877,0.21289253,-0.31847802,-0.39795417
1972-06-01,0.056809615,-0.00057373045,-0.21834412,0.29064712,-0.23871498,-0.47226563
1972-07-01,-0.048775863,0.21432725,-0.048775863,0.08894424,-0.59535295,-0.3224949
1972-08-01,-0.13341656,0.35950738,-0.14661446,0.34286594,-0.30757523,-0.3270855
1972-09-01,0.08607521,0.21777001,-0.25994682,0.2369934,-0.37241822,-0.44529533
1972-10-01,-0.19395599,0.23125497,-0.42894095,-0.052505683,-0.39135513,-0.097551726
1972-11-01,-0.0553751,0.25965995,-0.38819885,0.0048776628,-0.38733786,-0.026396561
1972-12-01,0.0088943485,0.09841232,-0.24187127,0.058530997,-0.38647765,-0.16583824
1973-01-01,-0.10990105,0.14589806,-0.20260048,0.13538551,-0.84544295,0.24273834
1973-02-01,0.04523468,0.06211815,-0.19941482,0.19941482,0.10512276,0.16055146
1973-03-01,-0.08696518,0.14207497,-0.34690553,-0.05351715,-0.33734894,0.15959549
1973-04-01,-0.19208813,0.06434822,-0.39245874,0.107671164,-0.37366408,-0.32651788
1973-05-01,-0.09684048,0.23349991,-0.36219597,-0.12232475,-0.31154594,-0.27905312
1973-06-01,-0.061480902,0.13474807,-0.100344464,0.17393056,-0.49598885,-0.220121
1973-07-01,0.018157577,0.3507282,-0.03440399,0.094929315,-0.5861397,-0.3405346
1973-08-01,0.074541666,0.24018975,-0.0860096,0.024210166,-0.431641,-0.25006524
1973-09-01,-0.1095829,0.09174347,-0.19591065,0.09238072,-0.37557524,-0.32014695
1973-10-01,-0.23796006,0.030899812,-0.2752308,-0.089832306,-0.46827468,-0.23891564
1973-11-01,-0.26758537,0.08123131,-0.2854244,0.124873355,-0.380035,-0.12200622
1973-12-01,-0.042367555,0.24528655,-0.17233773,0.09365501,-0.37143403,0.16692257
1974-01-01,-0.0811924,0.06179886,-0.26330146,-0.035172652,-0.2932144,0.1922985
1974-02-01,0.0946701,0.22582741,-0.28565368,-0.021695327,-0.23996238,0.3297016
1974-03-01,-0.042404555,-0.4302883,-0.38426858,0.0752758,-0.24522209,0.1393753
1974-04-01,-0.07100258,0.25179595,-0.15811196,0.0966423,-0.45757216,-0.2958439
1974-05-01,-0.017421722,0.03911705,-0.23470306,0.28302383,-0.25442582,-0.39741707
1974-06-01,-0.08250733,0.0039447783,-0.10387383,0.041746903,-0.21202163,-0.71561354
1974-07-01,-0.028269578,0.40727845,-0.036816407,0.009532738,-0.51411134,-0.3895279
1974-08-01,-0.22089672,0.0946701,-0.100587085,0.04470539,-0.46841964,-0.21793823
1974-09-01,-0.10453186,0.2777645,-0.13115731,0.18901119,-0.4322609,-0.27809334
1974-10-01,-0.016435813,0.19164124,-0.32904434,0.15778351,-0.56539077,-0.20084533
1974-11-01,-0.042733002,0.12063827,-0.33660468,0.012491226,-0.3793373,-0.11143456
1974-12-01,0.112420656,0.13674584,-0.25639802,0.027612114,-0.25343972,0.24029121
1975-01-01,0.034836005,0.17829704,-0.20236549,0.2296009,-0.46553573,0.18969765
1975-02-01,-0.054154206,-0.062387846,-0.36166114,0.2530361,-0.27045402,0.0424366
1975-03-01,0.10925827,0.29800606,-0.39713058,-0.07220574,-0.20204887,0.04845352
1975-04-01,-0.27837104,0.02343521,-0.31922418,0.08202286,-0.37559587,-0.26792032
1975-05-01,-0.031352423,0.10292435,-0.19064789,0.35944384,-0.35374373,-0.31922454
1975-06-01,-0.00158329,-0.035152815,-0.122242354,0.054470826,-0.34424248,-0.33885917
1975-07-01,-0.04148655,0.28375512,-0.16024551,0.11559238,-0.6029793,-0.32714158
1975-08-01,0.018367767,-0.11115837,-0.09595756,-0.13174343,-0.5488251,-0.6257809
1975-09-01,-0.21914998,0.21376649,-0.2698204,0.10862484,-0.36482733,-0.5380577
1975-10-01,-0.029452134,0.08075599,-0.29958954,-0.053203963,-0.40029716,-0.2815382
1975-11-01,-0.02153511,0.054787446,-0.2565197,0.19033107,-0.41169816,-0.28248826
1975-12-01,-0.050670624,0.19793168,-0.3008564,0.16562939,-0.474086,0.17829666
1976-01-01,-0.1473423,0.14566001,-0.23076896,0.030948639,-0.38483888,0.29872093
1976-02-01,-0.010428238,0.18737373,-0.5237709,0.056178283,-0.47633895,0.21966782
1976-03-01,-0.065597534,0.0033638,-0.42352447,0.21798554,-0.5197342,0.045077514
1976-04-01,0.20183869,0.012446594,-0.35859948,-0.1046196,-0.18972817,-0.106638335
1976-05-01,-0.070643425,0.037003707,-0.27046356,0.110674664,-0.24388847,-0.1375866
1976-06-01,-0.22706833,0.15608826,-0.16550751,0.24186973,-0.67548674,-0.3845024
1976-07-01,-0.14263248,0.14195976,-0.09654617,0.11202049,-0.54630965,-0.2983845
1976-08-01,-0.039694976,0.2553257,-0.14330558,0.054159928,-0.6189712,-0.3666733
1976-09-01,-0.10091934,0.27887344,-0.18468246,0.1678627,-0.29401168,-0.24523354
1976-10-01,-0.23110504,0.342453,-0.42184258,0.05146866,-0.514352,-0.12110329
1976-11-01,0.12413063,0.1291767,-0.3246235,-0.19073716,-0.40064925,-0.11841202
1976-12-01,-0.045077514,-0.080062866,-0.25734407,0.24893418,-0.3616272,0.16416207
1977-01-01,-0.105796054,0.07572021,-0.20309982,0.0955349,-0.31455725,0.38992387
1977-02-01,-0.09978104,0.16594772,-0.26678962,0.02830658,-0.19885406,0.3764782
1977-03-01,0.13233337,0.06793594,-0.44193727,0.06510544,-0.50350416,0.02830658
1977-04-01,-0.19036178,0.11322632,-0.20062295,0.02193756,-0.29934233,-0.19496194
1977-05-01,-0.010614777,0.052720644,-0.09942703,-0.041398622,-0.49465865,-0.45927507
