,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6
1965-01-01,45.317616,47.696033,51.655148,24.706312,65.42932,80.31408
1965-02-01,49.810726,45.930237,59.445606,44.331524,56.449654,70.57437
1965-03-01,37.877693,44.98346,68.75943,20.501495,68.61529,70.623505
1965-04-01,36.92272,51.28495,38.985,39.345367,53.26369,38.49032
1965-05-01,32.862053,60.45791,21.330338,28.981565,48.742733,43.72054
1965-06-01,20.05759,41.915432,13.06321,16.240986,41.795856,35.96939
1965-07-01,34.088936,49.777966,13.130371,15.073071,33.327255,30.881678
1965-08-01,25.04047,46.059643,10.768333,11.267933,58.995148,14.250782
1965-09-01,32.758858,50.844322,24.265682,20.93721,55.511063,17.811852
1965-10-01,51.923782,59.66674,18.996147,33.982464,55.99592,17.847889
1965-11-01,44.978546,47.57318,22.118229,25.766115,48.418404,19.885597
1965-12-01,36.283894,55.217857,46.03835,27.44837,74.65142,57.553684
1966-01-01,44.730247,47.452015,39.6216,30.21525,49.76995,57.487095
1966-02-01,40.98905,51.239178,49.60251,31.587626,60.24826,75.94685
1966-03-01,39.779194,45.91712,37.792862,45.592087,52.92346,70.89894
1966-04-01,50.385548,59.83294,42.927776,37.464542,50.35436,48.778427
1966-05-01,38.78931,56.293655,24.573084,31.123055,57.50844,37.444843
1966-06-01,36.159473,48.51577,9.488453,24.34326,43.515465,24.338335
1966-07-01,35.46836,52.521267,9.874226,23.49948,53.754105,30.402393
1966-08-01,23.034906,50.278847,15.288212,11.509258,66.5799,22.644207
1966-09-01,33.314583,49.814274,15.728161,15.705177,58.064938,26.818787
1966-10-01,44.05227,58.815147,32.398575,28.191162,61.22337,34.237164
1966-11-01,51.72345,56.70077,36.844017,39.677414,62.259216,56.00966
1966-12-01,56.674507,63.505188,41.7606,37.09354,77.05164,67.6535
1967-01-01,39.730904,51.365273,55.66904,17.948559,68.05674,74.54617
1967-02-01,40.23425,59.572502,51.99192,18.669796,71.07005,71.68657
1967-03-01,56.761875,49.48533,50.664307,29.069447,35.015,70.89608
1967-04-01,38.49788,58.782013,34.37484,56.76694,50.220078,51.101776
1967-05-01,41.264587,56.5727,19.882553,38.933662,52.72836,20.362251
1967-06-01,37.447273,57.032127,10.352776,21.836815,37.6128,27.230042
1967-07-01,25.39908,40.45214,19.058285,16.487507,48.76409,36.56895
1967-08-01,22.775944,40.87779,11.428719,8.472832,57.986458,35.791977
1967-09-01,25.643997,48.637413,15.707153,16.251038,49.59681,25.388947
1967-10-01,49.05968,48.958336,32.146946,26.71994,59.028618,20.936539
1967-11-01,50.52918,59.09449,49.33669,38.023247,51.691265,28.782303
1967-12-01,51.343315,60.332584,50.73018,42.18007,50.846725,74.49719
1968-01-01,46.64817,50.147396,52.605225,29.921421,70.03697,85.3489
1968-02-01,34.312355,39.25537,54.570522,30.560425,64.40183,75.05242
1968-03-01,44.644245,54.549595,61.49654,24.002998,55.846916,51.122803
1968-04-01,39.39219,57.112045,55.017982,36.39998,61.525513,44.481678
1968-05-01,38.136715,52.598785,21.628868,16.782425,77.3348,68.19078
1968-06-01,30.26909,44.47846,10.625782,15.143871,65.21145,42.759426
1968-07-01,21.421234,42.067307,11.255127,8.919628,58.016632,38.560036
1968-08-01,18.520771,50.78318,9.000107,7.561146,69.91142,36.74443
1968-09-01,33.309586,57.815434,16.41544,13.717785,59.070904,28.184685
1968-10-01,53.92186,55.238495,33.708763,29.46752,52.2479,29.153652
1968-11-01,45.57297,48.080696,30.697239,34.809715,56.825542,37.053467
1968-12-01,47.815117,60.171856,52.6181,29.789436,64.5805,61.358116
1969-01-01,47.401573,59.489,61.968987,33.723206,36.453865,60.01207
1969-02-01,54.13129,53.262295,58.656765,36.14805,59.263393,76.997635
1969-03-01,48.53294,47.1392,32.545048,41.38543,59.920155,55.977913
1969-04-01,39.88641,56.937153,53.451134,31.396967,68.47978,29.373205
1969-05-01,42.481705,52.844505,24.095713,28.88523,61.531143,28.748196
