,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1970-01-01,-1.2738312,-11.576632,1.8504734,-8.113903,1.1318947,-4.3983855
1970-02-01,-0.9894846,-11.033117,1.7242328,-7.555039,1.4540993,-4.0632415
1970-03-01,-1.4783237,-11.464785,1.9478211,-8.20931,1.3218637,-4.6069174
1970-04-01,-2.4057117,-12.434866,1.740156,-9.327483,0.70058954,-5.7551517
1970-05-01,-3.1552284,-13.322354,1.5857735,-10.39182,-0.1301478,-6.7197537
1970-06-01,-3.9694958,-14.008298,1.4617757,-11.124953,-0.87272453,-7.3996663
1970-07-01,-4.290113,-14.169372,1.3509222,-11.366863,-1.136272,-7.7185593
1970-08-01,-4.513113,-14.561818,1.2900301,-11.576778,-1.4914509,-8.039321
1970-09-01,-4.715089,-14.507979,1.3643495,-11.636667,-1.4366351,-8.191183
1970-10-01,-4.414369,-14.545627,1.6619848,-11.569104,-1.1088935,-7.8171067
1970-11-01,-3.559717,-13.77487,1.9782269,-10.631712,-0.27927536,-6.9155197
1970-12-01,-2.2978773,-12.266666,2.035632,-8.879476,0.72953355,-5.2758193
1971-01-01,-1.4365516,-11.239488,1.8770128,-7.6648154,1.0510131,-4.2605247
1971-02-01,-1.1396536,-10.6338215,1.6037774,-7.155998,1.1333472,-3.9835863
1971-03-01,-1.2168921,-11.331177,1.7103046,-7.5810432,1.2644581,-4.1857686
1971-04-01,-1.9869698,-12.514698,1.8213891,-8.593925,0.88252646,-5.1335683
1971-05-01,-2.8068645,-13.528994,1.5139189,-9.725856,0.033737913,-6.0426464
1971-06-01,-3.6688623,-14.00245,1.3123548,-10.660738,-0.8931786,-7.0124717
1971-07-01,-4.195992,-14.179282,1.1221412,-11.081642,-1.2834612,-7.505502
1971-08-01,-4.4659715,-14.416264,1.215657,-11.371735,-1.3835442,-7.831013
1971-09-01,-4.6363316,-14.605621,1.3838711,-11.70933,-1.3647732,-8.099535
1971-10-01,-4.44487,-14.7802305,1.6349084,-11.65364,-1.1507795,-7.849469
1971-11-01,-3.4389122,-13.674156,1.728054,-10.712515,-0.24164353,-6.905174
1971-12-01,-2.3098338,-12.411236,1.7538229,-9.324309,0.5961287,-5.5069256
1972-01-01,-1.11647,-11.03459,1.8771881,-7.656456,1.0904963,-3.8490086
1972-02-01,-1.0333692,-10.69648,1.635034,-7.263635,1.0867376,-3.7661524
1972-03-01,-1.1706179,-11.328059,1.4559728,-7.8813643,1.1476558,-4.1943073
1972-04-01,-2.218913,-12.509707,1.3863646,-8.996439,0.5465697,-5.296699
1972-05-01,-3.1071084,-13.463879,1.1977718,-10.110403,-0.10328633,-6.388046
1972-06-01,-3.7807243,-13.9163,0.8625326,-10.910809,-0.7747994,-7.100085
1972-07-01,-4.416338,-14.390003,0.7816615,-11.755493,-1.4586695,-7.8348336
1972-08-01,-4.7409916,-14.403767,0.6051882,-11.830266,-1.7007855,-8.155525
1972-09-01,-4.6786466,-14.765672,0.81586546,-12.137202,-1.501103,-8.313662
1972-10-01,-4.5244355,-15.055866,0.97036386,-12.210513,-1.1729808,-8.202924
1972-11-01,-3.7856345,-14.070577,1.4437978,-11.241218,-0.30227855,-7.337553
1972-12-01,-2.3810275,-12.693294,1.7311963,-9.308496,0.4783963,-5.590935
1973-01-01,-1.4258784,-11.611907,1.8720263,-8.085121,1.1970205,-4.505364
1973-02-01,-1.2926495,-11.041135,1.8173188,-7.415022,1.1723346,-3.985948
1973-03-01,-1.4672807,-11.468731,1.7557273,-7.9443684,1.0678968,-4.4445434
1973-04-01,-2.2604365,-12.461692,2.0363522,-9.181278,0.7363057,-5.6746645
1973-05-01,-3.1143744,-13.325702,1.5463068,-10.112479,-0.17965175,-6.448033
1973-06-01,-3.7755625,-13.573255,1.3594933,-10.974991,-0.92061484,-7.4223394
1973-07-01,-4.3507957,-13.878735,1.3180943,-11.377257,-1.3461906,-7.910393
1973-08-01,-4.6019526,-14.349019,1.2881116,-11.726615,-1.523226,-8.2196665
1973-09-01,-4.4730554,-14.583355,1.4958433,-11.837773,-1.3512512,-8.148579
1973-10-01,-4.2808313,-14.511603,1.6378288,-11.49595,-0.94257265,-7.7837496
1973-11-01,-3.575837,-13.614049,1.956505,-10.616431,-0.26397955,-7.0363073
1973-12-01,-2.3455458,-11.875098,1.9331065,-8.790115,0.58410496,-5.505448
1974-01-01,-1.2956582,-10.60611,1.5421284,-7.0634103,1.0290655,-3.9453075
1974-02-01,-1.1986798,-10.367619,1.4395429,-6.6028705,1.0058469,-3.651609
1974-03-01,-1.552772,-10.615353,1.6073258,-7.147499,0.8974062,-4.257732
1974-04-01,-2.2655687,-11.88833,1.5521584,-8.42317,0.4646408,-5.180307
1974-05-01,-3.057667,-12.884777,1.3673038,-9.571065,-0.24298653,-6.1049075
1974-06-01,-3.676166,-13.530671,1.3022249,-10.533263,-0.8454412,-7.0530424
1974-07-01,-4.205046,-14.097675,1.1898615,-11.235887,-1.3302062,-7.59394
1974-08-01,-4.5947676,-14.260725,0.92845255,-11.443188,-1.8418763,-7.819178
1974-09-01,-4.8275895,-14.130907,1.2538719,-11.575599,-1.6061554,-8.139415
1974-10-01,-4.293521,-14.547472,1.3666829,-11.439239,-1.2730343,-7.4724655
1974-11-01,-3.4358854,-13.764071,1.6381346,-10.398031,-0.4956652,-6.4280148
1974-12-01,-1.9324832,-12.248973,1.8932769,-8.761924,0.5577345,-4.8497252
1975-01-01,-1.1045617,-10.675731,1.8957824,-7.2905602,1.1717237,-3.8046076
1975-02-01,-0.8365637,-10.327762,1.8429227,-6.921423,1.3365043,-3.720026
1975-03-01,-1.1910832,-10.825025,1.8456463,-7.668169,1.1228954,-4.245941
1975-04-01,-2.0136805,-12.059749,1.8102943,-8.820973,0.7551608,-5.3633304
1975-05-01,-2.772214,-12.7866,1.6023062,-9.708616,0.10846199,-6.0352755
1975-06-01,-3.366319,-13.356551,1.3042461,-10.527496,-0.60630536,-6.7886157
1975-07-01,-4.027424,-13.808297,1.216285,-11.3125515,-1.167112,-7.605539
1975-08-01,-4.4226475,-13.727264,1.1924024,-11.449669,-1.4753181,-7.9393024
1975-09-01,-4.5217524,-13.876027,1.5415397,-11.40388,-1.3670981,-7.9779263
1975-10-01,-4.271541,-13.956202,1.6203362,-11.068278,-1.0524127,-7.718438
1975-11-01,-3.3414564,-13.199964,1.7008692,-10.087315,-0.30329955,-6.4736323
1975-12-01,-2.0362182,-11.985606,1.7842059,-8.597362,0.58235383,-4.880818
1976-01-01,-1.0411874,-10.6987,1.8013961,-7.235667,1.231299,-3.787608
1976-02-01,-0.53957283,-10.211557,1.6094992,-6.4337587,1.3363153,-3.066661
1976-03-01,-0.7613743,-10.490848,1.5800523,-6.652423,1.2342567,-3.2690144
1976-04-01,-1.5504795,-11.749009,1.7796482,-8.13001,0.838176,-4.5040526
1976-05-01,-2.5808086,-12.673236,1.4415585,-9.342658,0.11685843,-5.7599797
1976-06-01,-3.1404052,-13.391517,1.0644389,-10.304787,-0.5032531,-6.520081
1976-07-01,-3.9393435,-13.723228,0.84261674,-10.9819565,-1.2786999,-7.261331
1976-08-01,-4.315368,-13.976726,0.8285745,-11.306633,-1.6425688,-7.506036
1976-09-01,-4.708957,-14.257306,0.69873756,-11.700847,-1.7416276,-8.117113
1976-10-01,-4.340558,-13.868944,1.1445762,-11.141635,-1.2225025,-7.6890674
1976-11-01,-3.394436,-13.746161,1.6781526,-10.628309,-0.25776285,-6.868584
1976-12-01,-1.8961645,-12.496775,1.8555855,-9.248384,0.53373826,-5.2677526
1977-01-01,-0.86940205,-11.197316,1.8310695,-7.732907,1.0800426,-3.9483297
1977-02-01,-0.5720604,-10.796881,1.6448543,-7.0377007,1.0941474,-3.3607943
1977-03-01,-0.91067123,-11.103254,1.5124118,-7.319104,1.0645107,-3.8306754
