,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6
1970-01-01,0.53148013,0.2853801,-0.8689232,0.02307105,0.0534404,0.2723804
1970-02-01,0.4165885,0.28428105,-0.22363393,0.024020476,-0.29714826,0.20861022
1970-03-01,0.20597368,0.41105762,-0.059943035,-0.2776712,0.101565704,0.28588736
1970-04-01,0.33989558,0.24502932,-0.38805735,-0.03849405,-0.37767288,0.039606653
1970-05-01,-0.7207032,0.16741584,-0.36014166,-0.18492489,0.14431608,0.085894726
1970-06-01,-0.79885006,0.29073775,-0.85686064,-0.2756249,-0.36753818,0.37629414
1970-07-01,-0.74503744,0.12368878,-0.6354024,-0.20422465,-0.3998761,0.037437767
1970-08-01,-0.40802103,0.22136842,-1.0210414,-0.2360193,-0.5552978,0.17484066
1970-09-01,-0.6513173,0.38266173,-0.9773389,-0.23347473,0.043226067,0.1436391
1970-10-01,-0.41312873,0.25908187,-0.44109038,-0.30092567,-0.113391556,0.18159503
1970-11-01,-0.024610236,0.40569884,-0.72012013,-9.015081e-05,-0.1524619,-0.01721417
1970-12-01,-0.24927635,0.5733484,-0.5085028,0.050803423,-0.31147468,-0.09012513
1971-01-01,0.07541676,0.50232184,-0.6364453,0.08403267,-0.48430553,0.3379604
1971-02-01,0.17732403,0.3592911,-0.2789078,0.15303311,-0.4615305,0.32974258
1971-03-01,-0.31532127,0.38635218,-0.2213212,0.11143503,-0.3970162,0.2707495
1971-04-01,0.0040531787,0.3548288,-0.6690553,0.077064164,-0.3944275,0.041899506
1971-05-01,-0.047740813,0.23231195,-0.777354,-0.23373583,-0.18976857,0.015276801
1971-06-01,-0.48929936,-0.006495809,-0.37380213,-0.42096794,0.11575721,0.272939
1971-07-01,-0.52699864,0.1937269,-0.84244925,-0.3029811,-0.46426603,0.25499603
1971-08-01,-0.39073598,0.33805832,-0.739438,-0.32780004,-0.3659153,0.06591852
1971-09-01,-0.5027314,0.3023342,-0.6997078,-0.2111296,-0.25212404,0.22816022
1971-10-01,-0.80732566,0.390927,-0.6455871,-0.089005955,-0.5098694,-0.001998038
1971-11-01,0.04457633,0.5566125,-0.5923371,-0.024324162,-0.17379601,-0.3404264
1971-12-01,0.31667364,0.2603365,-0.5330716,0.11402229,-0.42084897,-0.15028872
1972-01-01,-0.42229995,0.44449848,-0.25330028,-0.02280028,0.018980246,-0.098757245
1972-02-01,-0.3378052,0.42935613,-0.0892358,-0.041595314,0.098738484,0.21301563
1972-03-01,-0.029571153,0.38641027,-0.33630157,0.011027062,-0.38933948,0.10443925
1972-04-01,-0.06662284,0.26797017,-0.35459578,-0.040791724,-0.02518204,-0.029874602
1972-05-01,0.06788726,0.12387465,-0.53745997,-0.19336087,0.11929783,0.14557095
1972-06-01,-0.034214754,0.0037318189,-0.5573932,-0.43483132,-0.07779157,0.20398307
1972-07-01,-0.34379146,0.11407575,-0.64422196,-0.41481352,-0.11576894,0.12593351
1972-08-01,-0.42817694,0.2734832,-0.7101843,-0.25245366,-0.661161,0.0732003
1972-09-01,-0.4785131,0.2676656,-0.702308,-0.08084944,-0.49080804,0.047645062
1972-10-01,-0.30924517,0.14176714,-0.44759056,-0.022176139,-0.1019837,-0.19882631
