,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1970-01-01,-0.097961426,-9.177032,2.6997375,-7.340149,2.2435913,-2.6967773
1970-02-01,0.13925171,-8.361786,2.8207397,-6.5806885,2.701416,-2.7457275
1970-03-01,0.04034424,-9.535675,3.3587341,-6.588684,2.7522888,-2.5161133
1970-04-01,-0.46038818,-10.475464,3.4288025,-7.6576233,1.8920288,-3.776184
1970-05-01,-1.210144,-11.104889,2.9264832,-8.974579,1.077179,-4.586914
1970-06-01,-1.9702454,-12.9198,2.0630493,-9.828705,0.42245483,-5.2778015
1970-07-01,-3.181366,-13.331787,2.286438,-10.210724,-0.122802734,-6.155731
1970-08-01,-3.6884155,-13.58313,2.508789,-10.650604,-0.66290283,-7.286255
1970-09-01,-4.064026,-13.7604065,2.0169373,-10.818054,-0.6810608,-7.5456543
1970-10-01,-3.9533691,-13.636841,2.3435059,-10.890808,-0.36639404,-6.277405
1970-11-01,-3.274109,-12.220428,2.598175,-9.545685,0.1739502,-5.366699
1970-12-01,-1.8232727,-10.436432,2.9450989,-8.093811,1.5359192,-4.435547
1971-01-01,-0.5181885,-9.893402,2.580536,-6.863861,2.043396,-3.9968872
1971-02-01,-0.0680542,-9.702179,2.2696838,-5.7772827,2.5419617,-3.4499207
1971-03-01,-0.20877075,-10.218445,2.863739,-6.100342,2.4877014,-3.2225037
1971-04-01,-0.9457092,-11.441101,3.1837769,-6.9840393,1.754242,-4.4135437
1971-05-01,-1.4614563,-12.221222,2.6215515,-8.152039,0.8461304,-4.9001465
1971-06-01,-2.475769,-12.608459,2.370697,-9.047241,-0.10293579,-5.5502625
1971-07-01,-3.1571655,-12.773499,2.1592102,-9.958923,-0.5481262,-5.862549
1971-08-01,-3.4907532,-12.940063,2.2056274,-10.465454,-1.0022888,-6.242584
1971-09-01,-4.0260315,-13.52182,2.394226,-10.871765,-0.5532837,-6.931061
1971-10-01,-3.6541443,-13.918793,2.2487793,-10.909027,-0.42697144,-6.499878
1971-11-01,-2.4067383,-12.366486,2.2480164,-9.892853,0.5630188,-5.513855
1971-12-01,-1.3830261,-10.624786,2.6550598,-8.519775,1.3283081,-4.1066895
1972-01-01,-0.6598511,-9.140991,2.7366333,-7.4331665,1.7213135,-3.0238037
1972-02-01,0.3196106,-9.171539,2.6754456,-6.1117554,2.6285706,-2.6158142
1972-03-01,0.5126343,-9.697327,3.165924,-6.6404114,2.4911194,-2.7360535
1972-04-01,-1.0968628,-11.012726,3.1317444,-7.674103,1.4459534,-3.709015
1972-05-01,-1.8268738,-12.107147,3.0846558,-8.613586,1.1731262,-4.5710144
1972-06-01,-1.9869995,-12.509247,2.5247192,-9.357666,0.39990234,-5.121399
1972-07-01,-2.9894714,-13.231506,2.3036804,-10.641815,-0.746521,-6.213318
1972-08-01,-3.2174988,-13.028595,2.2808533,-10.849274,-1.0979309,-6.762207
