,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6
1970-01-01,-2.9695889e-06,-8.23038e-05,-4.1924835e-05,-5.983362e-05,1.5599894e-06,1.6783963e-05
1970-02-01,-3.431463e-06,-7.39496e-05,-4.082283e-05,-5.8229227e-05,1.0157273e-05,2.1410777e-05
1970-03-01,-4.047289e-06,-8.730335e-05,-3.7152167e-05,-5.9663456e-05,1.3836037e-05,-2.1389284e-05
1970-04-01,-1.3916748e-05,-7.3836156e-05,-3.4470075e-05,-5.9793103e-05,2.1785083e-05,-6.126416e-05
1970-05-01,-1.8527355e-05,-8.633098e-05,-3.8821385e-05,-5.9412265e-05,3.3761324e-05,-6.5704604e-05
1970-06-01,-1.6396267e-05,-8.8940156e-05,-3.726561e-05,-5.4672008e-05,3.628946e-05,-0.00019000468
1970-07-01,-1.8389606e-05,-8.3924395e-05,-3.8067807e-05,-5.7662015e-05,4.6612684e-05,-0.00022725418
1970-08-01,-1.5699408e-05,-8.2311904e-05,-3.5928613e-05,-5.7775458e-05,5.670092e-05,-0.0002435655
1970-09-01,-1.5853364e-05,-8.20445e-05,-3.580707e-05,-5.86992e-05,5.3086984e-05,-0.00019198991
1970-10-01,-1.4743253e-05,-8.7270935e-05,-3.4923843e-05,-5.6308814e-05,4.1540206e-05,-0.00016118228
1970-11-01,-5.8542587e-06,-7.873848e-05,-3.7200785e-05,-5.9760692e-05,1.4395144e-05,-9.543452e-05
1970-12-01,-1.3976073e-06,-8.4386265e-05,-3.64391e-05,-6.375548e-05,1.0732587e-05,7.313224e-05
1971-01-01,-2.356935e-06,-8.139527e-05,-3.244534e-05,-6.229602e-05,4.11078e-06,6.1022074e-05
1971-02-01,-2.5642344e-06,-8.021782e-05,-3.5936246e-05,-6.0645925e-05,1.1316473e-05,0.00010577368
1971-03-01,-4.8113484e-06,-7.772194e-05,-3.9269606e-05,-5.91285e-05,1.8364624e-05,8.962928e-05
1971-04-01,-1.2191178e-05,-9.388293e-05,-3.846529e-05,-6.0422044e-05,9.741007e-06,-0.00010205552
1971-05-01,-1.9571004e-05,-8.6702115e-05,-3.322478e-05,-5.5131786e-05,3.625034e-05,-9.0272675e-05
1971-06-01,-1.7763357e-05,-8.483643e-05,-3.5977704e-05,-5.695601e-05,4.950086e-05,-0.0001401404
1971-07-01,-1.6925873e-05,-8.195912e-05,-3.6093792e-05,-5.6499954e-05,5.546277e-05,-0.00018886384
1971-08-01,-1.6519569e-05,-7.596405e-05,-3.3755467e-05,-5.5853183e-05,5.078611e-05,-0.00022184088
1971-09-01,-1.5881089e-05,-8.4935935e-05,-3.463441e-05,-5.7138433e-05,5.056223e-05,-0.00020903813
1971-10-01,-1.704196e-05,-8.7713735e-05,-3.3879845e-05,-5.8946076e-05,4.0106093e-05,-0.00011964272
1971-11-01,-5.0103567e-06,-7.971201e-05,-3.0272851e-05,-5.9186543e-05,1.1216971e-05,-2.5048264e-05
1971-12-01,-2.0915918e-06,-8.140356e-05,-3.6491805e-05,-5.5256165e-05,-3.1861287e-06,-1.5487656e-05
1972-01-01,-2.825605e-06,-8.223297e-05,-3.86953e-05,-6.899556e-05,5.7618804e-06,4.2231164e-05
1972-02-01,-4.1810576e-06,-8.0422724e-05,-3.9283852e-05,-6.1174986e-05,5.333843e-06,6.6361725e-05
1972-03-01,-3.7084333e-06,-8.406104e-05,-3.6813723e-05,-5.8802947e-05,1.6765984e-05,4.7875896e-05
1972-04-01,-1.2188904e-05,-8.388269e-05,-3.494998e-05,-5.6190136e-05,2.6432479e-05,-0.00013384345
1972-05-01,-1.8573783e-05,-8.287502e-05,-3.3541026e-05,-5.8856447e-05,4.366987e-05,-0.00012615664
1972-06-01,-1.5381347e-05,-8.903696e-05,-3.3362678e-05,-5.6564673e-05,3.939842e-05,-0.00019944899
1972-07-01,-1.8127912e-05,-7.823796e-05,-3.4192e-05,-5.761693e-05,5.7144105e-05,-0.00021523284
1972-08-01,-1.6451437e-05,-8.311579e-05,-3.269387e-05,-5.5360815e-05,5.2979663e-05,-0.00021495638
1972-09-01,-1.792281e-05,-8.682544e-05,-3.1115484e-05,-5.8071713e-05,4.8699298e-05,-0.0002344588
1972-10-01,-1.6166081e-05,-8.234889e-05,-3.350536e-05,-5.8285736e-05,3.381611e-05,-0.00020743007
1972-11-01,-1.3383842e-05,-8.8787274e-05,-3.4967812e-05,-5.7349407e-05,1.9262863e-05,-0.00014182457
