,vws_v500-200_cluster1,vws_v500-200_cluster2,vws_v500-200_cluster3,vws_v500-200_cluster4,vws_v500-200_cluster5,vws_v500-200_cluster6
1965-01-01,-3.370295524597168,0.4834681749343872,-1.330457329750061,-1.3304572105407715,-1.1082236766815186,2.344489097595215
1965-02-01,-0.6254913806915283,1.8816256523132324,0.9102741479873657,2.1649365425109863,0.019132614135742188,3.5527920722961426
1965-03-01,0.9198405742645264,0.7667789459228516,-5.875205039978027,-2.613818645477295,-1.0361082553863525,0.7844398021697998
1965-04-01,3.5042243003845215,-2.966301441192627,-0.23179960250854492,-1.7741883993148804,-0.5923771858215332,1.9316649436950684
1965-05-01,-1.116318702697754,-5.2946014404296875,-0.5761881470680237,-6.197517395019531,-4.563880443572998,2.2436747550964355
1965-06-01,0.7851759195327759,-8.079142570495605,2.669008731842041,-7.587579727172852,-8.681086540222168,1.298079013824463
1965-07-01,-1.5063307285308838,-8.64870834350586,-3.50201678276062,-11.301528930664062,-2.212768077850342,0.5003933906555176
1965-08-01,2.652819871902466,-7.143113136291504,-6.9032182693481445,-13.763021469116211,0.573244571685791,1.5556344985961914
1965-09-01,-0.31863272190093994,-8.715672492980957,-6.289500713348389,-10.728282928466797,0.9971070289611816,1.246567726135254
1965-10-01,3.3165764808654785,-6.173969745635986,-3.926614999771118,-5.302696228027344,0.28183913230895996,1.4445176124572754
1965-11-01,3.1318726539611816,-3.9869563579559326,-0.8653860092163086,-3.639624834060669,7.355043888092041,3.3025949001312256
1965-12-01,1.6417313814163208,0.08388948440551758,-0.046360015869140625,-5.077518939971924,0.9948995113372803,2.6241207122802734
1966-01-01,-4.5172224044799805,-2.7935173511505127,-4.109262466430664,2.643063545227051,3.003283739089966,2.985200881958008
1966-02-01,-2.9266104698181152,1.9841059446334839,-1.8698194026947021,1.2976617813110352,2.233656406402588,1.186991572380066
1966-03-01,-2.2249763011932373,0.4296605587005615,0.6951243877410889,1.2528150081634521,0.23942363262176514,-1.316468358039856
1966-04-01,2.9063572883605957,-1.2824716567993164,-5.798971176147461,-3.024984359741211,-5.973294258117676,2.3370931148529053
1966-05-01,0.6256842613220215,-4.714693069458008,-2.1360061168670654,-9.35198974609375,-2.834747076034546,1.251368522644043
1966-06-01,1.3468482494354248,-5.662984848022461,-0.4260439872741699,-7.004769802093506,-4.665505886077881,0.07450342178344727
1966-07-01,1.723705530166626,-8.544024467468262,-3.2369208335876465,-9.817093849182129,2.453550100326538,1.1457616090774536
1966-08-01,3.503831624984741,-7.022130012512207,-4.45790958404541,-8.808042526245117,-1.4683685302734375,3.0155811309814453
1966-09-01,-1.279578447341919,-8.591041564941406,-7.012726783752441,-7.242023468017578,-2.0737996101379395,2.049206018447876
1966-10-01,-0.41230058670043945,-5.893004894256592,-4.086838722229004,-8.775491714477539,2.1020097732543945,4.24307918548584
1966-11-01,2.9620540142059326,-2.9331207275390625,-0.42242729663848877,-5.802587985992432,0.9367178678512573,1.5602319240570068
1966-12-01,-2.3313064575195312,-0.03616666793823242,-1.5255119800567627,-3.890815258026123,6.274202346801758,3.5349347591400146
1967-01-01,4.284768104553223,0.832640528678894,-3.987515449523926,-1.800168752670288,7.558710098266602,0.5920073986053467
1967-02-01,-3.5670318603515625,3.946716070175171,-6.978360176086426,2.1898443698883057,6.028316974639893,0.00915902853012085
