,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6
1965-01-01,-0.30176812,-0.5553051,-0.94310606,0.24864884,-0.248975,0.12937585
1965-02-01,-0.8117752,-0.8459927,-0.9330036,0.45297775,-0.3239277,0.90465164
1965-03-01,-0.38943022,-0.55888975,-1.3296036,0.52564967,0.18738289,0.53770715
1965-04-01,-0.27211228,-0.06322136,-0.23430976,0.80265045,-0.34022218,0.43440208
1965-05-01,-0.6615429,0.6569805,-1.0219696,1.1871926,-0.2985092,0.22355576
1965-06-01,-0.82448465,0.5585636,-0.80590916,0.7100994,-0.34999847,-0.03291397
1965-07-01,-0.92713773,0.8000431,-1.168943,0.8394753,0.071042255,-0.18607941
1965-08-01,-0.76256675,0.990033,-0.76387024,0.9492977,-0.279282,0.0876625
1965-09-01,-1.1679653,0.91768724,-0.94538707,0.37606925,-0.25190774,0.1763031
1965-10-01,-0.6550251,0.8531624,-0.96722144,0.24473839,0.093854144,-0.10069771
1965-11-01,-0.18738289,0.35260582,-0.35586435,0.55041695,-0.18119125,0.46503526
1965-12-01,-0.6797924,-0.4761154,-0.8189446,1.4039052,-0.45916978,0.4643833
1966-01-01,-0.29081154,-0.6564598,-1.4038395,0.4250576,0.064661406,0.37779236
1966-02-01,-0.59048575,-0.60525626,-0.73228073,0.5530674,0.00295372,0.9797665
1966-03-01,-0.8835949,-0.59278333,-0.63610953,0.6535057,-0.019693756,1.2374268
1966-04-01,-0.4070053,0.34956473,-1.2210152,0.93873787,-0.059081268,0.25798875
1966-05-01,-1.2416939,0.65449065,-0.8918007,1.0372066,-0.86226004,-0.2858879
1966-06-01,-0.6758255,0.9101814,-0.22811966,0.90033454,-0.50580215,-0.09945373
1966-07-01,-0.9915825,1.0224361,-1.0998986,0.96959114,-0.56258583,0.17986985
1966-08-01,-0.9633549,1.007994,-0.8287808,0.44245377,-0.20645675,0.038402557
1966-09-01,-0.8396122,0.9994602,-0.59147036,0.3728691,-0.3791054,-0.10043869
1966-10-01,-0.47429198,0.7785614,-0.1027359,0.36138114,-0.34300002,0.16017647
1966-11-01,-0.90755576,0.014770126,-1.0414737,1.1156536,-0.34858018,0.012472915
1966-12-01,-0.9942085,-0.54519004,-0.46707115,0.7913624,-0.37319717,0.7079922
1967-01-01,-0.84379005,-0.53259355,-1.1788242,0.7180706,0.0924118,0.70990676
1967-02-01,-0.08392181,-0.6635376,-0.66386414,0.28637886,-0.052573394,1.1118824
1967-03-01,-0.29062423,-0.4924286,-0.62859726,0.49634704,-0.50875586,0.39250603
1967-04-01,-0.5250832,-0.297155,-0.101228714,0.90028226,-0.21617241,0.13388291
1967-05-01,-0.56100273,0.7572559,-0.7249279,0.9195484,-0.7732563,0.70860064
1967-06-01,-1.113842,0.85913736,-0.93718165,0.89048576,-1.0240425,0.45226365
