,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6
1965-01-01,20.909752045015818,7.249541396781038,7.145947679388171,17.107078625012914,17.19389783774748,28.175649037048334
1965-02-01,19.061585762161446,9.799484049297211,5.824872954100555,19.467214480577066,19.019367739440767,31.88204674268005
1965-03-01,20.143579172081107,8.080287667545933,7.312521467044958,23.1727260067554,21.325217148903914,28.389356411622245
1965-04-01,41.662395900436145,9.764751204304003,20.06026858763735,23.53203053235225,29.649741922250627,21.33415199975329
1965-05-01,47.65255968342164,12.009097089980045,21.229115158294732,31.370033311467818,39.80782376769774,31.6467362137789
1965-06-01,49.13147580104774,12.518141752557625,18.46281161748639,42.053007848839584,44.52757674001813,32.577634646565144
1965-07-01,53.40466439096579,13.326528979346788,18.98335532790666,37.32826066571191,49.81080224277497,29.223843824395395
1965-08-01,54.39352441970277,13.278357079855665,21.578733670858043,28.334446509590364,48.98297007314469,28.36638625730438
1965-09-01,49.08133468700448,11.902939818576824,19.76315850686558,29.094052908304587,41.953322664421215,29.67505408976268
1965-10-01,47.00344476835118,10.517673101379145,20.51792284834358,26.602234330169715,35.57096299149514,32.16639086392057
1965-11-01,45.074708856130286,9.53219358527957,19.01147705742051,23.36263140457286,35.39363040540899,22.622721961066933
1965-12-01,32.2861807281032,7.50150589605181,11.152325463288797,15.953486751351448,26.319341252740863,27.050333722923487
1966-01-01,16.85841193910726,6.876991392064877,5.451386871755409,16.457949256562365,19.941133952738628,34.791360425199365
1966-02-01,21.55481335007942,7.531517952239646,5.9724741007359485,18.169366231476324,22.554489336418946,24.542240729946542
1966-03-01,26.162834698727053,6.580167587823954,9.66940421508773,18.36057809252158,23.66943228255276,25.869568576953846
1966-04-01,44.63314156008384,9.58293051377626,20.85640599285728,25.27082087643454,30.95884053563822,28.02199213589723
1966-05-01,58.973249103669296,13.681474509394082,27.765220037249648,24.30165623149068,39.29773428478835,26.807793697490766
1966-06-01,57.464682739446324,10.627548756270103,20.299414772587916,36.47034951690696,50.85460894573765,28.91036604249818
1966-07-01,51.69872791991579,12.480065424915118,18.427264206436273,36.020579348542654,44.36637958888382,35.13886844683557
1966-08-01,52.11221492201972,11.794260594514698,19.354337403218324,33.75370869132706,46.96586497588703,32.74313596806922
1966-09-01,50.99382325270209,10.738227468465533,18.76269548711845,31.032769544673293,46.84821497763219,27.004040595704314
1966-10-01,53.98120397452769,11.37045671483319,22.288325590870397,24.726464556415372,40.07807725128604,27.90116106702761
1966-11-01,37.377491867919716,10.132474428776872,17.293490738077757,22.574463192716276,30.154771944751452,34.3575961305
1966-12-01,36.25192265585061,7.7693121161606165,12.174014982897903,19.658725138819605,27.82334073026654,27.09111879729766
1967-01-01,12.662102741387885,10.570744069400005,5.676884344898676,18.948588957911348,15.364510422828285,37.55606157463991
1967-02-01,14.920580064101301,11.549331420800264,4.806199271745231,17.068553081128393,18.22011714198884,30.62425540361712
1967-03-01,19.914128048100146,7.499668512038186,7.258889388307138,22.558699096805146,23.168815382821403,25.133970867254984
1967-04-01,33.72372738595011,7.063392538131897,14.462549013876234,24.648721079482005,30.833116836385773,26.227787780308855
1967-05-01,56.506253017970394,12.258233387144585,24.459847931097812,28.120242175323977,41.89740810646904,23.719103188663933
1967-06-01,52.730498973777394,12.30329821555887,20.393022317027285,33.97764312450869,42.91273758970215,35.45511986861754
1967-07-01,51.45490838984954,12.945645024288096,19.685286993408035,39.60114847187657,47.43344619628447,34.334772179199966
1967-08-01,45.6311341355362,12.767968456573525,15.23320669111519,36.596500625328225,48.97616901064353,33.03376033342035
1967-09-01,42.76062720193588,10.43808800061057,17.53106016617482,29.886698427230364,35.12114394102804,36.6607691838564
1967-10-01,39.88675359197874,9.768379768986936,16.553946009217462,26.31264130015677,33.87708347750482,28.166943504657763
1967-11-01,40.600943716178875,9.704222647182359,19.07016969770793,21.86598449939783,28.261960789811447,29.679025354227363
1967-12-01,34.307062077767704,6.225277303357834,10.92686894473971,23.02747528310956,28.189367850952724,29.62103446531116
1968-01-01,15.651612217547392,10.291164875595916,5.168553536722685,18.654627387128063,17.612869748981392,33.848153388850626
1968-02-01,16.014505440729053,13.93115199509701,5.528443464826476,19.028676385551346,18.39129967515429,26.045017611122447
1968-03-01,27.26778353014706,8.645577274193256,7.781775900779587,24.862622763842698,27.993353257064758,29.499943236076177
1968-04-01,38.07933262502477,8.727394501107444,19.651665095103287,23.66485923318256,25.86795466863924,26.494609403127484
1968-05-01,53.97053122014175,11.23921846098705,23.179983904137128,26.459061003146218,42.534341477344086,25.921844712033714
1968-06-01,52.493958194398054,9.587094247406538,20.515286680863365,42.39878005439191,49.64397528894779,30.45331305310417
1968-07-01,50.50698335990766,10.70943463586012,17.134972750698168,42.01613658025495,48.76332466457128,33.632974062858
1968-08-01,53.778899923265975,13.538563636193116,20.46635742399077,37.99337868943477,54.15418247458155,31.261638068292473
1968-09-01,52.38590427373833,11.42670835746731,20.649652033405467,29.35195650511139,45.169603696064726,30.792888839778175
1968-10-01,49.571503023732696,11.083319211247257,20.64471647090767,25.278376861234417,37.500241633019584,31.676113485641817
1968-11-01,32.60590168219491,8.071702529798202,14.082722283975984,29.017389897578287,31.237291056889855,35.83025084663786
1968-12-01,34.94689052439591,8.118223953012942,13.658487547574358,17.76474267359685,24.97970054151531,28.38377439483521
1969-01-01,22.505183334736465,8.459637722596467,6.967425691260584,16.394002350645188,19.76550600499162,34.35666608300149
1969-02-01,16.167559783349017,9.157367578173153,5.272916039131287,16.425753830822355,18.077891674852193,31.253834909973037
1969-03-01,23.93771346650923,4.873286300157498,8.290934303411259,22.20553238130784,25.97035201231559,26.546430927223362
1969-04-01,38.18513580212102,8.839082980021432,17.62198232751087,22.68255140822981,30.03186243718102,28.58724765352542
1969-05-01,57.33518652672636,10.825790426455052,25.13894463334253,30.245138928263227,43.89579194443659,24.42415286498783
1969-06-01,53.98057011701547,12.905177155802841,21.31600759054958,33.74020782172978,45.313889049742095,33.25034778031387
1969-07-01,48.41320474032484,12.230094392915447,17.409103376967504,38.2442604578238,48.355735188199,31.19114511320959
1969-08-01,46.09078267336356,12.109595042450216,18.26130082985989,31.85023092035403,42.76230405854052,31.679200286961347
1969-09-01,49.606092718333144,12.590616913731463,21.430059977086287,29.302577311973348,42.84326453217667,29.506723941103413
1969-10-01,44.37651003171388,12.527253144772063,20.367110816464496,23.34317143362594,31.215691832873162,32.9140500122998
1969-11-01,35.77206396089123,9.407608734781125,15.651514303833038,22.251817897716307,25.556747160937906,33.936049344393325
1969-12-01,28.54997914988174,7.646794279686811,9.812845793728291,19.978457945214277,24.363265502249707,29.125106664363532
1970-01-01,17.68119432774211,8.12057711675805,7.273993488200965,17.955640952231818,20.699217886800827,30.993264288536082
1970-02-01,15.216877532343405,10.674592833070266,4.415409231874219,24.418068126380348,20.44517366908533,29.60880109965786
1970-03-01,25.28164457777042,8.08959927521885,9.811061735394816,26.796372658551903,23.015747807190618,25.421617130132216
1970-04-01,45.117312513919764,8.286277514159064,19.428115100079513,26.991888550288316,31.202172789205246,28.627471588009985
1970-05-01,57.52575065022742,11.379845749902458,24.004407919904402,30.05961910158978,44.394114349111106,23.533745477392017
1970-06-01,47.46510401350228,12.5228316366379,19.25482580255863,40.54451999764142,47.64847348517509,33.117164464013655
1970-07-01,49.67389816901616,11.931768829004149,17.191773110229672,37.69440921048002,45.57236030433912,36.43310002642549
1970-08-01,48.990516328424846,11.33383361123454,16.23300928366589,39.04875035270084,47.46498201505875,35.9327209808537
1970-09-01,50.388944781672734,11.096995359411356,17.798065658951252,31.4243062628367,48.88376586010398,32.65953737004822
1970-10-01,41.971203425645996,10.585122285001944,16.549365941650372,28.57821693195359,36.36646215086906,38.352003650859174
1970-11-01,40.29421772575755,9.644159525156033,18.123279269025964,20.210527745162835,30.08430255741358,33.69669699904185
1970-12-01,24.31499434627507,8.310175000350153,8.650922417135515,20.240181200663624,25.96685700797281,30.586244657249242
1971-01-01,15.790390517305084,10.67471910602284,4.525642382057205,19.376850815809224,22.065540574322807,30.291668924114344
1971-02-01,12.4880365288747,14.939426523187448,5.485183084496417,19.45758827273157,18.680885651792916,27.419559585204023
1971-03-01,20.581609717927208,9.048766418185222,5.4775883488123425,22.364141319271276,22.986348697562374,27.955228068063207
1971-04-01,44.10547819170811,8.140715389322555,17.43440170229045,18.799195927069707,36.0112895011976,18.10928207391686
1971-05-01,58.006847009549425,12.56150028806491,26.473079692744747,22.481905100582907,40.48124278228869,24.348931959486965
1971-06-01,45.71870782942677,10.935878397372138,16.101765511752532,37.31708242365024,42.6268753257053,33.75101607695847
1971-07-01,49.34343197783461,12.192389773679722,18.963458517556553,35.747494346176175,48.34011937052951,32.23682561609385
1971-08-01,53.16828252271525,11.457326698281129,18.377075000868544,34.49590405398045,53.391126720931624,22.97501046234723
1971-09-01,41.7168406332637,11.84654545167627,16.509816935520004,34.212290753987794,42.27375822819711,41.58640512034494
1971-10-01,41.83983064158122,11.285077325471185,17.594680428692016,31.392025715088966,42.92523924392738,31.402240813557246
1971-11-01,39.87712609762883,8.837103571688822,15.730813260620872,25.648182283613473,36.373785150453905,25.792044929930917
1971-12-01,23.906775769386208,7.739235610364886,7.327008324658608,21.95033052207534,26.564193809316457,29.416285134057343
1972-01-01,22.342237267881643,6.696413473096864,7.583743789961349,15.13131650779407,20.40612166037505,25.270806262046015
1972-02-01,21.779354450563776,10.99615436378124,6.68800336698191,14.126995184291046,19.218451697547014,23.81070472702026
1972-03-01,22.71936243189577,7.263915814293431,7.9747315781574,20.78579892211332,23.68276614698989,26.326151457264746
1972-04-01,39.2414741994886,8.555100694281471,18.23025818240409,18.992815430745253,28.699477249254738,24.750020365466735
1972-05-01,55.981216291322454,12.822389062019981,27.11072663309715,23.688351621099983,34.02657664079095,24.556774736429627
1972-06-01,60.57143811179744,13.544907575350951,26.542644262485645,34.422440926792895,45.107540315011114,24.408217385310664
1972-07-01,56.03930492105673,13.95486324434047,22.44752310401045,33.22855812167974,48.18819337956854,29.830118779594503
1972-08-01,55.37410223847922,12.77362658967989,22.831666762511446,30.811316927237094,51.39499878848872,25.74997676360744
1972-09-01,43.59303499844302,11.630776793519093,18.49412160559807,28.5640353184912,43.36240511879795,29.504607728791445
1972-10-01,51.58799373011216,13.445958791629934,26.03501782241803,20.443074842867553,33.394676629397495,22.968320556459666
1972-11-01,45.841815658387965,10.131596925215367,21.130224364215806,20.994999864097878,29.090912218850875,24.183447160910816
1972-12-01,28.51495640754455,7.181228272906959,13.485368614404084,18.223353671952204,17.656923046920166,39.350429840292364
1973-01-01,20.17636093873138,10.430815399463736,6.434654103621289,22.851694342583198,23.01627492716185,32.769559043556775
1973-02-01,24.727854906827357,9.399926833320588,8.075695586714007,18.944722300143553,20.67952349623489,27.77785812892486
1973-03-01,21.118704781709855,7.978992624505595,6.1641009963844455,23.66349040533689,26.823560363995785,27.102171457301367
1973-04-01,37.26693288660453,8.760146636631857,17.10166529754604,26.584839920041308,30.826378706769685,25.678193661573765
1973-05-01,50.07945499076911,9.83836150998574,19.695509036596153,30.35677062233033,40.11572966816781,33.577485012062525
1973-06-01,50.85356209605648,10.786838228974242,19.88255238575039,36.96592396464779,48.3033935731165,28.432807746924336
1973-07-01,48.26418101784572,11.263095515658128,18.6757012818665,36.54092595865858,46.427765379986134,31.27029928984812
1973-08-01,49.85036963120725,11.00352531271877,17.245800411537466,38.84614159913104,48.451130002066684,30.800018004383023
1973-09-01,46.559701310348004,11.738113320475476,17.39030475106652,32.14626444162089,40.25386452496747,35.133066349105434
1973-10-01,44.90345027130308,10.664972991980502,17.865371992302286,25.928528115559093,40.01863113298888,29.01430771491436
1973-11-01,33.19879958818333,8.700924308637815,11.213409324848287,24.703918802749534,29.856460688201224,34.24828140864662
1973-12-01,23.449137123981217,8.969392930178945,6.852915018382909,21.567741215956335,26.72634397314377,26.522303622374483
1974-01-01,12.425951246142013,14.388225258879542,7.858319232643095,14.043133178251004,14.964621972676365,29.21031998867367
1974-02-01,16.271793683916187,11.421265200916727,4.806561515409954,19.182111288740966,20.998179314692372,22.267330601036647
1974-03-01,19.44217509733066,8.409161838563296,7.08013983706857,19.02852958179028,22.576428215221107,23.563688063037148
1974-04-01,45.275748255753314,8.291382140799074,19.379728331640848,24.656854800083064,34.32248225588267,24.794092172339248
1974-05-01,52.26450571020382,12.346130111608938,23.295494893411597,29.50618409800485,45.646532451869774,24.888021663136477
1974-06-01,58.40637093930173,11.615060432520792,21.766547182571998,30.522268742427148,46.53479155599149,22.414185231128574
1974-07-01,50.75804923590849,13.039116150919321,18.674298132323276,40.32842496383497,50.68155942660586,29.59932263063693
1974-08-01,49.23672253891215,11.355765083636152,19.071061829658632,37.9214978251018,44.992438585970156,33.47472695929903
1974-09-01,43.14995221930681,10.92199853350677,15.43292418507755,34.69188106801608,44.55086500064184,30.69212294005036
1974-10-01,44.55315863930499,11.630870862077225,16.84424099914814,27.13744396136611,42.14115352205395,32.03713439215137
1974-11-01,40.942974468986314,10.463816035528529,15.632232443018648,20.5879760045592,31.43556187291521,33.90506565606349
1974-12-01,29.57695623224669,7.581580536270995,10.40797072447338,17.78945002905622,20.990123888579223,31.201346616407935
1975-01-01,18.81837080357985,7.970438815696627,6.184255978700055,15.681784832794149,21.23540065364951,26.648059622537204
1975-02-01,12.307524833008497,9.462157448713654,5.367153612146518,19.297149589372374,17.39563607932044,28.389126045353137
1975-03-01,21.650341470191307,8.751318190794779,5.699632238625325,26.059861950096618,24.811196047796983,28.52729266273873
1975-04-01,40.54572505569965,8.478338694725982,17.317222261942014,24.29939272086807,31.918503858071226,26.360432822305555
1975-05-01,50.465256419278106,11.693246159912094,23.897671946743284,26.16760463832132,34.34462413705985,32.75225263324952
1975-06-01,53.42265838739606,12.367954574992819,19.169702144826683,38.187268712634165,48.96944274349473,28.791862891361763
1975-07-01,52.15848778736111,12.524253605244526,20.434973121255076,31.622785023634812,46.12301011695553,30.46688979058731
1975-08-01,41.90554215691871,10.992165112983034,13.346680713964744,41.17863714899416,47.09012631274059,35.42502916657944
1975-09-01,47.626007082555915,11.033628777679025,16.44325744654952,33.77883425890885,45.08120102344725,30.248580109396848
1975-10-01,43.25413599592921,11.826494687204956,15.398407731192604,29.12670301734219,41.37158909388918,27.73011139246105
1975-11-01,34.15621542738008,8.944595940160328,12.238454204833772,19.315526406928285,30.833926008013233,29.663330926480242
1975-12-01,24.248108683260703,8.432874836375989,7.381964799398589,16.436913845535642,21.82457078557609,28.7632961117039
1976-01-01,15.640660559831733,10.058808628783419,7.130989427519781,18.847962029363718,19.51832212563549,29.282487122820935
