,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6
1965-01-01,0.2705819206312299,0.4320955794790517,-0.2996081279383765,-0.14005325237909952,0.0008348378347244092,-0.2710246659339743
1965-02-01,0.06105909124016762,0.5387231923531796,-0.5900972419314914,-0.032306777934233345,0.041090266661952715,-0.49506771437665253
1965-03-01,-0.07670299964956939,0.17317086458206177,0.018300623438941933,0.04175732036431631,0.038769208787087193,-0.25223939025655706
1965-04-01,0.35834761802107096,0.5606996840324955,-0.7268628036534345,0.06454576055208842,0.01990276634202389,0.025839009817610396
1965-05-01,0.29941543471068144,0.18728258817092233,-0.5392973621686299,0.233400026957194,-0.0501832507918784,-0.18116153301076687
1965-06-01,0.22950624115765095,0.20331144332885745,-0.3963372704607469,-0.11354394753774007,-0.02083166218000258,-0.5874065008569271
1965-07-01,0.28330611530691385,0.49134631087814556,-0.28486370488449375,-0.052979533871014915,0.010503013060612236,-0.44827813163716745
1965-08-01,0.08089991169981658,0.17772156043329101,-0.3997565695533046,0.3224753737449646,0.03280790110012728,-0.8006572089296706
1965-09-01,0.27300186920911074,0.11237075795298038,-0.2758133811531243,0.0058715784301360445,0.01193705018108549,-0.31680670824456725
1965-10-01,0.11706015793606639,0.2159893944643546,-0.05625058482918474,0.08029537399609883,-0.001925546369197483,-0.9013627437835044
1965-11-01,0.40215677581727505,0.6583094596862793,-0.16198795702722338,-0.11429628729820251,0.017146698149021516,-1.2162003111332023
1965-12-01,0.0695612863637507,0.19504300494124927,-0.5385603893686224,0.2879004081090291,-0.033677829963484125,-0.28314745806633157
1966-01-01,-0.12817804235965014,0.08681717234245245,0.23539548532830343,-0.1646494964758555,0.033639208099966546,-0.45791135189381055
1966-02-01,0.07020268822088838,0.30649509550868603,-0.18751317014296848,0.198688805103302,-0.03657155659072057,-0.15801601904503842
1966-03-01,0.07577405194751918,0.3555609696153282,-0.43120028244124514,0.005847062294681867,0.07538382719622222,-0.03727777524197355
1966-04-01,0.031198328360915184,0.4098900850268378,-0.12017621969183286,0.2255747119585673,-0.05613381132305026,-0.5792840364131522
1966-05-01,-0.06498207803815603,-0.026622876200986946,-0.17910056092120982,0.11818432807922363,-0.038931715514087036,0.11752417429964594
1966-06-01,-0.3143497044220567,0.021148297557796257,-0.1576493735666628,0.1705188751220703,0.05583353215148171,-0.12978611791387518
1966-07-01,-0.02984351885970682,0.10897123079369034,-0.02478554292961403,-0.14191855986913046,0.020958418458767104,-0.17599932690884207
1966-08-01,0.14141782885417342,-0.18771387960599817,-0.3236715578370624,0.15996062755584717,0.015059023716314112,0.08505079498950471
1966-09-01,0.0631279603112489,0.053911299809165626,-0.05674740747997054,0.0856200357278188,-0.017584321991133387,-0.3415702822360587
1966-10-01,0.1464582164771855,0.14695978682974112,0.0014374756978617774,-0.11628690361976624,-0.018395880351545747,-0.22075914956153708
1966-11-01,-0.22152855526655912,0.12685777484506802,-0.19210230697084354,0.07599985599517822,0.020896423169590176,-0.12879343901542908
1966-12-01,0.14992646174505353,0.15379377249358359,0.10114060369906601,-0.17123383283615112,0.0051444481422533534,-0.12812821313421777
1967-01-01,0.10596230858936906,0.19151587849077972,0.0603377853554708,-0.16493106881777445,0.02105875041135057,0.0006448102872224248
1967-02-01,0.3588339313864708,-0.26540648246157,-0.19684676080942154,-0.012899436056613922,-0.05304894569012041,0.13535330270199067
1967-03-01,0.1795015763491392,-0.0652709138998087,-0.0777932362527483,0.06564886371294658,-0.009003231053736932,-0.05051757981802555
1967-04-01,0.09220837382599711,0.4268102023912513,-0.4286547846816204,0.06431939701239268,0.03780690614345991,-0.17753118213186875
1967-05-01,-0.3023588331416249,0.011285646832075672,-0.39650695743384184,0.24954535563786825,0.03867677655517163,0.03547409668247751
1967-06-01,-0.4590267315506935,0.2061885336171026,-0.3497159953608557,0.3039792577425639,0.04726165702042287,0.30946858385775955
1967-07-01,-0.1186389708891511,0.014741572996844417,-0.36393363994580724,0.32304277022679645,0.003541072802325365,-0.04488912589372473
1967-08-01,-0.023618480190634727,0.41912098725636804,-0.4689254694514804,0.1975652575492859,0.049622211337624914,-0.29583332386422667
1967-09-01,-0.08132975199259818,0.26965206084044085,-0.07405710833457609,0.04090769092241923,0.02779200851560353,-0.06566701179489176
1967-10-01,-0.01958052016561851,0.6490453429844069,-0.4160964516577897,0.08692610263824463,0.032273167326020265,-0.5608242242894275
1967-11-01,0.20985400769859552,0.4469034032545228,-0.24500369197792476,-0.03724260131518046,-0.018527344828415775,-0.3269620398257641
1967-12-01,0.19846309442073107,0.5511617314988289,-0.13586216157785166,-0.15807050466537476,-0.04525515294430253,-0.5687468229456151
1968-01-01,0.10194876231253147,0.34190258686093317,-0.501975417137146,0.18045773108800253,0.0028441616537573633,-0.3884345610091027
1968-02-01,0.3918462432920933,0.1441442016242207,-0.34987058628488465,0.058342039585113525,-0.0028349009891804645,-0.2638102528896738
1968-03-01,0.30705593526363373,0.3399060256239297,-0.11844322499301697,0.006019687280058861,-0.0706090119215632,-0.8425947199476527
1968-04-01,0.1818724675104022,-0.11364169742750085,0.18279778736608998,0.09495811661084493,-0.11036622304536269,-0.6122762218434761
1968-05-01,0.07011222769506276,0.015506418286890224,0.2544690751367145,-0.16101776560147604,0.0013695530660316616,-0.3058535938567304
1968-06-01,0.545356422662735,0.6497649610906407,-0.7675726380613115,0.3288644750912984,-0.1005672683805495,-1.1333152334740821
1968-07-01,-0.26788595132529736,0.0060705947217302055,-0.4182961114026882,0.2868653138478597,0.04115275994032443,0.0634668751599941
1968-08-01,0.2700082026422024,-0.004477710868029491,-0.12156459744329805,0.100668599208196,-0.04873855100821949,-0.43160680760728554
1968-09-01,0.30804199632257223,-0.010129922757978025,-0.05024761582414309,0.0315202201406161,-0.07036701681281993,-0.3900506712020712
1968-10-01,0.16207158332690597,0.3017439142517422,-0.19382542275168277,0.10710052649180095,0.001267322149506943,-0.511940616242429
1968-11-01,-0.02227208751719445,0.012654603283474411,0.06815373069710201,-0.03144324322541555,-0.02807386077990655,0.0709126445841282
1968-12-01,-0.12034677201882005,0.2071399187696153,0.10249959498954316,0.08150091767311096,-0.007931691940182341,-0.03881817485423798
1969-01-01,0.010068918345496058,0.19547790288925174,-0.13935082695550388,0.17579040924708048,-0.018033601167963115,-0.5162245415626688
1969-02-01,-0.08009218145161867,-0.19284294567246368,-0.10006967931985855,0.08292003472646077,0.023615683713359033,0.1724739341025657
