,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1666.5518768562758,1144.5832327510534,1831.2437865111203,1588.5214805603027,1052.100944519043,1685.5096435546875
1965-02-01,1664.5962801846592,1141.5833205319523,1826.530057889921,1584.8352432250977,1050.5199750264487,1683.314208984375
1965-03-01,1667.7045837906767,1145.4406052492977,1834.9604976069818,1588.9554023742676,1052.1943410237632,1688.2637023925781
1965-04-01,1674.3144390011623,1146.944607509656,1834.0025755736203,1591.9696807861328,1052.4139086405437,1694.4140116373699
1965-05-01,1675.2496388332904,1145.7176637113764,1831.2179427963117,1583.7132453918457,1052.0312627156577,1694.4980875651042
1965-06-01,1679.991263397469,1146.3898733760534,1839.9336531355573,1586.662197113037,1054.46564356486,1699.3033854166667
1965-07-01,1682.704503083032,1152.3752962605338,1843.587624489724,1593.5535430908203,1054.656728108724,1702.850545247396
1965-08-01,1678.5445284252326,1153.3809361832864,1845.037181957348,1587.8175735473633,1053.975041707357,1697.179158528646
1965-09-01,1678.018465909091,1150.1602687192767,1839.617535015484,1588.4387016296387,1054.5738855997722,1697.1733093261719
1965-10-01,1675.3448234116736,1149.55032862974,1836.9106533291101,1589.3917083740234,1053.813393910726,1693.7069193522136
1965-11-01,1672.6191749257491,1149.5443622717696,1834.9094700168916,1590.4807090759277,1053.2626152038574,1691.4550272623699
1965-12-01,1667.5385278118545,1144.275725289677,1825.803739530546,1583.905029296875,1051.4774640401206,1685.4170227050781
1966-01-01,1668.7128240411932,1144.6900785639045,1827.5232263513512,1590.001392364502,1053.1294504801433,1688.2668558756511
1966-02-01,1666.9646964585486,1144.829225004389,1825.374953811233,1588.0709648132324,1051.7430941263835,1685.2252705891929
1966-03-01,1669.8550389817924,1146.1294109901685,1833.1496779983106,1588.4820938110352,1051.4978408813477,1689.3186442057292
1966-04-01,1672.2626489056045,1145.6291284454003,1830.94922314893,1590.8302307128906,1051.7408053080242,1693.5562133789062
1966-05-01,1679.1129624548037,1145.104706153441,1832.709455060529,1588.6218070983887,1053.5442670186362,1698.8882954915366
