,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1010.4682,1019.8593,1015.4568,1015.93304,1010.29205,1010.92334
1965-02-01,1009.0505,1016.3318,1012.7932,1013.7941,1008.9494,1009.7494
1965-03-01,1010.68335,1018.8683,1018.3995,1017.37555,1009.94037,1013.2118
1965-04-01,1010.6232,1021.6082,1017.79297,1017.1932,1010.86694,1014.9705
1965-05-01,1013.3507,1020.663,1018.9595,1013.27936,1010.3906,1018.7784
1965-06-01,1016.4844,1020.3741,1021.7291,1012.3181,1012.0769,1021.00916
1965-07-01,1016.7517,1026.3456,1023.5754,1018.8243,1012.22205,1021.50336
1965-08-01,1015.845,1026.3834,1023.05383,1013.44995,1011.5101,1019.6739
1965-09-01,1015.17523,1024.7853,1021.56354,1015.75635,1011.9814,1018.24133
1965-10-01,1013.6378,1024.9584,1018.673,1015.6844,1011.1733,1016.1557
1965-11-01,1012.5923,1025.0197,1018.81744,1016.8664,1010.9649,1014.63135
1965-12-01,1011.1057,1019.36444,1013.8357,1012.31195,1009.4542,1012.6729
1966-01-01,1011.68915,1020.5054,1014.91315,1018.8381,1011.35803,1013.58813
1966-02-01,1009.9185,1019.4451,1012.9253,1015.9727,1010.1689,1011.09265
1966-03-01,1010.4755,1020.2056,1017.33344,1016.0616,1009.7946,1014.0506
1966-04-01,1011.0157,1021.07056,1016.2243,1019.31055,1009.97546,1015.55835
1966-05-01,1013.76337,1019.61163,1016.9178,1017.79346,1011.29297,1017.90424
1966-06-01,1015.59717,1021.37854,1024.1975,1016.5248,1012.1799,1020.94226
1966-07-01,1015.3318,1023.8971,1020.01404,1014.7804,1011.0157,1020.22437
1966-08-01,1015.0126,1023.6311,1021.10126,1020.0072,1011.1077,1018.59015
1966-09-01,1014.55695,1023.83954,1019.7131,1016.5329,1011.318,1017.19696
1966-10-01,1013.2232,1021.57947,1018.9707,1021.49054,1010.96936,1015.72174
1966-11-01,1011.4826,1017.18506,1015.51276,1014.6039,1009.9098,1013.11993
1966-12-01,1009.68384,1018.2848,1014.07886,1018.06384,1008.7274,1010.7065
1967-01-01,1010.46954,1016.72186,1012.573,1014.199,1009.13586,1010.89825
1967-02-01,1009.77075,1019.6068,1013.8195,1018.58813,1009.08795,1011.2517
1967-03-01,1008.81366,1021.2097,1015.6284,1020.2199,1009.88104,1011.0913
1967-04-01,1010.1154,1019.9319,1016.8329,1016.19653,1010.8229,1013.7441
1967-05-01,1012.0832,1017.7929,1019.4472,1013.35956,1010.25037,1017.3133
1967-06-01,1013.94,1020.0451,1019.416,1011.6072,1010.43756,1018.82104
1967-07-01,1014.75916,1024.8768,1023.75073,1014.77295,1011.0042,1020.5284
1967-08-01,1015.7699,1026.3011,1025.6749,1015.1314,1011.47156,1020.85846
1967-09-01,1014.4109,1025.6685,1021.6675,1019.3275,1011.62463,1018.3074
1967-10-01,1013.3181,1021.68274,1019.173,1015.7946,1011.0072,1015.09076
1967-11-01,1010.85913,1021.5594,1016.9918,1016.3091,1009.9115,1013.1905
1967-12-01,1010.9839,1019.31146,1015.83594,1015.32587,1010.5188,1012.37854
1968-01-01,1009.87787,1020.1395,1012.8018,1012.1928,1008.6456,1009.8321
1968-02-01,1010.2078,1022.3256,1013.7757,1016.68823,1010.52905,1011.48584
1968-03-01,1009.3269,1021.9607,1017.6707,1016.84424,1009.52435,1012.2544
1968-04-01,1010.7059,1021.4183,1015.21545,1012.5979,1010.6908,1014.59436
1968-05-01,1012.5993,1018.41205,1017.6671,1016.41846,1009.94586,1016.47565
1968-06-01,1014.80975,1021.85626,1019.0239,1009.4736,1010.9713,1019.84607
1968-07-01,1016.43414,1024.0366,1022.9453,1015.1833,1011.10297,1021.4219
1968-08-01,1016.27893,1028.6165,1021.4927,1015.31354,1011.60034,1019.8139
1968-09-01,1014.82404,1024.9161,1019.67505,1017.01526,1011.68976,1017.67
1968-10-01,1013.08734,1023.1278,1017.8847,1015.2634,1011.1301,1014.69885
1968-11-01,1012.31445,1019.37524,1019.4869,1015.9168,1011.51807,1014.9579
1968-12-01,1011.0264,1019.8211,1013.66766,1017.2886,1009.2775,1012.215
1969-01-01,1009.1369,1018.5518,1011.1972,1011.8317,1009.8082,1010.4684
1969-02-01,1010.20197,1017.31323,1012.61414,1016.6793,1010.18445,1011.08673
1969-03-01,1010.5813,1019.0173,1017.2365,1017.8486,1010.8777,1013.60626
1969-04-01,1010.4453,1021.5212,1017.0449,1017.7587,1011.4885,1014.68884
1969-05-01,1012.21173,1020.65076,1020.62335,1018.2067,1010.33545,1017.5934
1969-06-01,1014.65204,1019.8808,1019.6131,1013.21936,1011.3881,1019.54205
1969-07-01,1015.8606,1024.5505,1024.9917,1018.7908,1012.07697,1021.4257
1969-08-01,1015.2435,1023.7388,1023.36127,1019.79095,1011.861,1019.60876
1969-09-01,1014.10425,1027.263,1019.6843,1026.1603,1011.0593,1017.0817
1969-10-01,1011.86414,1021.8569,1016.87085,1021.41455,1011.0355,1013.4434
1969-11-01,1011.4318,1021.6897,1016.89703,1018.3296,1010.5457,1013.34296
1969-12-01,1010.96936,1020.08295,1015.4844,1017.9522,1010.36414,1012.3197
1970-01-01,1010.3977,1019.6761,1015.1602,1017.6202,1010.77856,1011.4447
1970-02-01,1009.728,1018.4919,1016.2428,1017.8632,1011.1179,1011.5119
1970-03-01,1009.6069,1016.7841,1016.9707,1016.53577,1009.92065,1012.58673
1970-04-01,1011.16486,1022.3049,1017.74854,1016.56366,1010.5047,1015.98376
1970-05-01,1011.98126,1020.36597,1018.44135,1014.96765,1009.9812,1017.21606
1970-06-01,1014.79,1020.6951,1023.5348,1005.7452,1011.26227,1020.3125
1970-07-01,1015.53516,1025.0364,1021.11755,1016.69385,1012.0312,1020.1847
1970-08-01,1014.4436,1024.4047,1020.5876,1017.8198,1010.96643,1018.455
1970-09-01,1013.5862,1022.5128,1017.2838,1015.5387,1010.06256,1015.84235
1970-10-01,1012.5178,1020.8567,1018.21674,1014.8679,1009.728,1014.9029
1970-11-01,1010.9771,1021.96313,1013.5416,1015.4645,1009.6021,1012.1459
1970-12-01,1010.57837,1018.0195,1013.03064,1014.8292,1008.6193,1012.20404
1971-01-01,1008.9832,1017.29297,1014.08936,1013.71313,1009.0005,1009.3768
1971-02-01,1008.2236,1018.0609,1014.4651,1014.65125,1008.1615,1009.26733
1971-03-01,1009.89703,1020.0359,1016.45087,1017.63794,1009.43054,1012.55414
1971-04-01,1009.58154,1022.2174,1014.80743,1021.2703,1009.6891,1014.10345
1971-05-01,1011.75037,1019.50085,1019.5591,1015.51587,1009.7857,1017.18677
1971-06-01,1014.74854,1019.74146,1023.13776,1015.06854,1011.0989,1020.6752
1971-07-01,1014.7127,1024.3511,1020.74493,1014.1976,1010.9453,1019.69025
1971-08-01,1014.1649,1022.1937,1018.61774,1016.6115,1010.729,1017.94763
1971-09-01,1014.0619,1020.217,1019.8029,1010.35596,1010.35596,1017.20087
1971-10-01,1013.59467,1023.1877,1019.87646,1012.1785,1010.7015,1015.8448
1971-11-01,1011.72675,1022.06836,1016.69336,1016.09436,1010.16583,1013.3183
1971-12-01,1010.71936,1019.1169,1013.868,1016.8418,1009.0683,1011.6979
1972-01-01,1009.7175,1018.275,1013.3547,1017.53,1010.1562,1010.61993
1972-02-01,1009.0251,1017.2775,1012.19354,1017.19006,1008.7776,1008.43634
1972-03-01,1009.84436,1020.3217,1016.3857,1017.5806,1010.3356,1012.4004
1972-04-01,1010.2643,1020.32794,1015.4458,1017.4319,1011.1905,1014.4646
1972-05-01,1011.9949,1022.61646,1018.7174,1018.3962,1011.3036,1016.7788
1972-06-01,1013.45905,1020.2442,1020.6691,1016.26697,1010.86304,1018.9055
1972-07-01,1015.3008,1025.0382,1022.8384,1015.3783,1011.6767,1021.06665
1972-08-01,1014.1872,1023.6258,1020.1192,1009.6269,1011.878,1018.67804
1972-09-01,1013.7628,1022.43774,1018.62866,1016.8613,1011.7336,1016.9038
1972-10-01,1012.1174,1023.1015,1018.4737,1020.27985,1011.66736,1015.01526
1972-11-01,1011.12054,1018.9155,1019.823,1020.5079,1010.2905,1014.0147
1972-12-01,1010.9874,1018.31616,1014.0666,1014.51776,1011.00616,1012.4023
1973-01-01,1010.486,1021.2213,1013.41,1016.63885,1010.2037,1011.41846
1973-02-01,1009.9889,1020.9924,1016.5128,1017.3462,1011.18756,1011.9303
1973-03-01,1009.83905,1021.6168,1016.38806,1020.80585,1010.0178,1012.51807
1973-04-01,1010.2629,1018.152,1020.84064,1013.0595,1009.6834,1015.6119
1973-05-01,1012.1168,1018.6883,1017.7629,1009.4944,1010.09955,1016.99445
1973-06-01,1014.18677,1020.368,1024.5607,1011.4783,1010.07446,1020.50555
1973-07-01,1014.6749,1023.2559,1023.6122,1008.396,1010.3426,1020.3911
1973-08-01,1015.1733,1023.9183,1022.6367,1013.9817,1010.3921,1019.7455
1973-09-01,1013.6068,1020.43164,1017.99054,1012.1406,1011.02423,1015.9906
1973-10-01,1011.75604,1021.47015,1017.4838,1018.67474,1009.28735,1013.891
1973-11-01,1011.71234,1022.0598,1016.0864,1017.6202,1009.2127,1013.50134
1973-12-01,1011.0377,1021.3287,1016.6401,1017.81244,1008.8513,1012.09625
1974-01-01,1010.0767,1019.2894,1013.9471,1014.1672,1008.1979,1011.8747
1974-02-01,1009.1923,1020.81854,1013.9478,1018.45264,1008.27124,1010.4428
1974-03-01,1009.80774,1021.39655,1016.8014,1020.27234,1009.62225,1012.7489
1974-04-01,1010.02783,1019.676,1018.97906,1019.7276,1009.56116,1014.9076
1974-05-01,1011.90326,1016.317,1017.45544,1010.3056,1010.0516,1016.53033
1974-06-01,1013.18976,1017.465,1017.4514,1015.54407,1010.5386,1017.96216
1974-07-01,1014.9504,1021.8306,1023.22925,1007.8705,1010.7893,1020.46185
