,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6
1970-01-01,77.99502,58.684605,34.319195,59.388382,71.67165,23.812492
1970-02-01,76.98162,57.76667,35.45928,65.378,75.97554,34.943317
1970-03-01,78.183624,64.53843,37.410755,60.710648,75.5288,28.525019
1970-04-01,79.14425,68.27346,54.242847,59.040997,74.29885,37.760326
1970-05-01,78.01585,71.06166,64.53952,54.84133,72.6772,51.74998
1970-06-01,79.69627,73.95403,69.52174,50.582283,72.41956,44.365547
1970-07-01,75.78444,67.89563,62.44133,45.43811,68.61595,31.844595
1970-08-01,76.881805,71.12072,60.877087,39.510696,66.35618,33.474335
1970-09-01,76.50541,66.1803,68.56113,38.996902,60.97026,39.490616
1970-10-01,73.18122,61.537155,39.429493,43.064274,62.498913,23.555262
1970-11-01,78.30005,59.537346,37.942036,51.304047,67.3034,28.369684
1970-12-01,78.85695,62.503998,36.08629,59.435387,72.63471,31.277782
1971-01-01,78.453,60.958218,42.59939,66.24048,72.93256,34.674778
1971-02-01,75.82841,60.127983,43.562695,68.84418,76.47034,34.735344
1971-03-01,78.531006,64.087234,50.86387,66.822174,74.6216,48.498398
1971-04-01,78.31277,66.03121,58.565186,57.84985,71.93804,38.84819
1971-05-01,76.20373,69.31436,66.210785,53.27438,70.41001,42.29221
1971-06-01,73.30953,69.695435,66.12892,57.128666,70.21704,45.72758
1971-07-01,75.86762,71.78969,68.03588,51.254887,69.58462,37.416794
1971-08-01,77.79592,72.570076,70.12326,46.404213,68.14993,46.631943
1971-09-01,76.42832,68.05436,59.204205,44.02948,63.861732,31.424606
1971-10-01,74.71514,70.74085,58.73315,49.751854,67.99046,29.452824
1971-11-01,76.74456,67.99804,65.50666,61.197464,70.4344,39.36715
1971-12-01,78.8781,63.94734,42.29205,59.520897,70.63269,32.288994
1972-01-01,79.48206,60.27377,35.023785,57.75548,70.66907,29.868382
1972-02-01,76.84764,60.881084,38.515,71.85126,71.43004,34.43415
1972-03-01,76.98684,64.42957,45.12839,66.37892,74.97414,37.359756
1972-04-01,78.283714,68.53589,50.549557,57.105453,73.03525,30.449766
1972-05-01,76.02309,69.38103,51.951256,59.6427,72.835075,39.150993
1972-06-01,72.42289,72.76977,65.83057,61.267193,69.19445,48.898907
1972-07-01,74.88916,70.90661,67.56886,50.684887,70.38508,45.73067
1972-08-01,72.222305,72.16761,71.78669,51.968636,67.17004,49.505875
