,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1970-01-01,-1.2980347,-10.377106,1.4996643,-8.540222,1.0435181,-3.8968506
1970-02-01,-1.0697021,-9.57074,1.6117859,-7.7896423,1.4924622,-3.9546814
1970-03-01,-1.2986755,-10.874695,2.0197144,-7.927704,1.413269,-3.855133
1970-04-01,-1.863617,-11.878693,2.0255737,-9.060852,0.48880005,-5.179413
1970-05-01,-2.6039124,-12.498657,1.5327148,-10.368347,-0.31658936,-5.9806824
1970-06-01,-3.196167,-14.145721,0.8371277,-11.054626,-0.8034668,-6.503723
1970-07-01,-4.245392,-14.395813,1.2224121,-11.27475,-1.1868286,-7.219757
1970-08-01,-4.699768,-14.594482,1.4974365,-11.661957,-1.6742554,-8.297607
1970-09-01,-5.0832825,-14.779663,0.99768066,-11.837311,-1.7003174,-8.564911
1970-10-01,-5.0722046,-14.755676,1.2246704,-12.009644,-1.4852295,-7.39624
1970-11-01,-4.453247,-13.399567,1.4190369,-10.724823,-1.005188,-6.5458374
1970-12-01,-2.93042,-11.543579,1.8379517,-9.200958,0.42877197,-5.542694
1971-01-01,-1.5856018,-10.960815,1.5131226,-7.9312744,0.97598267,-5.0643005
1971-02-01,-1.1398315,-10.773956,1.1979065,-6.84906,1.4701843,-4.521698
1971-03-01,-1.3730469,-11.382721,1.6994629,-7.264618,1.3234253,-4.38678
1971-04-01,-2.2420654,-12.737457,1.8874207,-8.2803955,0.45788574,-5.7099
1971-05-01,-2.7746582,-13.534424,1.3083496,-9.4652405,-0.46707153,-6.2133484
1971-06-01,-3.6385498,-13.77124,1.2079163,-10.210022,-1.2657166,-6.713043
1971-07-01,-4.208252,-13.824585,1.1081238,-11.01001,-1.5992126,-6.9136353
1971-08-01,-4.502716,-13.952026,1.1936646,-11.477417,-2.0142517,-7.254547
1971-09-01,-5.07193,-14.5677185,1.3483276,-11.917664,-1.5991821,-7.976959
1971-10-01,-4.721283,-14.985931,1.1816406,-11.976166,-1.4941101,-7.5670166
1971-11-01,-3.5416565,-13.501404,1.1130981,-11.027771,-0.5718994,-6.648773
1971-12-01,-2.4786682,-11.720428,1.5594177,-9.6154175,0.23266602,-5.2023315
1972-01-01,-1.7247925,-10.205933,1.6716919,-8.498108,0.6563721,-4.088745
