,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6
1965-01-01,-8.476498e-06,2.9960938e-07,2.1809145e-05,1.5603291e-07,7.720715e-06,-1.1994118e-05
1965-02-01,-1.6207268e-06,8.528332e-06,8.779585e-06,7.218194e-06,7.0207752e-06,-1.1976175e-05
1965-03-01,-4.8153015e-06,5.441434e-06,8.6539585e-06,1.6456397e-06,8.052732e-06,6.0470484e-07
1965-04-01,1.1328069e-05,2.7404094e-06,3.0813972e-06,7.648923e-06,-9.297655e-07,2.6506677e-06
1965-05-01,1.5455887e-05,-2.6078123e-06,5.4055417e-06,3.7903083e-06,-2.042485e-06,1.1301148e-05
1965-06-01,1.5931488e-05,-6.6817956e-06,6.316259e-07,3.6108395e-06,-4.6358327e-06,1.4047044e-05
1965-07-01,1.4468802e-05,-4.2409956e-06,1.1390883e-05,1.3176614e-05,-5.01272e-06,5.6298813e-06
1965-08-01,2.704071e-05,-8.131101e-07,1.7394173e-05,1.2961253e-05,-3.6128476e-06,1.3777841e-05
1965-09-01,1.6882681e-05,4.701069e-07,9.515417e-06,3.7364662e-06,-1.4322795e-06,1.6568607e-05
1965-10-01,1.2611286e-05,-1.9258296e-06,4.5799825e-06,3.3550168e-07,4.8402144e-06,5.6029603e-06
1965-11-01,9.636497e-07,1.9597064e-06,1.8731225e-05,2.8839859e-06,-1.1899974e-06,5.755508e-06
1965-12-01,1.8551757e-05,2.2199456e-06,2.4689645e-05,-9.836076e-07,9.578231e-06,6.0470484e-07
1966-01-01,-2.0553816e-06,1.5047735e-06,9.105737e-06,-3.269255e-06,1.0531428e-05,-2.2997847e-06
1966-02-01,4.7797876e-06,2.6534726e-06,1.8132396e-05,7.0934802e-06,1.322802e-05,-4.6623572e-06
1966-03-01,5.8388723e-06,2.335746e-06,1.6551916e-05,7.492672e-06,4.022135e-06,1.0729927e-06
1966-04-01,8.584342e-06,3.4192708e-06,7.663755e-06,2.5149748e-06,3.0526644e-06,9.6108415e-06
1966-05-01,1.975361e-05,-1.327353e-07,7.2890034e-06,6.2054787e-06,3.1341333e-06,8.502877e-06
1966-06-01,2.1089685e-05,-2.8944996e-06,3.0933988e-06,1.743177e-05,-7.6003926e-07,1.379015e-05
1966-07-01,2.47476e-05,-7.5055905e-06,1.0404037e-06,1.2828827e-05,2.6646012e-07,7.5089665e-06
1966-08-01,1.4564097e-05,-1.7783896e-06,8.657666e-06,1.5232134e-05,3.4681507e-06,1.5729089e-05
1966-09-01,1.980249e-05,-5.941405e-06,2.8327013e-06,4.5598244e-06,2.0943116e-07,1.2804387e-05
1966-10-01,1.5818705e-05,-4.083933e-06,2.115783e-06,4.8642323e-07,-2.438279e-06,1.01811165e-05
1966-11-01,1.9224068e-05,-1.7213606e-06,-2.959674e-06,-3.6899291e-07,2.058754e-06,4.5761153e-06
1966-12-01,4.299127e-06,1.45589e-06,5.1056595e-06,1.4395991e-06,7.5334065e-06,4.2939428e-07
1967-01-01,3.796693e-06,5.216316e-06,3.1630807e-06,1.6231534e-06,1.5169695e-05,-1.015087e-05
1967-02-01,-4.4082262e-06,5.8178484e-06,2.0671725e-05,5.3366202e-06,7.766819e-06,-3.2613025e-06
1967-03-01,-8.7923036e-07,7.1813265e-06,1.8578388e-05,5.015805e-06,9.844116e-06,-7.8089e-06
1967-04-01,1.9605006e-05,6.6439534e-06,1.7487606e-05,5.392765e-06,2.3610337e-06,2.8743416e-06
1967-05-01,2.075193e-05,2.47332e-06,2.9465264e-06,7.630471e-06,-1.0075564e-06,9.074152e-06
1967-06-01,2.3254312e-05,-3.4537952e-06,7.654533e-06,1.2514927e-05,1.7434577e-06,9.114254e-06
1967-07-01,1.8746818e-05,-6.9426897e-06,7.486102e-06,1.6821909e-05,5.885122e-07,1.2266293e-05
1967-08-01,1.45120175e-05,-6.4614615e-06,9.1222755e-06,9.771931e-06,3.0668343e-06,1.187329e-05
1967-09-01,1.4848878e-05,-2.210625e-06,8.119718e-06,6.042421e-06,7.0080205e-07,1.2474822e-05
1967-10-01,1.3108438e-05,3.5400408e-06,2.4363544e-07,4.542595e-06,-9.995347e-07,-5.466929e-06
1967-11-01,7.991392e-06,3.5400408e-06,6.70812e-06,-4.5414345e-07,4.5024935e-06,9.253745e-07
1967-12-01,8.336272e-06,8.408453e-06,1.295605e-05,9.443094e-06,7.3256924e-06,3.6393976e-07
1968-01-01,1.2194287e-06,5.7512734e-06,2.5218658e-05,5.955997e-06,1.4507874e-05,-1.47397295e-05
1968-02-01,-7.6267315e-07,-2.4155452e-07,1.7364702e-05,-7.161434e-07,1.6843587e-05,-1.6377526e-05
1968-03-01,1.5103433e-05,4.187925e-06,2.0472784e-05,3.6761194e-06,5.928079e-06,-1.0325311e-06
1968-04-01,5.7047437e-06,1.5916521e-06,1.3158558e-05,3.7505597e-06,5.8443256e-06,7.751987e-06
1968-05-01,1.5978163e-05,1.7033235e-06,6.439892e-06,3.8157013e-06,2.8944414e-06,3.108471e-06
1968-06-01,2.0677508e-05,-2.9308867e-06,2.4291585e-06,9.752694e-06,-1.2558667e-06,5.1464085e-06
1968-07-01,1.47777355e-05,-9.295938e-06,1.2404802e-05,8.4126805e-06,-1.051143e-06,1.17906275e-05
1968-08-01,1.747637e-05,-9.115611e-07,5.071961e-06,1.6443446e-05,-1.9165673e-06,1.5084825e-05
1968-09-01,1.7429844e-05,-1.3303143e-06,9.119911e-06,6.691138e-06,-3.6939455e-06,1.3782035e-05
1968-10-01,1.1688266e-05,2.5501358e-06,1.02272825e-05,3.7261634e-07,-2.8378272e-06,1.5336074e-05
1968-11-01,1.3977453e-05,1.8615174e-06,-8.402596e-06,2.3081884e-06,-1.4885081e-06,-4.6136847e-08
1968-12-01,8.068375e-06,1.5265177e-06,1.3809949e-05,7.007533e-06,1.04227e-05,-2.7877832e-07
1969-01-01,-4.807807e-07,4.4843764e-06,2.8858798e-05,1.6316699e-06,4.6920104e-06,-1.0420132e-05
1969-02-01,6.7141846e-06,2.0920706e-06,1.7186161e-05,-2.0154694e-06,9.666201e-06,-2.539069e-06
1969-03-01,8.023184e-06,-3.7036225e-06,6.7864057e-06,-3.4779368e-06,3.6628699e-06,2.5885893e-06
1969-04-01,5.323942e-06,-2.0092557e-07,5.7301804e-06,5.7482393e-06,-3.1890522e-06,8.185678e-06
1969-05-01,2.096871e-05,3.2024618e-06,3.0309384e-06,-3.252244e-06,2.6850466e-07,1.07133965e-05
1969-06-01,1.6048685e-05,-5.2924734e-06,1.4691686e-06,9.927997e-06,-1.4467296e-06,4.74618e-06
1969-07-01,2.1031901e-05,-8.100047e-06,7.1294526e-06,8.230818e-06,-6.854243e-06,4.357993e-06
1969-08-01,2.689982e-05,-4.0105588e-06,-4.308473e-06,1.2392524e-05,2.5705376e-06,7.2558396e-06
1969-09-01,9.937026e-06,-4.308473e-06,6.5607164e-06,4.285772e-06,-7.477145e-06,9.395371e-06
1969-10-01,1.0433541e-05,2.6878915e-06,-3.08975e-06,5.1841198e-08,3.825364e-06,1.1264077e-05
1969-11-01,8.80858e-06,3.6718993e-06,1.1995311e-05,7.650233e-07,-1.618253e-06,9.982163e-06
1969-12-01,5.351023e-06,4.8545044e-06,1.1724485e-05,1.8031933e-06,1.321403e-05,-1.2390956e-06
1970-01-01,3.3711694e-07,1.7713464e-06,9.931071e-06,-2.5440386e-07,1.3617937e-05,-1.1728254e-05
1970-02-01,-4.8244947e-06,6.9491653e-06,1.3942057e-05,7.354316e-06,9.2342125e-06,-3.301131e-06
1970-03-01,-1.4698526e-06,1.8315768e-07,2.4798283e-07,1.5687729e-06,7.87291e-06,-1.0647018e-06
1970-04-01,1.2264736e-05,-2.0613734e-06,9.817628e-06,3.1893724e-06,7.330007e-06,4.688427e-06
1970-05-01,2.2774331e-05,-3.4956029e-06,3.0921365e-06,7.0301976e-06,-1.2591736e-06,9.752806e-06
1970-06-01,2.3155171e-05,-8.397921e-06,-1.6481208e-06,1.36503495e-05,-2.5440386e-07,7.605511e-06
1970-07-01,2.015706e-05,-5.8130645e-06,8.983021e-06,1.5984015e-05,-5.894093e-06,1.1081698e-05
1970-08-01,2.212609e-05,-3.795416e-06,5.676997e-06,1.5092684e-05,-1.2591736e-06,5.628379e-06
1970-09-01,1.6089354e-05,-6.039947e-06,-3.0823503e-06,8.269955e-06,1.9982326e-06,1.3958264e-05
1970-10-01,1.9468305e-05,-4.1600506e-06,2.768018e-06,4.7451504e-06,-5.785223e-07,8.52115e-06
1970-11-01,1.5595071e-05,1.1231059e-06,2.0043619e-05,2.484412e-06,7.665767e-07,7.702747e-06
1970-12-01,8.067382e-06,6.414368e-06,1.0911535e-05,5.069269e-06,1.3075036e-05,-2.4665242e-06
1971-01-01,8.316412e-06,-7.135095e-07,1.4253441e-05,1.7491948e-06,9.319738e-06,-1.0630669e-05
1971-02-01,-8.831317e-06,1.1956574e-05,1.4129062e-05,1.1177133e-05,9.004645e-06,-4.975569e-06
1971-03-01,1.9399122e-06,-4.0670784e-07,3.7060927e-06,5.4474003e-06,9.278279e-06,-9.942443e-06
1971-04-01,1.4551952e-05,4.9830523e-06,8.241786e-06,7.292874e-07,-7.3009505e-07,9.780451e-07
