,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1970-01-01,-0.07375821,-10.376556,3.0505478,-6.913832,2.331967,-3.198312
1970-02-01,0.21946926,-9.824162,2.9331865,-6.346085,2.6630528,-2.8542876
1970-03-01,-0.1393037,-10.125765,3.286839,-6.870289,2.6608832,-3.2678976
1970-04-01,-1.002483,-11.031641,3.1433861,-7.9242554,2.1038182,-4.3519235
1970-05-01,-1.7614605,-11.928586,2.9795408,-8.998054,1.2636207,-5.3259845
1970-06-01,-2.7435737,-12.782377,2.6876974,-9.899028,0.35319674,-6.173745
1970-07-01,-3.2260869,-13.105348,2.4149477,-10.302839,-0.07224628,-6.654532
1970-08-01,-3.501761,-13.550467,2.301382,-10.565425,-0.48009828,-7.0279675
1970-09-01,-3.6958318,-13.488724,2.3836057,-10.617412,-0.41737872,-7.171928
1970-10-01,-3.2955346,-13.42679,2.7808197,-10.45027,0.00994159,-6.6982703
1970-11-01,-2.3805797,-12.595734,3.1573644,-9.452573,0.8998628,-5.7363834
1970-12-01,-1.1907296,-11.159517,3.1427796,-7.772329,1.8366796,-4.168671
1971-01-01,-0.36913794,-10.172077,2.944426,-6.5974,2.1184263,-3.1931117
1971-02-01,-0.06787638,-9.562047,2.6755536,-6.084222,2.2051244,-2.91181
1971-03-01,-0.052616034,-10.1669035,2.8745794,-6.4167695,2.4287336,-3.021493
1971-04-01,-0.6906139,-11.218343,3.1177447,-7.2975698,2.1788828,-3.8372126
1971-05-01,-1.4936634,-12.215795,2.827121,-8.412652,1.3469394,-4.729446
1971-06-01,-2.5060809,-12.839669,2.475136,-9.497953,0.2696021,-5.849692
1971-07-01,-3.1449053,-13.128189,2.1732275,-10.030555,-0.23237494,-6.4544177
1971-08-01,-3.4540083,-13.404302,2.2276201,-10.35977,-0.37158158,-6.819049
1971-09-01,-3.5904317,-13.559723,2.4297686,-10.663432,-0.31887466,-7.053637
1971-10-01,-3.3777318,-13.713091,2.7020473,-10.586498,-0.08364141,-6.7823305
1971-11-01,-2.3039935,-12.539237,2.8629718,-9.577595,0.89327437,-5.770253
1971-12-01,-1.2141919,-11.315595,2.8494658,-8.228668,1.6917704,-4.411284
1972-01-01,-0.051528905,-9.969647,2.9421291,-6.5915155,2.155438,-2.784067
1972-02-01,0.10890387,-9.554209,2.7773068,-6.12136,2.229011,-2.6238794
1972-03-01,0.041418128,-10.116021,2.668009,-6.669328,2.359693,-2.9822712
1972-04-01,-0.8588974,-11.149687,2.7463806,-7.636422,1.9065856,-3.9366832
1972-05-01,-1.72457,-12.081341,2.5803094,-8.727863,1.2792512,-5.005509
1972-06-01,-2.5273366,-12.66291,2.11592,-9.657425,0.47858816,-5.846697
1972-07-01,-3.2794664,-13.253135,1.9185326,-10.618627,-0.3217985,-6.6979637
1972-08-01,-3.627679,-13.290455,1.7185005,-10.716955,-0.5874738,-7.0422134
1972-09-01,-3.5476654,-13.63469,1.9468479,-11.006223,-0.37012222,-7.18268
1972-10-01,-3.248312,-13.779741,2.246487,-10.934387,0.103141986,-6.9267983
1972-11-01,-2.4601047,-12.745047,2.769329,-9.915688,1.0232521,-6.0120234
1972-12-01,-1.0798799,-11.392147,3.032344,-8.007347,1.7795439,-4.289788
1973-01-01,-0.19168626,-10.377718,3.1062171,-6.850929,2.431212,-3.2711718
1973-02-01,-0.0691392,-9.817628,3.0408292,-6.191511,2.3958457,-2.762438
1973-03-01,-0.16161676,-10.163067,3.0613904,-6.638705,2.373561,-3.1388788
1973-04-01,-0.8879695,-11.089225,3.4088178,-7.808811,2.1087728,-4.302198
1973-05-01,-1.7416629,-11.952991,2.9190173,-8.739766,1.1930596,-5.075323
1973-06-01,-2.5437815,-12.341474,2.5912738,-9.743211,0.3111658,-6.190558
1973-07-01,-3.2433436,-12.771283,2.4255476,-10.269807,-0.23873833,-6.8029413
1973-08-01,-3.58938,-13.336449,2.3006842,-10.714042,-0.51065284,-7.2070923
1973-09-01,-3.4968286,-13.607128,2.4720695,-10.861546,-0.37502462,-7.172352
1973-10-01,-3.206552,-13.437327,2.7121093,-10.421667,0.13170701,-6.7094703
1973-11-01,-2.4446726,-12.4828825,3.0876696,-9.485264,0.8671849,-5.905141
1973-12-01,-1.2796896,-10.809242,2.998964,-7.7242594,1.6499617,-4.439591
1974-01-01,-0.29571956,-9.606171,2.542068,-6.063472,2.0290036,-2.9453685
