,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,27.90625,26.493195,27.010101,26.723694,17.688507,25.612518,23.863647,24.605621,28.084381,27.00113,28.281464
1965-02-01,28.10733,26.859924,27.399292,27.092438,16.437103,25.424408,26.042633,25.468323,28.060425,26.427307,28.18216
1965-03-01,28.679626,26.759613,27.842865,27.000122,16.568329,25.058655,27.355377,26.426819,27.825897,26.701233,28.414185
1965-04-01,29.719482,28.16571,27.474152,28.095337,16.466522,25.484772,27.774017,26.72519,28.647186,27.013092,29.13617
1965-05-01,29.004456,28.635223,27.114899,27.756042,18.12558,25.977753,27.303009,26.420319,28.628235,27.275543,29.151642
1965-06-01,28.076874,28.469574,26.071045,26.748657,21.359863,26.22525,26.59845,25.250763,28.934113,27.691193,29.175598
1965-07-01,28.281464,28.980011,25.217346,26.034637,24.399048,27.055023,24.801208,24.0383,28.426147,27.368347,29.085297
1965-08-01,28.157227,28.84079,24.362122,26.09552,25.618988,27.35141,23.26239,23.475464,29.089783,27.570435,29.527374
1965-09-01,27.936676,28.689606,24.80368,26.20877,25.749725,28.085876,23.29184,23.284851,28.874725,27.965607,29.372192
1965-10-01,28.283966,29.29834,25.104065,26.595459,24.460419,27.997559,23.617676,23.754364,28.86673,28.226074,29.39914
1965-11-01,28.699585,29.042389,25.443878,26.92627,21.987549,27.428223,23.674042,23.527863,29.162628,27.678223,29.511902
1965-12-01,28.595306,28.731018,26.035645,27.320953,19.671356,26.209778,24.172516,24.074707,28.48703,27.304504,28.768463
1966-01-01,28.501343,28.187653,27.096863,27.3107,18.081116,25.350006,25.19165,24.737274,28.364655,27.042908,28.23053
1966-02-01,28.796356,27.9794,27.27237,27.654114,17.123474,24.94101,25.875488,25.846222,28.162964,27.422638,28.20279
1966-03-01,29.162964,28.078735,27.525024,27.902222,16.914673,25.309143,26.35202,26.099396,28.33844,27.346497,28.483185
1966-04-01,30.124146,28.440308,27.758514,27.853302,16.797699,26.00003,26.215881,26.934479,28.594635,27.504852,28.93753
1966-05-01,29.207855,28.694977,26.786224,27.404999,18.774536,26.562317,25.023224,26.11905,28.95871,27.834656,29.233551
1966-06-01,28.487701,28.85434,26.225464,26.901215,21.757416,26.557281,24.591553,25.68637,29.360138,28.246674,29.261292
1966-07-01,28.525543,29.52655,25.37622,26.439789,25.23352,27.070648,23.98941,24.260742,29.605743,28.153381,29.217926
1966-08-01,28.24112,28.330872,25.10138,25.7146,26.001556,27.484161,22.497711,23.480072,29.715668,27.736816,29.406036
1966-09-01,28.032837,27.991486,24.533539,25.60971,26.503326,27.72522,21.572845,23.417542,29.74945,27.883057,29.859894
1966-10-01,28.068146,27.987457,25.046936,25.73227,24.639465,27.827087,21.652008,23.26828,29.656158,28.054535,29.866943
1966-11-01,28.305145,27.759003,26.01416,26.260254,21.594025,27.159393,22.067047,23.779633,29.228027,27.918365,29.64859
1966-12-01,28.237091,27.772125,26.62738,26.64502,19.67923,26.148285,22.718597,24.176514,29.148834,27.324799,29.19574
1967-01-01,28.330109,26.797089,27.338959,26.891724,18.428802,25.667206,23.785126,24.714142,28.917053,27.20224,28.9982
1967-02-01,28.231934,26.490082,27.763153,27.13562,17.043518,25.42633,25.81195,25.998749,28.448792,26.65384,28.783844
1967-03-01,28.495361,26.763031,28.223938,27.320953,16.598267,25.716309,27.109589,26.019806,28.41275,26.537659,28.74179
1967-04-01,29.747925,27.834778,28.117737,27.737122,17.333496,25.721313,26.77304,26.336823,28.467316,27.180206,29.10138
1967-05-01,29.56314,28.3266,27.550323,28.032104,18.556488,26.386414,25.770386,25.966705,29.434418,27.672516,29.385345
1967-06-01,28.667145,28.291046,26.772522,27.281372,21.310547,26.796082,24.170258,25.151367,29.2471,27.912415,29.198517
1967-07-01,28.191864,28.441772,25.809937,26.40744,24.632019,27.317932,22.549072,23.986938,29.309204,28.099213,29.40686
1967-08-01,27.94046,27.466675,25.169891,25.621124,26.030304,27.769684,20.759644,23.418,29.268646,27.31842,29.673828
1967-09-01,27.985535,27.227783,24.9906,25.939667,27.183716,27.599884,20.223755,22.96878,29.224579,27.606415,29.94928
1967-10-01,27.723114,26.758026,24.954529,25.758362,25.53949,27.237793,20.674988,23.02185,29.1109,27.598907,29.621735
1967-11-01,28.12027,27.400574,25.860535,25.880066,22.96878,26.80658,21.517883,23.525696,28.981659,27.260834,29.350769
1967-12-01,28.311584,26.88321,26.427979,26.220123,20.028442,26.43747,22.112366,23.994446,28.649628,27.007935,29.034271
1968-01-01,28.370392,26.305908,27.363373,26.43103,17.700165,25.876068,23.158203,24.781525,28.397614,26.800018,28.39563
1968-02-01,28.212128,26.33606,27.718994,26.792114,16.44931,25.917145,25.242493,25.711884,28.232422,26.472595,28.185913
1968-03-01,28.440643,25.82959,27.724945,26.580414,16.537323,25.858765,25.78656,25.818695,27.976196,26.697632,28.371399
1968-04-01,29.554016,26.87915,27.853546,27.233795,17.066559,26.155548,26.165924,26.576447,28.607819,27.113586,28.78836
1968-05-01,29.020813,27.825348,27.34903,27.285217,18.667145,26.471588,24.694458,25.816742,28.882812,27.051788,28.92389
1968-06-01,28.163666,27.88321,26.358826,27.217468,20.38144,26.840576,23.672577,25.235077,29.346283,27.742737,29.273071
1968-07-01,28.054352,28.20816,25.122284,26.082336,24.069763,27.070557,22.670502,24.288391,29.170197,27.78479,29.572815
1968-08-01,27.64679,27.900024,24.995667,25.600098,26.460205,27.09134,22.178864,23.927307,29.295319,27.384155,29.917542
1968-09-01,27.870361,27.913391,24.818604,25.89389,25.600098,27.361908,21.784668,23.911499,29.191956,27.84909,29.875519
1968-10-01,28.337769,28.379303,25.213318,26.242584,23.798706,27.731873,22.111115,24.040588,29.129639,28.387238,29.659851
1968-11-01,27.972748,28.460907,26.034363,26.504242,22.500366,27.386139,22.641815,24.053925,29.23648,27.789246,29.344788
1968-12-01,28.453491,28.608307,26.502258,26.791107,19.777527,26.54776,23.356537,24.510956,29.203339,27.79419,29.051971
1969-01-01,28.693329,28.60257,27.04483,27.416077,18.477295,26.143433,24.292908,24.878998,28.368256,27.560669,28.362091
1969-02-01,28.86612,28.451843,27.700653,27.658081,17.699982,26.062408,25.66452,26.265472,28.188263,27.464264,28.147247
1969-03-01,29.323517,27.793457,28.13034,27.53656,17.729706,25.49173,27.380188,26.91153,27.934967,27.695526,28.202637
1969-04-01,30.140839,28.294403,27.729889,27.851898,18.74649,26.08908,27.694,27.04126,28.449768,27.789368,29.057892
1969-05-01,29.992126,28.825104,26.737183,27.56427,20.687256,26.41571,26.238281,26.499786,29.094818,28.227234,29.26352
1969-06-01,28.714874,29.06662,25.73529,27.026398,22.13321,26.480804,25.339935,25.190735,29.29889,28.671814,29.527588
