,vws250-50_cluster1,vws250-50_cluster2,vws250-50_cluster3,vws250-50_cluster4,vws250-50_cluster5,vws250-50_cluster6,vws250-50_cluster7,vws250-50_cluster8,vws250-50_cluster9,vws250-50_cluster10,vws250-50_cluster11
1965-01-01,28.110876588935614,28.164034795563406,15.879050974329447,20.317252234851544,28.497601736627704,32.91010386098525,12.61563029196779,10.142258275693807,27.900285336502158,11.823310867642123,64.08427889623523
1965-02-01,24.83676603483003,30.925796133702075,19.86875131113849,17.652043013224553,28.41434982929174,38.90878916013142,10.567925439226713,8.402454749335012,32.35082497071752,15.274712776192395,49.114954471505364
1965-03-01,22.525727199385212,32.01801330351562,17.650077655949964,18.92445623013874,27.438990922763033,33.43866204917075,10.319082485319905,8.18546168438802,26.546450785152057,12.918613948370286,53.78131068967046
1965-04-01,29.10674800507427,26.429753336878996,13.837311142212021,21.416905575725757,29.19442428789136,36.69774719204284,10.84528527829248,9.929186029940457,18.727449199392154,10.31026247192975,35.32636986233583
1965-05-01,25.71902083473474,21.864913363466567,8.13561248735648,21.383641514043784,29.119523760383252,34.082100952566066,12.433668457923476,5.710672615837701,20.008840513120283,6.417427493914192,29.84202481690368
1965-06-01,27.32676187757149,19.785254430176376,9.057029130700988,20.99842010566043,26.54540421857791,33.69345003385934,12.006932282890144,5.6249697389837445,16.485334001340878,6.64898397862497,32.18449035176639
1965-07-01,33.65031560889266,20.206909894045808,9.596680777471436,20.46376625648037,27.56252349757893,29.115588649823618,12.613997972931228,7.3444770020221055,15.283860121639126,8.77000989377761,20.86649681195211
1965-08-01,29.858790245780497,19.188362587969458,4.908959814441058,20.34092531432433,29.60301828515535,26.393806147219788,13.88978542860338,8.085412935517976,13.245065266086412,11.523161555786215,20.190923066515822
1965-09-01,27.91755514025892,17.19056639001132,5.959919640015579,22.569260854831313,30.181882850267698,29.695162081734743,17.391107888536247,11.354183144228154,20.797005507867613,13.830935782870917,21.571143192930524
1965-10-01,28.02356559246718,19.40111882951376,13.766696514537095,26.39329595896682,30.65940175500683,27.610569651995494,21.28913408494281,17.9727504248878,25.949713918862273,15.776027499351242,24.718296764527302
1965-11-01,30.339758932718176,21.650222163250753,20.55619741456438,26.56179113426199,27.58384670069515,26.359399402035958,24.556662521118927,23.357502482472526,26.670564502107222,21.34703985329475,33.26088563275863
1965-12-01,26.409618882806466,24.07463984885292,21.92327908177782,23.668285520526858,28.58478857494309,23.61823014045868,26.516062526181624,29.06132271977914,28.737747433606625,21.42733854693493,39.66885150570129
1966-01-01,21.22124079571899,32.27678893181083,24.39228577520808,25.967942411282607,27.86483862826602,23.935610548644828,29.948389574698872,34.30160234629457,29.797069999671034,24.83353845105168,64.96515968099972
1966-02-01,22.62915300946483,34.87006014154722,22.31704682431233,26.026118191522905,29.444748146477796,26.415415569704027,28.117200965222942,29.791080131686446,27.176278019171892,20.05016906702771,40.29306052866813
1966-03-01,20.99566723509014,27.53630062858674,21.348993894974406,27.639716050197904,26.88237627898276,38.203818420831624,28.18837403319333,28.515398214439532,24.402829929831764,22.38717405396971,40.887363412260186
1966-04-01,25.395691691435104,28.92470377627681,20.171817645713553,30.02692835971669,27.083499306602604,26.632387347067638,27.656166149096226,24.723746583288058,19.693036249166216,22.58561683906995,34.69950865309863
1966-05-01,25.61346047856719,22.73751880285832,12.500647500693507,30.712798944190915,27.789010138658696,37.4543285078687,23.869216801951037,15.39353645284667,14.411572832105783,20.64305423332324,25.413055715273707
1966-06-01,26.37477014834179,21.137939464676954,10.398379219972437,21.612115564648875,29.181626625924885,33.32321124110002,11.46395348961828,6.741858297349242,16.937230702865172,6.201014494639913,35.701182185969685
1966-07-01,26.115349442281023,22.34994372453133,16.842504599072942,18.071899651719736,26.155710193376652,30.506112490582375,8.077292721305577,8.460525484084767,18.5384198639423,10.502522122757286,20.895177671177205
1966-08-01,24.11344406330249,20.69433428632185,19.125987238131575,16.163987990355498,27.06366536111621,25.641737858467884,6.37695064994694,11.651373550744932,12.315379413607928,8.322692232917223,17.02154610736404
1966-09-01,24.908983345097987,17.646427964734745,22.44570581177178,14.934188450576046,29.840887747703942,27.634354564071664,5.471921488452154,13.201407326650795,14.148313271568611,10.51130419370236,18.893588102131982
1966-10-01,24.078001293252246,17.906125789384795,17.081619550375958,16.139323663570806,32.71156617377451,25.897205181431584,7.012917611950293,9.106563240350253,24.016937429342263,8.678178420206594,28.272165651307674
1966-11-01,23.75435288984576,17.815360355229526,15.204324118509032,17.104715324490417,28.205086462915315,27.764736221996664,9.477154637803816,6.8752885941006685,31.711673664045627,9.117010715791194,36.411399223529486
1966-12-01,24.208648282695755,19.71564969530699,18.96033008457465,14.4494942287499,28.67372469462972,31.33672853904848,7.703752267834855,6.775147656307932,28.091841345145077,13.914588770693413,50.781202661891925
1967-01-01,20.17668392299837,22.250469618488577,18.135548576082247,12.650278989666269,24.818255244640255,34.86258885221277,8.222924534236892,10.424839530107295,33.764201842662004,15.774403849634895,61.5813546280373
1967-02-01,18.964063980270353,27.23059810351256,18.637812160434194,14.713722780555752,27.35532831783245,33.937738001377305,8.760897035427542,7.178422047290474,26.488622924003252,14.328166304934042,55.60004408302061
1967-03-01,17.186826717892135,27.450615068810237,16.24154732629475,15.798623212726337,28.019353306697795,36.68683036249786,7.19844634273543,7.602119379257278,23.72150088935869,13.80425944715316,41.978839992484296
1967-04-01,21.112122554508648,25.905559973267135,15.143943093704548,18.63733906789663,26.983817698992116,35.729931166443954,8.347440656342565,9.98960798735113,20.093566432151636,11.395994366019517,27.760987149812703
1967-05-01,21.152729743414554,22.445347625088885,19.20177654091952,20.346506924202743,27.43659953465011,33.08976508141614,9.581407406298299,12.31597141902444,17.619534159051675,11.533044761037248,28.89218474319106
1967-06-01,21.152677445669596,17.60577138352722,24.720538400163136,15.846590489328914,29.805678296143586,33.049119029179394,7.279018509925898,17.20961660894129,20.219990690218008,15.217699729579339,32.10892362548374
1967-07-01,25.12304034481375,18.90538938285088,29.105786646075856,16.920772106767295,25.82194286377992,27.929760933382035,7.3678048534084395,14.389906334366561,15.543247804359996,13.171385710810354,21.342743583414872
1967-08-01,25.179282334321254,18.07550574318804,30.357801522208828,14.865350402362566,27.188742524103173,23.59081978339906,7.03560428221887,13.868135645854233,16.679432572518646,11.039478727879805,15.811463082387016
1967-09-01,29.160578536950638,16.96003926603557,25.98972452023818,16.21470376923283,28.68016458878037,25.91531757123144,6.71132673989141,17.043783493893777,29.70597873282998,12.969884778588904,18.00019125480364
1967-10-01,35.50081272456214,15.376484265820162,17.71647614661525,18.470432755239955,28.678651751410694,27.240601773047448,9.49459460167281,9.782057606494678,30.749338125140635,6.399181061625537,26.78402893932707
1967-11-01,25.389113233897902,21.41504481647101,11.134876055735155,21.369756930395877,30.243256451347538,26.47076512728114,12.550973082675977,7.167582067615868,28.549446832673343,6.202188396294656,37.25069929201022
1967-12-01,24.202477055249922,27.769725453270866,8.737424034644913,21.525311889701147,28.941108609359212,32.61063869431965,15.698806443241068,11.13413439045716,29.66920015641233,7.6888569167042,55.450640114389905
1968-01-01,24.981945749450002,28.23628634784945,10.458622822159354,19.969369257842846,26.946470323326416,37.30247181428316,15.779059607271218,14.00429458336583,32.27645330969969,9.310149464371277,54.3643986155516
1968-02-01,22.85977079191528,33.50917570815282,11.839033712052897,21.009843974503994,26.119592093236463,29.709165139570125,13.764264853482548,10.394377035581583,27.65897877256603,9.369867865010198,70.39750556016348
1968-03-01,18.15711396081536,29.56959562384079,11.67258452999612,19.700868032245623,27.784545266358172,33.5864971399101,11.493862682013834,7.17314148744293,24.217116811219285,8.386033472808267,43.65883989712888
1968-04-01,21.178254674975715,28.545724665632186,5.925593207995106,27.766216325233845,29.634211515236597,32.6761919345978,18.913318948524815,11.536044056129644,23.735224160585975,8.606479358961954,29.88173882991377
1968-05-01,21.04189681859157,25.505611950771815,4.7130541932028125,26.135112370983038,30.66312280649877,30.910932101691383,17.996421467596473,10.355556716996272,20.36165530529151,11.875042468712813,39.74586528507296
1968-06-01,21.660361046111746,18.056477874141887,5.724736204468469,22.29490126763801,31.933072242628246,33.70766014319151,15.35696321856166,10.04331033583459,18.938059019563138,8.921927280778743,38.10225780089948
1968-07-01,19.604898478354706,19.828913054492517,7.540425168122225,22.35037087911226,27.301218633899655,27.885421234179752,18.522227064046355,13.53010283935212,16.02231639552294,12.366975725065911,21.96455052591977
1968-08-01,27.789101327933057,20.096697901281292,8.138250246560537,23.924457041527095,29.056939941225792,27.937460340587585,20.39201236871433,14.99189655541151,13.758873621236038,18.990054857760036,18.959592444585653
1968-09-01,33.15641582291296,16.385397761677204,10.023037239091845,22.812307546961804,30.106080566599186,27.069556795069413,19.599504608055774,15.128664504787848,21.30241672242075,17.499835229564464,17.736686838829666
1968-10-01,25.602692181982825,17.614804796705418,12.520001539109133,24.954048936842135,33.78692020450625,25.277899593339704,21.112430004617657,17.94012179568104,33.88011776710558,17.73092622724887,26.296538145784098
1968-11-01,27.132966048536403,21.078904182839693,16.292466271653467,22.31645861863196,29.452257095117577,20.669597786678967,23.16942517264289,24.550396195452613,36.23882609580356,19.781528335996992,51.48812109962884
1968-12-01,30.387910640198335,26.397495026883988,18.97669973551393,22.879225796516746,27.855464194808903,23.907429154817002,24.420380970316298,29.349101483698163,28.86937978242462,16.76656317526947,40.333011736830336
1969-01-01,26.886904922082664,28.212038572715123,21.649776924736322,25.75871968804492,28.07116761853068,26.50048503730676,28.108930433015992,33.1627296060545,34.11592052944519,20.967711123346287,35.96097967903332
1969-02-01,23.626236663271605,30.006690597541276,22.670777596928392,25.990701051805747,28.8796291158886,31.64348370292993,28.804984658899325,32.14403018892598,29.699256503645206,22.790592153070346,39.45677079187934
1969-03-01,24.45217047531433,34.03577553388232,19.994785152626974,27.36998483931543,27.52999811708205,28.391959551439374,27.745467637933757,28.82014936021353,23.536816154503466,24.292980794216465,37.51435227662449
1969-04-01,22.044842246373037,25.015202975419253,10.554491495885955,27.901811409166157,24.760149115504053,33.97432199479566,22.759243445941845,15.834726620512171,23.328046299432994,15.844836750892004,26.421987430583144
1969-05-01,29.899862712982777,24.444936685201696,7.100209397636172,25.489561989518275,27.536117393038005,29.919826799930696,13.23944664663173,5.435842392428569,16.500670354695362,4.887158621988345,31.491876265256483
1969-06-01,28.026530235598056,19.388909018918728,22.264922323698464,17.5446066169655,27.553471309351234,32.43919956208039,7.80058973229186,10.753337906671144,20.51724730967945,11.315797477409202,32.524464627181466
1969-07-01,32.41645459973621,18.23533787467339,28.56093755718843,14.300676682776333,26.49003960094211,29.34173095346496,6.794448998227888,13.67440207120734,17.532002967503974,10.7139470646321,21.19965453143237
1969-08-01,32.972463005302224,17.900415090863742,25.724697466114893,13.82049174438619,30.080577668669417,27.025424593622578,6.56436652288154,16.963372592230566,21.92254077021257,12.216778964347553,24.15562812948559
1969-09-01,32.361057233620365,16.40183993736865,24.807841815386414,15.019273060896243,30.431116878606147,29.402222632195677,5.968551071292047,13.903194638479576,19.5786497442736,8.505003117329126,22.050055657346824
1969-10-01,36.2818901028695,16.485218602843428,18.991177480215132,16.958035510537254,29.915269242240353,25.623209699765532,6.214051635131732,13.636302444929532,22.452704491551845,10.33546338666353,36.38544906796201
1969-11-01,26.367819771619676,20.808096247559074,19.01294812069028,17.00594368091973,27.752135354635925,26.135537133836035,8.242039315632828,9.33474590703821,26.29750212999132,12.14136705673074,41.32988222201925
1969-12-01,24.592251900449803,21.914082107939635,15.51191469430074,16.622745917868997,26.786429445877527,30.517374992698958,9.936562644203455,7.307815023783255,26.30854496995272,11.958445683671977,61.8139921667953
1970-01-01,23.806433944397604,32.7811691033195,13.230806954016531,16.169327913040313,28.38354497680544,23.36428213250229,11.1833034853131,6.883713419659584,28.787553676890653,12.781037410666325,59.52400108103896
1970-02-01,20.12919145091168,24.745386761997555,13.921533008018175,17.73746607465391,24.202655333182868,29.18135481979174,12.037575037059183,8.345866826354394,26.31623468914332,11.779366971712802,59.4775916584946
1970-03-01,24.186818561284802,29.476289126895907,12.190414153938498,19.387832662706273,27.773223334263683,34.8147387691038,11.145420269000542,7.347128990955719,22.026689996240737,8.492770041582808,51.21636972033144
1970-04-01,22.980159933240245,27.99906117066739,8.196562285241699,22.48526504849306,26.96532889186237,28.496745792488124,14.60279165404035,7.105905544294984,20.49125246154021,5.503156295044354,29.72319291400491
1970-05-01,22.3626624700581,21.469673774331827,6.974266341930486,21.086988473498874,29.50961922112251,35.24959910052845,12.335277823508607,5.696477945591911,18.8971481677491,4.997259883793618,27.68580167194477
1970-06-01,22.04004494763599,18.218352478454342,5.297313472348061,18.276739705270895,27.85002409163589,35.27123290893631,14.262989782660625,8.889686573706143,21.036368348008242,8.261453008217087,34.71868723776379
1970-07-01,26.57630622965088,21.351782800366074,6.410840586472669,18.770914534337113,23.20364793569276,30.012778026305405,13.59149203650498,9.839729920142736,21.051650230421714,8.395355753780123,19.666869147880842
1970-08-01,25.047432672679644,22.16941184825545,8.299156363409415,22.030767005883376,27.126714528308128,25.839145503774407,17.478577754411116,13.679102386414401,19.86745483937613,11.172584704190243,15.92615081451324
1970-09-01,26.18948223741305,17.441680322329727,11.823677540131051,23.685494055311207,31.20161225512429,28.624947597548893,20.700523081715602,15.215494950893847,27.155025273271857,17.96566873632256,17.10615965303064
1970-10-01,27.769255932036206,19.788945883353016,17.655028686025283,23.54721692239391,30.960188547383584,29.164892985545787,24.50469321934475,22.876673499360084,32.65265589757537,22.047400541885356,17.79192258250364
1970-11-01,24.542065820854262,20.369422914991326,20.88570889942154,24.93797760476523,31.006727873809055,29.141664904648614,27.072898335180753,28.18860923603344,29.59609729263995,21.532314136246885,34.97408334148497
1970-12-01,23.794710359509246,22.149798821581708,24.383849008777442,23.54416143977448,31.49184475212764,31.602762762045845,30.43526790096732,35.70514160617445,30.183391395160438,23.722273105543902,43.32644188408043
1971-01-01,22.673606974514986,30.789603490040136,21.674335927675408,24.980752397404785,29.148757302720124,28.188953847563567,29.45656066425107,35.945877611651994,28.95564317556301,21.62066902837163,52.743301067007636
1971-02-01,22.046701201871784,28.049428931661097,17.886604668070596,23.522498814365235,30.398844464310567,37.22002899290475,25.227652829726622,29.916038210806754,25.605551733431078,16.186784441767518,54.97090154040346
1971-03-01,20.07454389472865,24.33561362934707,18.1659874842475,22.185513935008455,30.102829913412574,31.4544362166895,24.24917081095642,28.24017612596102,25.69794404241875,19.241399565844443,47.30383968825967
1971-04-01,21.417551033963075,26.274051324950698,9.537938802434951,24.905725209050935,32.74898388864655,36.03905789923035,21.778858217171297,16.36687036792194,19.747429135882225,13.376000311108873,25.727251590603103
1971-05-01,25.75187541759096,23.671532650794205,5.833468898492271,26.74872768170836,29.357216961475356,35.7988436341043,18.049941552114657,6.8478810378032415,19.23821463656513,7.104161248499525,30.946081152930574
1971-06-01,23.08460527158357,19.71620467891325,19.796250894218304,18.66474183645316,30.871484880464102,35.41863013664733,9.27860100366944,9.936722362992306,24.01821218081494,8.131062815013692,28.238563733136335
1971-07-01,31.68017250301026,19.477384463468866,26.597214296878654,17.79167434895385,27.4938473943809,28.16447666062826,7.736675815297413,12.355682038496461,18.88298483489368,8.226807125721278,22.14600996791901
1971-08-01,22.82205374096116,18.80210797984495,22.993923657302,15.044974903474559,30.864725572409306,26.2274214854676,6.28855958333132,14.17746203790422,18.76522696073032,11.891143854749302,19.696836190451446
1971-09-01,24.71493976236217,15.935466829719095,23.91603524746833,14.164676637872388,30.23497808680734,28.767242360202374,6.482230718021582,12.810045285248526,30.770665505536574,9.451815906494046,17.780037658364964
1971-10-01,23.547437725495865,15.621184230493233,19.967640730237765,16.147868170829106,30.293094488912143,31.046304989092647,8.464772132804391,9.387391271536533,35.10956891927604,7.081659997858026,24.30498076738984
1971-11-01,23.139031362820806,19.087569546087003,17.944928175810993,17.616646331921654,31.397344123579543,31.991386184915953,9.333561539699923,8.442506368258348,29.23700400765839,9.08782332465553,39.88817562128625
1971-12-01,24.273157935412456,22.31199901872324,17.23323708237523,16.710169375093773,29.895263425780097,32.57631495154215,9.916650956794257,8.19554984853529,28.590619492665663,14.486425926718825,42.22848626438036
1972-01-01,27.907286899706374,28.24750211895961,17.669762597162745,17.802306248129884,28.206648691916932,32.12647268729618,10.40023683115874,7.982023973607169,31.15628722449781,12.902350975966202,46.57650231524901
1972-02-01,24.462336398372887,32.3143580152169,20.26889176001794,17.306609621933283,28.269527429363844,35.79603610074718,9.23995312031964,7.288062239202987,25.599501086259377,15.631804074894978,50.71124150762959
