,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,2.4815674,1.068512,1.5854187,1.2990112,-7.7361755,0.1878357,-1.5610352,-0.8190613,2.6596985,1.5764465,2.856781
1965-02-01,2.4248047,1.1773987,1.7167664,1.4099121,-9.245422,-0.25811768,0.36010742,-0.21420288,2.3778992,0.7447815,2.4996338
1965-03-01,2.9003906,0.9803772,2.0636292,1.2208862,-9.210907,-0.72058105,1.5761414,0.647583,2.0466614,0.9219971,2.6349487
1965-04-01,3.5747986,2.0210266,1.3294678,1.9506531,-9.678162,-0.6599121,1.6293335,0.5805054,2.5025024,0.8684082,2.9914856
1965-05-01,2.9615479,2.5923157,1.071991,1.7131348,-7.917328,-0.06515503,1.2601013,0.3774109,2.5853271,1.2326355,3.1087341
1965-06-01,2.3363037,2.729004,0.33047485,1.0080872,-4.380707,0.48468018,0.85787964,-0.48980713,3.1935425,1.9506226,3.435028
1965-07-01,2.8107605,3.5093079,-0.25335693,0.5639343,-1.0716553,1.5843201,-0.6694946,-1.4324036,2.9554443,1.897644,3.6145935
1965-08-01,2.7673645,3.4509277,-1.0277405,0.70565796,0.22912598,1.9615479,-2.127472,-1.9143982,3.6999207,2.1805725,4.137512
1965-09-01,2.466217,3.2191467,-0.66677856,0.73831177,0.27926636,2.6154175,-2.1786194,-2.185608,3.4042664,2.4951477,3.9017334
1965-10-01,2.6197205,3.6340942,-0.56018066,0.9312134,-1.2038269,2.333313,-2.0465698,-1.9098816,3.2024841,2.5618286,3.7348938
1965-11-01,2.9100952,3.2528992,-0.34561157,1.1367798,-3.801941,1.6387329,-2.115448,-2.2616272,3.3731384,1.8887329,3.722412
1965-12-01,2.8188171,2.9545288,0.25915527,1.5444641,-6.105133,0.43328857,-1.6039734,-1.7017822,2.7105408,1.5280151,2.9919739
1966-01-01,2.658081,2.3443909,1.2536011,1.4674377,-7.762146,-0.49325562,-0.6516113,-1.1059875,2.5213928,1.199646,2.387268
1966-02-01,2.8034363,1.9864807,1.2794495,1.6611938,-8.869446,-1.0519104,-0.11743164,-0.146698,2.170044,1.429718,2.2098694
1966-03-01,3.098755,2.0145264,1.4608154,1.8380127,-9.149536,-0.7550659,0.28781128,0.035186768,2.274231,1.2822876,2.4189758
1966-04-01,3.84729,2.1634521,1.4816589,1.5764465,-9.4791565,-0.27682495,-0.06097412,0.6576233,2.3177795,1.2279968,2.660675
1966-05-01,3.0897522,2.5768738,0.66812134,1.2868958,-7.343567,0.44421387,-1.0948792,0.0009460449,2.8406067,1.7165527,3.115448
1966-06-01,2.5786743,2.9453125,0.31643677,0.9921875,-4.1516113,0.6482544,-1.3174744,-0.22265625,3.4511108,2.3376465,3.3522644
1966-07-01,2.8623657,3.8633728,-0.2869568,0.7766113,-0.42965698,1.4074707,-1.6737671,-1.4024353,3.942566,2.4902039,3.5547485
1966-08-01,2.8328552,2.9226074,-0.30688477,0.30633545,0.59329224,2.0758972,-2.910553,-1.9281921,4.3074036,2.3285522,3.9977722
1966-09-01,2.659729,2.6183777,-0.8395691,0.23660278,1.1302185,2.3521118,-3.8002625,-1.9555664,4.376343,2.5099487,4.486786
1966-10-01,2.5123596,2.4316711,-0.5088501,0.17648315,-0.9163208,2.2713013,-3.903778,-2.287506,4.1003723,2.4987488,4.311157
1966-11-01,2.644806,2.0986633,0.3538208,0.59991455,-4.0663147,1.499054,-3.5932922,-1.8807068,3.567688,2.2580261,3.9882507
1966-12-01,2.5593567,2.0943909,0.949646,0.96728516,-5.9985046,0.47055054,-2.959137,-1.5012207,3.4710999,1.6470642,3.5180054
1967-01-01,2.6896667,1.1566467,1.6985168,1.2512817,-7.2116394,0.026763916,-1.8553162,-0.92630005,3.2766113,1.5617981,3.3577576
1967-02-01,2.4592896,0.71743774,1.990509,1.3629761,-8.729126,-0.34631348,0.03930664,0.22610474,2.6761475,0.88119507,3.0112
1967-03-01,2.5656433,0.833313,2.29422,1.3912354,-9.331451,-0.21340942,1.1798706,0.09008789,2.4830322,0.6079407,2.8120728
1967-04-01,3.6305237,1.7173767,2.0003357,1.6197205,-8.783905,-0.39608765,0.65563965,0.21942139,2.3499146,1.0628052,2.9839783
1967-05-01,3.4773865,2.2408447,1.4645691,1.9463501,-7.5292664,0.30065918,-0.31536865,-0.11904907,3.3486633,1.5867615,3.299591
1967-06-01,2.9013977,2.525299,1.0067749,1.515625,-4.4552,1.0303345,-1.5954895,-0.6143799,3.4813538,2.1466675,3.4327698
1967-07-01,2.779419,3.0293274,0.39749146,0.9949951,-0.780426,1.9054871,-2.8633728,-1.4255066,3.896759,2.6867676,3.9944153
1967-08-01,2.7127686,2.2389832,-0.057800293,0.39343262,0.8026123,2.5419922,-4.468048,-1.8096924,4.0409546,2.0907288,4.4461365
1967-09-01,2.6963806,1.9386292,-0.29855347,0.6505127,1.8945618,2.31073,-5.065399,-2.3203735,3.9354248,2.3172607,4.6601257
1967-10-01,2.4005432,1.4354553,-0.368042,0.43579102,0.21691895,1.9152222,-4.647583,-2.3007202,3.78833,2.2763367,4.299164
1967-11-01,2.692566,1.9728699,0.4328308,0.45236206,-2.4589233,1.3788757,-3.9098206,-1.902008,3.553955,1.8331299,3.9230652
1967-12-01,2.863617,1.4352417,0.980011,0.77215576,-5.419525,0.98950195,-3.3356018,-1.4535217,3.2016602,1.559967,3.5863037
1968-01-01,2.9003906,0.835907,1.8933716,0.96102905,-7.7698364,0.4060669,-2.311798,-0.68847656,2.9276123,1.3300171,2.9256287
1968-02-01,2.6221619,0.74609375,2.1290283,1.2021484,-9.1406555,0.32717896,-0.34747314,0.121917725,2.642456,0.8826294,2.5959473
1968-03-01,2.8197632,0.20870972,2.104065,0.9595337,-9.083557,0.23788452,0.16567993,0.19781494,2.3553162,1.0767517,2.7505188
1968-04-01,3.5654602,0.8905945,1.8649902,1.2452393,-8.921997,0.16699219,0.17736816,0.5878906,2.6192627,1.1250305,2.7998047
1968-05-01,3.0667725,1.8713074,1.394989,1.3311768,-7.2868958,0.5175476,-1.2595825,-0.13729858,2.928772,1.0977478,2.9698486
1968-06-01,2.3306885,2.050232,0.5258484,1.384491,-5.451538,1.0075989,-2.1604004,-0.5979004,3.5133057,1.9097595,3.440094
1968-07-01,2.4369812,2.5907898,-0.49508667,0.46496582,-1.5476074,1.453186,-2.946869,-1.3289795,3.552826,2.1674194,3.9554443
1968-08-01,2.2097168,2.4629517,-0.44140625,0.1630249,1.0231323,1.6542664,-3.2582092,-1.5097656,3.8582458,1.9470825,4.4804688
1968-09-01,2.405365,2.4483948,-0.6463928,0.42889404,0.13510132,1.8969116,-3.6803284,-1.5534973,3.7269592,2.3840942,4.4105225
1968-10-01,2.649109,2.6906433,-0.4753418,0.55392456,-1.8899536,2.043213,-3.5775452,-1.6480713,3.440979,2.698578,3.9711914
1968-11-01,2.1964722,2.6846313,0.25808716,0.7279663,-3.2759094,1.6098633,-3.1344604,-1.7223511,3.460205,2.01297,3.568512
1968-12-01,2.6135864,2.768402,0.6623535,0.9512024,-6.062378,0.7078552,-2.483368,-1.328949,3.3634338,1.9542847,3.2120667
1969-01-01,2.7345886,2.6438293,1.0860901,1.4573364,-7.4814453,0.18469238,-1.6658325,-1.0797424,2.4095154,1.6019287,2.4033508
1969-02-01,2.757965,2.343689,1.5924988,1.5499268,-8.408173,-0.04574585,-0.44363403,0.15731812,2.0801086,1.3561096,2.039093
1969-03-01,3.0880432,1.5579834,1.894867,1.3010864,-8.505768,-0.7437439,1.1447144,0.6760559,1.6994934,1.4600525,1.9671631
1969-04-01,3.643036,1.7966003,1.2320862,1.3540955,-7.7513123,-0.40872192,1.1961975,0.54345703,1.9519653,1.291565,2.560089
1969-05-01,3.5968628,2.42984,0.34191895,1.1690063,-5.708008,0.020446777,-0.15698242,0.104522705,2.6995544,1.8319702,2.8682556
1969-06-01,2.6973877,3.0491333,-0.28219604,1.0089111,-3.8842773,0.46331787,-0.67755127,-0.8267517,3.2814026,2.6543274,3.5101013
1969-07-01,2.7791748,2.4736023,-0.21322632,0.994812,-0.9838867,1.6434326,-2.0832214,-1.3361511,3.5698547,2.9540405,3.9421082
1969-08-01,3.0398254,2.4855347,-0.46276855,0.5252991,0.8673096,2.0779114,-2.8860168,-1.5077515,3.9345703,2.677826,4.3027344
1969-09-01,3.0877686,1.9617615,-0.5281677,0.7342224,0.20916748,2.328888,-3.880005,-1.6854248,4.0783997,2.6365356,4.386566
1969-10-01,2.8804932,2.1488037,-0.7564392,0.56799316,-1.7009277,1.5396423,-3.642212,-1.8901367,3.5152893,2.433899,3.9223938
1969-11-01,2.673523,2.4535522,0.025146484,0.6614685,-4.5865173,1.2798462,-2.2991333,-1.6428223,3.253418,2.1540833,3.3277893
1969-12-01,2.6065369,1.864563,1.2102966,0.50424194,-5.756439,0.36273193,-2.0825806,-1.3980408,3.3858948,1.81073,3.1536255
1970-01-01,2.6175842,1.1707153,2.0953674,0.8891907,-7.710541,-0.12637329,-1.0220947,-1.011261,2.7896118,1.7213745,2.6780396
1970-02-01,2.7065735,0.661499,2.2504578,1.0773315,-9.58551,-0.41656494,0.025634766,-0.13916016,2.3955994,1.4337769,2.334137
1970-03-01,3.094757,0.88027954,1.3575745,1.4102783,-9.904999,-0.8569336,0.41122437,0.4473877,2.2817078,1.4376526,2.5911255
1970-04-01,3.5874023,1.2726746,1.3243408,1.5040894,-9.783813,-0.626709,0.5324402,0.31497192,2.4241028,1.3470459,2.742279
1970-05-01,3.084015,1.7420044,0.76260376,1.7254639,-7.874298,-0.37228394,-1.2835083,-0.07940674,2.5664368,1.7254639,3.0535278
1970-06-01,2.9143677,2.3032532,0.2638855,1.0774536,-4.589203,0.27886963,-3.2037964,-0.72998047,3.4846497,2.284668,3.3332825
1970-07-01,3.2720337,1.927948,0.40768433,0.65563965,-0.24008179,1.249176,-4.33432,-0.932251,3.769989,2.5374756,3.8511047
1970-08-01,3.0584106,1.8718567,0.052520752,0.3826294,1.646637,1.5939636,-4.703949,-1.9816895,4.051758,2.4932861,4.139557
1970-09-01,2.6481628,1.2038574,-0.52505493,-0.009033203,0.52407837,1.9616699,-4.969055,-1.7250366,4.0160217,2.8325806,4.196808
1970-10-01,2.3982544,1.3103638,0.07684326,-0.07659912,-1.5136719,1.9442139,-4.669342,-1.7864075,4.203125,2.816162,3.9794617
1970-11-01,2.6937256,0.5639343,1.1905212,0.09799194,-3.2596436,0.9678955,-4.463745,-1.8902283,4.2687073,2.8931274,3.9624023
1970-12-01,2.9657593,0.050811768,1.4821777,-0.02822876,-5.7930603,-0.009643555,-3.843048,-1.3242798,3.8614807,2.313324,3.5314026
