,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10,zgu600_cluster11
1965-01-01,-0.27113494,0.19944039,-0.2662464,0.37541753,-0.026722336,-0.18901233,-0.44613418,0.12644272,0.05637779,-0.25842553,0.041713335
1965-02-01,-0.059310533,0.23235473,-0.19292298,0.33272666,-0.107541464,-0.04106121,-0.021508407,0.11601448,-0.18184319,-0.61526716,-0.2923172
1965-03-01,0.45395547,0.229422,-0.33077145,-0.41484928,-0.31415138,-0.32197267,0.05214119,0.026070785,0.035521317,-0.66643107,-0.27732658
1965-04-01,0.27863026,0.15218735,0.013035202,0.5931074,-0.43570575,-0.36759624,0.056052018,-0.51131094,-0.052793123,0.04920845,-0.24180527
1965-05-01,0.3203434,0.051815413,-0.19878845,-0.11829567,-0.024115372,-0.16489697,-0.19227104,-0.437661,0.008147049,-0.27765235,-0.23724289
1965-06-01,0.49566802,-0.15186158,0.3767212,-0.2424572,-0.25190774,-0.2760231,0.08114509,-0.016294098,0.02867775,-0.46373177,-0.12872353
1965-07-01,0.3887787,-0.23398438,0.3995327,-0.7114031,-0.30861148,-0.26559487,0.1160141,-0.175325,-0.10330467,0.24734536,0.018575286
1965-08-01,-0.08701096,-0.21280174,0.24506417,0.20269927,-0.07756023,-0.15544625,-0.15186158,0.012057495,0.13263436,0.12611695,-0.029003525
1965-09-01,0.46242827,-0.1440403,0.329142,-0.318062,-0.21638641,-0.11242981,-0.13361207,-0.08766289,0.08766289,-0.7052113,-0.029655457
1965-10-01,-0.26950532,-0.01401329,0.54618037,0.04986038,-0.108193204,-0.17239209,-0.27243844,-0.04399414,0.049208067,0.07788601,-0.011079788
1965-11-01,-0.002281189,0.013360977,0.12057686,-0.08016739,-0.34478435,-0.13589326,0.22029686,-0.19748536,-0.029981231,0.3216465,0.04920845
1965-12-01,0.03161087,0.024767304,-0.13328591,0.14045563,0.2209486,0.021508407,0.15414277,-0.10982247,-0.16848183,0.042039108,-0.014339065
1966-01-01,0.038074493,-0.04037247,-0.38501358,0.059409715,0.3603962,0.07286682,-0.057440184,-0.056455612,0.017396163,-0.6118204,0.12111702
1966-02-01,-0.1266964,0.08698082,-0.25634766,-0.22943267,0.49858132,-0.065317534,-0.047264863,-0.06958504,-0.27440032,-0.013129425,-0.03150978
1966-03-01,-0.31969565,0.20776978,-0.022647858,0.27801055,0.21400604,-0.108644105,0.03774643,-0.026586533,0.016739655,0.1503292,-0.19759445
1966-04-01,-0.3810749,0.20645675,-0.28523198,-0.34792367,-0.004266739,-0.28752938,-0.09781227,0.0052516935,-0.11258278,-0.463789,-0.2248375
1966-05-01,0.21138,0.05612717,0.4719944,0.045295715,-0.39190635,-0.120788574,-0.08140068,-0.106674954,0.00623703,0.11553688,-0.21170807
1966-06-01,0.084683225,-0.10733108,0.3275734,-0.1503292,-0.15525284,-0.345298,-0.058096696,-0.078775406,0.120788574,-0.30000192,-0.077790454
1966-07-01,0.5048176,-0.24289016,-0.21334954,-0.027571296,-0.065317914,0.12702504,-0.16706887,-0.013457489,0.00787735,-0.16017608,-0.043982696
1966-08-01,0.21761665,-0.23927955,0.1943119,-0.031838227,-0.3580988,-0.16838188,-0.10043831,-0.006892395,0.03905945,0.076805875,-0.061707307
1966-09-01,0.35612947,-0.13851318,0.38304442,-0.11488037,0.3682739,-0.070897676,-0.030525208,-0.07582092,0.10175095,-0.09617157,-0.043982696
1966-10-01,-0.14671859,-0.041685104,0.02921257,-0.15197048,0.2120367,-0.12604026,-0.19628143,-0.11717796,0.18446502,-0.29671973,-0.12866631
1966-11-01,0.12013207,0.011487961,0.3252758,0.26849213,0.186763,0.03216648,-0.20809785,-0.053829573,0.09584312,0.130307,-0.18151131
1966-12-01,-0.27046165,0.060394287,0.0009845734,0.37910575,0.22615051,-0.1280098,0.06433296,-0.003938675,0.13293305,-0.29967365,-0.19102974
1967-01-01,-0.18874244,0.11984177,-0.04506302,-0.15739441,-0.04310417,0.06759453,-0.09894295,-0.04310379,-0.2850727,-0.51104146,-0.23576507
1967-02-01,0.07902374,0.22760125,-0.24915352,0.13257675,-0.033960342,0.014041519,-0.011102676,-0.09731026,-0.089472964,-0.6988045,-0.23739739
1967-03-01,0.2609089,0.12473984,-0.2099678,0.10514717,0.09502411,-0.14008752,-0.021225357,-0.49634704,-0.038532257,-0.4078537,-0.20017166
1967-04-01,0.91856843,0.06400261,0.28213423,0.35038185,0.035593413,-0.20768204,0.031021882,-0.18613014,0.050940704,-0.1684967,-0.21813163
