,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11
1965-01-01,7.495967e-05,7.1733302e-06,-8.9453926e-05,8.541753e-05,0.00027790957,-5.494355e-05,7.889008e-05,2.4875171e-05,-6.662528e-05,-5.967547e-05,0.00012555241
1965-02-01,8.859943e-05,-2.4777546e-07,-8.711184e-05,7.8229736e-05,0.0002809067,-6.250823e-05,8.526128e-05,3.007981e-05,-7.2431154e-05,-5.7611564e-05,0.00015638543
1965-03-01,8.1860315e-05,3.3550168e-07,-9.205625e-05,8.14602e-05,0.00024459985,-5.5105076e-05,8.8716086e-05,2.9137595e-05,-7.6594864e-05,-5.7629506e-05,0.00015031036
1965-04-01,8.481261e-05,4.364614e-06,-8.498511e-05,8.340746e-05,0.00023761843,-6.402476e-05,9.1156886e-05,3.9519957e-05,-9.4532945e-05,-5.685778e-05,0.000120329816
1965-05-01,7.759789e-05,-7.5029675e-07,-8.934624e-05,7.7063174e-05,0.00025167994,-6.511953e-05,6.559132e-05,4.2176125e-05,-9.046793e-05,-6.272647e-05,5.4428252e-05
1965-06-01,7.2599636e-05,-9.656578e-07,-9.132042e-05,7.714394e-05,0.000102809194,-6.7910296e-05,8.228207e-05,4.3091426e-05,-8.1072656e-05,-6.452118e-05,0.00011079096
1965-07-01,6.263005e-05,-6.9645466e-07,-8.974108e-05,7.5995325e-05,2.9338698e-06,-6.1933926e-05,6.7054e-05,5.02164e-05,-8.243663e-05,-5.775514e-05,9.8219054e-05
1965-08-01,7.597369e-05,2.3007015e-06,-9.984527e-05,7.656066e-05,1.8502935e-05,-6.6770655e-05,7.5668584e-05,4.8340935e-05,-8.90232e-05,-6.2645704e-05,0.00011525977
1965-09-01,8.677781e-05,1.026463e-06,-8.402495e-05,8.184606e-05,6.631387e-05,-6.1063496e-05,7.649415e-05,4.8080703e-05,-7.5096286e-05,-6.0967657e-05,0.00015991203
1965-10-01,6.189422e-05,-7.143972e-07,-8.68875e-05,8.477143e-05,9.913902e-05,-6.1449355e-05,6.164297e-05,4.646547e-05,-8.2589184e-05,-6.963608e-05,0.00015196149
