,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8,r100_cluster9,r100_cluster10,r100_cluster11
1965-01-01,28.871817,26.047857,8.224476,87.3363,51.818947,35.658165,24.686655,42.742638,84.98737,36.098793,89.65084
1965-02-01,25.223928,22.15099,5.8935623,88.80398,54.754295,28.524555,34.090576,65.34415,71.95195,40.82287,80.90541
1965-03-01,39.627106,19.390911,6.0884895,92.44695,53.49465,34.834236,28.183846,73.82422,85.275665,29.192871,90.90065
1965-04-01,13.847824,25.997078,3.6478271,77.8898,66.38429,25.153494,19.806973,63.642235,82.63189,25.490927,88.23067
1965-05-01,14.240952,18.60302,4.0638847,78.71864,59.16714,41.481354,15.964157,61.247437,72.87252,18.439217,81.087234
1965-06-01,9.800259,29.767818,5.185936,73.85698,71.200096,41.104607,16.093563,77.71617,61.140965,24.029806,65.54234
1965-07-01,10.108208,53.69613,3.8017998,64.838,79.22807,23.618662,15.602154,77.23295,69.78812,26.616253,67.32616
1965-08-01,7.2121735,50.31688,3.6248932,60.12375,59.846924,32.853863,22.73904,59.0017,69.404816,22.88155,61.065617
1965-09-01,10.858425,36.00379,5.0286827,70.849556,69.64069,58.54633,38.28556,71.372086,80.433655,22.496613,77.73091
1965-10-01,10.286755,20.7128,3.3693619,78.73502,70.11572,48.623158,49.147324,74.26321,87.6246,19.769295,84.53528
1965-11-01,10.191746,20.789787,4.53236,80.24856,71.06741,31.258423,29.410728,66.04849,89.564026,30.193705,81.63597
1965-12-01,25.047022,20.892982,6.2850494,79.909485,66.28765,29.535217,28.326353,68.54813,82.69905,25.317297,86.289604
1966-01-01,31.669706,16.04663,7.0638123,100.80391,67.30385,28.55888,26.183489,70.02397,89.07141,16.214073,91.939285
1966-02-01,23.949276,18.024754,8.199799,84.54553,73.822624,22.332302,25.088545,71.09265,72.17118,28.721397,87.477425
1966-03-01,29.622635,18.950615,5.1825447,83.13048,61.331715,25.776373,15.611607,58.337444,80.82732,18.069077,87.55458
1966-04-01,12.909538,15.181507,5.7029305,85.60765,52.46217,19.753357,15.52132,59.16809,85.20381,15.8972435,83.192856
1966-05-01,9.706783,13.904346,4.6014175,69.34763,49.055855,20.288517,14.37056,75.03741,74.7846,19.558006,79.89818
1966-06-01,9.729767,30.49104,3.3603706,82.95975,78.36328,31.267515,20.388653,75.74329,65.41601,19.443092,77.45876
1966-07-01,10.910072,43.554867,3.872551,75.920586,70.35886,22.347076,16.39629,67.85542,55.57792,16.049911,77.78873
1966-08-01,9.916908,45.787437,3.5507965,70.23409,52.1634,22.127106,22.281414,58.03539,59.19928,17.233505,71.59498
1966-09-01,9.03373,36.458244,4.350254,71.27815,67.52874,54.545357,40.27988,71.81659,66.39276,15.056747,85.65197
1966-10-01,9.232361,31.579418,4.96257,87.34282,60.79984,58.266853,47.4553,75.45273,76.308,23.20399,86.019684
1966-11-01,17.409157,27.106068,5.615925,77.77231,57.329502,42.164433,32.846733,67.01492,78.59474,24.944084,88.148834
1966-12-01,20.052128,28.524406,5.942604,83.629524,62.369205,46.782246,31.311838,59.059746,85.15128,25.73041,88.2063
1967-01-01,46.20852,19.96025,7.6097145,79.41917,53.34487,44.64781,26.539207,49.613697,73.70839,35.646713,99.455
1967-02-01,42.457077,21.841885,7.5455284,81.81934,43.044876,31.687517,25.872023,61.526764,76.657524,31.184172,90.151566
1967-03-01,21.193275,22.355362,7.7870674,73.10877,45.443367,24.471777,17.249279,66.99431,89.87456,36.11966,86.17885
1967-04-01,16.51791,27.1591,6.6334267,82.018654,65.131256,17.475616,16.901329,61.246376,85.07588,26.122005,85.29546
1967-05-01,13.171848,23.086735,4.880165,90.9184,69.03978,29.99675,20.85884,58.96443,72.7794,16.17334,85.0894
1967-06-01,14.161648,37.369576,4.3447266,63.095917,64.330635,44.394447,18.995789,61.18557,61.011597,21.485489,56.69769
1967-07-01,10.959156,54.37352,4.508568,66.95039,60.39846,23.2776,18.152939,55.83626,55.172455,17.781342,68.03309
1967-08-01,15.087261,57.591213,4.1673737,68.63103,61.68047,24.152542,21.014236,64.47927,57.491558,22.593521,70.54813
1967-09-01,16.148003,41.93515,5.2534523,67.28145,67.355774,56.268665,26.801016,69.46881,70.4586,22.228683,72.11391
1967-10-01,20.779453,27.057755,3.5846405,76.37882,67.117615,64.52825,39.65152,76.10013,83.7753,30.12681,83.76347
1967-11-01,16.124355,20.274418,5.5608635,93.57364,65.36097,42.117573,36.857784,63.29185,77.87366,22.473598,89.344185
1967-12-01,21.553051,29.143766,6.092922,87.68044,79.22154,36.366264,34.75657,50.216698,86.65686,18.130978,93.22737
1968-01-01,32.910408,24.131763,7.8058014,96.53226,55.967636,30.851759,20.762913,48.53943,78.53877,27.307465,84.75818
1968-02-01,29.012009,20.194733,5.306122,95.90774,59.8934,31.11251,23.491152,57.813824,77.69052,32.242435,86.171394
