,vws_v850-250_cluster1,vws_v850-250_cluster2,vws_v850-250_cluster3,vws_v850-250_cluster4,vws_v850-250_cluster5,vws_v850-250_cluster6,vws_v850-250_cluster7,vws_v850-250_cluster8,vws_v850-250_cluster9,vws_v850-250_cluster10,vws_v850-250_cluster11
1965-01-01,4.641883373260498,5.391000747680664,6.32114315032959,3.730872869491577,-5.747899055480957,5.180541515350342,10.936534881591797,6.634625434875488,7.0518646240234375,5.779541492462158,4.22758674621582
1965-02-01,5.552892684936523,3.3739748001098633,4.848662853240967,4.587428092956543,-9.748101234436035,-1.0596561431884766,2.5880630016326904,3.3805975914001465,2.5350804328918457,2.169351816177368,2.444568157196045
1965-03-01,9.825366973876953,2.801466226577759,6.215913772583008,3.215762138366699,-2.776446580886841,-4.5395965576171875,7.127660274505615,3.0097179412841797,4.101752281188965,6.944427490234375,0.8484607934951782
1965-04-01,13.066149711608887,2.111217737197876,4.845719337463379,3.382805347442627,-10.276457786560059,2.822070598602295,0.3848612904548645,2.1884844303131104,0.28846198320388794,6.590473175048828,-1.4805752038955688
1965-05-01,12.912351608276367,1.304701805114746,2.7168407440185547,4.643354892730713,-6.137175559997559,1.4290640354156494,3.251084089279175,-3.0156049728393555,1.6056735515594482,1.4378947019577026,1.3760812282562256
1965-06-01,2.5299296379089355,-0.4643353223800659,0.09566342830657959,1.157527208328247,-9.676721572875977,1.8014155626296997,0.1368722915649414,-3.084040880203247,0.671115517616272,-0.25314009189605713,-0.5636782646179199
1965-07-01,-0.0044155120849609375,-5.586743354797363,-2.4717953205108643,-0.6343220472335815,-10.635563850402832,-2.283411979675293,0.5548477172851562,-5.89360237121582,2.1995224952697754,-4.311476230621338,-1.2244915962219238
1965-08-01,-7.8068695068359375,-0.4172396659851074,0.3017076253890991,-0.05592632293701172,-5.414548873901367,-4.051713943481445,1.9198909997940063,-3.2348952293395996,-0.9742950201034546,-2.827221393585205,-0.9684079885482788
1965-09-01,2.6447253227233887,-1.4415738582611084,0.08388924598693848,-2.5115323066711426,-6.881877899169922,-4.399045944213867,2.552741289138794,-5.246769905090332,-1.746225118637085,-1.391534686088562,-2.7293505668640137
1965-10-01,-3.3305583000183105,-0.32525551319122314,-0.9919558763504028,1.3054375648498535,-6.274784088134766,0.32672739028930664,6.1460065841674805,-2.4327940940856934,-0.8521400690078735,2.7087461948394775,-1.6858837604522705
1965-11-01,2.724935293197632,1.3201549053192139,-1.025805950164795,1.8323222398757935,-5.374812126159668,0.055190443992614746,6.221065521240234,-1.7344510555267334,4.046562194824219,2.6130826473236084,0.23327159881591797
1965-12-01,9.826839447021484,3.8471405506134033,1.0316929817199707,2.73744535446167,-1.9949499368667603,0.3900125026702881,8.752466201782227,2.362150192260742,2.9699807167053223,3.178968667984009,2.0979721546173096
1966-01-01,4.476716041564941,5.033683776855469,0.847747802734375,3.296234607696533,-2.841980457305908,-4.540369033813477,11.521992683410645,3.2492177486419678,6.505668640136719,1.0430481433868408,1.4322019815444946
1966-02-01,6.220675468444824,6.104941368103027,3.498044967651367,3.335294723510742,0.6162807941436768,-7.348353385925293,6.326281547546387,4.73567008972168,4.8759965896606445,4.256099224090576,3.4510278701782227
