,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11
1965-01-01,1.0855126693816905e-06,9.531760314408805e-07,-4.7681054111502437e-07,3.0146971270865336e-05,0.007335306872846559,-0.0016079990018624812,0.001003790930553805,-0.008069542673183605,0.00020351353668957017,6.174260628692234e-06,-0.0004532750204412474
1965-02-01,1.6570936149188735e-06,5.893274580352087e-07,9.039064652682346e-07,1.641072947567216e-05,0.007862052734708413,-0.0018764891137834638,0.0023877806597738527,-0.001785383210517466,0.0001612228970770957,4.2153006537167435e-05,-5.7866812615732975e-05
1965-03-01,1.9071907786383235e-06,6.378443149037755e-07,4.546741881308179e-07,5.999205644581128e-05,0.0026152330974582583,-0.001090745790861547,0.001425308255420532,0.0027623987989500165,-5.392872992615594e-06,2.358733013352321e-05,0.00010809980166312825
1965-04-01,-3.652736694596352e-07,8.544758011048032e-07,7.323971218475724e-07,-6.853023285547158e-06,0.0002444277924951166,-0.0010676534293452278,0.003588919571484439,-0.004123883991269395,0.00012412711688133035,3.994743262107174e-05,0.00027836245458780066
1965-05-01,1.1938935765935337e-06,7.978340230503841e-07,4.48366153929297e-07,2.475073250190524e-05,-0.005569517816184089,-0.00013679555195267312,0.0009386502824781928,0.021030698553659022,-0.00012093903478671564,2.017083791846138e-05,0.00012199159553145162
1965-06-01,1.694579078540907e-06,6.992833948762571e-07,1.53448806419746e-06,-6.354754546147446e-06,-0.008168251224560663,0.00012884915122413076,0.0004660547347157262,0.03770620096474886,-0.00021152010655593284,-8.029496711969841e-06,0.00021838243103249828
1965-07-01,-5.166113610973374e-07,1.405235373325097e-06,1.6199858137864344e-06,-1.1922308355375813e-05,-0.005303005309542641,-0.0004913966768071987,0.0012975655408808962,0.035823555663228035,-0.00024829112893106264,-4.1940462362314674e-06,-2.0777155087772473e-05
1965-08-01,2.0075509847098755e-07,1.0798322284993008e-06,1.3839518705388096e-06,-1.446057164381879e-05,-0.004782540054293349,-0.0006641896470682696,-0.0006410828518710332,0.03250245354138315,-0.0003450305484875571,-1.4730796730570244e-06,0.00014511629665826654
1965-09-01,5.737472963396328e-07,1.0895879241511883e-06,1.3679987226737257e-06,-3.233224381829407e-06,-0.003002193261636421,-0.00045696364395553246,-0.0007265288786584279,0.023785571102052927,-0.0003255432299435294,9.764843866832962e-06,0.00010147934719700263
1965-10-01,5.695951088569018e-07,9.287601086259292e-07,8.568387457723621e-07,-7.527175209058138e-06,0.0011776748578995466,-0.0011117290705442429,-0.0023375212549581192,0.005474197678267956,-3.5052918671378094e-05,-9.373119761827791e-06,6.672770780369319e-07
1965-11-01,-1.784560019757464e-06,1.095464727009283e-06,-2.1171838997532805e-07,3.7664846207586706e-05,0.005119743582326919,-0.0009757470979820937,0.0037400503060780466,-0.0007973983883857727,9.215745346106512e-05,5.2511112850576566e-05,-0.0006280399651990996
1965-12-01,1.0406381771114563e-06,8.671649496639093e-07,-1.791787137428426e-07,2.782009797749307e-05,0.012184599472675472,-0.0015152162814047188,0.0033081796573242173,0.006960213795537129,0.00011646661732811481,3.1496718596220795e-05,-0.0008075752703007311
1966-01-01,3.142828101469301e-06,-5.869415880261358e-08,6.418058542998943e-07,2.4020650788302053e-05,0.0058255398471374065,-0.0010988224676111713,0.004266555333742872,0.015879508282523602,0.00017840338841779158,7.600546420386915e-05,-0.0007222545617777441
1966-02-01,2.7929005360268397e-06,2.2184721737523735e-07,2.9184396482482335e-07,1.763679585675356e-05,0.008583231101511046,-0.0018407939933240414,0.0029343233109102584,0.005737554238294251,0.00013420438638907703,3.071528643279938e-05,-0.0006256669924672072
1966-03-01,2.892009476340718e-06,7.928328571715987e-07,5.873380261145683e-07,2.0353151988026433e-05,0.0030214105208870023,-0.0007295207615243271,0.0018002299839281477,0.00782720890128985,7.114518515057475e-05,-1.4250771111316379e-05,-0.00014433287813315273
1966-04-01,-1.392175678442224e-07,4.968790368468214e-07,1.1755896372463754e-06,-1.1349636748270836e-05,0.0014311544873635285,-0.00036768549762200564,0.0019167087884852663,0.005302514909999445,-3.4193872030148973e-06,5.092793647539414e-05,5.358138474144249e-05
1966-05-01,-1.4699357701412434e-06,1.58231282428135e-06,2.456373934277615e-07,6.958040985134148e-06,-0.001029994382406585,0.0002796990884235129,-0.0001820665147533873,0.013683130964636803,-0.00014238952038188776,7.396728089285413e-06,-8.885374174699084e-05
1966-06-01,3.3690161416188857e-06,2.612183248093317e-07,1.2670347474479447e-06,-3.402832259201783e-05,-0.003264662518631667,-0.0003381350325071253,0.0008959987098933198,0.012452964438125491,-0.00020508424919777707,3.4662154272761356e-05,-2.709886438702193e-07
1966-07-01,5.89235504833141e-07,1.439187588250471e-06,9.574122644448962e-07,-2.082993942718586e-05,-0.00316445657517761,4.099452866057618e-07,0.0015239640561048873,0.03106025978922844,-0.0003273999330607088,-5.550511161800387e-06,4.823095372962093e-05
1966-08-01,4.968517034834956e-07,1.547649954677791e-06,2.1820332049456182e-07,-1.8939480276347954e-05,-0.0016841826436575502,-0.0001498127221566392,0.0011932132110814564,0.028348190244287252,-0.00028157225339479436,1.9935124366080954e-06,0.000355237797420058
1966-09-01,1.2036283910295729e-06,1.0234822518467923e-06,1.6465257020957267e-08,-1.0757107151166013e-05,-0.0031359428248833865,-0.0003162807843182236,-0.0017052096154657193,0.01801315665943548,-0.00021824823003650334,-6.831197651990806e-06,0.0004344931059879148
1966-10-01,1.3258258195018395e-06,1.063136653058516e-06,-2.1911769815781508e-07,1.638151540343339e-05,0.0018792286937241443,-0.0010587101860437542,0.0021624162400257774,0.00120304393931292,-0.00015513128346356098,3.549175365454479e-05,-7.418476949775747e-05
1966-11-01,-4.801326536352235e-07,1.566067745052874e-06,-5.244665168455788e-07,8.374471221803546e-05,0.0024128441509674303,-0.0007121575617929921,0.0035130255128024146,-0.01461478677811101,-0.0003400074395661553,2.006788880256257e-05,-0.0009294447307992313
1966-12-01,6.842268381509106e-07,9.039672698336155e-07,-1.483658616164508e-07,4.2825514824609414e-05,0.004284979513613507,-0.0017665166524238884,0.0030069135391386226,-0.014940659457352012,0.00011340203703487836,3.954467568216084e-06,-0.0003323931903448991
1967-01-01,1.499761737022709e-06,1.5028858035047174e-06,-8.65379258083928e-07,6.803768359752597e-05,0.012224272359162569,-0.0018361290858592838,0.0009762790796230547,0.0029197466574260034,0.00014802744772168808,9.130412574146856e-07,-0.0006746280026466896
1967-02-01,2.8753078614348246e-06,1.322655486308291e-06,-8.39128694740997e-07,3.5166930033345565e-05,0.00722833356121555,-0.0017374753952026367,-0.0002923591409853543,-0.010297957487637177,0.00012074034808999083,-2.529170804640065e-05,-0.0002841115524966477
1967-03-01,2.4371371883565493e-06,1.3845761724526207e-06,-4.374874101176214e-07,3.5292624957175136e-05,0.004504587923293002,-0.0013791921082884073,-4.293208917260927e-05,-0.01375798019580543,0.00012372733332692104,-4.598886865399739e-05,-9.672110334375045e-05
1967-04-01,1.1193679235373586e-06,1.1921485609479268e-06,1.01369571023117e-06,-7.153125531631027e-06,-0.0004704983439296484,-6.212478183442727e-05,0.003245062180212699,0.008149883069563657,0.00012409750524966512,5.031204940072106e-05,1.149959542898513e-05
1967-05-01,1.854582668177803e-06,8.545766338688857e-07,9.613146437592127e-07,-8.223416140632859e-06,-0.005422325193649158,-0.00041359617171110585,0.001178109596366994,0.020891171880066395,-9.432290729212886e-05,4.627921346885463e-05,-3.8484080909660813e-05
1967-06-01,5.262527456769325e-06,5.762653902321856e-07,1.3673570790004778e-06,-1.2698721933922956e-05,-0.005089476326247677,-0.00024581822799518704,0.0002017077804339351,0.022209735470823944,-0.00021845122925393906,-2.7236139506688538e-05,-4.922519817935406e-05
1967-07-01,3.975807908081682e-06,1.6448094044796952e-06,1.8021873344196836e-07,-1.8841531831033837e-05,-0.006291742465691641,-0.000722396289347671,-0.0015714102119090967,0.02808070566970855,-0.00033430087569286115,-5.26927578903269e-05,-3.747147224607438e-05
1967-08-01,4.479086032442107e-06,1.458497653186628e-06,4.459106309081584e-07,-1.8499862232023258e-05,-0.007337608985835686,-0.0008361900836462155,-0.001047804926201934,0.0250513810897246,-0.00034630811569513753,-4.526098109636223e-05,0.00012623059875396494
1967-09-01,2.5638960821083856e-06,1.2831824668240311e-06,1.527194875376035e-07,-3.5900509167483754e-05,-0.004494359018281102,-0.0003034253677469678,0.0001882474066405848,0.015713971515651792,-0.00021649422402939916,2.106317490794633e-06,0.00024622697512515716
1967-10-01,-8.469157863899568e-07,1.266769233511379e-06,4.802259058348755e-07,1.615634380758627e-05,9.926588973030448e-06,-0.0007483292574761435,-0.0018043594536720775,0.013422527990769595,-0.0001999433455542506,-2.047287921413954e-05,5.362103871043979e-05
1967-11-01,1.626381229691276e-07,1.4694674619331735e-06,-3.2692704078975016e-07,2.7481854141859167e-05,0.004311294833314605,-0.0014426003326661885,-0.000195779352907266,-0.014049926539883018,8.176424823129007e-05,-3.7205457233587445e-08,-0.000376551664279153
1967-12-01,1.4574716026653316e-06,1.160501548042614e-06,-1.7407016564351559e-07,2.4422639178352036e-05,0.008141862781485543,-0.0013583929103333503,0.003235392432543449,0.0012458782293833792,0.00010646050820165935,7.2684206505376405e-06,-0.0004379392420459125
1968-01-01,9.16219088746099e-07,1.2214109704879802e-06,-2.1627302655853316e-07,5.1005945627394155e-05,0.009306603169534355,-0.001635047810850665,0.002505723932699766,0.0022985306713962927,0.0002653983756317757,6.683676190277765e-06,-0.0004026924014194972
1968-02-01,1.3373985060146274e-06,3.8989855812734513e-07,1.8515426207052411e-06,4.688931905107121e-05,0.005003678234061226,-0.0015663130034226924,0.0017699745512800291,-0.011703656491590664,0.00010697616896019706,6.931534244358772e-05,-0.00014933835296283683
1968-03-01,4.145625875177454e-06,7.859308000336287e-07,-2.863061772910882e-07,-1.1289257324251318e-05,0.00029130533221177757,-0.000577761820750311,0.00047616326810384635,0.0005853631591890007,5.101982954632452e-05,1.0519259300660149e-05,-8.584369955618362e-06
1968-04-01,-8.054262442177182e-08,1.109393252929445e-06,-1.3047990518407068e-07,1.58542771907488e-05,-0.0005210764356888831,0.0003602992364903912,0.000287618445327098,-3.532259142957628e-05,2.0383284512111764e-05,1.6679651556235818e-05,-3.478991048824456e-05
1968-05-01,2.9744757708745815e-06,7.920699181589636e-07,5.959775877341235e-07,3.096894226583765e-05,-0.005832731403643265,0.0008250012615462765,0.000835397258924786,0.02145417674910277,-0.0001703700794071968,1.2335483271878427e-05,0.0002109793058480136
1968-06-01,3.9167153313239096e-06,3.5222756279716713e-07,5.694456625694185e-07,-2.3753504633945834e-05,-0.0027683869120664895,0.00031631760066375136,0.0005023366611567326,0.022143725072965026,-0.0001692617540053713,-1.0159850679277346e-05,0.00016475926006225767
1968-07-01,3.6122717261832804e-06,9.989026936508595e-07,7.048192336671523e-07,-1.299548454302236e-05,-0.005814120595459826,1.2850940720454673e-05,-0.0002973949904117035,0.03366968303453177,-0.00035047914934693836,-3.212627840791053e-05,6.714438111682991e-05
1968-08-01,-1.3240373109013603e-06,1.6937675361644455e-06,3.654861547056331e-07,6.536369613913297e-06,-0.008856132626533508,-0.0005999010318191722,0.002139953176083509,0.027766189305111766,-0.00023105734120084284,2.235501028735598e-05,0.00030805125182572135
1968-09-01,3.170489737414073e-07,1.3714388369798187e-06,8.569691083100359e-07,-9.068208562508296e-06,-0.0034328091714996845,-0.0004883675137534738,0.0009392942956765182,0.01532176393084228,-0.0001639847293214795,1.8985156202688813e-05,-4.558527911689857e-05
1968-10-01,1.1327297026279363e-07,9.990696645272166e-07,7.034926984186405e-07,1.735280751414724e-05,-0.002578552084742114,-0.001232617360074073,-0.0017088148524635471,0.005415917985374108,-0.00014196471056493465,-1.5343221093644388e-05,5.8933846958098e-05
1968-11-01,-1.4350461441381412e-06,1.0899010179467136e-06,1.0212614381837884e-07,3.696160561186402e-05,0.004380200698506087,-0.0011302405619062483,0.0025100594939431176,-0.005485631845658645,5.107883301510204e-05,4.399878434924176e-05,-0.0007053522697080754
1968-12-01,-1.076935104057005e-06,1.3177163931984615e-06,-3.367309871762892e-07,2.3699588134398006e-05,0.0029862168958061375,-0.0022014723799657077,0.0032764968636911362,-0.00698290896252729,8.455335015848202e-05,3.068640997601809e-05,-0.0003977300770606639
1969-01-01,1.3223420107048394e-06,4.89624957171244e-07,1.241200925498849e-06,1.4389411090274789e-06,0.0006010035576764494,-0.0016309673083014786,0.0004762267508340301,-0.004332559910835698,0.0001320104123199902,-7.063855396912308e-06,-0.00028556429848928627
