,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9,zgv850_cluster10,zgv850_cluster11
1965-01-01,-0.22135048,0.054748915,0.33423322,0.5037781,0.37676665,0.059899997,0.29096395,-1.44334,-0.13113245,-0.036646415,-0.55705535
1965-02-01,0.17778674,0.010007858,0.15320864,0.2914055,-0.3894236,-0.061077405,0.1337816,-1.5700573,-0.22223346,0.13275138,-0.54145485
1965-03-01,-0.21884842,0.0039736987,0.20118752,0.41341305,0.021928977,0.04297495,-0.11582631,-1.2739422,0.35483766,0.11656217,-0.39177847
1965-04-01,-0.10449386,0.017955279,0.27300864,-0.005003929,0.08021009,0.033555795,0.056073476,-0.7898854,-0.45138413,0.022664856,-0.099931434
1965-05-01,-0.05622065,-0.017955303,0.12598133,0.23960006,0.4076733,-0.17381306,-0.057986736,-0.9950466,-0.8360983,-0.06254915,-0.6510999
1965-06-01,-0.018102456,-0.035469033,0.18808897,-0.045918416,-0.03017075,-0.18485114,0.18882485,0.034291673,-1.0031412,-0.05151107,-0.4465273
1965-07-01,0.09801819,0.039148428,0.07447028,0.013245702,-0.078444004,-0.20192337,0.28036737,-0.35822266,-1.0269835,0.10199194,-0.28183922
1965-08-01,0.10287495,0.00029435157,0.0069171907,0.06990786,-0.20310077,-0.12274351,0.22753176,-0.4341647,-1.4324492,0.16557126,-0.073440075
1965-09-01,0.011921143,0.026491404,0.33011237,0.050628044,0.50230646,-0.039737105,0.14511402,-1.5579889,-0.26520842,-0.12804179,-0.33393884
1965-10-01,0.032819916,-0.0013245821,0.009124803,0.009713459,0.0347332,0.100961685,0.13230984,-1.117643,-0.21737671,0.14923492,-0.37867993
1965-11-01,-0.05533762,0.0023547648,-0.1486462,-0.19750814,0.20913494,0.25049096,0.35822266,-0.5577913,-0.33290863,0.17204694,0.53806984
1965-12-01,-0.0050039766,0.04842043,0.17028089,0.071379565,0.17675653,0.1735187,0.30023593,-1.1096957,-0.84316254,0.10272779,0.17499042
1966-01-01,0.09388876,0.0120073315,0.07551613,0.23884496,0.10141146,-0.22394428,0.32072645,-1.172091,-0.5857561,0.25331166,-0.20629494
1966-02-01,-0.055118036,0.016492033,-0.120652154,0.15812087,-0.07812009,-0.02821002,0.2057163,-1.1409876,-0.46336794,0.054973412,-0.3325891
1966-03-01,-0.038915373,0.01953001,0.12325616,0.2016656,0.082315445,-0.06813808,0.16694555,-1.207679,-0.7207303,0.021121358,-0.3864052
1966-04-01,-0.04991007,0.09519076,0.061772775,0.1349742,-0.10705347,0.269659,0.12716217,-0.29034638,-0.44658667,0.02661872,-0.6578002
1966-05-01,0.05482874,0.052803375,-0.12383485,0.08274946,0.11226149,-0.19457693,0.30322176,-1.0025413,-0.33692914,0.020398045,-0.62018675
1966-06-01,0.01851735,0.039494038,-0.18922424,0.09331012,-0.10936816,-0.19964027,0.28166637,-0.32911712,-1.1703548,0.053092718,-0.46510404
1966-07-01,0.073780105,0.020542692,0.23898967,0.13642088,0.059168745,-0.23479433,0.06944008,-0.46756333,-1.1126328,0.007956696,-0.07537136
1966-08-01,0.09866281,-0.003038001,0.031248044,0.11515484,-0.06712542,-0.11689081,0.11168285,-0.9582733,-0.5135673,0.1563849,-0.47523063
1966-09-01,0.039349414,0.001012659,0.003616667,0.054394722,0.0062206746,-0.12745146,0.2871637,-0.91791123,-0.5208007,0.1126955,-0.100832745
1966-10-01,0.12774086,-0.027920675,-0.020398045,-0.1270175,-0.09519081,-0.22249763,0.266187,-1.5025102,-0.28513837,0.08752346,-0.48839536
1966-11-01,-0.0091139795,0.07537146,0.0056419848,-0.05367136,0.45801535,0.11284015,0.17258756,-0.92138326,-0.58170545,0.08361745,0.11240616
1966-12-01,-0.15276822,0.0664021,0.17446823,0.12947683,0.018951368,0.12629418,0.081158064,-1.0197567,-0.8614912,0.16824755,-0.2771817
1967-01-01,0.10890937,0.058451366,0.133389,0.13905096,-0.2507913,-0.11040811,0.18584538,-1.3880117,-0.5052463,0.00049958227,-0.31323934
1967-02-01,0.090424776,0.028476298,0.095254086,0.23597033,0.12039981,-0.08959212,0.17169046,-1.2368042,-0.57252365,0.041798543,-0.57901824
1967-03-01,0.007160711,-0.025145745,0.038967572,0.14138237,0.5552047,0.10574535,0.19650316,-1.1671956,-0.68026733,0.12889275,0.32040006
1967-04-01,0.004662776,-0.03080771,0.12589526,0.1487096,-0.35870153,0.20532915,0.14787695,-1.258786,-0.37718612,-0.009658623,-0.03680277
1967-05-01,-0.084429756,-0.0038301467,0.083097555,0.25562066,0.26078302,-0.24679466,-0.016652798,-0.657786,-1.9358892,0.12739399,-0.30241504
1967-06-01,-0.015320587,0.02531228,0.18900938,0.21515432,0.0068276525,-0.24945912,0.1698587,-1.4499602,-1.0824326,0.017985035,-0.554039
1967-07-01,0.019150734,0.022814345,-0.053788565,0.22897616,-0.22015019,-0.17868465,0.120899394,-1.0023327,-1.8835995,0.21465471,-0.21365556
1967-08-01,0.040965915,-0.00049958227,-0.12522914,0.17751896,-0.2950878,-0.23330589,0.35736933,-1.2353054,-1.9347236,0.26461315,-0.4311413
1967-09-01,0.07510418,0.0024979115,-0.060949277,0.07910085,-0.10574534,0.010824323,0.29458824,-1.0816,-1.3730242,0.028309787,-0.35403877
1967-10-01,0.14987531,0.014987528,0.010824347,0.1388844,-0.036636185,-0.23563728,-0.17685288,-0.9711919,-1.768029,0.25029173,-0.15187362
1967-11-01,-0.15803519,-0.024479633,0.11973371,0.045295667,0.044463016,-0.067943454,0.1084098,-1.2366377,-0.10374701,0.19200692,0.09691934
1967-12-01,-0.18334742,0.017318923,-0.14138237,-0.02531228,0.3532061,0.21632004,0.1287262,-1.1666958,-0.33039173,0.037468832,-0.7248968
1968-01-01,0.030577946,-0.018120265,-0.04600849,0.16662142,0.24915358,0.10291741,0.18445858,-1.7922071,-0.9801928,0.16435643,-0.44338018
1968-02-01,-0.01344862,0.0050963163,0.039779566,0.083381556,0.172284,-0.110420346,0.093432605,-1.4868524,-0.7351446,0.07191479,-0.3120082
1968-03-01,-0.26826474,-0.029870104,0.1538806,0.16393177,0.015430545,0.46886176,0.15288973,-1.4976113,-0.70116913,0.1860158,-0.21984974
1968-04-01,0.06016493,0.0052378895,0.11410103,0.1033421,-0.15586254,0.37245628,0.19082901,-1.271108,-0.08692062,0.12259493,-0.65034753
