,vws_u500-250_cluster1,vws_u500-250_cluster2,vws_u500-250_cluster3,vws_u500-250_cluster4,vws_u500-250_cluster5,vws_u500-250_cluster6,vws_u500-250_cluster7,vws_u500-250_cluster8,vws_u500-250_cluster9,vws_u500-250_cluster10,vws_u500-250_cluster11
1965-01-01,3.115443229675293,6.783259391784668,7.539307594299316,-4.357057571411133,-5.755098342895508,-0.12546539306640625,7.581672668457031,16.51087188720703,5.730655670166016,25.410741806030273,8.173151016235352
1965-02-01,4.283734321594238,15.96664810180664,8.39801025390625,-2.3577651977539062,-4.710641860961914,-3.9317798614501953,0.6664314270019531,19.072315216064453,4.453193664550781,0.5214138031005859,9.833526611328125
1965-03-01,9.976914405822754,9.815601348876953,4.700864791870117,-0.9010658264160156,-4.414087295532227,-0.5279312133789062,3.9562225341796875,13.978759765625,4.904541969299316,1.0819320678710938,13.276483535766602
1965-04-01,16.356077194213867,4.746488571166992,3.5798263549804688,-2.8856964111328125,-2.188304901123047,-1.1324443817138672,5.502536773681641,11.295112609863281,4.888248443603516,5.11799430847168,7.824455261230469
1965-05-01,15.479453086853027,5.103330612182617,11.469459533691406,3.7020339965820312,4.557476043701172,4.417346954345703,-7.268823623657227,10.279985427856445,-2.8107433319091797,-1.3882617950439453,4.106127738952637
1965-06-01,15.150312423706055,2.2909603118896484,11.296741485595703,1.9536685943603516,9.302335739135742,4.016510009765625,-25.63886070251465,7.25090217590332,-12.181514739990234,-1.6261577606201172,-3.3060855865478516
1965-07-01,19.864212036132812,1.492544174194336,6.533958435058594,0.38454246520996094,10.81280517578125,2.3919830322265625,-24.56018829345703,10.172443389892578,-8.908018112182617,4.3961639404296875,-2.114980697631836
1965-08-01,18.95662498474121,3.31097412109375,8.854248046875,-0.46601295471191406,9.248565673828125,0.47416114807128906,-19.440561294555664,10.253915786743164,-6.23414421081543,-4.808406829833984,0.029329299926757812
1965-09-01,12.253207206726074,2.662466049194336,8.05583381652832,-0.8407802581787109,1.8673095703125,-1.5349102020263672,-11.725276947021484,3.084484100341797,-7.039079666137695,-7.161283493041992,0.5377063751220703
1965-10-01,11.562335968017578,8.189445495605469,11.277185440063477,-3.5716800689697266,-1.9976634979248047,-3.061674118041992,-5.370555877685547,4.886617660522461,1.2774620056152344,-3.0795974731445312,5.2010955810546875
1965-11-01,13.398689270019531,3.2506847381591797,3.7932815551757812,-1.4632148742675781,-2.286069869995117,1.4192218780517578,1.2204322814941406,11.246231079101562,7.290006637573242,2.139423370361328,9.949213981628418
1965-12-01,12.707816123962402,7.255788803100586,8.992744445800781,1.1014842987060547,-2.7781543731689453,-2.77978515625,-3.275125503540039,9.968767166137695,3.9839229583740234,10.35004997253418,8.591910362243652
1966-01-01,4.422898292541504,8.358375549316406,12.638490676879883,-1.8019828796386719,-2.6553802490234375,3.364358901977539,7.357273101806641,9.771406173706055,7.662527084350586,15.134681701660156,11.24843978881836
1966-02-01,5.794898986816406,7.588674545288086,8.538902282714844,2.4617252349853516,-5.317325592041016,-3.776285171508789,0.5563488006591797,13.713445663452148,4.262065887451172,6.280679702758789,12.195383071899414
1966-03-01,4.582089424133301,5.858903884887695,7.283422470092773,1.8233165740966797,-4.18657112121582,-0.6121482849121094,0.9846897125244141,14.906560897827148,5.589756011962891,7.329374313354492,13.582155227661133
1966-04-01,11.26649284362793,7.137359619140625,11.676778793334961,-2.0859012603759766,2.4929065704345703,1.3096370697021484,4.539419174194336,11.606209754943848,4.882421493530273,7.884082794189453,8.880260467529297
1966-05-01,14.793323516845703,4.724870681762695,10.244056701660156,4.764257431030273,2.8473949432373047,4.532855987548828,-3.628582000732422,8.287805557250977,-4.027381896972656,-1.8774738311767578,4.10123348236084
1966-06-01,16.07013702392578,6.600702285766602,9.416915893554688,0.4759330749511719,0.044307708740234375,3.658123016357422,-15.408754348754883,1.1094169616699219,-9.989679336547852,-10.015937805175781,-1.8348064422607422
1966-07-01,20.122135162353516,2.9770469665527344,11.893411636352539,1.3802070617675781,6.871492385864258,-0.18216705322265625,-21.462955474853516,4.188213348388672,-5.322248458862305,0.5235271453857422,-3.955169677734375
1966-08-01,12.782913208007812,5.533956527709961,13.50173568725586,2.133495330810547,2.760416030883789,-3.0033016204833984,-15.984798431396484,4.987453460693359,-8.396123886108398,-4.529573440551758,-4.491827011108398
1966-09-01,8.207388877868652,1.9972763061523438,11.78509521484375,-0.10011100769042969,3.7598724365234375,-4.014251708984375,-13.618261337280273,2.8375473022460938,-3.6810989379882812,-2.890066146850586,0.9928970336914062
1966-10-01,7.683862686157227,9.76976203918457,10.391759872436523,1.1520881652832031,1.158651351928711,-1.4343643188476562,-9.694271087646484,2.003843307495117,0.5727615356445312,-3.3282527923583984,5.4617462158203125
1966-11-01,6.359455108642578,9.922391891479492,13.921871185302734,2.1843700408935547,-3.1854705810546875,1.880758285522461,-1.3358955383300781,9.420198440551758,1.8906059265136719,12.325033187866211,6.433306694030762
1966-12-01,6.318426132202148,7.628064155578613,11.773609161376953,1.5672988891601562,-8.053121566772461,1.3769245147705078,0.21499061584472656,14.842556953430176,4.006046295166016,12.083786010742188,7.621498107910156
1967-01-01,5.503901481628418,22.20826530456543,12.981761932373047,-0.9437122344970703,-1.5380229949951172,-1.2555618286132812,7.952981948852539,15.647992134094238,2.0735549926757812,18.59668731689453,5.012453079223633
1967-02-01,0.5224704742431641,15.538599014282227,11.678848266601562,-3.1723766326904297,-6.423122406005859,3.742197036743164,3.5723915100097656,15.731261253356934,5.466347694396973,7.301525115966797,9.73427963256836
1967-03-01,6.393733978271484,14.916532516479492,6.963552474975586,-4.076904296875,-5.196949005126953,-1.8939552307128906,4.011594772338867,15.463495254516602,8.398713111877441,3.018899917602539,13.247894287109375
1967-04-01,10.273077011108398,8.047679901123047,9.236299514770508,-2.4294891357421875,2.000082015991211,-1.7110919952392578,7.384794235229492,14.74020004272461,4.956937789916992,11.729463577270508,10.75146484375
1967-05-01,9.148133277893066,11.985800743103027,6.751298904418945,2.805013656616211,5.236135482788086,-0.5028781890869141,-3.360137939453125,8.036249160766602,-1.2767887115478516,3.386260986328125,1.8433418273925781
1967-06-01,10.219196319580078,7.809301376342773,9.824077606201172,2.8539962768554688,4.726726531982422,-4.467123031616211,-16.990087509155273,7.489290237426758,-7.783178329467773,-6.970085144042969,-3.0858421325683594
1967-07-01,10.166950225830078,8.041147232055664,13.349124908447266,4.20098876953125,10.016740798950195,-4.450796127319336,-22.590320587158203,7.486024856567383,-6.862323760986328,-1.7682361602783203,-3.1119651794433594
1967-08-01,17.192546844482422,4.460592269897461,10.795547485351562,2.1437606811523438,9.567739486694336,-4.152008056640625,-16.663543701171875,7.845222473144531,-11.107397079467773,1.5396556854248047,0.6547203063964844
1967-09-01,13.584234237670898,4.099760055541992,12.276426315307617,-1.327402114868164,4.875303268432617,-2.9405288696289062,-12.663379669189453,1.6833343505859375,-7.972574234008789,-4.02302360534668,-0.804931640625
1967-10-01,16.681507110595703,10.242055892944336,7.221521377563477,2.8425655364990234,7.156213760375977,-3.229522705078125,-5.387975692749023,7.404386520385742,-1.7257843017578125,0.7869701385498047,0.6988048553466797
1967-11-01,11.553130149841309,11.329447746276855,10.065719604492188,1.0318794250488281,-2.6058216094970703,-2.302135467529297,2.0196762084960938,8.757911682128906,6.738237380981445,11.569456100463867,11.177604675292969
1967-12-01,8.308914184570312,7.6966447830200195,12.20132064819336,1.4025077819824219,1.5739421844482422,1.0204505920410156,5.198581695556641,6.619049072265625,6.506390571594238,22.81890106201172,11.964576721191406
1968-01-01,3.1690425872802734,13.737386703491211,7.949962615966797,0.15681076049804688,-0.5415458679199219,-3.318561553955078,5.112773895263672,15.763168334960938,5.067188262939453,27.328903198242188,8.14688491821289
1968-02-01,3.942159652709961,8.55897331237793,4.656926155090332,-5.054422378540039,-3.362323760986328,-2.474334716796875,-0.7275314331054688,7.672807693481445,3.716059684753418,14.66002082824707,9.151573181152344
1968-03-01,3.9768028259277344,9.853574752807617,10.209136009216309,-0.428497314453125,-0.07111358642578125,-7.3901824951171875,0.5998954772949219,12.269561767578125,6.86686897277832,9.443315505981445,17.345867156982422
1968-04-01,9.275562286376953,9.379495620727539,7.395652770996094,3.1963939666748047,3.0942840576171875,-1.6902809143066406,8.179706573486328,11.934059143066406,10.570165634155273,8.119535446166992,13.584222793579102
1968-05-01,11.03695297241211,5.552209854125977,8.081245422363281,6.0773468017578125,4.91949462890625,0.7603530883789062,3.17816162109375,7.071088790893555,-1.496999740600586,-2.9228858947753906,3.3623218536376953
1968-06-01,11.879358291625977,10.829086303710938,13.87961196899414,3.557424545288086,2.6110877990722656,-1.8653221130371094,-15.309146881103516,4.24848747253418,-9.146102905273438,-5.131008148193359,-2.4998607635498047
1968-07-01,12.003345489501953,8.827011108398438,8.265405654907227,3.3750877380371094,6.7228240966796875,-6.584247589111328,-20.254165649414062,10.254720687866211,-9.76605224609375,6.7228240966796875,-5.120067596435547
1968-08-01,16.328418731689453,3.5173110961914062,10.365945816040039,1.6902809143066406,7.844203948974609,-2.638439178466797,-14.35551643371582,8.726722717285156,-11.246641159057617,-1.4568824768066406,2.0695438385009766
1968-09-01,19.216659545898438,4.5821685791015625,11.377925872802734,2.2646446228027344,6.469371795654297,-1.7960319519042969,-14.138530731201172,1.763214111328125,-5.5175628662109375,-4.469120025634766,7.118495941162109
1968-10-01,13.454761505126953,8.327404022216797,13.314361572265625,1.6136932373046875,1.4386520385742188,-0.3810882568359375,-4.970546722412109,3.431610107421875,1.1724357604980469,-8.23076057434082,3.599363327026367
1968-11-01,8.352930068969727,12.054401397705078,9.388612747192383,-0.16045761108398438,-2.0476627349853516,1.37847900390625,4.430828094482422,5.719961166381836,4.108087539672852,6.18492317199707,8.854360580444336
1968-12-01,8.739486694335938,14.54879379272461,10.947608947753906,-0.30450439453125,-4.133613586425781,-3.4206695556640625,4.593107223510742,7.960903167724609,5.404514312744141,19.701679229736328,12.087224960327148
1969-01-01,9.134124755859375,8.88864517211914,10.628555297851562,-2.5211315155029297,0.1675243377685547,-3.1431198120117188,2.3602428436279297,10.88896369934082,10.316733360290527,25.17481803894043,13.157979965209961
1969-02-01,3.098337173461914,10.469326972961426,10.640167236328125,-4.047077178955078,0.5937938690185547,-4.962648391723633,5.848360061645508,11.899073600769043,7.450605392456055,17.233257293701172,9.81582260131836
1969-03-01,12.502817153930664,11.170931816101074,8.522085189819336,0.2504539489746094,2.4365386962890625,-2.0086116790771484,12.303781509399414,11.036581039428711,9.714646339416504,9.797578811645508,16.74893569946289
1969-04-01,8.142256736755371,7.785650253295898,11.849315643310547,-1.0316734313964844,3.3803062438964844,1.8493804931640625,12.257341384887695,11.029947280883789,7.662911415100098,-0.9371299743652344,15.339090347290039
