,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9,mgu50_cluster10,mgu50_cluster11
1965-01-01,1.8542753,1.4703852,-0.49469072,-1.1135432,0.22909585,0.283844,-1.5098168,2.0393772,0.046927262,0.26787606,1.2539985
1965-02-01,1.2002277,0.6833771,-0.7172691,-1.095945,0.3366371,0.37411347,-1.1722018,1.9002247,-0.030307388,-0.0834259,1.1265786
1965-03-01,1.129837,0.6573065,-0.7697361,-1.0138229,-0.08864021,0.40605086,-1.0372862,1.6998069,0.43244705,0.13524151,1.3661022
1965-04-01,0.9786272,-0.41647872,-0.52890855,-0.61103094,0.15055771,-0.043016434,-1.2113081,1.9807183,0.26820183,0.2554924,0.8316536
1965-05-01,-0.10493431,-0.5344486,-0.26038074,-0.7619152,0.51587296,-0.32751274,-1.2601906,1.0108898,0.18998985,0.28417015,0.29590186
1965-06-01,-0.26331368,-0.6957607,0.39529648,-0.55432737,0.83393514,-0.233984,-0.8006954,0.38193512,0.23984985,0.60060275,0.08049317
1965-07-01,-0.6648018,-1.1314666,0.25484046,-0.6709938,0.64329374,-0.3073078,-1.0965973,-0.10232735,0.21931915,0.65991366,-0.07593079
1965-08-01,-0.5826794,-1.0877979,0.082774356,-0.5393364,0.8665234,-0.21997109,-0.9701546,-0.44971848,0.32849044,1.0089344,-0.2998127
1965-09-01,-0.25190735,-0.4966461,0.08668518,0.098091125,0.88183975,-0.6797924,-0.69022065,-0.21703796,0.6269989,0.98481905,-0.4526512
1965-10-01,0.1352417,-0.09743957,0.003910446,0.27895585,0.43244705,-0.26624602,-0.18673095,-0.06941299,1.0946414,0.061592102,-0.4611252
1965-11-01,0.22160034,0.13882598,-0.41517526,0.8189446,0.24734536,-0.76908416,0.13067932,-0.07625656,1.3722938,-0.23691711,-0.5175026
1965-12-01,0.23105088,0.2662468,-0.37183303,1.1458054,0.46699065,-0.8453407,0.44026795,-0.16098633,1.7734566,-0.30046424,-0.6367752
1966-01-01,0.45656815,0.46871263,-0.8218876,1.1642311,0.5891727,-0.87900007,0.6324989,0.011159515,1.9362282,-0.11192627,-0.55963135
1966-02-01,0.44836196,0.4099594,-0.4191498,0.9718887,0.18282394,-0.83764267,0.60820997,0.122429654,1.4921337,-0.2277914,-0.35448837
1966-03-01,0.16378708,0.19103011,-1.073312,1.1862228,0.4703533,-0.8491303,0.4838112,-0.07549286,1.3358955,0.20514373,-0.54880065
1966-04-01,-0.16017608,-0.2405922,-0.846505,1.0099633,0.37516707,-0.92954713,0.063676454,-0.15590973,1.1547127,0.18282433,-0.5652115
1966-05-01,-0.26291198,-0.74705124,-0.66729146,0.39124984,0.42111892,-0.5911423,-0.8474892,-0.10043869,0.9108383,0.5806389,-0.4457367
1966-06-01,-0.9856747,-1.4179535,-0.5455181,-0.45952147,0.94300425,0.3728691,-1.9227711,0.25043947,0.6164154,0.64365846,0.5251678
1966-07-01,-0.95088196,-1.8630329,-0.057440378,-1.2567924,0.9174026,0.12702522,-1.5600773,-0.6541622,0.10634613,0.72965467,1.0345806
1966-08-01,-0.6735279,-1.7478244,-0.2717743,-1.3956337,1.1264855,0.007221222,-1.7987,-0.13490257,-0.21105194,1.0352376,0.7578827
1966-09-01,-0.53928185,-1.3056988,-0.27965203,-0.9249519,1.2085422,-0.0068927766,-1.150774,0.015755082,-0.12768173,0.5310761,0.59015733
1966-10-01,0.44934693,-0.4421257,-0.19464035,-1.0099633,0.83337593,0.5353428,-0.7040531,0.8776867,0.008861924,0.40241012,1.0995705
1966-11-01,0.8724354,0.369915,0.021006774,-0.9712326,0.31149024,0.49989396,-1.0329397,1.3752835,-0.1519703,-0.10175095,1.1399425
1966-12-01,1.0290009,1.0434431,-0.44901887,-0.7762634,0.25995788,0.42472917,-0.79136217,1.3756119,-0.17166443,-0.33971786,1.2055886
1967-01-01,0.50418437,0.8908125,-0.5296543,-0.84183043,0.31380922,0.31054384,-0.9322834,0.6958653,-0.2618885,-0.06204338,1.3143402
1967-02-01,1.2571949,0.52214396,-0.6925995,0.0976368,0.50842935,0.2870323,-0.85783136,0.96885645,-0.48589784,-0.087840274,1.578841
