,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1130.3660753038193,1018.5092547623785,1029.5298182224053,1322.1843245761845,1171.4881633890086,1152.5097933682528,1099.6971130371094,1505.8584987527072,1817.5086975097654,1170.6045567304238,1624.5087890625
1965-02-01,1130.4899088541667,1016.9958569728657,1028.7321658410149,1328.9163826337826,1170.1685646027897,1151.4288468794389,1100.8663675059443,1504.4769287109375,1810.8768463134763,1164.6010124820402,1618.276171875
1965-03-01,1129.9428304036458,1018.0520228981652,1030.49673533797,1326.2341867085377,1169.973462568846,1153.2388166947799,1102.101997707201,1506.300973420096,1817.7663530622208,1168.5031233162715,1626.019482421875
1965-04-01,1129.251980251736,1017.527607362967,1030.445227939516,1331.9786720026552,1168.3575509608477,1154.25761829723,1107.5728706691575,1502.2842256149443,1819.2087990897041,1174.822296493355,1624.251025390625
1965-05-01,1128.8483344184028,1016.7595952829151,1030.8496904066849,1335.3854310278798,1168.9310475784243,1154.3184453790839,1105.006740404212,1503.1580254583075,1812.7645765032084,1172.046038748204,1623.962109375
1965-06-01,1125.8123440212673,1016.9427130241496,1032.7553889991384,1333.67014367596,1169.5113024949114,1152.4854486638849,1109.2448358950408,1503.627331422107,1814.6410260881694,1175.6378524604886,1630.429150390625
1965-07-01,1124.356926812066,1016.5411532404595,1032.2533519671356,1333.2771650326797,1170.4943192872965,1146.7208168723366,1108.5515893023946,1502.7201737507735,1823.9962441580635,1177.7512122844828,1628.424658203125
1965-08-01,1129.402364095052,1016.9454006982553,1031.8116933426459,1331.9023182189542,1168.9042716190734,1154.393144087358,1106.1403689177139,1502.0796369798113,1822.0829010009763,1173.8021675197558,1626.289599609375
1965-09-01,1133.6116875542534,1017.8554422414335,1031.6896622390257,1329.5286091324551,1168.1224136060225,1156.1986056241121,1106.5597534179688,1503.5205198986696,1819.3315778459819,1172.3762599901222,1629.521533203125
1965-10-01,1135.2393256293403,1019.0638360644793,1031.1665406319007,1331.384037990196,1169.4178321809147,1155.7204506613991,1106.0472903044326,1504.2754220490408,1820.5890655517576,1170.263671875,1631.842724609375
1965-11-01,1129.1029866536458,1020.0148677058897,1030.485606550915,1333.5448021982231,1169.142636120091,1154.1548295454545,1102.6220238727071,1507.784611163753,1822.7457863943916,1172.259731950431,1630.865869140625
1965-12-01,1130.4226684570312,1019.0289617543566,1029.8164972146012,1333.187806372549,1170.5588855962644,1157.5990156693892,1101.4522054921026,1508.6056246615872,1812.4681200299942,1173.4525834006824,1623.279541015625
