,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,0.39163208,-8.115173,-3.2453003,2.4169312,-6.584839,-1.9110718
1965-02-01,0.83898926,-7.7261963,-2.655243,2.2660217,-6.437378,-1.2237244
1965-03-01,0.6034546,-8.034576,-3.3148804,2.2769775,-6.712311,-1.3265076
1965-04-01,0.19821167,-9.313507,-4.2724915,1.936615,-8.328033,-2.1573792
1965-05-01,-0.81036377,-11.09845,-5.8408813,1.6699829,-9.634003,-3.3006897
1965-06-01,-1.434021,-12.1163025,-6.312866,1.6011658,-10.266144,-3.6105042
1965-07-01,-1.5115051,-12.238678,-6.676239,1.2896729,-10.86203,-4.045227
1965-08-01,-1.4889221,-13.319824,-7.326782,1.5726929,-11.060028,-4.2955933
1965-09-01,-1.4128418,-14.163818,-8.047546,1.6283264,-11.168549,-4.6471252
1965-10-01,-1.0428467,-14.060242,-7.2928467,1.9589233,-11.009613,-4.1788025
1965-11-01,-0.6282654,-12.972595,-6.8827515,2.223297,-10.001282,-3.9328918
1965-12-01,0.34680176,-10.990112,-5.902191,2.4778748,-8.451874,-2.7936401
1966-01-01,0.46868896,-9.530426,-4.443634,2.9140015,-7.233368,-2.1551514
1966-02-01,0.54415894,-9.204834,-4.2148743,2.3681946,-5.8063965,-1.9011536
1966-03-01,0.36099243,-9.788422,-4.5296326,1.8718567,-6.457062,-1.7187195
1966-04-01,0.0036010742,-10.376282,-5.0589905,1.9764099,-7.595093,-2.2279053
1966-05-01,-1.0227356,-11.584137,-5.5775146,1.9031677,-9.396515,-3.0267944
1966-06-01,-1.4323425,-13.218689,-7.165161,1.6650085,-10.888367,-3.8075867
1966-07-01,-1.5318298,-14.432648,-8.508728,1.6341248,-10.928314,-4.331665
1966-08-01,-1.8512878,-14.063232,-8.017273,1.6338806,-11.320892,-4.788788
1966-09-01,-1.729126,-14.449402,-8.49472,1.8110352,-11.5578,-4.7104797
1966-10-01,-1.4906921,-13.733917,-7.740906,1.9546204,-11.193817,-4.662689
1966-11-01,-0.87472534,-13.159821,-7.2303467,2.373413,-10.226349,-4.2000427
1966-12-01,-0.15841675,-10.860504,-5.6879883,2.5975647,-8.881165,-2.960266
1967-01-01,0.47817993,-9.4617,-3.8208923,2.5480957,-7.448883,-1.7575073
1967-02-01,0.44573975,-8.026703,-2.846161,2.3774414,-6.5697937,-0.67059326
1967-03-01,0.36886597,-8.9670105,-3.066803,2.1598206,-6.8585205,-0.81256104
1967-04-01,-0.14297485,-9.6371155,-4.1696167,2.0030518,-8.065033,-1.9684753
1967-05-01,-0.65411377,-11.23703,-5.687378,1.6111145,-9.286316,-3.087616
1967-06-01,-1.1451721,-13.370331,-6.8961487,1.7896423,-10.441986,-3.6948853
1967-07-01,-1.6281128,-14.330017,-7.7586975,1.4765015,-10.008911,-4.2940063
1967-08-01,-1.8797607,-14.246124,-7.956787,1.569397,-9.86441,-4.7284546
1967-09-01,-1.028595,-14.15271,-7.583374,1.8982239,-9.845123,-4.131195
1967-10-01,-0.85827637,-13.684418,-7.6915283,1.8301392,-9.777466,-4.068573
1967-11-01,-0.33551025,-12.1154175,-6.7736206,2.100006,-9.170074,-3.4761963
1967-12-01,0.08416748,-10.301422,-5.551605,2.0724487,-8.039703,-2.4890747
1968-01-01,0.43103027,-8.611938,-3.7163086,2.4515076,-6.605316,-1.4870911
1968-02-01,0.75460815,-8.600952,-3.0687256,2.5446167,-5.7900696,-0.894928
1968-03-01,0.35009766,-9.088562,-3.6166992,2.0827026,-5.0837097,-1.0852661
1968-04-01,-0.16314697,-10.07019,-4.7471924,1.7000427,-6.7009277,-1.736023
1968-05-01,-0.42681885,-11.922058,-5.774536,2.1357727,-7.98645,-2.5625305
1968-06-01,-0.85876465,-12.749207,-6.236664,2.1197815,-10.092163,-3.4094543
1968-07-01,-1.3789673,-13.299103,-7.0150757,1.9458008,-10.501099,-3.436554
1968-08-01,-1.4179382,-13.351898,-7.02829,1.7574768,-10.385712,-3.4492798
1968-09-01,-1.2979736,-13.663239,-7.296112,1.7809753,-10.870178,-3.6171875
