,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1979-06-01,1010.1525,1016.3565,1021.7087,1014.57135,1017.58765,1021.01526
1979-07-01,1011.49475,1012.7375,1017.8647,1014.5586,1017.24646,1021.4386
1979-08-01,1011.13794,1014.9559,1015.69086,1013.8195,1015.28546,1017.3546
1979-09-01,1010.3694,1020.1166,1021.6294,1013.9919,1016.7469,1019.46075
1979-10-01,1010.3879,1020.3519,1020.5619,1013.7067,1016.07837,1016.26917
1979-11-01,1008.79065,1017.7606,1017.96704,1012.5542,1014.9842,1015.1918
1979-12-01,1008.479,1017.7785,1017.93524,1012.276,1014.58,1013.05615
1980-01-01,1008.0176,1016.29474,1018.9074,1011.5865,1015.1209,1009.0438
1980-02-01,1008.4532,1016.1369,1018.06537,1011.4981,1014.6945,1012.1708
1980-03-01,1007.3391,1011.4143,1016.56165,1009.7418,1013.04834,1015.257
1980-04-01,1008.51117,1012.1025,1018.349,1011.1325,1014.30884,1018.95624
1980-05-01,1009.68726,1013.9225,1019.0274,1013.08624,1015.99396,1019.99396
1980-06-01,1009.8583,1010.22046,1017.79333,1013.40424,1015.8304,1018.0144
1980-07-01,1010.2773,1008.06354,1020.9484,1013.84735,1017.02594,1017.58844
1980-08-01,1010.84436,1016.46576,1020.9743,1014.4305,1017.45703,1022.7266
1980-09-01,1010.7319,1017.8393,1020.23157,1014.17456,1016.7579,1017.0145
1980-10-01,1010.3083,1020.95703,1023.0606,1013.9093,1018.0069,1016.18164
1980-11-01,1009.22345,1014.34265,1019.7064,1013.5776,1015.9877,1014.9402
1980-12-01,1008.4096,1012.3068,1018.21295,1012.48706,1014.76917,1014.512
1981-01-01,1008.3217,1019.46826,1020.8508,1012.7903,1016.4721,1014.56165
1981-02-01,1007.00037,1016.35693,1019.9922,1010.4345,1014.9657,1009.99585
1981-03-01,1008.5354,1019.47095,1017.5731,1011.7419,1015.3332,1016.25916
1981-04-01,1009.5479,1016.84155,1017.5672,1011.7672,1014.90045,1015.9982
1981-05-01,1010.56305,1011.9283,1018.9917,1013.6703,1016.53937,1018.00586
1981-06-01,1010.80194,1017.69696,1019.06287,1014.40594,1016.41956,1011.69604
1981-07-01,1010.4911,1014.2861,1021.5039,1014.74005,1017.7888,1018.65155
1981-08-01,1011.3245,1012.3596,1021.0433,1014.72815,1017.3322,1013.65704
1981-09-01,1010.824,1012.0215,1019.7199,1014.3147,1017.23236,1019.91766
1981-10-01,1010.3706,1016.4322,1021.24164,1013.7629,1017.2383,1018.7254
1981-11-01,1009.37213,1019.6194,1021.9459,1013.09924,1016.68445,1012.43085
1981-12-01,1008.57,1021.4986,1020.6139,1011.9137,1016.41156,1011.1788
1982-01-01,1009.2033,1015.40674,1019.90295,1012.4333,1016.7234,1011.88165
1982-02-01,1008.49835,1015.99445,1020.6866,1011.46704,1015.95294,1014.45544
1982-03-01,1008.80725,1017.10376,1019.32007,1011.21216,1014.6964,1015.5864
1982-04-01,1010.08484,1013.3702,1015.7889,1012.6436,1013.94226,1018.3736
1982-05-01,1010.0902,1012.7951,1019.21967,1013.38885,1015.846,1019.7827
1982-06-01,1010.1371,1008.43286,1020.9318,1013.5583,1016.87305,1017.93304
1982-07-01,1009.92017,1014.75775,1018.2198,1013.0913,1015.971,1018.516
1982-08-01,1009.75977,1015.2024,1017.9763,1013.30646,1015.79614,1027.39
1982-09-01,1011.01636,1016.8826,1019.5226,1013.54865,1016.3935,1018.1422
1982-10-01,1009.9761,1011.03735,1020.5586,1012.9447,1016.34,1015.986
1982-11-01,1008.0549,1021.75507,1017.01483,1011.0025,1013.375,1019.32007
1982-12-01,1008.6624,1016.2565,1017.45776,1010.21643,1012.741,1013.0962
1983-01-01,1007.3267,1010.29834,1015.32196,1008.93787,1011.8504,1014.5547
1983-02-01,1008.6731,1013.2417,1015.5482,1009.1808,1012.21674,1016.7467
1983-03-01,1009.9738,1021.111,1017.69977,1009.53876,1012.9024,1017.57
1983-04-01,1009.9153,1017.827,1018.00696,1009.8768,1013.092,1016.8245
1983-05-01,1010.74634,1018.37006,1017.7898,1010.2926,1013.9602,1020.5461
1983-06-01,1011.0837,1014.27765,1020.74854,1012.03033,1016.30396,1019.7737
1983-07-01,1010.9532,1015.01544,1019.9741,1012.772,1016.0193,1019.8855
1983-08-01,1012.1512,1018.38617,1023.90717,1014.8336,1019.25244,1022.1939
1983-09-01,1011.55023,1019.4562,1023.859,1014.7424,1018.6027,1017.0263
1983-10-01,1010.65955,1022.6894,1021.4497,1013.8908,1017.3881,1014.6253
1983-11-01,1010.2482,1021.51843,1021.81085,1013.87085,1016.8817,1015.793
1983-12-01,1009.82477,1017.5963,1019.45874,1013.24493,1016.1362,1015.5476
1984-01-01,1009.66284,1014.4864,1017.1997,1012.20135,1014.77466,1012.8611
1984-02-01,1008.79346,1018.24585,1018.13165,1010.0807,1013.82336,1013.568
1984-03-01,1009.8582,1019.89044,1018.6954,1011.3758,1014.4406,1014.8218
1984-04-01,1010.3271,1016.29803,1016.707,1012.56445,1014.2484,1018.7321
1984-05-01,1010.2762,1017.04236,1018.5076,1013.4777,1014.70374,1020.77014
1984-06-01,1010.4432,1016.6554,1020.29803,1014.10205,1016.5006,1020.84045
1984-07-01,1010.85986,1018.5728,1020.9263,1014.33484,1017.1475,1016.39484
1984-08-01,1010.72955,1017.9182,1020.8192,1014.7354,1017.1971,1014.142
1984-09-01,1011.1972,1011.70087,1019.152,1014.4967,1017.20166,1013.9691
1984-10-01,1010.72955,1014.1704,1022.2071,1013.86664,1017.8253,1018.9269
1984-11-01,1010.1769,1022.5954,1021.9943,1013.9208,1017.0533,1015.288
1984-12-01,1006.8837,1021.01526,1019.1475,1010.894,1014.23224,1007.03015
1985-01-01,1009.0692,1013.0343,1019.97437,1012.8967,1016.2893,1012.307
1985-02-01,1008.25385,1015.8551,1019.0089,1010.66724,1014.6365,1012.87885
1985-03-01,1008.5117,1013.79663,1018.6355,1010.4529,1013.8169,1016.5633
1985-04-01,1009.5541,1019.5968,1020.0906,1012.03186,1015.14813,1014.47687
1985-05-01,1009.3134,1014.0849,1018.89276,1013.3862,1015.8122,1019.8851
1985-06-01,1010.282,1011.5256,1018.57404,1013.8842,1016.48706,1017.5705
1985-07-01,1011.18665,1014.1945,1020.9446,1015.1082,1017.4293,1018.7307
1985-08-01,1011.15985,1015.91766,1025.2039,1015.00104,1019.43774,1019.02026
1985-09-01,1011.00085,1019.0553,1023.2056,1014.35834,1018.71173,1015.9659
1985-10-01,1010.61365,1017.36383,1019.536,1013.7276,1016.524,1015.82776
1985-11-01,1008.91437,1018.23346,1021.1132,1013.7031,1016.8445,1013.8508
1985-12-01,1009.0222,1015.94147,1021.6635,1013.34644,1016.96,1009.4314
1986-01-01,1007.625,1015.6877,1020.6128,1011.7089,1016.3826,1011.3335
1986-02-01,1009.0751,1015.05725,1019.4336,1011.75,1015.6478,1011.7728
1986-03-01,1009.68085,1017.5758,1019.8393,1011.95953,1015.52686,1018.04297
1986-04-01,1008.96375,1017.2986,1018.2449,1011.8513,1014.62366,1018.2848
1986-05-01,1010.26697,1015.1895,1016.1504,1013.1622,1015.0471,1018.1683
1986-06-01,1009.81885,1011.8259,1019.40894,1013.9825,1015.99023,1017.0637
1986-07-01,1010.6942,1008.91815,1015.87695,1014.74713,1016.42694,1018.5569
1986-08-01,1010.0594,1011.9304,1017.962,1013.41284,1015.97186,1015.3832
1986-09-01,1010.3201,1012.2975,1019.84625,1013.8388,1016.4238,1016.5403
1986-10-01,1011.4595,1015.1079,1020.4394,1014.7332,1016.95044,1013.8508
1986-11-01,1008.40735,1012.8172,1020.27094,1012.3691,1014.76733,1014.5376
1986-12-01,1007.6478,1019.23224,1020.46405,1011.9361,1015.83514,1014.41736
1987-01-01,1007.46265,1017.3999,1020.1627,1010.87866,1015.53876,1011.50006
1987-02-01,1007.0131,1010.10187,1016.6697,1009.5043,1013.5968,1015.4244
1987-03-01,1009.3912,1012.17896,1016.2635,1010.464,1013.45,1015.7351
1987-04-01,1008.8169,1019.4171,1018.6679,1011.21686,1013.9858,1022.4716
1987-05-01,1009.8707,1019.5517,1018.7896,1012.58325,1014.75464,1020.9768
1987-06-01,1010.1373,1014.04266,1015.53265,1013.49646,1014.8861,1021.80743
1987-07-01,1010.8285,1008.26263,1016.21765,1012.9772,1015.08734,1021.1964
1987-08-01,1010.2701,1021.4447,1017.93024,1013.4922,1015.6825,1019.53766
1987-09-01,1011.568,1007.77826,1019.43304,1014.277,1016.71185,1020.6618
1987-10-01,1010.4854,1020.9255,1020.4857,1013.64087,1016.277,1014.24695
1987-11-01,1009.47437,1017.48804,1020.19946,1012.64935,1015.6733,1013.26953
1987-12-01,1007.80396,1020.08875,1019.9297,1012.02484,1015.4702,1013.65607
1988-01-01,1008.62354,1018.2137,1019.89624,1011.98987,1015.8987,1015.4189
1988-02-01,1007.7113,1017.71344,1016.6749,1010.66376,1013.9599,1012.0774
1988-03-01,1008.9776,1013.80646,1017.62524,1011.86237,1014.2523,1017.415
1988-04-01,1009.9122,1017.65607,1018.3551,1012.6351,1015.24133,1016.8725
1988-05-01,1010.2058,1020.18677,1016.9958,1013.6108,1015.2969,1016.2684
1988-06-01,1011.2902,1016.03516,1022.6348,1015.53375,1018.1702,1018.9073
1988-07-01,1011.3833,1018.5895,1023.0807,1015.90045,1019.1266,1020.54205
1988-08-01,1012.3734,1019.8063,1022.18896,1015.56635,1019.15375,1021.3027
1988-09-01,1011.6044,1023.178,1026.0953,1015.5095,1019.6208,1015.8395
1988-10-01,1010.3937,1017.1214,1022.52,1014.1213,1017.5014,1013.82886
1988-11-01,1010.8758,1019.2631,1022.74054,1014.22034,1018.0693,1011.78204
1988-12-01,1009.6482,1016.72327,1020.47565,1013.4579,1016.9432,1013.42584
1989-01-01,1008.9623,1020.6714,1019.3699,1011.61273,1016.0351,1011.3423
1989-02-01,1009.88947,1015.8329,1018.61945,1011.56586,1015.6093,1013.51953
1989-03-01,1010.31464,1018.63696,1019.13556,1012.0492,1015.5354,1017.3434
1989-04-01,1009.24915,1017.00903,1018.60315,1011.92444,1014.6969,1016.9233
1989-05-01,1010.3982,1016.9109,1018.18414,1014.248,1016.35913,1019.21686
1989-06-01,1011.6641,1016.94696,1021.1767,1014.8855,1017.9645,1017.2219
1989-07-01,1011.3281,1013.2982,1022.4207,1015.15424,1018.7979,1015.83795
1989-08-01,1011.34735,1013.8538,1022.6386,1014.7674,1018.541,1017.03845
1989-09-01,1011.3067,1018.9317,1021.293,1014.122,1017.7533,1015.52576
1989-10-01,1010.4817,1021.8758,1022.9492,1014.23553,1018.29315,1012.8708
1989-11-01,1009.03625,1022.5675,1018.41736,1013.0989,1015.6861,1016.24396
1989-12-01,1009.00354,1016.93506,1020.0435,1013.86,1017.0588,1014.4264
1990-01-01,1007.6049,1018.49976,1018.49506,1010.4049,1014.5075,1013.25977
1990-02-01,1007.9772,1016.55524,1017.2374,1012.6138,1014.829,1013.82
1990-03-01,1009.2074,1018.7997,1018.68243,1011.39233,1014.6113,1016.20276
1990-04-01,1009.57446,1016.9994,1017.9407,1012.3354,1014.742,1015.5895
1990-05-01,1009.9877,1018.9152,1019.0536,1012.94995,1015.5486,1017.7539
1990-06-01,1010.29987,1011.25635,1018.76874,1013.45233,1015.70734,1019.0985
1990-07-01,1010.8198,1010.33484,1021.7801,1014.7963,1017.70026,1017.7586
1990-08-01,1010.9955,1013.39923,1019.9617,1014.7795,1017.77435,1012.218
1990-09-01,1011.1367,1016.27686,1021.2431,1014.0809,1017.6856,1021.3529
1990-10-01,1011.03516,1018.9788,1024.7598,1014.829,1018.7174,1015.78375
1990-11-01,1008.31744,1019.12885,1022.39514,1012.975,1016.8348,1014.46716
1990-12-01,1008.6985,1016.714,1019.9289,1012.35876,1015.8386,1012.37506
1991-01-01,1008.7221,1012.9554,1019.7517,1012.3328,1016.3003,1012.8279
1991-02-01,1008.0369,1016.6867,1019.7978,1011.58167,1015.42914,1012.8245
1991-03-01,1009.8022,1010.291,1017.3861,1011.3375,1014.299,1016.2138
1991-04-01,1009.20294,1017.1431,1017.56714,1012.00165,1014.47076,1018.00696
1991-05-01,1010.25287,1009.2445,1014.66656,1012.94916,1014.7582,1022.1742
1991-06-01,1010.645,1008.90875,1015.68005,1014.05994,1014.8162,1016.79376
1991-07-01,1010.82764,1014.5414,1022.77234,1014.81854,1017.67523,1015.87244
1991-08-01,1010.93524,1020.1336,1024.6001,1015.1326,1019.02734,1017.3514
1991-09-01,1010.82086,1015.082,1019.9116,1014.1658,1016.66907,1014.9141
1991-10-01,1009.96954,1013.8033,1020.9468,1013.2394,1016.2531,1017.93414
1991-11-01,1008.74603,1013.9074,1020.06866,1012.97876,1015.8764,1015.8234
1991-12-01,1006.0799,1015.38245,1017.4214,1011.9749,1013.98486,1010.7173
1992-01-01,1008.0316,1016.8656,1018.4579,1011.04205,1014.5782,1013.058
1992-02-01,1008.43713,1017.8004,1018.4856,1011.1016,1014.5133,1012.1108
