,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6
1965-01-01,58.741253,28.7031,49.877884,38.313408,48.39711,32.8555
1965-02-01,49.594505,17.351566,53.91071,37.16679,52.959015,23.548227
1965-03-01,46.52976,34.00048,49.843487,39.28476,46.91142,31.0291
1965-04-01,49.112926,40.03989,47.420845,20.652195,47.162037,45.676346
1965-05-01,50.703453,15.76268,63.471878,17.846252,56.23671,52.0237
1965-06-01,30.287073,21.379478,59.606133,16.69144,43.455177,43.836838
1965-07-01,11.739685,16.902748,55.496323,6.625759,33.756416,44.241432
1965-08-01,56.025406,33.715466,46.813137,10.352276,40.662342,28.591715
1965-09-01,53.966404,20.889706,49.348804,19.536697,60.88871,37.79907
1965-10-01,78.64657,15.584133,56.93451,38.38057,57.448853,34.4018
1965-11-01,50.046604,12.36705,63.275314,34.3674,50.302135,44.14151
1965-12-01,52.090862,14.6095085,55.676506,29.572893,53.309555,40.179123
1966-01-01,40.71326,31.976685,51.994312,40.90861,46.045166,42.901512
1966-02-01,34.053307,14.373844,54.803085,25.68937,58.721577,27.590338
1966-03-01,31.953701,22.713154,63.2491,32.771217,58.206116,50.648205
1966-04-01,46.38498,24.809473,53.931396,15.915302,56.58914,41.19425
1966-05-01,28.284733,12.963711,60.176033,24.234915,56.546463,49.89307
1966-06-01,47.525887,22.25515,48.445183,16.956074,38.999435,31.131262
1966-07-01,24.382658,12.113365,64.839806,12.2676735,34.88395,51.67256
1966-08-01,38.456066,22.916712,45.72998,14.946762,37.43828,40.726395
1966-09-01,30.509096,25.810846,52.926743,19.099998,34.168213,37.292175
1966-10-01,53.43892,18.52216,59.548943,29.836042,52.540966,44.122856
1966-11-01,56.39215,16.337193,54.652058,39.327755,52.11415,35.617744
1966-12-01,64.30465,23.836006,55.74208,47.512756,53.29774,31.95206
1967-01-01,56.79566,29.968037,49.88395,40.502815,61.77506,31.8294
1967-02-01,66.57542,28.069513,58.76343,56.910515,43.913063,21.515892
1967-03-01,47.480392,33.12661,59.378258,49.718422,38.138107,32.63509
1967-04-01,56.508514,23.507313,61.09098,33.908653,42.186825,29.2468
1967-05-01,52.50371,14.411629,53.746872,24.022484,48.835033,51.714912
1967-06-01,31.140255,24.676155,60.536964,14.261303,60.075844,39.548485
1967-07-01,26.88378,17.45028,64.533325,12.621208,41.35242,40.463966
1967-08-01,27.262133,15.431831,54.142117,17.205364,33.390106,43.27797
1967-09-01,33.31241,19.44677,46.909485,17.938423,37.71752,38.26985
1967-10-01,60.298805,12.63979,46.287903,26.000393,68.7273,40.624428
1967-11-01,54.968075,18.560005,54.218124,35.81562,61.46089,43.590446
1967-12-01,47.69322,25.361921,57.417236,46.171356,56.70445,39.1904
1968-01-01,62.87434,26.571886,60.42295,27.771023,63.036907,41.487858
1968-02-01,69.46396,12.837345,52.304234,33.159897,45.53917,27.418526
1968-03-01,57.654476,28.353691,51.882523,43.335655,58.275772,36.01851
1968-04-01,57.86855,23.484713,54.741135,45.976974,49.616234,43.422573
1968-05-01,42.580765,20.516647,60.96377,28.812422,62.290062,48.83559
1968-06-01,48.10162,12.758476,56.09157,32.327744,29.358068,36.718674
1968-07-01,20.96733,20.078842,60.257164,22.53989,37.043808,46.826836
1968-08-01,24.561522,19.076077,56.458557,14.614323,36.663948,33.077805
1968-09-01,46.00273,15.993732,46.475945,22.91814,36.13601,48.265797
1968-10-01,48.590935,20.397541,51.518757,24.901144,50.074966,45.943176
1968-11-01,43.110313,23.048517,56.934994,41.738953,57.722076,43.77668
1968-12-01,42.085014,18.86039,55.03247,26.927603,50.374348,31.03686
1969-01-01,52.949787,16.88136,55.545086,46.69133,51.54435,46.77489
1969-02-01,58.832237,17.554832,58.92582,51.445755,44.923256,26.43198
1969-03-01,51.133247,29.684038,47.002167,23.36375,51.898636,38.606308
1969-04-01,37.92615,22.49308,58.92582,22.601704,46.449017,34.767677
1969-05-01,41.801548,11.436752,46.626156,16.664108,57.77774,47.67731
1969-06-01,23.26014,14.648701,49.467113,19.11736,51.74656,42.939598
1969-07-01,27.100441,18.622696,48.33073,12.273998,50.21746,48.94237
1969-08-01,48.192024,21.102684,34.6156,14.204178,41.42888,34.64234
1969-09-01,20.61972,9.899296,54.13129,29.973148,43.034855,43.850376
1969-10-01,60.490017,17.698551,39.5856,31.293356,59.208244,46.587723
1969-11-01,45.331017,18.138065,58.424477,25.815327,58.41612,28.545986
1969-12-01,57.911434,22.722027,63.63178,26.538935,49.37854,30.952442
1970-01-01,61.919952,27.253874,57.484707,43.608013,45.944794,30.52404
1970-02-01,52.93527,15.384628,60.236877,39.10988,51.133038,36.3875
1970-03-01,50.96589,28.647335,63.243904,41.46983,54.9543,38.025894
1970-04-01,55.45409,22.097073,61.87361,23.4624,45.1438,36.961765
1970-05-01,37.069336,15.038742,60.97167,37.671738,59.128063,26.36186
1970-06-01,34.166565,17.32753,53.25633,29.459911,45.524437,43.902596
1970-07-01,34.184772,20.025085,50.27743,22.145065,36.728416,36.869087
1970-08-01,24.582796,27.52694,45.709793,18.975853,26.414818,34.762344
1970-09-01,27.818209,25.511219,56.268322,20.372623,49.933205,34.449562
1970-10-01,53.89017,11.354843,65.92822,18.481022,61.954704,37.112366
1970-11-01,54.818596,18.638245,66.15164,40.842606,53.420166,40.5894
1970-12-01,68.630745,33.021347,62.866577,32.175674,58.97912,41.006447
1971-01-01,56.500244,51.60448,54.17408,63.367157,58.165413,27.10877
1971-02-01,72.3692,18.55471,52.414246,58.34799,52.155594,19.70934
1971-03-01,45.4459,31.68164,59.304825,63.012146,37.622147,18.73898
1971-04-01,32.5455,26.280413,57.604156,26.33789,45.924316,29.61751
1971-05-01,44.012333,15.925945,66.454056,24.544243,70.44201,43.954857
1971-06-01,33.399216,12.713947,63.3773,17.381489,55.301662,31.720524
1971-07-01,17.772,23.357494,52.928165,14.548168,52.18264,49.76012
1971-08-01,29.299692,18.028957,57.025997,15.876919,35.426155,33.916515
1971-09-01,24.95166,27.478996,56.698036,22.219772,55.365902,23.50626
1971-10-01,59.86777,15.455978,64.98161,29.705418,47.86504,41.998917
1971-11-01,52.933235,24.643984,65.38734,39.29915,57.634586,44.855904
1971-12-01,55.602573,32.9208,53.47251,56.633797,57.81378,37.792892
1972-01-01,55.060867,24.521547,57.459805,46.682465,50.573425,19.975594
1972-02-01,41.538403,27.549475,45.17419,47.038406,53.203156,24.895365
1972-03-01,48.56781,42.134884,57.843376,39.34425,47.137547,33.559822
1972-04-01,49.965565,22.088478,69.45775,49.822536,39.861095,41.75619
1972-05-01,19.746426,9.931259,45.569138,14.293556,46.4793,44.247772
1972-06-01,29.368181,9.251884,59.740097,17.687176,43.80569,50.245113
1972-07-01,14.771393,14.8575325,58.95508,11.779221,28.428759,36.079033
1972-08-01,23.79829,16.54134,58.496746,9.095856,40.524216,46.321648
1972-09-01,48.377647,8.255577,61.108597,18.43806,48.71246,47.543873
1972-10-01,57.162376,10.438351,62.828163,32.742294,54.480637,47.287075
1972-11-01,56.68129,9.586697,61.589684,31.601337,61.2695,50.5718
1972-12-01,60.03265,15.385754,66.0495,37.08509,50.757084,48.346767
1973-01-01,50.453926,28.316576,59.783474,61.282837,49.043247,31.670023
1973-02-01,78.49512,23.562302,54.78122,58.491035,53.52491,38.84003
1973-03-01,50.711758,28.9357,57.001526,26.994576,50.99258,27.662966
1973-04-01,61.84284,11.518139,56.538414,23.360306,46.331913,36.44565
1973-05-01,52.77769,12.000954,61.26313,19.315475,50.263428,51.306248
1973-06-01,30.155882,13.006004,58.957428,22.778954,49.40618,34.184288
1973-07-01,44.157593,15.508774,46.811447,14.456097,37.74794,39.671
1973-08-01,20.190788,14.452812,60.10371,22.57039,45.321938,33.072495
1973-09-01,27.589066,15.00132,47.486404,19.501049,44.036064,36.690342
1973-10-01,55.206562,16.809425,57.41701,32.55519,59.23004,26.84349
1973-11-01,65.408134,29.970308,58.390858,37.838264,62.6344,42.40204
1973-12-01,50.376743,34.254906,53.991306,49.0843,49.210754,24.271748
1974-01-01,50.594757,49.236347,48.50922,50.032883,36.199265,31.44649
1974-02-01,61.24388,22.170643,55.364056,58.241173,38.400482,23.890965
1974-03-01,49.81805,35.369675,58.51054,46.063423,52.91165,26.741638
1974-04-01,51.490444,29.744349,64.84813,27.199398,56.659668,31.803444
1974-05-01,30.08147,10.490318,62.179234,14.747322,51.22934,42.735157
1974-06-01,32.642944,19.019203,52.59436,15.555428,55.950718,33.548553
1974-07-01,15.20343,21.8517,43.487076,16.27264,33.089138,32.021584
1974-08-01,16.30569,19.718239,67.80787,16.869217,34.05093,44.420773
1974-09-01,24.20495,18.44411,60.673748,21.339405,42.386467,42.622784
1974-10-01,36.217445,13.260014,68.12186,31.502676,57.072807,38.015434
1974-11-01,69.39433,21.025417,54.937695,40.390167,58.507236,56.337418
1974-12-01,58.087482,29.14612,60.331665,42.29062,56.98853,42.32367
1975-01-01,57.895172,24.328157,50.36194,33.81549,35.542404,36.126823
1975-02-01,51.257496,16.946377,52.64364,43.04107,46.11297,24.619543
1975-03-01,54.655354,36.360588,58.438435,34.59252,54.760715,30.364952
1975-04-01,54.39854,19.934319,66.76351,23.417782,55.027405,39.809483
1975-05-01,53.272507,15.56353,51.422123,18.642014,50.910137,42.374336
1975-06-01,30.386354,13.667049,52.368713,18.546532,51.055008,38.117138
1975-07-01,22.46296,26.106106,65.18806,13.464561,51.08629,28.400978
1975-08-01,19.646225,19.782864,61.278214,16.84431,38.20439,22.60289
1975-09-01,21.85714,13.974899,64.29908,20.252045,43.8823,33.11748
1975-10-01,31.267097,17.789257,61.286446,30.741943,49.510826,31.836699
