,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6
1965-01-01,-3.644309e-07,1.7802377e-06,2.6147754e-06,1.0269192e-05,9.066738e-06,1.1938268e-05
1965-02-01,2.2289169e-06,1.4661637e-06,1.441496e-05,2.5147296e-05,-5.8921214e-06,1.3445824e-05
1965-03-01,1.0161508e-05,3.0634546e-06,-1.7822531e-06,3.5816818e-05,-2.284767e-06,1.00986945e-05
1965-04-01,1.4109864e-05,1.1610682e-06,-5.6857316e-06,3.499125e-05,4.597925e-06,1.0673e-05
1965-05-01,1.4854668e-05,-4.4294356e-06,-3.2987737e-06,4.3623782e-05,4.669717e-06,8.828865e-07
1965-06-01,1.4343175e-05,-4.6537752e-06,-9.786636e-06,3.3349097e-05,8.707801e-06,8.124523e-06
1965-07-01,1.6577578e-05,-1.916851e-06,-1.6759062e-05,3.0504489e-05,1.13819115e-05,-1.5848345e-06
1965-08-01,2.0992557e-05,-1.7732746e-06,-1.5861711e-05,2.5658788e-05,9.165451e-06,1.8610008e-06
1965-09-01,1.815692e-05,1.941764e-06,-5.380636e-06,3.6624435e-05,6.769522e-06,9.99542e-07
1965-10-01,1.1534459e-05,-1.9348008e-06,-8.7592343e-07,4.932197e-05,7.1105096e-06,1.0354343e-06
1965-11-01,4.5261404e-06,4.885078e-06,4.7145804e-06,2.2616761e-05,-4.4519402e-07,3.942856e-06
1965-12-01,1.5469268e-06,8.142466e-06,4.2523607e-07,4.16855e-05,-7.054259e-07,1.0080752e-05
1966-01-01,-7.603354e-06,-5.200047e-06,-1.4707362e-05,3.23893e-05,1.4721845e-06,1.455595e-05
1966-02-01,4.9019873e-06,9.670839e-07,2.4579494e-06,3.0214105e-05,5.2604482e-06,9.81451e-06
1966-03-01,6.018101e-06,-3.041143e-06,1.0811382e-06,3.64627e-05,2.115783e-06,9.953008e-06
1966-04-01,1.1834916e-05,4.1036037e-06,-6.617589e-06,4.2597243e-05,3.2481876e-06,2.9711955e-06
1966-05-01,1.6291218e-05,1.3499848e-06,-1.018589e-05,5.0670726e-05,3.9488114e-06,9.0079775e-06
1966-06-01,1.1525339e-05,4.4568878e-07,-1.35179325e-05,3.715518e-05,3.6555284e-06,-2.0390871e-06
1966-07-01,9.390878e-06,-3.6084384e-07,-2.5118978e-05,4.64018e-05,7.565992e-06,3.9080805e-06
1966-08-01,1.656821e-05,6.9009184e-07,-4.165402e-06,4.818595e-05,7.1260656e-06,-2.4627188e-06
1966-09-01,2.0535703e-05,-5.3222466e-06,-1.6564834e-05,5.116768e-05,3.4029763e-06,5.9233207e-07
1966-10-01,1.2918441e-05,1.9854342e-06,-6.5850036e-06,4.556268e-05,3.6229394e-06,2.2950117e-06
1966-11-01,5.219714e-06,-2.2020213e-06,3.6066485e-06,3.8996357e-05,-9.800024e-07,3.9488114e-06
1966-12-01,-1.9413237e-06,1.4070101e-06,4.6412897e-06,3.7978007e-05,6.018101e-06,9.040563e-06
1967-01-01,3.3987817e-07,7.8902667e-07,-5.7476427e-06,3.4138066e-05,3.588164e-06,1.6260477e-05
1967-02-01,-2.2026034e-06,-2.667788e-06,-3.718469e-06,4.3914995e-05,5.456928e-06,7.782859e-06
1967-03-01,3.6202437e-06,1.8717874e-06,1.5188853e-06,2.4080418e-05,1.6342892e-07,1.633266e-05
1967-04-01,-5.170172e-06,6.1386672e-06,-1.45701415e-05,4.632915e-05,-4.480411e-06,3.917001e-06
1967-05-01,1.0028587e-05,9.4943607e-07,-6.228871e-06,4.1829677e-05,1.4948237e-06,8.2110637e-07
1967-06-01,1.1127388e-05,8.4516796e-07,-3.3334873e-06,4.420373e-05,8.352312e-06,-1.0155782e-06
1967-07-01,1.5739148e-05,6.106584e-06,-6.2048093e-06,4.454059e-05,7.4379786e-06,-3.2292228e-06
1967-08-01,7.582348e-06,4.6869645e-06,-1.865255e-05,3.3368102e-05,8.8736415e-06,1.7947241e-07
1967-09-01,1.613215e-05,3.9089828e-06,-1.2155982e-05,4.7323687e-05,6.2509534e-06,2.2567692e-06
1967-10-01,1.3766115e-05,-1.5689875e-06,4.5216802e-07,2.2917451e-05,-3.1779564e-07,-3.221201e-06
1967-11-01,9.868178e-06,-3.1971394e-06,2.2407257e-06,2.131336e-05,-5.0739254e-06,2.4652982e-06
1967-12-01,-8.458555e-06,5.7247235e-07,-4.833313e-06,1.6340682e-05,2.721954e-06,6.9968555e-06
1968-01-01,9.309515e-07,-1.8979554e-06,1.1660351e-05,1.8379018e-05,3.3318065e-06,1.8276656e-05
1968-02-01,-5.1363168e-06,-7.6267315e-07,-1.2087628e-05,3.4747627e-05,6.3747502e-06,8.431292e-06
1968-03-01,1.1632434e-05,2.7083297e-06,-2.3446264e-06,4.3020336e-05,-4.084781e-06,7.044757e-06
1968-04-01,8.524352e-06,4.2623724e-06,1.0301726e-05,2.798243e-05,-5.536458e-06,6.700444e-06
1968-05-01,1.2051187e-05,3.3225006e-06,2.702509e-07,4.3597283e-05,2.1442247e-07,-1.0232325e-06
1968-06-01,1.0348256e-05,-1.0976728e-06,-2.6623027e-05,3.593875e-05,3.3225006e-06,-8.743373e-07
1968-07-01,1.6285248e-05,4.439178e-06,-2.6232192e-05,5.0055394e-05,5.388356e-06,4.749745e-07
1968-08-01,1.6462058e-05,1.6474878e-06,-1.5819183e-05,3.5073324e-05,7.3797564e-06,2.888628e-07
1968-09-01,1.6880811e-05,-4.3267282e-06,-1.2822769e-05,4.6277306e-05,4.3461187e-06,2.3303437e-07
1968-10-01,1.468468e-05,-1.4978141e-06,4.2530664e-06,4.2620195e-05,2.205823e-06,-5.285212e-06
1968-11-01,5.66752e-06,2.7548595e-06,1.3623838e-05,3.9698225e-05,-9.953146e-07,6.123497e-06
1968-12-01,1.3986759e-05,-3.9824226e-06,-1.1721204e-06,5.869102e-05,9.1850525e-06,1.9588748e-05
1969-01-01,-1.1065276e-07,2.5434492e-06,7.716244e-06,2.4733203e-05,9.007188e-06,1.1020333e-05
1969-02-01,-1.02576305e-05,-1.7085331e-06,-1.8228973e-05,1.8504183e-05,8.158597e-06,2.0174284e-05
1969-03-01,6.641967e-06,1.1441807e-06,-5.4188567e-06,2.5247773e-05,7.923878e-06,7.373197e-06
1969-04-01,5.441296e-06,-3.2731623e-07,1.1381435e-05,3.0474734e-05,-1.3835379e-06,9.84675e-06
1969-05-01,8.077346e-06,2.0379084e-06,-3.4508485e-06,2.866922e-05,7.55375e-06,7.4696436e-07
1969-06-01,1.8838204e-05,2.5795598e-06,-1.2767297e-05,5.1463816e-05,7.355142e-06,2.444147e-06
1969-07-01,1.8522238e-05,9.455762e-07,-1.0140277e-05,5.6961606e-05,1.2464745e-05,3.09413e-06
1969-08-01,1.9731931e-05,4.3489636e-06,-1.3697136e-05,4.130781e-05,9.232877e-06,1.3309182e-07
1969-09-01,1.7980587e-05,4.17744e-06,-3.0614792e-05,4.493689e-05,9.946052e-06,-3.1078016e-06
1969-10-01,1.9397914e-05,-3.092573e-07,-1.5279802e-06,5.8848367e-05,-1.2932651e-06,1.9386061e-06
1969-11-01,1.1896009e-05,-1.2752062e-06,-5.301503e-06,5.2962394e-05,5.4593547e-06,-2.9120565e-07
1969-12-01,6.6871035e-06,1.6045815e-06,-2.2682434e-06,3.5548223e-05,4.5114575e-06,1.1264077e-05
1970-01-01,1.1393131e-06,-1.7048405e-06,3.1569616e-06,2.987256e-05,1.1486847e-05,5.6850986e-06
1970-02-01,6.057835e-06,2.1521882e-06,4.939622e-06,2.21504e-05,8.561663e-06,1.8828168e-05
1970-03-01,2.4925139e-06,-2.7825408e-06,-4.3788314e-06,3.72625e-05,7.548788e-06,1.1349097e-05
1970-04-01,3.991572e-06,1.08142995e-05,-1.980341e-06,3.1209558e-05,2.0144362e-06,6.033526e-06
1970-05-01,1.6356753e-05,3.2541975e-06,-7.1176473e-06,3.261948e-05,6.098351e-06,1.1717239e-06
1970-06-01,1.3002109e-05,8.881216e-07,-1.4621026e-05,2.8495051e-05,9.52592e-06,-2.3854918e-06
1970-07-01,1.1908203e-05,4.1698368e-06,-1.5317884e-05,4.6913177e-05,1.0157957e-05,5.396905e-07
1970-08-01,1.8876786e-05,2.654575e-06,1.1023076e-07,4.75209e-05,7.8891135e-06,-2.1388769e-07
1970-09-01,1.3042625e-05,-2.685305e-06,-7.838815e-06,4.1508472e-05,4.6722234e-06,1.3453973e-07
1970-10-01,9.2099035e-06,-4.0466075e-06,8.812858e-06,3.7829708e-05,4.5506786e-06,3.8214057e-06
1970-11-01,1.184338e-05,-1.3239987e-06,-3.114761e-06,4.6313555e-05,-8.219653e-06,5.036858e-06
1970-12-01,-1.8957871e-07,6.774426e-07,1.2345767e-05,1.7264289e-05,8.585972e-06,1.4963036e-05
1971-01-01,1.0360891e-06,1.4092257e-06,6.9648268e-06,4.121883e-05,1.618173e-08,4.427493e-06
1971-02-01,8.722716e-06,-3.5327685e-06,-1.0456541e-05,4.847428e-05,4.485537e-06,4.427493e-06
1971-03-01,4.8503825e-06,-2.2641034e-06,-1.5763384e-05,2.0754323e-05,2.88519e-06,1.4817295e-05
1971-04-01,7.785729e-06,-1.4680772e-06,-1.2985583e-05,2.762005e-05,8.122079e-07,6.649734e-06
1971-05-01,1.5837202e-05,3.9963124e-06,-1.3599187e-05,3.732162e-05,5.3147305e-06,4.0709383e-06
1971-06-01,8.374456e-06,3.1422423e-06,-2.4171408e-05,4.9079594e-05,1.2047785e-05,1.9896615e-06
1971-07-01,1.6260092e-05,-1.716835e-06,-1.866556e-05,5.206469e-05,8.813928e-06,-1.2110286e-06
1971-08-01,1.2553595e-05,5.679576e-06,-2.3636057e-06,4.087057e-05,6.3595144e-06,-6.6376015e-07
1971-09-01,1.0306478e-05,-4.2790452e-06,-5.796468e-06,4.0464267e-05,3.2914977e-06,-2.2060594e-06
1971-10-01,2.2384193e-06,3.6978017e-06,3.6895108e-06,3.650901e-05,4.2782376e-06,2.520348e-06
1971-11-01,8.623214e-06,1.4341022e-06,-1.3300676e-05,3.1591888e-05,-5.1745737e-06,-2.9689181e-06
1971-12-01,3.1671188e-06,-3.1181735e-06,1.8735736e-06,2.8109274e-05,3.5734229e-06,2.0795782e-05
1972-01-01,-4.400579e-06,-3.687186e-06,2.929548e-06,1.5324775e-05,-1.1100492e-06,1.8793653e-05
1972-02-01,5.1232346e-06,-4.427333e-06,-4.935624e-06,2.7372218e-05,4.4544286e-06,3.0989759e-06
1972-03-01,3.0008887e-06,-2.0820444e-06,-2.9470393e-06,4.2888547e-05,-1.1579112e-05,8.422685e-06
1972-04-01,6.5232744e-06,6.4073465e-06,-1.3804674e-07,1.9301948e-05,-6.094888e-06,6.300339e-06
1972-05-01,1.2551456e-05,-1.6629274e-06,-1.2667035e-05,3.0618165e-05,6.4430133e-06,5.9882295e-06
1972-06-01,1.5217767e-05,-5.1139723e-06,-1.7384351e-05,4.578671e-05,1.2515782e-05,-1.2081364e-06
1972-07-01,2.1852331e-05,1.4718389e-05,-1.7776722e-05,3.1046202e-05,8.467272e-06,-1.5737533e-06
1972-08-01,1.804459e-05,-1.7877683e-06,-2.0362779e-05,2.6230788e-05,6.1576575e-06,-4.2043976e-06
1972-09-01,9.840558e-06,1.3868339e-06,-1.0297881e-06,3.530873e-05,8.030314e-06,-4.0973828e-06
1972-10-01,9.287673e-06,-7.5335265e-07,-5.9076265e-06,3.936616e-05,5.9436425e-06,-2.4209075e-06
1972-11-01,-2.768691e-06,3.7053615e-06,-4.7126887e-06,4.74186e-05,-6.023547e-06,4.980553e-06
