,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6
1965-01-01,-2.2988597e-05,-8.9453926e-05,-6.811058e-05,-5.390545e-05,-5.0389513e-06,-4.212016e-05
1965-02-01,-1.5666204e-05,-8.711184e-05,-5.9890837e-05,-4.531779e-05,-1.7008001e-06,-4.107026e-05
1965-03-01,-2.4244893e-05,-9.205625e-05,-6.749141e-05,-5.0091705e-05,-5.119707e-06,-3.799234e-05
1965-04-01,-1.8762074e-05,-8.498511e-05,-7.4383075e-05,-4.8099584e-05,-4.922296e-06,-4.2236814e-05
1965-05-01,-2.2791186e-05,-8.934624e-05,-6.767088e-05,-4.9391772e-05,-4.267227e-06,-3.2814616e-05
1965-06-01,-1.7245546e-05,-9.132042e-05,-7.852884e-05,-4.9687897e-05,-3.1545073e-06,-3.293127e-05
1965-07-01,-1.2022951e-05,-8.974108e-05,-7.71559e-05,-3.474698e-05,-6.0978214e-06,-2.3509074e-05
1965-08-01,-1.2633156e-05,-9.984527e-05,-7.449076e-05,-4.200656e-05,-1.7546422e-06,-3.0212297e-05
1965-09-01,-1.41945475e-05,-8.402495e-05,-6.494293e-05,-5.72436e-05,-6.150017e-07,-2.717027e-05
1965-10-01,-1.7900615e-05,-8.68875e-05,-6.738373e-05,-4.9939157e-05,-3.8723897e-06,-4.7836296e-05
1965-11-01,-1.8501842e-05,-8.424031e-05,-6.412634e-05,-5.171591e-05,-5.073175e-07,-3.5040048e-05
1965-12-01,-1.8044191e-05,-7.2646515e-05,-6.703376e-05,-5.5314293e-05,4.2127563e-06,-2.5492223e-05
1966-01-01,-2.1889633e-05,-6.863937e-05,-6.692109e-05,-5.2277996e-05,-8.188808e-06,-3.993116e-05
1966-02-01,-1.590988e-05,-7.655806e-05,-6.187007e-05,-6.651046e-05,-1.6958052e-06,-3.1157055e-05
1966-03-01,-2.0203244e-05,-8.173128e-05,-7.00902e-05,-5.583e-05,-1.0013691e-05,-4.3890504e-05
1966-04-01,-2.2810224e-05,-7.9572375e-05,-6.4501495e-05,-5.6872792e-05,-2.8933878e-06,-3.8334387e-05
1966-05-01,-1.797917e-05,-0.00010288038,-7.527971e-05,-5.5113083e-05,-1.2558789e-06,-3.0179437e-05
1966-06-01,-2.0276568e-05,-8.672527e-05,-7.0872295e-05,-4.756914e-05,-3.5973198e-07,-3.633027e-05
1966-07-01,-1.6545333e-05,-9.694136e-05,-8.090101e-05,-5.0469404e-05,5.457087e-06,-2.6464495e-05
1966-08-01,-1.736816e-05,-9.901065e-05,-6.9528076e-05,-4.6624114e-05,2.2065128e-06,-2.8419729e-05
1966-09-01,-1.9698144e-05,-8.8933055e-05,-7.9418285e-05,-5.7280133e-05,-3.1622308e-06,-3.2517568e-05
1966-10-01,-2.1254184e-05,-8.666824e-05,-7.5947755e-05,-4.8913364e-05,-2.4779015e-06,-3.539339e-05
1966-11-01,-1.6920085e-05,-8.6831176e-05,-6.2603285e-05,-4.7153655e-05,-6.9016146e-06,-3.606143e-05
1966-12-01,-2.2696166e-05,-7.6476594e-05,-6.931626e-05,-6.076696e-05,-4.612362e-06,-4.4908855e-05
1967-01-01,-2.0822705e-05,-8.321542e-05,-6.54465e-05,-5.08276e-05,-4.1528924e-06,-4.0748597e-05
1967-02-01,-2.2988226e-05,-6.711035e-05,-6.902362e-05,-5.780539e-05,-3.1583563e-06,-4.3852513e-05
1967-03-01,-2.5057501e-05,-8.269408e-05,-6.7451605e-05,-4.6151676e-05,-3.6395845e-06,-3.8198094e-05
