,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6
1965-01-01,-4.425999e-05,-9.0288464e-05,-2.5348634e-05,-5.5269782e-05,5.6844133e-06,-6.472757e-05
1965-02-01,-4.871086e-05,-8.333399e-05,-1.9488927e-05,-5.6517107e-05,-4.2403058e-06,-5.2927382e-05
1965-03-01,-6.2449326e-05,-9.153579e-05,-2.5904998e-05,-4.8575537e-05,-6.7887827e-06,-6.9124595e-05
1965-04-01,-3.2531596e-05,-8.223024e-05,-2.5420426e-05,-4.7732028e-05,1.2083046e-07,-7.302807e-05
1965-05-01,-2.9256258e-05,-9.8741526e-05,-1.8026241e-05,-6.202685e-05,-5.532494e-06,-7.0641116e-05
1965-06-01,-3.681197e-05,-9.3213835e-05,-1.6437929e-05,-5.7082434e-05,-1.8802689e-06,-7.712898e-05
1965-07-01,-1.9502037e-05,-9.7808275e-05,-1.8645418e-05,-3.791499e-05,-1.646958e-06,-8.4101404e-05
1965-08-01,-2.641165e-05,-0.00010028497,-1.0892289e-05,-4.5901426e-05,1.4399325e-06,-8.320405e-05
1965-09-01,-2.386317e-05,-9.044101e-05,-1.4750904e-05,-5.941555e-05,-1.8443766e-06,-7.272298e-05
1965-10-01,-3.217265e-05,-8.624141e-05,-1.7146833e-05,-6.3094696e-05,-5.4427596e-06,-6.8218265e-05
1965-11-01,-2.7999962e-05,-8.739001e-05,-1.2229348e-05,-5.1581665e-05,-1.7995058e-06,-6.262776e-05
1965-12-01,-3.551978e-05,-7.8246e-05,-1.7281438e-05,-6.3516454e-05,-1.4764605e-06,-6.6917106e-05
1966-01-01,-5.0689818e-05,-6.523401e-05,-2.7519074e-05,-6.327539e-05,-4.750856e-06,-8.204971e-05
1966-02-01,-3.411922e-05,-7.8187426e-05,-1.8842731e-05,-6.3259096e-05,3.0049e-06,-6.488439e-05
