,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6
1965-01-01,13.39705753326416,-29.5624942779541,-14.826056480407715,-40.565940856933594,-16.165435791015625,-2.7977066040039062
1965-02-01,12.717592239379883,-22.417505264282227,-30.09205436706543,-27.012460708618164,-11.598182678222656,-6.2211103439331055
1965-03-01,17.30765724182129,-17.416828155517578,-13.786489486694336,-33.49101638793945,-15.417533874511719,-8.710857391357422
1965-04-01,18.65029525756836,-24.977317810058594,-15.002033233642578,-30.598804473876953,-11.272300720214844,2.3838348388671875
1965-05-01,8.098197937011719,-22.780866622924805,-10.630309104919434,-35.500083923339844,-14.490396499633789,-1.6913337707519531
1965-06-01,4.65361213684082,-23.398412704467773,-17.292993545532227,-36.23169708251953,-14.332342147827148,-3.066560745239258
1965-07-01,4.816555023193359,-19.73711585998535,-21.672863006591797,-31.72798728942871,-8.65871810913086,-5.559568405151367
1965-08-01,-0.7479019165039062,-27.36115264892578,-9.582594871520996,-38.55686950683594,-15.479451179504395,-8.394752502441406
1965-09-01,-6.683862686157227,-35.14813232421875,-15.606546401977539,-42.395774841308594,-21.412155151367188,-10.628679275512695
1965-10-01,-7.518125534057617,-37.1767578125,-19.181486129760742,-40.37529754638672,-26.267818450927734,-19.347686767578125
1965-11-01,-17.744338989257812,-31.77524185180664,-26.42098045349121,-36.25776672363281,-24.058326721191406,-20.159135818481445
1965-12-01,-20.709877014160156,-26.223819732666016,-19.802291870117188,-28.739639282226562,-26.07880210876465,-25.598127365112305
1966-01-01,-25.365610122680664,-31.4674015045166,-16.065214157104492,-32.81150436401367,-26.442201614379883,-31.871124267578125
1966-02-01,-20.639097213745117,-28.78412628173828,-18.366106033325195,-24.339889526367188,-26.448766708374023,-24.681251525878906
1966-03-01,-21.13472557067871,-25.57403564453125,-13.636312484741211,-32.890281677246094,-22.565807342529297,-25.949857711791992
1966-04-01,-14.839275360107422,-21.965145111083984,-12.819019317626953,-36.88976287841797,-19.1226749420166,-19.042259216308594
1966-05-01,-10.308061599731445,-25.618345260620117,-1.1028518676757812,-45.702735900878906,-23.54885482788086,-11.783454895019531
1966-06-01,9.050939559936523,-30.197153091430664,-10.193180084228516,-33.12989044189453,-14.716188430786133,-0.301971435546875
1966-07-01,12.224924087524414,-18.62540626525879,-15.220022201538086,-28.69386100769043,-7.316246032714844,-1.232503890991211
1966-08-01,14.522533416748047,-24.464618682861328,-2.1581106185913086,-34.20155715942383,-7.741302490234375,5.611091613769531
1966-09-01,16.70362091064453,-31.539613723754883,-5.661965370178223,-39.24645233154297,-12.223281860351562,2.286121368408203
1966-10-01,14.867175102233887,-22.57401466369629,-9.190437316894531,-43.09166717529297,-16.091472625732422,-2.934375762939453
1966-11-01,12.887947082519531,-29.28303337097168,-23.074562072753906,-37.181884765625,-18.571250915527344,-1.490163803100586
1966-12-01,12.822301864624023,-27.46299934387207,-19.099699020385742,-31.964672088623047,-15.868274688720703,3.0459747314453125
1967-01-01,13.616888999938965,-12.798894882202148,-25.514522552490234,-28.36198616027832,-12.61276626586914,-14.07568359375
1967-02-01,9.316301345825195,-11.68701171875,-15.834122657775879,-24.676939010620117,-8.989757537841797,-12.674808502197266
1967-03-01,11.66741943359375,-12.361324310302734,-16.439861297607422,-21.92580223083496,-8.415042877197266,-12.991557121276855
1967-04-01,14.77612018585205,-13.352388381958008,-12.986658096313477,-28.60199737548828,-8.250137329101562,-2.4947967529296875
1967-05-01,15.914127349853516,-27.408479690551758,-17.86359405517578,-30.992298126220703,-10.469002723693848,5.09898567199707
1967-06-01,20.959232330322266,-18.53627586364746,-16.674972534179688,-27.021522521972656,-5.453287124633789,10.580028533935547
1967-07-01,19.47509002685547,-27.746450424194336,-14.862653732299805,-32.13193893432617,-13.900981903076172,7.9954328536987305
1967-08-01,18.116666793823242,-19.741222381591797,-13.272383689880371,-28.250961303710938,-10.207769393920898,5.980654716491699
1967-09-01,22.78461456298828,-27.330106735229492,-25.112873077392578,-38.50444793701172,-12.454392433166504,6.432919502258301
1967-10-01,12.838081359863281,-30.706573486328125,-22.609912872314453,-43.794456481933594,-20.477581024169922,-2.734807014465332
1967-11-01,7.293361663818359,-30.40452003479004,-22.283369064331055,-39.89552307128906,-19.729793548583984,-5.885957717895508
1967-12-01,1.613128662109375,-26.47456169128418,-25.35778045654297,-31.878868103027344,-18.407289505004883,-10.660032272338867
1968-01-01,-0.9682197570800781,-23.308338165283203,-23.430505752563477,-29.26351547241211,-18.85563087463379,-13.097379684448242
1968-02-01,3.2492713928222656,-25.62221336364746,-15.54800796508789,-28.26247787475586,-17.544614791870117,-13.910608291625977
1968-03-01,1.6957473754882812,-21.980913162231445,-13.71003532409668,-29.55160903930664,-16.536283493041992,-11.954116821289062
1968-04-01,-4.191965103149414,-28.22236442565918,-17.932998657226562,-34.03166961669922,-21.453956604003906,-9.514427185058594
1968-05-01,-6.525897979736328,-20.812124252319336,-14.216938018798828,-31.613859176635742,-16.953838348388672,-17.776185989379883
1968-06-01,-9.56912612915039,-17.646726608276367,-13.722801208496094,-29.97646141052246,-14.014541625976562,-16.251834869384766
1968-07-01,-8.473270416259766,-23.49432373046875,-8.558971405029297,-37.53804016113281,-20.533145904541016,-26.18381690979004
1968-08-01,-8.114063262939453,-32.660484313964844,-9.767877578735352,-41.250450134277344,-23.149702072143555,-21.77669334411621
1968-09-01,-11.779067993164062,-29.237985610961914,-16.038497924804688,-42.97901916503906,-22.042905807495117,-22.987422943115234
1968-10-01,-11.697017669677734,-34.529449462890625,-31.232770919799805,-41.874046325683594,-24.83997917175293,-21.6235294342041
1968-11-01,-13.166667938232422,-28.00172996520996,-29.743064880371094,-31.601093292236328,-25.932191848754883,-21.814987182617188
1968-12-01,-18.961383819580078,-26.048885345458984,-19.900428771972656,-35.53778076171875,-24.677698135375977,-31.194482803344727
1969-01-01,-22.380014419555664,-27.96630859375,-21.927202224731445,-36.90802764892578,-24.74025535583496,-30.951858520507812
1969-02-01,-25.423614501953125,-22.38332748413086,-14.669000625610352,-32.17593002319336,-21.638599395751953,-37.26961135864258
1969-03-01,-20.120946884155273,-22.738279342651367,-10.802714347839355,-32.62708282470703,-23.23089599609375,-32.308624267578125
1969-04-01,-9.130805969238281,-24.72366714477539,-27.28792381286621,-27.493595123291016,-15.300943374633789,-22.404891967773438
1969-05-01,7.477144241333008,-31.189041137695312,-20.76283836364746,-30.926977157592773,-11.408117294311523,0.8508815765380859
1969-06-01,16.153484344482422,-25.12008285522461,-22.676908493041992,-37.02745056152344,-7.238298416137695,-0.18079185485839844
1969-07-01,20.66332244873047,-21.47107696533203,-11.736528396606445,-35.79342269897461,-4.475007057189941,3.980731964111328
1969-08-01,21.764657974243164,-24.012113571166992,-17.696016311645508,-33.32371139526367,-6.158526420593262,9.077730178833008
1969-09-01,19.711261749267578,-30.58363914489746,-10.381420135498047,-40.56201171875,-11.45953369140625,10.71314811706543
1969-10-01,16.74395751953125,-36.32916259765625,-12.894257545471191,-47.58966064453125,-14.08681869506836,11.034923553466797
1969-11-01,15.584568977355957,-34.37196731567383,-13.141395568847656,-40.13408279418945,-19.85887908935547,6.465373992919922
1969-12-01,10.29848861694336,-29.286584854125977,-18.729347229003906,-30.03960418701172,-18.653051376342773,-3.849699020385742
1970-01-01,4.161588668823242,-21.222267150878906,-20.197263717651367,-25.190837860107422,-16.513235092163086,-4.599212646484375
1970-02-01,6.755714416503906,-22.347110748291016,-13.276813507080078,-34.01320266723633,-17.481664657592773,-8.815710067749023
1970-03-01,5.221536636352539,-24.21741485595703,-14.030591011047363,-35.430904388427734,-14.564725875854492,-8.376422882080078
1970-04-01,-2.630735397338867,-21.906158447265625,-16.985801696777344,-29.119468688964844,-16.503250122070312,-2.6873111724853516
1970-05-01,3.6507492065429688,-20.385290145874023,-15.388391494750977,-38.53919982910156,-13.453193664550781,-6.501129150390625
1970-06-01,-3.459392547607422,-15.491558074951172,-10.423105239868164,-31.65868377685547,-12.406557083129883,-18.61981773376465
1970-07-01,-5.755668640136719,-19.921045303344727,-18.11896514892578,-30.15445899963379,-11.111988067626953,-17.198789596557617
1970-08-01,-10.985527038574219,-32.092979431152344,-16.335187911987305,-32.25438690185547,-22.40701675415039,-25.059383392333984
1970-09-01,-11.621162414550781,-31.56051254272461,-27.370635986328125,-41.324684143066406,-26.07440185546875,-20.78131675720215
1970-10-01,-18.867753982543945,-28.3557071685791,-30.094552993774414,-37.692237854003906,-27.66682243347168,-29.22762680053711
1970-11-01,-21.754735946655273,-23.658321380615234,-16.45000457763672,-36.04490661621094,-23.630033493041992,-33.22947311401367
1970-12-01,-27.132688522338867,-21.872880935668945,-20.916099548339844,-27.768325805664062,-29.25924301147461,-34.838531494140625
1971-01-01,-18.703994750976562,-22.32949447631836,-17.292991638183594,-29.742176055908203,-24.184707641601562,-35.74058532714844
1971-02-01,-19.151466369628906,-28.30504035949707,-18.978355407714844,-27.26638412475586,-28.96808433532715,-35.503787994384766
1971-03-01,-18.297351837158203,-7.438808441162109,-12.143796920776367,-29.5658016204834,-13.45028305053711,-37.88812255859375
1971-04-01,-9.695768356323242,-9.716999053955078,-4.193822860717773,-38.88758850097656,-18.57661247253418,-24.762826919555664
1971-05-01,0.20740509033203125,-29.8760929107666,-7.513935089111328,-47.31769561767578,-26.147705078125,-6.106193542480469
1971-06-01,13.108963966369629,-10.737690925598145,-23.9250431060791,-28.024147033691406,-3.026151657104492,1.886240005493164
1971-07-01,17.913570404052734,-20.907058715820312,-13.494379043579102,-37.24141311645508,-5.884091377258301,0.4066448211669922
1971-08-01,13.775272369384766,-17.29952049255371,-12.663125991821289,-33.96213150024414,-5.910221099853516,-1.0827522277832031
1971-09-01,16.930438995361328,-14.671849250793457,-25.909271240234375,-34.453697204589844,-5.239011764526367,1.288522720336914
1971-10-01,8.526460647583008,-13.990843772888184,-35.12327194213867,-26.565780639648438,-11.335409164428711,-9.347915649414062
1971-11-01,11.825340270996094,-15.508001327514648,-24.43783950805664,-36.58000183105469,-12.364267349243164,-8.936371803283691
1971-12-01,8.394180297851562,-17.649005889892578,-15.947307586669922,-31.19074249267578,-14.250505447387695,-3.3968658447265625
1972-01-01,11.406391143798828,-17.194942474365234,-25.54853630065918,-27.3575496673584,-11.997440338134766,-9.056539535522461
1972-02-01,7.544486045837402,-13.41050910949707,-17.66692352294922,-21.21034812927246,-11.326053619384766,-5.916230201721191
1972-03-01,12.505282402038574,-19.431461334228516,-26.462366104125977,-20.145885467529297,-11.492467880249023,-0.8822698593139648
1972-04-01,15.621203422546387,-13.396160125732422,-14.20096206665039,-29.72748374938965,-7.921781539916992,-1.2911272048950195
1972-05-01,15.050237655639648,-20.04546546936035,-15.774703025817871,-35.227684020996094,-9.108184814453125,0.14632797241210938
