,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,26.910309,18.403503,23.273376,28.935608,19.933838,24.607605
1965-02-01,27.661743,19.096558,24.167511,29.088776,20.385376,25.59903
1965-03-01,27.616333,18.978302,23.697998,29.289856,20.300568,25.68637
1965-04-01,27.733093,18.221375,23.26239,29.471497,19.206848,25.377502
1965-05-01,26.635376,16.34729,21.604858,29.115723,17.811737,24.14505
1965-06-01,25.56012,14.877838,20.681274,28.595306,16.727997,23.383636
1965-07-01,25.040192,14.313019,19.875458,27.84137,15.689667,22.50647
1965-08-01,24.954895,13.123993,19.117035,28.01651,15.383789,22.148224
1965-09-01,25.18341,12.432434,18.548706,28.224579,15.427704,21.949127
1965-10-01,25.841522,12.824127,19.591522,28.843292,15.874756,22.705566
1965-11-01,26.455261,14.110931,20.200775,29.306824,17.082245,23.150635
1965-12-01,27.356873,16.019958,21.10788,29.487946,18.558197,24.21643
1966-01-01,27.510895,17.51178,22.598572,29.956207,19.808838,24.887054
1966-02-01,27.760529,18.011536,23.001495,29.584564,21.409973,25.315216
1966-03-01,27.73581,17.586395,22.845184,29.246674,20.917755,25.656097
1966-04-01,27.691437,17.311554,22.628845,29.664246,20.092743,25.45993
1966-05-01,26.500793,15.939392,21.946014,29.426697,18.127014,24.496735
1966-06-01,25.793793,14.007446,20.060974,28.891144,16.337769,23.418549
1966-07-01,25.318726,12.417908,18.341827,28.48468,15.922241,22.51889
1966-08-01,24.6344,12.422455,18.468414,28.119568,15.164795,21.6969
1966-09-01,24.729706,12.00943,17.964111,28.269867,14.9010315,21.748352
1966-10-01,25.247131,13.003906,18.996918,28.692444,15.544006,22.075134
1966-11-01,26.059052,13.773956,19.70343,29.30719,16.707428,22.733734
1966-12-01,26.761505,16.059418,21.231934,29.517487,18.038757,23.959656
1967-01-01,27.253326,17.313446,22.954254,29.323242,19.326263,25.01764
1967-02-01,27.32193,18.849487,24.03003,29.253632,20.306396,26.205597
1967-03-01,27.503235,18.167358,24.067566,29.29419,20.275848,26.321808
1967-04-01,27.350494,17.856354,23.323853,29.496521,19.428436,25.524994
1967-05-01,26.860168,16.277252,21.826904,29.125397,18.227966,24.426666
1967-06-01,25.890594,13.665436,20.139618,28.825409,16.59378,23.340881
1967-07-01,24.909454,12.20755,18.77887,28.014069,16.528656,22.24356
1967-08-01,24.370087,12.003723,18.29306,27.819244,16.385437,21.521393
1967-09-01,25.27356,12.149445,18.71878,28.200378,16.457031,22.17096
1967-10-01,25.504456,12.678314,18.671204,28.192871,16.585266,22.294159
1967-11-01,26.223633,14.443726,19.785522,28.65915,17.389069,23.082947
1967-12-01,26.681885,16.296295,21.046112,28.670166,18.558014,24.108643
1968-01-01,26.992432,17.949463,22.845093,29.012909,19.956085,25.07431
1968-02-01,27.510773,18.155212,23.687439,29.300781,20.966095,25.861237
1968-03-01,27.192749,17.75409,23.225952,28.925354,21.758942,25.757385
1968-04-01,27.16504,17.257996,22.580994,29.028229,20.627258,25.592163
1968-05-01,26.88211,15.386871,21.534393,29.444702,19.32248,24.746399
1968-06-01,26.226257,14.335815,20.848358,29.204803,16.992859,23.675568
1968-07-01,25.342407,13.422272,19.706299,28.667175,16.220276,23.28482
1968-08-01,25.038696,13.104736,19.428345,28.214111,16.070923,23.007355
1968-09-01,25.245453,12.880188,19.247314,28.324402,15.673248,22.926239
1968-10-01,25.87857,13.249664,19.75824,28.820007,15.825104,23.411926
1968-11-01,26.472595,13.848633,19.720642,29.446686,16.899384,23.63501
1968-12-01,27.445496,15.995239,21.63678,29.436798,18.634003,24.735504
1969-01-01,28.017517,17.482574,23.10846,29.554749,20.407288,25.477356
1969-02-01,28.246735,18.148132,24.297516,29.40503,20.67035,25.834747
1969-03-01,28.078552,17.771759,23.661713,29.488617,20.86261,26.001404
1969-04-01,28.144684,17.442047,23.345367,30.016235,19.846344,25.909607
1969-05-01,27.1474,16.015594,21.990143,29.577332,18.335785,24.845673
1969-06-01,26.109589,14.667053,20.832367,28.809723,17.088776,23.97757
1969-07-01,25.348663,13.694366,19.937622,28.448242,16.176605,23.04898
1969-08-01,25.060516,12.675018,18.604462,28.231873,15.805878,22.199371
1969-09-01,25.309692,12.132538,18.692139,28.47644,15.755615,22.036804
1969-10-01,25.748627,13.025757,19.355133,28.55899,16.327332,22.548035
1969-11-01,26.357758,13.572327,19.380249,28.894836,18.052734,23.081299
1969-12-01,26.914612,15.671539,21.344086,29.01587,19.530487,24.2406
1970-01-01,27.074646,17.186615,23.104858,29.209076,21.25711,25.30075
1970-02-01,27.458435,17.90979,23.955627,29.300507,21.948792,26.022919
1970-03-01,27.712067,17.986786,23.082642,29.260193,21.792267,26.138123
1970-04-01,27.845856,17.398926,22.94162,29.667267,21.171387,25.633942
1970-05-01,27.473938,15.756256,21.911102,29.455994,18.904694,25.224823
1970-06-01,26.232635,14.31662,20.89862,28.706451,17.045074,23.957184
1970-07-01,25.364288,14.160095,20.48642,28.203308,16.427795,23.123444
1970-08-01,24.868408,12.585602,18.598907,28.04422,16.20465,22.172455
1970-09-01,24.49234,12.286011,18.463562,27.854645,16.163818,22.041779
1970-10-01,25.007355,12.899689,19.260101,28.164581,16.958313,22.38324
1970-11-01,25.615875,13.875458,19.23117,28.526184,18.434113,22.536652
1970-12-01,26.276031,15.239716,20.771027,28.368622,20.188873,23.731964
1971-01-01,26.519623,16.798035,22.70047,28.625122,22.016571,24.684906
1971-02-01,26.643646,17.444366,23.33789,28.875153,22.990509,25.152344
1971-03-01,26.97818,17.697845,23.14914,28.870697,21.688965,25.273895
1971-04-01,26.817078,16.378021,22.453888,28.963593,20.600403,24.938385
1971-05-01,26.18805,15.524658,20.873657,29.005127,19.215332,23.795471
1971-06-01,25.568909,14.774048,20.515411,28.481323,17.478943,23.089355
1971-07-01,24.647339,13.471527,19.238068,28.010406,16.713531,22.428192
1971-08-01,23.977783,12.105743,17.828308,27.54544,16.191711,21.467102
1971-09-01,24.083038,12.196167,17.905396,27.629944,16.160095,21.584717
1971-10-01,24.73877,12.544525,18.37976,27.900238,17.08957,22.283905
1971-11-01,25.755676,14.034821,19.443115,28.45169,18.277954,22.873901
1971-12-01,26.561615,15.664001,21.257599,28.713562,19.560242,24.149261
1972-01-01,27.247742,18.499756,23.492126,28.676727,20.835022,25.26831
1972-02-01,27.806335,18.77716,24.149231,29.21286,21.419891,25.884766
1972-03-01,27.30371,18.728851,23.801056,29.305634,21.169312,25.810638
1972-04-01,27.274536,17.7518,23.406036,29.718811,20.282166,25.28888
1972-05-01,26.813019,16.065033,22.214264,29.123413,18.823547,24.705414
1972-06-01,26.216187,14.598755,21.04306,28.740356,17.054047,23.574371
1972-07-01,25.50409,13.151581,19.6026,28.056946,16.75705,22.771423
1972-08-01,25.571045,12.918701,18.893372,28.07367,16.394073,22.89624
1972-09-01,25.770935,12.386414,19.198944,28.136322,16.220459,22.847443
1972-10-01,25.65329,12.872314,19.457214,28.318542,16.910095,22.71402
1972-11-01,26.380219,14.473938,20.572449,28.49356,18.021057,23.135345
1972-12-01,26.999054,16.663788,21.380676,29.234375,18.669067,23.987091
1973-01-01,27.29657,18.163177,22.389343,29.420837,21.044708,24.531067
1973-02-01,27.71695,17.966095,23.137878,29.40918,22.108765,25.495148
1973-03-01,27.825226,18.0831,22.743225,29.60675,21.690826,25.30777
1973-04-01,27.65387,17.067078,22.503418,29.612091,20.768982,25.25824
1973-05-01,26.900452,15.670013,21.551971,29.184906,19.737457,24.407288
1973-06-01,25.851929,14.3802185,20.573364,28.484436,17.647675,23.33789
1973-07-01,25.121368,12.909363,19.304932,28.136871,17.125336,22.14859
1973-08-01,24.52768,12.359863,18.842316,27.957245,16.339417,22.052948
1973-09-01,24.21701,12.502563,18.899597,27.919373,16.774841,21.772858
1973-10-01,24.918945,12.742371,18.960266,28.151428,17.132141,22.312653
1973-11-01,25.694183,14.565186,19.960754,28.049469,18.671448,23.09613
