,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6
1965-01-01,1.1640592174641324e-05,-7.6777762601562e-06,0.00923320694710128,0.0013411514373729005,-0.00023086467990651727,3.679858199550342e-06
1965-02-01,1.0675559434823055e-05,-7.2066970662692465e-06,0.010192477202508599,0.0016892943676793948,-0.0002274618137479675,5.384203354801915e-06
1965-03-01,9.310058066664259e-06,-4.852558648162501e-06,0.004923223605146632,0.000822005677036941,-0.0002255526190062731,3.544281198474444e-06
1965-04-01,9.395442295452132e-06,-5.243224518186548e-06,0.0010332005331292748,0.0017438640497857705,-0.0002412856867356988,1.860705227862404e-06
1965-05-01,7.783077095367631e-06,-2.56259975366968e-06,-0.0014004188415128738,0.0020688567019533366,-0.000207400328442666,2.486418544954099e-06
1965-06-01,1.1338864157562954e-05,5.11893643143151e-07,-0.00602986037847586,0.0019419358068262227,-0.0001405235624671067,9.039285267567335e-07
1965-07-01,1.3477567131205228e-05,-2.8535855388047196e-07,-0.00793942526797764,0.0019587734641390853,-0.0002119523163525049,-7.400981341900552e-08
1965-08-01,1.0180041916896206e-05,-1.9085979520474586e-07,-0.007268206536537036,0.0019983717720606364,-0.0002520445956509899,-2.461306163024994e-07
1965-09-01,1.2859392834845447e-05,-2.5312115465365223e-06,-0.007191931217676029,0.002278485771967098,-0.0003169514953201129,1.7588632916975534e-06
1965-10-01,9.597073924209664e-06,-2.4156131727382813e-06,-0.007151551108108833,0.0020056151697644964,-0.0002820657590001991,2.35047044306334e-06
1965-11-01,8.776143729775938e-06,-2.698048789133161e-06,-0.001045067619998008,0.0019255563529441133,-0.00021055081808960742,1.7371066899043289e-06
1965-12-01,8.407008571933766e-06,-4.567083613857484e-06,0.004479034032556228,0.001832186353567522,-0.00025031541471517727,3.7151294313612887e-06
1966-01-01,7.86679844498973e-06,-7.324291038815466e-06,0.00923497645999305,0.0013194126040616538,-0.00024777637008810416,5.741496806876967e-06
1966-02-01,7.325411683882816e-06,-4.759258969827967e-06,0.008713581337360665,0.0011424317563069053,-0.00029344261168840933,4.301534348904447e-06
1966-03-01,8.910195472834428e-06,-4.242004457860937e-06,0.009696085180621594,0.0014948278476367705,-0.00023489767706698993,4.05124610860169e-06
1966-04-01,8.70258903478119e-06,-2.5355376708006606e-06,-0.0020320512703619897,0.0014066975381865632,-0.0002136178491954607,2.4903268864764573e-06
1966-05-01,1.3251774441032545e-05,-1.2214028246544176e-06,-0.0052141920605208725,0.002152908200514503,-0.00017540108026216993,2.870851217768038e-07
1966-06-01,8.630617096799918e-06,-6.250507682187505e-07,-0.008297756721731275,0.0019074903320870362,-0.00020343673399607226,8.327032797381635e-07
1966-07-01,1.045645881454043e-05,3.2435526629243236e-07,-0.008827299461700022,0.0017999429474002682,-0.00018761494919255546,2.5665878823374284e-07
1966-08-01,1.1241302542787577e-05,3.32123476678873e-07,-0.008584524039179087,0.001639511901885271,-0.0002624468999618495,1.5038841735015197e-07
1966-09-01,1.1731945011624663e-05,-1.0399969645203605e-06,-0.006470429070759565,0.0015586640074616298,-0.0002727762297250923,3.320462163605567e-07
1966-10-01,1.1078512834186476e-05,-2.4763869435594092e-06,-0.006686319102300331,0.0016870377294253558,-0.00028350233068605036,1.823179312681131e-06
1966-11-01,7.805914467957085e-06,-2.6889790952293715e-06,-0.0013957858755020425,0.0015587889720336534,-0.0002822821856666864,2.793732982204115e-06
1966-12-01,8.062262636623487e-06,-4.378037463803229e-06,0.0023085651264409535,0.0016589930964983068,-0.00030817841020920736,4.539138837756936e-06
1967-01-01,1.0831000544350025e-05,-6.15763496108797e-06,0.014213344547897577,0.0015365489161922596,-0.00028181500304278666,4.62536883972816e-06
1967-02-01,1.0686721218393579e-05,-5.522401981859451e-06,0.004115595947951078,0.0015679055650252849,-0.00028040353341070426,5.480873353963805e-06
1967-03-01,1.0789362813857106e-05,-7.226870941375303e-06,0.013064013910479844,0.001148481806012569,-0.00024320004079279235,4.326677011997193e-06
1967-04-01,1.1443015277999034e-05,-5.009688530297618e-06,-0.00072955917858053,0.0015196083040791564,-0.00019284834706922993,3.4539601274754186e-06
