,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6
1965-01-01,0.035027526,0.11038084,-0.051363897,-0.16895631,-0.69127846,-0.0060341833
1965-02-01,0.0138343815,-0.18131895,-0.06475677,-0.05666218,-0.22208627,0.019721365
1965-03-01,0.43445906,-0.05886979,-0.042239048,0.19191551,0.0054454445,-0.03296707
1965-04-01,0.03826537,-0.12186046,0.09404449,0.054307364,-0.6477149,0.0905123
1965-05-01,-0.0019133091,-0.087716006,-0.00014717579,-0.15688798,-0.08506684,0.07844398
1965-06-01,0.1250983,-0.11302996,0.07535334,0.27860126,-0.14437827,0.040472984
1965-07-01,0.09286709,-0.2044253,0.019132685,0.27094823,-1.1489911,0.054454543
1965-08-01,-0.27521628,-0.09448602,0.07947421,0.118622616,-0.9900427,0.10169754
1965-09-01,0.021487474,-0.21987864,0.13687225,-0.17528482,-0.92440283,0.07049656
1965-10-01,-0.20545554,-0.05224694,0.08859904,0.3270217,-0.87333333,0.028257513
1965-11-01,0.0038265227,-0.21281429,-0.20987082,0.27197844,-0.453739,-0.13554768
1965-12-01,0.32834622,-0.18058307,0.2345961,0.17322436,-0.36572856,-0.01560049
1966-01-01,0.124268815,0.045425393,0.0865108,-0.08477478,-0.5247067,0.01736002
1966-02-01,-0.34025648,0.046438076,0.017504692,0.023436021,-0.29569906,0.15030889
1966-03-01,-0.24926102,0.05280342,0.026763368,-0.049042057,-0.8612019,0.049765397
1966-04-01,0.07667341,-0.0004340172,0.1873436,0.18358226,-0.8855057,0.103870794
1966-05-01,-0.035009384,-0.15898891,0.3417031,-0.23074362,-0.61902946,0.14423287
1966-06-01,-0.022568036,-0.07146542,0.14206286,-0.15464887,-1.0497026,0.01634736
1966-07-01,0.08144746,-0.07378008,0.29106975,-0.0013020039,-0.44354862,0.03385203
1966-08-01,-0.40651387,-0.076818086,0.07927742,0.12180948,-0.6122302,0.040506743
1966-09-01,-0.3438731,-0.14857288,0.18126759,0.4041992,-0.9142946,0.06350875
1966-10-01,-0.1803995,-0.039494086,0.52658737,-0.03833673,-0.77541435,0.014756012
1966-11-01,-0.3855372,0.08188145,0.02878871,-0.11284015,-0.9309311,0.002314663
1966-12-01,0.24029168,0.076818086,-0.13439555,-0.08622146,-0.77338904,-0.048318744
1967-01-01,-0.1179019,-0.16136573,0.033472143,-0.24929257,-0.44163257,0.06711082
1967-02-01,0.25612023,-0.014487946,-0.04046633,0.11990024,-0.5991681,0.026644493
1967-03-01,-0.23130755,-0.0574522,-0.11507092,-0.017318929,-0.7014164,0.028809357
1967-04-01,-0.08576198,-0.12939236,0.09758546,0.14787693,-0.18201521,0.16519587
1967-05-01,-0.24845996,0.044629533,0.12989192,0.2982518,-0.9132401,0.015154052
1967-06-01,-0.5610332,0.055620383,0.28293124,0.15537071,-0.8474615,0.004329729
1967-07-01,-0.1397171,-0.14904265,0.2353042,0.0041631935,-1.4874289,0.08726074
1967-08-01,0.6216494,-0.03563702,0.4639473,0.16802683,-0.989843,0.116736196
1967-09-01,-0.046627857,-0.017651964,0.2917573,0.13821831,-1.4865963,0.014821005
1967-10-01,-0.02264781,0.1452125,0.22248153,0.19500442,-0.85129166,0.013488782
1967-11-01,0.09625325,-0.042131603,0.2234807,-0.025478804,-1.08976,0.019150734
1967-12-01,-0.06960873,0.018984199,-0.09542061,0.0064945696,0.07776861,0.017318916
1968-01-01,-0.068375684,-0.2255123,0.013448668,-0.049406003,-0.48613262,0.030861069
1968-02-01,-0.007927609,-0.47608155,0.030011678,0.1548716,-0.17030212,0.0035391091
1968-03-01,0.30493003,-0.09456511,0.15487161,-0.018120265,-1.2528461,0.045017518
1968-04-01,-0.10220957,-0.028879166,0.024490643,0.14043203,-1.1435583,-0.0031144142
1968-05-01,-0.19833192,0.010051084,0.33168572,-0.12740809,-0.6816332,-0.01755401
1968-06-01,0.7065486,-0.07771893,0.18375076,0.1496336,-1.2376988,-0.004530072
1968-07-01,0.022933388,-0.1037668,0.34952286,-0.14057358,-0.42710018,0.051246367
1968-08-01,-0.08734532,-0.096263885,0.22126536,0.13774231,-0.46772927,0.06030649
1968-09-01,-0.13476944,-0.122878,0.15826914,-0.117781684,-0.7467529,0.04232781
1968-10-01,0.119197324,0.13944107,0.13660976,-0.04883976,-1.120908,0.10787217
1968-11-01,-0.3972301,-0.21135588,0.036806773,0.079983965,-0.8895915,0.07120697
1968-12-01,-0.015288973,0.09003504,0.044875957,0.2538252,-0.5135962,-0.016987752
1969-01-01,-0.15989386,0.029677272,-0.015898561,0.18033484,-0.07797854,0.12688549
1969-02-01,0.04587867,0.022560786,0.09160586,-0.014838624,-0.64517784,0.23121019
1969-03-01,0.05193522,0.036642335,0.086912,0.059960175,-0.41502753,0.21031494
1969-04-01,-0.38989273,-0.16261932,0.08600352,0.04618149,-0.7146772,0.07858421
1969-05-01,-0.008327866,0.13385056,0.26013035,0.3936781,-0.48164997,0.0413362
1969-06-01,-0.20804372,-0.09312,0.27118364,-0.038307905,-1.1236482,0.013778722
1969-07-01,-0.560537,-0.25452802,0.08615494,-0.036188077,-0.41457328,0.019683886
1969-08-01,-0.24498883,-0.15171748,0.106747314,-0.0052994965,0.045727205,0.037096597
1969-09-01,0.005602336,-0.028465962,0.1521717,-0.08327804,-0.2801171,0.06768234
1969-10-01,-0.04587865,-0.07373895,0.046635725,0.030434346,-0.45469823,0.054357864
1969-11-01,-0.41396767,-0.03361405,0.14263259,0.1212831,-1.1627132,-0.007873583
1969-12-01,-0.06465407,-0.05874888,0.13687882,-0.13945289,-0.41972142,0.01695844
1970-01-01,-0.24974954,0.1173443,-0.0006548405,-0.15480018,-1.3219569,-0.04177772
1970-02-01,0.46531725,-0.031431507,0.07072091,0.1750997,-0.20600736,0.11839201
1970-03-01,-0.105033636,-0.12389252,0.014798999,0.29113433,-0.67865866,0.07753108
1970-04-01,-0.101497605,-0.12769051,0.21687739,0.0859128,-0.25132108,0.070982836
1970-05-01,0.13017884,0.025800014,0.10228336,-0.069935106,-1.1262958,0.06417265
1970-06-01,0.22683069,-0.04112289,0.07425694,0.049242713,-0.80425376,0.014144182
1970-07-01,0.024490356,-0.08237676,0.12664278,-0.0058934214,-0.89147615,0.07674525
1970-08-01,-0.18295756,-0.11079607,0.078578755,0.0066791535,0.11053415,-0.02265687
1970-09-01,-0.18596976,-0.041384816,0.08146,-0.18348141,-0.79705065,0.045444705
1970-10-01,-0.1199636,0.05880313,0.11852298,-0.15964589,-0.86921215,0.098354414
1970-11-01,-0.2803952,0.019120837,0.29362267,-0.08198385,-0.46728176,0.058541156
1970-12-01,-0.3613314,0.113415346,-0.0115248915,-0.3023973,-0.584888,0.13934635
1971-01-01,0.075866,-0.08608703,0.08248806,0.10221036,-0.28878018,0.08637492
1971-02-01,-0.2880604,0.010077095,0.21852863,0.08018474,-0.67645967,-0.10681701
1971-03-01,0.0538404,-0.07341869,0.0030231238,-0.19247217,-0.8990191,0.045922708
1971-04-01,0.23306847,-0.39127848,0.0706835,-0.19535132,-0.2342201,0.020586038
1971-05-01,-0.00086376665,-0.019578326,0.17793238,0.16396841,-0.18829735,0.038868736
1971-06-01,0.087670565,-0.07788141,0.27424043,0.06434934,-0.95041215,0.1016345
1971-07-01,-0.045634747,-0.070107654,0.021737719,0.055136003,-0.44771013,0.04347539
1971-08-01,0.46037847,-0.03368623,0.15058029,0.017131042,-0.67458826,-0.03426206
1971-09-01,0.19995804,-0.040452264,0.07816932,0.06996369,-0.6980535,0.0027351857
1971-10-01,0.2815823,-0.10624118,0.20686798,0.12826677,-0.62952936,0.039300583
1971-11-01,0.4802447,-0.005326462,-0.023609161,-0.011516666,0.05240078,0.053984333
1971-12-01,-0.04995351,0.07039557,0.013244152,0.057727255,-0.18469843,0.060750376
1972-01-01,-0.1721654,0.093382314,0.1995225,0.20386282,0.15572481,0.021175433
1972-02-01,-0.26304874,0.11929262,0.1041673,0.0010521889,-0.16611528,0.02038629
1972-03-01,-0.10035324,-0.17098168,0.13744299,-0.06641984,-0.93579596,-0.0082860235
1972-04-01,-0.34433082,-0.23819062,-0.12678948,0.08983116,-0.52675503,-0.08272884
1972-05-01,-0.18742223,-0.30224302,0.25699863,0.0059185983,-0.12284379,0.02078085
1972-06-01,-0.28106758,-0.24345163,0.04327152,0.008154487,-0.6481522,0.070365526
1972-07-01,0.023805905,-0.29750818,-0.06905029,0.07707329,-0.95513,-0.0006576061
1972-08-01,0.12784168,0.08588538,0.134944,-0.048400976,-0.9108063,0.049190093
1972-09-01,0.03064518,0.013283944,0.2153054,0.0032880784,-1.154258,-0.00039458275
1972-10-01,-0.087595224,-0.115083836,0.1354701,0.064315416,-1.0319402,-0.07325907
1972-11-01,0.23069382,0.020912409,0.19781265,0.08983116,-1.3126132,-0.12771015
1972-12-01,-0.27422833,0.12810473,0.047348786,0.058922958,-0.39207417,0.033275675
1973-01-01,-0.095437095,0.014544116,0.0009696066,0.19793847,-0.5109833,0.053189896
1973-02-01,0.06385555,-0.1673266,0.0067872526,0.31747726,-0.9176644,-0.12701862
