,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6
1965-01-01,-2.4861947545465433,-0.5367141450882297,0.0843477677809049,-0.6132443626242948,-0.10166456724735017,-0.2161745030384559
1965-02-01,-1.8373386477524378,-1.5286561575802888,-1.0131978825347066,-0.41498872170965356,-0.4617837642101531,-0.4762841606294954
1965-03-01,-1.4271838485069994,-0.6680930812250484,-0.24731203097186677,-0.580550927713693,-0.3448119355326003,-0.46568706680040856
1965-04-01,-0.02436727847693101,-0.4742503708059137,0.5414201788706322,-1.3269437005720943,-0.8149725071927334,-0.3869170056922095
1965-05-01,0.8555940159086911,-0.1413419029929421,0.2639328167863088,-1.2802490986973407,-0.7423811516863235,-0.4272960392492158
1965-06-01,-1.258554829741424,-0.22495409981770947,0.7211311631006737,-1.6328341989632114,-0.899438274667618,-0.203210793363003
1965-07-01,-0.20314306020736694,0.5462817576798525,1.342789890014962,-2.531324237226004,-1.3649394917995372,-0.06752823564139279
1965-08-01,-0.16326145532558548,0.6465819071639667,1.2081632467165386,-1.791125751403441,-1.1294184339807387,-0.161678683883571
1965-09-01,-1.24264140174074,-0.6222213127396323,0.47977390150501303,-1.6512595745454353,-0.5066788196563721,-0.10984833654645201
1965-10-01,-0.8176637708016161,-0.45199372551657935,-0.31235723258697823,-1.090229455246983,-0.5173642711436495,-0.22798955634042814
1965-11-01,-1.0767415728209153,-0.25675455277616327,0.33358797584086247,-0.8976712284317936,-0.5346452936213067,-0.3714364215538099
1965-12-01,-0.8080332346682279,-1.068624962459911,-0.45098227589097745,-0.7718150515154184,-0.3529848570519305,-0.4938185505278699
1966-01-01,-1.5789715748912883,-1.5578948909586126,-1.3225813434548574,0.025786477399159628,-0.2966317249105332,-0.3772335634990172
1966-02-01,-0.9990274062696493,-0.906195423819802,-0.7994876332478981,-0.422573412757322,0.0012434606856488166,-0.5016857346931061
1966-03-01,-1.1699850266834475,-0.6981547583233226,-0.685447485071339,-0.5597939333283758,-0.45225682410788026,-0.2444900983533302
1966-04-01,-0.08902850578416067,-0.6167092004960233,0.4896326730512593,-1.2116875993200096,-0.46840975893304704,-0.3356622265917914
1966-05-01,-1.0587095370832478,0.1562636684287678,1.1678760998869595,-1.746184998247997,-0.8082604661900946,-0.5031820537836907
