,r1000_cluster1,r1000_cluster2,r1000_cluster3,r1000_cluster4,r1000_cluster5,r1000_cluster6
1965-01-01,81.03973,43.85977,74.47942,82.52051,25.033918,86.39117
1965-02-01,80.52375,40.275764,74.89057,81.39845,24.187057,88.91701
1965-03-01,82.959496,47.60594,75.36232,79.927505,42.83109,89.495224
1965-04-01,82.45335,52.662533,74.544945,79.03642,28.036423,85.44275
1965-05-01,83.50987,62.148354,74.91678,70.29918,34.60164,88.74664
1965-06-01,82.07496,57.918964,71.85039,73.485146,43.59441,84.371475
1965-07-01,73.63584,62.90512,72.15506,77.55237,36.862114,79.6474
1965-08-01,81.61795,65.229485,70.93637,75.98314,34.701557,81.529495
1965-09-01,79.62119,60.281002,75.0986,75.324646,23.56133,83.88826
1965-10-01,81.91444,42.91463,72.95606,75.673546,23.423737,84.199486
1965-11-01,81.97996,44.73939,73.624374,80.643326,18.730785,84.3682
1965-12-01,82.754745,45.715656,71.09198,82.816986,50.28248,89.737656
1966-01-01,84.42734,41.767166,72.46831,80.12471,54.230167,87.904236
1966-02-01,85.12666,51.828514,73.161064,82.780815,31.303629,89.42764
1966-03-01,82.21939,52.852867,75.74329,84.79013,25.229721,91.42218
1966-04-01,83.10093,55.00172,73.164345,79.17751,24.339977,85.87851
1966-05-01,83.30941,64.664154,71.870766,80.92417,36.571514,88.70534
1966-06-01,82.45743,70.30797,71.0631,74.242874,44.23613,88.06676
1966-07-01,81.895996,69.766235,71.10742,73.44342,43.648438,81.666176
1966-08-01,82.46235,64.71833,71.73451,75.093216,50.999508,87.679344
1966-09-01,82.06673,60.04306,72.52248,78.501175,31.055748,86.389046
1966-10-01,82.64456,55.91773,72.81633,78.11047,21.879223,89.04515
1966-11-01,82.05195,43.576206,72.37145,77.27983,24.513987,86.36114
1966-12-01,82.10284,55.622242,74.7649,80.71076,30.914572,87.56607
1967-01-01,80.77212,50.64066,75.209984,78.39052,24.144096,89.42526
1967-02-01,83.581055,48.09015,75.83156,80.29242,49.48871,90.46573
1967-03-01,80.33971,52.02908,74.60361,79.35667,45.25081,87.87131
1967-04-01,80.86839,50.870373,75.716705,77.81792,29.177547,87.02846
1967-05-01,83.05575,59.4644,75.059654,76.33659,37.21756,88.92699
1967-06-01,82.22303,64.0874,74.27761,75.220116,60.575813,88.23108
1967-07-01,80.04074,63.759724,72.233826,76.54942,42.0973,86.675446
1967-08-01,78.476654,64.029976,72.17133,76.26735,30.562592,88.00981
