,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1190.1582732914,1973.6641596821905,1281.0860112028302,1221.7120508993826,1038.9767690805288,1806.5290178571427
1965-02-01,1189.7526778574065,1973.9028486233312,1279.6523759949882,1221.1038404895414,1039.04544145633,1810.846492222377
1965-03-01,1192.29320616234,1970.645882319478,1279.533261473074,1222.9820743683845,1039.94632036258,1809.7963060651505
1965-04-01,1193.0058516855315,1975.108204073119,1278.630171481918,1224.267332015499,1041.060071113782,1820.238331386021
1965-05-01,1192.9116556963581,1971.7828546912924,1278.7507063187893,1224.9658646122102,1041.740472255609,1814.6325247628347
1965-06-01,1195.2060729499876,1960.1317766800667,1276.0634320337067,1227.0408138152093,1042.4745530348557,1825.389698573521
1965-07-01,1194.5324514794538,1954.0076394682949,1276.9020320484472,1226.6345854728452,1041.0884289863782,1819.6156093052455
1965-08-01,1194.6117731529896,1968.7161640056129,1279.5825502407624,1227.2456261419482,1042.9442733373398,1818.400682721819
1965-09-01,1194.4504144623525,1975.269265776699,1285.7215737396816,1227.3224369172126,1044.0823755508814,1816.6402544294083
1965-10-01,1193.99284302719,1981.6177516307646,1285.5502530463837,1227.0381066106982,1043.9996807391826,1818.500300816127
1965-11-01,1192.9238627276081,1970.5847879057949,1280.027070435338,1224.7849987399193,1040.9993489583333,1809.1942378452845
1965-12-01,1191.0520057978592,1973.774852567506,1280.6974207080384,1223.392609627016,1041.3165752704326,1811.407743181501
1966-01-01,1190.6556377260704,1976.8236475083434,1282.1092905488404,1221.47947742093,1039.9746782351763,1812.6282828194753
1966-02-01,1191.1986343503936,1982.8052705931432,1284.8078889666863,1222.3783677624117,1040.7776817908655,1807.259314400809
1966-03-01,1191.3023700864296,1975.824922728307,1282.3285564686516,1222.3615338725429,1039.6873434995994,1811.884089878627
1966-04-01,1192.2615351639395,1972.2614769796724,1279.5800167059747,1224.10645023469,1040.8141463842148,1815.477589198521
1966-05-01,1194.401466189407,1960.6809153140168,1277.8984405709512,1226.242902201991,1040.5223983373398,1818.3538709368022
1966-06-01,1195.1158658726008,1980.3281321108918,1283.7254170351807,1228.3607975129157,1044.480481270032,1821.5532575334819
1966-07-01,1193.6391274760088,1965.9066505802487,1279.8177851071148,1226.8299225837955,1042.4088854667468,1814.1446249825613
1966-08-01,1194.777961791031,1972.3187196601941,1283.7727096845517,1228.4223248881679,1044.433092948718,1823.152869088309
1966-09-01,1194.835849071112,1979.1596940420206,1286.7534517492138,1227.5406376008063,1044.0701372195513,1814.9769919259206
1966-10-01,1193.803634042815,1980.74696364912,1286.43533958579,1226.9901890908518,1043.802740635016,1817.271477835519
1966-11-01,1192.0893150990403,1978.2809655643202,1284.1929693641903,1225.1534984957786,1041.9924692007212,1810.5838775634763
1966-12-01,1190.9178486020546,1977.199398892597,1281.6647703542649,1223.8252947407384,1041.3594250801282,1811.4517756870814
1967-01-01,1190.5657430333415,1976.6293423847087,1282.14429939318,1222.6642485587827,1040.6475360576924,1806.169237409319
1967-02-01,1191.3083534541092,1978.0265734033676,1283.0726095715409,1223.2699486517138,1041.91647260617,1812.8977094377788
1967-03-01,1190.9248892716535,1980.066629057949,1283.584882628243,1222.6843803159652,1041.2762920673076,1815.6642913818357
1967-04-01,1192.4560546875,1977.7593816368326,1281.7857274469338,1223.9355025752898,1041.4037146935095,1820.3799656459262
1967-05-01,1192.645600086122,1976.1879337644114,1281.2225917600235,1225.3099256946196,1042.1108774038462,1820.9930419921873
1967-06-01,1193.565620963029,1978.5528979255157,1286.082986315841,1227.1019474152595,1045.129144130609,1826.869910103934
1967-07-01,1193.538347379429,1974.5147408790958,1284.6731893671383,1227.239498015373,1044.495129707532,1818.034471784319
1967-08-01,1194.082161009781,1980.7677037507585,1285.807253279776,1227.789282029675,1045.8373084435095,1814.7356305803569
1967-09-01,1194.5686880997785,1974.7842436855278,1286.2751510908017,1227.8685785108996,1044.7081893529648,1814.2057691301616
1967-10-01,1193.583955539493,1976.856416868932,1282.6999112495087,1226.6369235131049,1044.3905561398237,1818.1032453264506
1967-11-01,1191.6869156003936,1972.699448668841,1281.8394690939465,1224.5990384009576,1042.141801883013,1807.1434020996091
1967-12-01,1191.2413829893578,1970.3650020858615,1281.5278827019456,1223.420912219632,1040.5507249098557,1806.7074366978236
1968-01-01,1189.1615739957554,1975.3653813334345,1283.1985569600038,1221.2529582362022,1039.2232572115386,1807.725143432617
1968-02-01,1190.956560270054,1975.1243813523968,1280.8268229166665,1222.3759805002521,1040.05130083133,1811.2735203334262
1968-03-01,1191.983801173413,1984.210205078125,1286.7644687868512,1223.4156700872607,1041.6568384415064,1813.6232648577006
1968-04-01,1192.8909421905757,1968.2630816709648,1280.3664105493317,1224.0695584204889,1040.013459034455,1807.9632350376673
1968-05-01,1193.579413947158,1962.8644332145025,1279.1655534468357,1225.7535626811366,1041.749737079327,1806.5907069614955
1968-06-01,1194.9669785386934,1973.9337217460559,1282.9994057709316,1227.5818855531754,1042.984869541266,1813.0804334368022
1968-07-01,1194.347495732345,1975.4431863432949,1282.8880454009434,1227.5625659573464,1043.8596441806892,1818.7655312674385
1968-08-01,1194.6692279004676,1967.1402125682646,1280.0461487200275,1227.3523638325353,1042.8672125400642,1806.6486358642576
1968-09-01,1194.5178174597072,1962.957052582676,1278.2246139814267,1227.20216320407,1042.45846479367,1813.6607033865791
1968-10-01,1193.7292384350394,1979.0914294789138,1285.2250009212853,1226.7482388404107,1043.177991035657,1810.5214255196706
1968-11-01,1193.0761862927534,1968.3132134594964,1281.5184779137185,1225.5029001543598,1041.6502967247595,1803.8822174072263
1968-12-01,1190.7288558839814,1968.3489456917475,1280.1553594241352,1223.4560812673262,1040.1471416766826,1810.4232243129184
1969-01-01,1188.980006420706,1973.3936494993932,1279.592338897897,1220.6161499023438,1037.3285381610576,1806.9183894566127
1969-02-01,1189.440269169845,1979.4414631371358,1282.390512910279,1220.5734745148688,1038.8694411057693,1810.0793021065847
1969-03-01,1192.2152782049704,1977.9917892900485,1281.499937045499,1223.6485635080646,1041.239514473157,1817.95779636928
1969-04-01,1192.5203818974533,1973.6661151774879,1281.0479314072327,1224.1549091954384,1040.667192508013,1814.8409707205635
1969-05-01,1193.0039773775836,1965.2565965374697,1275.6082402835102,1225.2337301931075,1041.161577273638,1818.481281825474
1969-06-01,1193.9612681471456,1973.8095774233918,1281.455561799823,1226.583739249937,1042.7174416566506,1819.4425855364116
1969-07-01,1194.2028856652928,1958.373371605734,1275.0915143474842,1227.5468395602318,1043.295428936298,1825.7167816162107
1969-08-01,1194.8104978546382,1978.8189638008191,1282.1730895612225,1228.2125411495085,1045.145263671875,1825.062561035156
1969-09-01,1193.6345858836737,1970.7737006030036,1281.188120332154,1225.6759151335687,1042.467792217548,1809.8646436418803
1969-10-01,1193.6991533895177,1976.433378052943,1282.1912849474252,1226.3757028887348,1042.9859024439104,1822.0245906284877
1969-11-01,1192.3071433240034,1979.1428649309769,1285.7676380085495,1224.6964731524067,1042.694060496795,1813.5946001325333
