,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6
1965-01-01,-1.6271347,-0.41061288,0.78472674,-0.493713,-0.39138564,-0.33598557
1965-02-01,-1.3817447,-1.3449199,-0.5315155,-0.7576786,-0.47578964,-0.20009232
1965-03-01,-1.0548837,-1.0415227,-0.55074275,-0.599625,-0.14632149,-0.3688999
1965-04-01,0.3483692,-0.44222355,0.337615,-1.2650783,0.022159958,-0.028025817
1965-05-01,-0.025093079,-0.25614414,0.5285826,-1.1128914,-0.3174103,0.15446892
1965-06-01,-0.70032275,-0.27015725,0.66871226,-1.4593048,-0.9170357,-0.24799652
1965-07-01,-0.26983148,0.28612557,1.3576294,-2.0146098,-1.0835617,-0.44483033
1965-08-01,0.21182403,0.2545147,1.0304426,-1.6023678,-1.0715039,-0.21931954
1965-09-01,-0.5663849,-0.6833771,0.87108576,-2.1980822,-0.8313278,-0.13296051
1965-10-01,-0.4653612,-0.6429676,-0.3734621,-1.0796509,-0.4526516,0.2512558
1965-11-01,-0.13230857,-0.09548378,0.2665724,-0.967873,-0.15316506,0.13165665
1965-12-01,-0.60549104,-0.83621633,-0.17956161,-1.112891,-0.45656243,-0.093854144
1966-01-01,-0.6659786,-0.8343605,-0.9433327,-0.28752938,-0.46838418,-0.06597404
1966-02-01,-0.9433327,0.49529916,-0.6400482,-0.8918007,-0.65908545,-0.13358955
1966-03-01,-1.0198104,-0.16903839,-0.40142518,-1.0273597,-0.3791054,-0.1473755
1966-04-01,-0.28588828,-0.7877518,0.56324255,-0.966637,-0.34858018,-0.13227654
1966-05-01,-0.8300934,-0.19431229,1.0956314,-1.3752835,-0.34989318,0.18249588
1966-06-01,-0.13949756,0.4063488,0.13194847,-1.6825066,-0.7135719,0.034792326
1966-07-01,0.17593117,0.52582437,1.390382,-1.5134681,-1.0779068,-0.36794585
1966-08-01,0.1326048,0.6581009,1.2718909,-1.429113,-0.9587601,-0.29278105
1966-09-01,-0.9446455,0.95908797,1.3559177,-1.777037,-0.6269188,-0.21827316
1966-10-01,-1.0680602,0.042341612,0.60262984,-1.1566823,-0.3810749,0.100766756
1966-11-01,-0.3134594,0.15590897,0.61838496,-1.0329396,-0.023304367,0.013785553
1966-12-01,-0.9915827,-0.6118206,0.24026413,-0.51236725,-0.40208167,-0.09551468
1967-01-01,-0.97571373,-1.1909065,-0.11918869,-0.28442,-0.44507942,-0.2099678
1967-02-01,-1.3068295,-1.1327816,-1.1063312,-0.03787918,-0.34254456,-0.09894295
1967-03-01,-0.73145866,-0.48524436,-0.26058215,-0.13192368,-0.008816528,-0.16686401
1967-04-01,-0.8725256,-1.0491863,-0.40458813,-0.30597192,0.015347672,0.016327286
1967-05-01,-0.67496663,-0.23805046,-0.39283258,-1.1236382,-0.3911999,0.00065307616
1967-06-01,-1.0557169,0.12049484,-0.012734985,-0.8095028,-0.7422348,-0.15837403
1967-07-01,-0.6005146,0.60541266,0.31217614,-1.5164707,-0.9815914,-0.5296543
