,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5,vws_u850-200_cluster6,vws_u850-200_cluster7,vws_u850-200_cluster8,vws_u850-200_cluster9,vws_u850-200_cluster10
1965-01-01,17.586288452148438,-9.336553573608398,-2.216005325317383,16.62004280090332,-12.207584381103516,16.585824966430664,18.001787185668945,-5.761615753173828,13.499711990356445,7.765796661376953
1965-02-01,18.671478271484375,-8.165002822875977,5.357519149780273,18.524829864501953,-11.456424713134766,27.238948822021484,18.062076568603516,-7.008119583129883,17.547182083129883,14.423591613769531
1965-03-01,21.85209846496582,-11.793712615966797,-4.718790054321289,12.92289924621582,-15.401241302490234,22.373510360717773,12.029977798461914,0.6371002197265625,5.874044418334961,1.7304401397705078
1965-04-01,25.32927131652832,-2.5940303802490234,17.95290756225586,9.786273002624512,8.468074798583984,29.208911895751953,32.38301467895508,-0.019552230834960938,31.486835479736328,27.7049617767334
1965-05-01,41.40345764160156,-6.607280731201172,14.030900955200195,24.01759147644043,7.454578399658203,37.27941131591797,35.91395568847656,-6.933164596557617,30.602062225341797,25.392820358276367
1965-06-01,48.028663635253906,-16.703142166137695,2.2290420532226562,24.64002799987793,-0.6664314270019531,49.00305938720703,34.978675842285156,-8.575614929199219,26.500822067260742,17.077909469604492
1965-07-01,49.97418975830078,-16.77483558654785,2.7960777282714844,19.525293350219727,-7.017894744873047,43.47119140625,38.20166015625,-10.560243606567383,26.94565200805664,16.758543014526367
1965-08-01,43.87528610229492,-7.413843154907227,10.610757827758789,21.096050262451172,-1.0640087127685547,29.79876136779785,44.804054260253906,3.0861129760742188,32.816436767578125,23.587425231933594
1965-09-01,41.292659759521484,-10.69059944152832,6.962493896484375,16.284381866455078,-3.2832717895507812,26.130945205688477,33.754981994628906,6.248809814453125,29.1600284576416,21.276912689208984
1965-10-01,36.782440185546875,-1.1308155059814453,13.028810501098633,22.878631591796875,4.625911712646484,25.5101375579834,39.04243469238281,4.9436492919921875,32.73822784423828,25.868608474731445
