,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,40.98997945370881,40.03959824057186,54.71507481166295,34.019614239128266,55.51979287156781,52.20844268798828,46.313484444105924,61.5778112411499,57.523278130425346,43.24865621678969
1965-02-01,42.385055707848586,40.688887764425836,55.77740896315802,35.7859163868184,56.06312057346973,53.62778186798096,46.82995189319958,62.383785247802734,58.593499925401474,45.037796918083636
1965-03-01,42.31239401775858,40.405394049251775,56.13855180286226,35.36578197868503,54.981937223267785,53.69832515716553,46.686717892481276,62.510881423950195,58.2645755343967,43.52517408483168
1965-04-01,40.453496186629586,40.48401888679055,54.456924256824315,33.805563011947946,56.30422981039992,51.7426061630249,47.317555325090396,61.294474601745605,57.500101725260414,41.76967003766228
1965-05-01,38.202426744543985,39.13072417764102,51.878406887962704,31.696049047976125,55.99990215116334,48.65006446838379,46.05130597579578,58.77624034881592,55.38433922661675,38.97022079018985
1965-06-01,35.56990416153617,37.439775466918945,48.81307965233213,29.67836029675542,54.14747404820711,45.40326118469238,44.325642546346366,55.793609619140625,53.116234673394096,36.995649337768555
1965-07-01,33.31883679265561,36.33620037752039,46.76819301786877,28.06517347997549,52.100681564182906,43.31535339355469,42.60518255312581,53.93148899078369,51.49970584445529,35.28599739074707
1965-08-01,32.880121728648305,35.5510066537296,45.32461620512463,27.99065648293009,52.01859520476999,42.59860038757324,42.08345807288304,52.327942848205566,50.107010735405815,35.58733884026022
1965-09-01,32.521797263103984,35.616052851957434,45.440623873756046,27.387218086086975,53.0359360778216,42.53903865814209,42.5707194430769,52.47319221496582,50.242970784505204,33.61109284793629
1965-10-01,33.30197748930558,36.4572665270637,46.70142219180153,27.45632249481824,54.417206477193,43.387699127197266,43.69889093824655,53.5172700881958,51.12818400065104,33.6490603054271
1965-11-01,35.2084906204887,37.783050537109375,48.308931078229634,29.19687932851363,56.318781213852965,45.6016731262207,45.58216914657719,55.62403202056885,53.10951232910156,36.03154631221995
1965-12-01,39.56386317377505,39.343157936544976,52.40768250964937,32.89106719347895,56.56791427760448,50.53807735443115,46.612340753728695,59.5183801651001,56.0114500257704,40.555763244628906
1966-01-01,42.711432083793305,40.27162439682904,55.36776951381139,35.46181503607303,56.36537607433726,53.96942615509033,46.90745960582387,62.229905128479004,58.173298305935326,43.71185022241929
1966-02-01,44.35746980750042,41.16071813246783,56.88190914335705,37.060457346390706,56.894526435333546,55.45944690704346,47.51951044256037,63.78268241882324,59.79719373914931,45.41962287005256
1966-03-01,43.500473188317336,40.9553752225988,55.86119152250744,36.44628719407685,57.290488307915844,54.55029010772705,47.96640537987071,62.51203536987305,58.73502519395616,44.31012097526999
1966-04-01,41.641575357188344,40.385153714348284,54.53700111025856,34.82640714061503,57.58380704713099,52.42919921875,48.02464887130359,61.45497798919678,57.78578016493056,42.3582301420324
1966-05-01,38.68542961452318,39.187349992639874,52.37774621872675,32.189974492909954,56.62264962798183,49.347195625305176,46.475175589569346,59.09143924713135,55.55807325575087,39.704078786513385
1966-06-01,36.15134695301885,37.676185720107135,49.798320588611425,29.86721116669324,54.5525226778197,46.470985412597656,44.46354385249871,56.28787040710449,53.24247148301866,36.8592290317311
1966-07-01,33.75701904296875,36.3893845502068,47.333862667992,28.262603526212732,53.10213033435414,43.8042688369751,43.05051220350029,53.98484706878662,51.24490525987413,35.054125505335186
1966-08-01,33.038862891819164,35.6202995075899,45.931153070359,27.51768073257135,52.380445165541566,43.054962158203125,42.463072469411806,52.393832206726074,50.1927736070421,33.880772310144756
1966-09-01,32.33230217643406,35.67647933959961,45.349379948207314,27.092513259576293,53.05131708534018,41.90802574157715,42.585815871057434,52.10008144378662,49.75416395399306,33.48578004276051
1966-10-01,33.05745332137398,36.50278764612534,46.1768422807966,27.809703593351404,55.419007088374165,42.82339572906494,44.24988139759411,52.69146919250488,50.62790340847439,34.21488088719985
1966-11-01,35.449907054071836,38.06099891662598,49.05785606020973,29.546961492421676,57.19149876566767,45.83993434906006,46.14849878736764,55.517873764038086,53.24312422010634,36.672412647920495
1966-12-01,39.05520231827445,39.612186656278716,52.9659180414109,32.64904022216797,57.52626993123767,49.94151592254639,46.93263660777699,59.98644828796387,56.6315926445855,41.65184357587029
1967-01-01,42.14353976042374,40.37388352786793,55.266879853748144,35.242072903380105,56.00980554969565,53.1913948059082,46.93495064727531,62.30234146118164,58.36514366997613,44.91836042965159
1967-02-01,43.88253170510997,41.03652449215159,56.95493334815616,37.352966775699535,55.18598278749336,55.35594940185547,46.734965931285515,63.820858001708984,59.422052171495224,47.741558972526995
