,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7,abs_vo1000_cluster8,abs_vo1000_cluster9,abs_vo1000_cluster10
1965-01-01,-3.3339264e-05,-5.7620848e-05,-6.7581146e-05,2.4039327e-06,7.56918e-05,-8.2480095e-05,3.889711e-06,-4.1151023e-05,-4.200585e-06,-0.00020212728
1965-02-01,-3.0665153e-05,-4.9634415e-05,-6.927714e-05,1.8475694e-06,1.7336972e-05,-8.5109335e-05,8.286732e-06,-4.172533e-05,-1.8584979e-06,-0.00022115117
1965-03-01,-4.142441e-05,-5.7593927e-05,-6.901691e-05,1.6142585e-06,0.000102190614,-7.531922e-05,1.514251e-05,-4.392384e-05,-7.888702e-06,-0.00019805333
1965-04-01,-2.2580007e-05,-5.5269782e-05,-6.7760615e-05,1.0130316e-06,-0.00012280255,-8.855517e-05,1.0090413e-05,-4.682229e-05,-1.6673781e-05,-0.00012346538
1965-05-01,-2.3863224e-05,-5.7387537e-05,-6.7302964e-05,2.4130713e-07,-0.00017186083,-8.507344e-05,3.5225257e-05,-4.2102216e-05,-2.2677072e-05,-8.801996e-05
1965-06-01,-3.0324158e-05,-5.2622592e-05,-6.570568e-05,-8.44484e-07,-0.00015419195,-8.13943e-05,3.8653143e-05,-4.6562058e-05,-1.8594117e-05,-4.8365957e-05
1965-07-01,-2.710267e-05,-5.45519e-05,-6.728502e-05,-8.085917e-07,-0.00019918519,-8.096357e-05,4.6998517e-05,-4.9792525e-05,-2.2354026e-05,-7.421868e-05
1965-08-01,-2.6707832e-05,-5.1115043e-05,-7.0021946e-05,-5.277405e-06,-0.00023003615,-8.453503e-05,5.2912073e-05,-4.4067416e-05,-2.306293e-05,-6.797311e-05
1965-09-01,-2.5056699e-05,-4.769613e-05,-6.876565e-05,-7.3861884e-06,-0.00022135876,-8.916537e-05,5.321717e-05,-4.548523e-05,-2.0254221e-05,-0.00011220361
1965-10-01,-2.3719647e-05,-5.2963587e-05,-6.9492504e-05,-6.147842e-06,-0.00020839201,-7.852277e-05,4.519484e-05,-3.8916613e-05,-2.41577e-05,-0.00012849056
1965-11-01,-2.6869351e-05,-5.8697675e-05,-7.01386e-05,-4.5864435e-06,-0.00014876295,-8.372741e-05,2.8396402e-05,-4.0747214e-05,-2.3107801e-05,-0.0001356604
1965-12-01,-3.0772837e-05,-5.4991608e-05,-7.268708e-05,1.7937273e-06,-5.645232e-05,-8.6204105e-05,7.7483255e-06,-4.1859927e-05,-7.915623e-06,-0.00015112179
