,r900_cluster1,r900_cluster2,r900_cluster3,r900_cluster4,r900_cluster5,r900_cluster6,r900_cluster7,r900_cluster8,r900_cluster9,r900_cluster10
1965-01-01,80.07493,59.03774,87.71306,60.99682,87.878494,26.137949,80.93653,68.87246,42.63125,19.228748
1965-02-01,86.533676,57.176937,86.70239,56.141705,81.54424,27.893915,82.753105,73.671875,49.80745,20.56374
1965-03-01,78.59743,70.45479,82.98079,65.1869,79.91932,45.12105,82.80388,85.428,57.039345,44.048145
1965-04-01,82.76293,23.790655,74.34347,67.36711,74.47942,31.301012,82.60568,44.495327,51.491344,21.348354
1965-05-01,86.674545,31.622066,76.70223,73.14116,75.784935,54.346424,77.93403,54.446346,70.97077,33.784264
1965-06-01,79.721115,40.600098,75.00195,78.71045,70.06494,68.6333,78.17154,56.715015,76.56791,38.857235
1965-07-01,82.28954,24.527767,76.05193,80.48935,67.750404,63.316265,78.60398,37.569744,77.074066,43.723816
1965-08-01,85.47387,27.1912,72.73984,81.39354,53.948383,68.30406,83.29529,41.679558,74.451584,39.87281
1965-09-01,83.28546,25.569553,61.599613,80.00777,50.510166,40.200417,82.72526,35.25685,64.17296,23.86928
1965-10-01,83.10692,30.193705,66.98217,73.911026,53.042557,38.15452,80.895584,39.848244,57.1753,21.140324
1965-11-01,81.93082,41.381435,75.73088,70.28444,57.578255,39.10294,81.043,46.464237,59.977966,21.523624
1965-12-01,83.95378,68.00922,83.418144,59.88132,78.38448,33.674515,73.99621,83.13968,47.448692,32.868607
1966-01-01,82.70202,68.35939,83.76906,59.14675,70.30961,29.624275,75.12605,86.633644,53.289536,32.7351
1966-02-01,82.736496,72.87378,87.249245,69.58238,75.36737,48.67993,76.46067,70.57883,60.300793,39.26045
1966-03-01,84.1023,44.963356,85.89165,69.91891,72.94437,24.638746,85.04622,50.257504,45.230934,25.14436
1966-04-01,78.60624,30.24644,75.22948,75.91238,77.32744,57.07013,76.85958,43.82901,70.8973,36.05277
1966-05-01,76.75616,34.700092,76.51649,73.400734,63.593834,50.935486,73.793076,47.300987,66.57169,39.977825
1966-06-01,76.43605,41.24514,77.33893,79.182434,61.029663,59.1369,82.84976,51.616745,74.46941,52.110867
1966-07-01,82.38191,28.046701,72.39279,81.612,53.1106,57.75796,76.0946,38.393684,75.42647,41.03994
1966-08-01,81.9436,37.52364,73.66503,75.41826,48.558453,41.394524,78.072716,50.9716,60.207222,37.725555
1966-09-01,82.135666,23.568426,64.7528,78.63414,48.435333,41.01203,80.30529,35.061245,64.12736,22.808367
1966-10-01,84.43062,34.483402,74.74849,70.43108,52.55738,34.75755,86.149376,37.940605,60.36974,22.47348
1966-11-01,82.83992,34.11076,79.54359,64.587006,63.098076,29.202385,83.437454,52.936592,43.103424,22.806725
1966-12-01,80.77807,40.020508,87.18194,56.049057,69.7055,20.666084,82.62979,56.999542,45.437775,25.507153
1967-01-01,78.16249,66.09234,87.22946,54.94105,69.94006,48.541134,80.702866,70.68663,50.348446,43.612404
1967-02-01,80.881905,86.11129,85.697464,60.717697,73.35538,47.787804,78.25708,90.54512,60.618042,65.075516
1967-03-01,79.3972,61.47609,80.38363,65.55859,88.043594,32.096275,86.6045,80.16573,54.58972,36.52166
1967-04-01,82.30411,29.30085,77.24363,77.33653,79.3837,36.57233,82.56254,55.54574,57.932407,23.603592
1967-05-01,84.9965,30.775415,72.125725,72.380775,66.767975,54.716404,80.57111,52.30271,70.09546,46.819965
1967-06-01,80.80083,36.030136,73.12735,80.65726,62.053757,48.716797,78.70131,52.48851,64.928566,39.433628
1967-07-01,83.17061,27.773924,75.67279,78.500305,71.23558,49.473503,79.686035,52.056107,70.541374,35.052162
1967-08-01,84.903595,24.439684,72.59529,80.31775,57.89525,49.708286,82.28722,31.273693,69.712036,31.62671
