,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10
1965-01-01,2.9557705e-06,2.1809145e-05,9.008363e-07,-1.1994118e-05,2.1504049e-05,1.0174917e-06,1.5603291e-07,1.9148429e-06,-9.2079426e-07,3.207031e-06
1965-02-01,1.048456e-05,8.779585e-06,8.797535e-06,-1.1976175e-05,7.819421e-06,5.3696494e-06,7.218194e-06,-2.3924513e-06,1.3315657e-06,-1.1720476e-06
1965-03-01,5.3516997e-06,8.6539585e-06,6.302893e-06,6.0470484e-07,1.9251689e-05,-3.7384743e-06,1.6456397e-06,-3.2449316e-06,1.176777e-05,7.891213e-06
1965-04-01,1.6097401e-06,3.0813972e-06,7.352799e-06,2.6506677e-06,1.2485652e-05,9.2821065e-06,7.648923e-06,1.1161974e-06,8.384755e-06,5.908063e-06
1965-05-01,-6.2779873e-06,5.4055417e-06,4.5530614e-06,1.1301148e-05,1.1893404e-05,4.5620327e-06,3.7903083e-06,-2.6257621e-06,7.595081e-06,1.3365061e-05
1965-06-01,-7.991926e-06,6.316259e-07,-1.2976816e-06,1.4047044e-05,-6.1569153e-07,1.5402053e-05,3.6108395e-06,-3.25391e-06,1.9359373e-05,1.5976351e-05
1965-07-01,-4.905036e-06,1.1390883e-05,5.62091e-06,5.6298813e-06,-1.2169185e-06,1.3679135e-05,1.3176614e-05,-2.9846997e-06,1.2019031e-05,1.8968931e-06
1965-08-01,-4.958878e-06,1.7394173e-05,8.501411e-06,1.3777841e-05,-5.8382793e-06,2.6511272e-05,1.2961253e-05,4.077461e-06,3.2160024e-06,9.183394e-06
1965-09-01,-1.5804108e-07,9.515417e-06,3.2429234e-06,1.6568607e-05,2.0673906e-06,1.1148601e-05,3.7364662e-06,-4.860165e-06,2.2850076e-05,1.7430066e-05
1965-10-01,-3.1821182e-06,4.5799825e-06,2.5473855e-07,5.6029603e-06,3.727495e-06,1.17229065e-05,3.3550168e-07,3.8934377e-07,4.597925e-06,1.7797982e-05
1965-11-01,1.1161974e-06,1.8731225e-05,5.0286544e-06,5.755508e-06,1.2916382e-05,1.2171578e-05,2.8839859e-06,1.8161372e-06,4.436406e-06,2.9467992e-06
1965-12-01,4.077461e-06,2.4689645e-05,-5.887705e-07,6.0470484e-07,4.328722e-06,1.20639015e-05,-9.836076e-07,-1.5116908e-05,1.026463e-06,7.882234e-06
1966-01-01,2.335746e-06,9.105737e-06,1.6106824e-06,-2.2997847e-06,1.559874e-05,4.8531074e-06,-3.269255e-06,-2.4790133e-06,9.3664385e-06,2.96305e-06
1966-02-01,2.1320775e-06,1.8132396e-05,4.3643013e-06,-4.6623572e-06,1.6462302e-05,2.501656e-07,7.0934802e-06,-6.324306e-06,6.0506864e-06,2.3113062e-06
1966-03-01,2.7512324e-06,1.6551916e-05,1.23074315e-05,1.0729927e-06,1.450707e-05,-9.6482e-06,7.492672e-06,-5.916965e-06,4.0058403e-06,6.7187248e-06
1966-04-01,1.8713799e-06,7.663755e-06,5.5292912e-06,9.6108415e-06,-1.490298e-07,1.2603668e-06,2.5149748e-06,-6.7642322e-06,5.2034193e-06,1.0865449e-05
1966-05-01,1.1981683e-07,7.2890034e-06,7.826689e-06,8.502877e-06,2.4823894e-06,2.8652867e-06,6.2054787e-06,-1.016145e-05,3.4274162e-06,9.122032e-06
1966-06-01,-1.0275504e-05,3.0933988e-06,6.0262464e-06,1.379015e-05,-1.34853435e-05,1.6804468e-05,1.743177e-05,1.9528452e-06,2.5638583e-06,3.4274162e-06
1966-07-01,-5.7621764e-06,1.0404037e-06,-3.4455297e-07,7.5089665e-06,-4.059493e-06,2.161108e-05,1.2828827e-05,-3.3507204e-06,1.2747361e-05,1.6055128e-07
1966-08-01,-4.491274e-06,8.657666e-06,5.040485e-06,1.5729089e-05,1.6106824e-06,1.896337e-05,1.5232134e-05,-4.849735e-06,2.0918602e-05,4.869402e-06
1966-09-01,-7.2611874e-06,2.8327013e-06,1.3662757e-06,1.2804387e-05,-1.232035e-05,1.937071e-05,4.5598244e-06,2.0943116e-07,1.3252462e-05,1.4914409e-05
1966-10-01,-3.9291444e-06,2.115783e-06,1.9202598e-06,1.01811165e-05,-1.3140198e-06,6.401002e-06,4.8642323e-07,-1.2406999e-06,4.5761153e-06,1.5720943e-05
1966-11-01,-2.6012167e-06,-2.959674e-06,3.9488114e-06,4.5761153e-06,7.7970617e-07,-2.3486646e-06,-3.6899291e-07,-5.200047e-06,1.43848665e-05,1.302435e-05
1966-12-01,4.136189e-06,5.1056595e-06,2.1076376e-06,4.2939428e-07,5.089365e-06,9.415318e-06,1.4395991e-06,-6.5605636e-06,8.445848e-06,9.6352815e-06
1967-01-01,6.0023194e-06,3.1630807e-06,2.2487475e-06,-1.015087e-05,4.021269e-06,1.3745193e-06,1.6231534e-06,-4.7691465e-06,2.2487475e-06,-5.394744e-06
1967-02-01,1.010879e-05,2.0671725e-05,4.1175117e-06,-3.2613025e-06,-8.643026e-06,-1.09609355e-05,5.3366202e-06,4.9195587e-06,1.5670084e-06,7.168419e-07
1967-03-01,6.836446e-06,1.8578388e-05,5.392765e-06,-7.8089e-06,-1.031618e-06,-5.1862116e-06,5.015805e-06,1.5028454e-06,-8.952702e-07,6.467504e-06
1967-04-01,7.646511e-06,1.7487606e-05,8.384392e-06,2.8743416e-06,1.2763561e-05,2.9786097e-06,5.392765e-06,-9.3327835e-06,9.090192e-06,2.842262e-06
1967-05-01,1.6873164e-06,2.9465264e-06,8.352312e-06,9.074152e-06,1.6151316e-06,1.2699395e-05,7.630471e-06,-8.274084e-06,7.702656e-06,1.0341384e-05
1967-06-01,-3.4136901e-06,7.654533e-06,6.836446e-06,9.114254e-06,8.4516796e-07,1.7094604e-05,1.2514927e-05,-8.2019e-06,1.185725e-05,-6.838425e-06
1967-07-01,-9.982443e-06,7.486102e-06,2.521443e-06,1.2266293e-05,-6.092523e-06,1.5065429e-05,1.6821909e-05,-1.0636977e-06,6.916649e-06,1.0341384e-05
1967-08-01,-8.250023e-06,9.1222755e-06,3.2513053e-06,1.187329e-05,-1.1265714e-05,2.3615232e-05,9.771931e-06,6.8475856e-07,1.8557439e-06,1.3894445e-05
1967-09-01,-4.4483313e-06,8.119718e-06,5.8980513e-06,1.2474822e-05,1.8899205e-05,5.721602e-06,6.042421e-06,2.596753e-07,9.483196e-06,9.667667e-06
1967-10-01,3.8929393e-06,2.4363544e-07,5.1142706e-08,-5.466929e-06,1.2145985e-05,1.9404493e-05,4.542595e-06,-7.5090065e-07,7.855044e-06,1.3308949e-05
1967-11-01,4.6388413e-06,6.70812e-06,5.7536854e-06,9.253745e-07,8.199924e-06,6.9487323e-06,-4.5414345e-07,-5.7636826e-06,7.970448e-07,9.3067465e-06
1967-12-01,9.483196e-06,1.295605e-05,5.0478848e-06,3.6393976e-07,1.28197025e-05,1.3284891e-05,9.443094e-06,1.6632548e-06,1.3942565e-05,2.4652982e-06
1968-01-01,8.515046e-06,2.5218658e-05,7.2680923e-06,-1.47397295e-05,2.3376142e-05,6.2816907e-06,5.955997e-06,4.299596e-06,2.4198525e-06,-9.407602e-06
1968-02-01,-2.9494986e-06,1.7364702e-05,-6.2529944e-06,-1.6377526e-05,3.0578703e-05,1.8801293e-06,-7.161434e-07,7.3611445e-06,4.606678e-06,3.443478e-06
1968-03-01,5.481408e-06,2.0472784e-05,7.742681e-06,-1.0325311e-06,7.761286e-06,1.4479956e-05,3.6761194e-06,2.0104053e-06,-1.6001795e-06,2.7827773e-06
1968-04-01,2.9502771e-06,1.3158558e-05,6.0490493e-06,7.751987e-06,-2.8808427e-07,9.734082e-06,3.7505597e-06,4.597372e-06,-8.737596e-06,1.2963137e-05
1968-05-01,3.260866e-07,6.439892e-06,5.983915e-06,3.108471e-06,-5.368958e-06,1.709484e-05,3.8157013e-06,-5.257294e-06,6.3096086e-06,1.1492848e-05
1968-06-01,-3.889363e-06,2.4291585e-06,1.0891526e-06,5.1464085e-06,-1.4702513e-05,2.5013935e-05,9.752694e-06,4.122783e-06,1.4591624e-05,1.050645e-05
1968-07-01,-1.2636658e-05,1.2404802e-05,-3.8149155e-06,1.17906275e-05,-7.5930075e-06,1.973764e-05,8.4126805e-06,8.93735e-07,8.775605e-06,1.1055483e-05
1968-08-01,-8.185016e-07,5.071961e-06,9.6988515e-09,1.5084825e-05,-1.1082622e-05,2.6391168e-05,1.6443446e-05,-1.0970951e-05,1.8416238e-05,-3.7218633e-06
1968-09-01,-1.376844e-06,9.119911e-06,5.2673786e-06,1.3782035e-05,-5.5085475e-06,1.7374008e-05,6.691138e-06,2.066241e-06,1.3102723e-05,1.4852183e-05
1968-10-01,1.8335995e-06,1.02272825e-05,3.70403e-06,1.5336074e-05,1.2079105e-05,1.4061203e-05,3.7261634e-07,-2.8471331e-06,7.3704505e-06,8.67324e-06
1968-11-01,1.6847116e-06,-8.402596e-06,1.4613761e-06,-4.6136847e-08,1.2088411e-05,1.6629558e-05,2.3081884e-06,-4.3081163e-06,1.2656052e-05,9.938809e-06
1968-12-01,2.8665236e-06,1.3809949e-05,1.033317e-06,-2.7877832e-07,5.016125e-06,4.467096e-06,7.007533e-06,6.5527274e-08,8.4720523e-07,6.7841975e-06
1969-01-01,2.742061e-06,2.8858798e-05,1.7851344e-06,-1.0420132e-05,8.664141e-06,1.3051536e-05,1.6316699e-06,-3.505018e-06,-1.3293757e-06,-3.2731623e-07
1969-02-01,9.636278e-07,1.7186161e-05,2.0017978e-06,-2.539069e-06,1.3132783e-05,2.3239409e-07,-2.0154694e-06,-6.0146776e-06,4.7913127e-06,-3.9834777e-06
1969-03-01,-2.9723888e-06,6.7864057e-06,-1.3773388e-07,2.5885893e-06,7.671108e-06,7.653052e-06,-3.4779368e-06,-2.214074e-06,6.5516906e-06,-3.4536788e-07
