,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9,zgv600_cluster10
1965-01-01,-0.19056735203621236,0.16092485969974882,-0.019296428366675687,-1.5044706839102284,-0.2717453899771668,0.736416947273981,0.00288124015975383,0.8056131431034633,0.9823416670163473,-0.110751879401505
1965-02-01,-0.3784705666785545,0.24364814162254333,-0.0017903673257606831,-1.591077336558589,-0.5332271720087806,0.3386266529560089,0.20454700795873518,1.3576223169054304,0.7680947085221609,-0.29088783388336503
1965-03-01,0.07171890837080935,0.22295019811108,0.012814268311593524,-0.7063998116387261,-0.31449964573216993,-0.32076949164980934,0.0947308651502094,0.6123568330492293,-0.06946766128142676,0.0824967942511042
1965-04-01,-0.1979967381091828,-0.2664191027482351,0.0156354922333797,-0.8362051513459947,-0.14148312945698582,0.8744527186666217,0.25897042585476754,0.7510997567858015,1.6761690378189087,-0.8243781204024951
1965-05-01,-0.262358657857205,-0.30556778822626385,-0.030766586812651757,-1.1884572329344572,-0.1282432831304018,0.6274854853039696,0.2216265086204775,0.7692704030445644,-0.15601405253012976,-0.451068455974261
1965-06-01,0.12788076667075463,-0.29056288656734286,-0.048269082353410805,-0.3738542397816976,-0.6352942350298859,0.2623054775453749,0.14402788252599777,0.5398250477654594,0.01794119210292896,-0.384025430927674
1965-07-01,0.12146901894122997,-0.16753489062899635,0.005772557382878189,0.24746719885755467,-0.49106087102446444,0.47256872057914734,0.12192085325237244,1.2058120965957642,0.4881813625494639,-0.5198617465794086
1965-08-01,-0.2589321041360815,0.46345016786030363,-0.006024978163159492,-0.4748754479266979,-0.9742668894834297,0.2642930795749029,0.3064463035233559,0.628569679600852,-0.23470573127269745,-0.17972023536761603
1965-09-01,0.06016807115458428,0.0841318407938594,-0.016284794645549362,-0.5230423476960924,-0.4765931950059048,0.2983427473476955,-0.016242146281705748,0.6435883896691459,-0.04821815527975559,-0.18980631915231547
1965-10-01,-0.008763695888696833,0.15227070876530238,-0.02627057710151875,-0.6500826941596137,-1.0849351799765299,0.28778201057797387,0.042789368965332544,1.1325958796909879,-0.17754151175419491,0.19810525700449944
1965-11-01,0.4132642707926162,0.0537389534569922,-0.04686374993973257,-0.3461967739793989,-1.3612438079922697,0.5472365944158464,0.07859471088816081,1.2029588222503662,1.441535552342733,-0.47379145398736
1965-12-01,-0.0013045861356039631,0.3378412908031827,-0.048468371270706294,-1.7692318669071903,-0.36809059769608254,0.1667820094596772,0.29475277950686796,0.7775822707584926,0.3350598861773809,-0.5429270987709364
1966-01-01,0.044970511597521766,0.024152731168128196,0.022961422405475357,0.24943591819869146,-0.5833283413288205,-0.006644573018309616,-0.1014924330276347,-0.4769232017653329,1.2307245532671611,0.25063290571173036
1966-02-01,0.044990972952639804,0.10376647114753723,-0.06113347155131889,-1.1177797008443762,-0.3943873699321303,0.33939608505793983,0.3679674839781177,0.8550857646124704,0.2939503888289134,-0.22578568508227667
1966-03-01,-0.06346998617370078,0.06894418703658241,0.016073915661531987,0.13917571416607608,-0.10479958944542464,0.36686119579133536,0.14297649444591615,0.6027339611734663,1.0253624121348064,-0.5831979215145111
1966-04-01,-0.10919149251694375,0.04338685955320086,-0.03273178792727615,-1.3551883123539112,-0.6802538106607836,0.1869684173947289,0.23107800873056536,1.5264458315713065,0.11106094966332118,0.0060994119849056005
1966-05-01,-0.1507455364186713,0.05772308490815617,-0.030960681111979728,-0.9433858924441867,0.14453042558459347,0.023336180796225868,0.1274728246273533,0.24757649217333114,-0.11427992333968481,-0.074141682125628
1966-06-01,-0.44022503685443964,0.5117167319570269,-0.013466291561089888,-0.280594191065541,0.00042245360524501913,-0.2642955985807237,0.17591761725564156,0.5349479828562056,-1.0857237378756206,-0.08520334182928006
1966-07-01,-0.052649733868051087,0.16201012546107882,-0.013292373722584553,0.16199423483124484,-0.2867878176445185,0.05414487705344246,0.07143053376386242,0.318498079265867,0.15118802587191266,0.11003571562469006
1966-08-01,0.044799302803709154,0.35448514279865084,-0.03910465849182321,-0.4848230768133093,0.06144390289866647,0.17139991479260583,0.1555106452395839,-0.33669243965830126,0.03515937365591526,-0.39393100887537
1966-09-01,0.03783007727024403,0.018255333859650863,-0.03331658523889352,-0.12506105833583406,-0.3550947752109794,0.02529046143449488,0.06432671911053119,0.45412370136805946,-0.29224318762620294,-0.06545532960444689
1966-10-01,0.13142393783051917,-0.14951468578406743,-0.03603085817977729,-0.2777143485016293,-0.3136270268018856,0.05991625200424876,-0.09797361769503163,0.9407866001129152,-0.03927175886929035,-0.12666505451003712
1966-11-01,-0.3029982777352029,0.1749471894332341,0.0007691401197183087,-0.8345961570739746,-0.3449740797974343,-0.3144337662628719,0.1545938543013988,0.7366974013192313,0.1420653611421585,0.045296763225148126
1966-12-01,0.22859999791104743,-0.24207229060786112,-0.019595005754453335,-0.4355454334506282,-0.19096257381660994,-0.0696727562518347,-0.12416871444832894,0.2654659109456199,1.0315704345703125,-0.14393714567025503
1967-01-01,-0.0022033209654879066,0.11836464206377666,0.009281903282383234,-0.44974455678904496,-0.030507314083881156,0.19729765398161753,-0.017729700888477026,0.9025048358099802,-0.40466872354348504,-0.060674971124778196
1967-02-01,0.002430789816649036,-0.22660045041924431,-0.005954738709047207,-0.8466919263203938,0.0966324882451878,0.5214976767698924,-0.031756717831857746,-0.8218039785112654,-0.10706054667631786,-0.21824493693808716
1967-03-01,0.19381068488384817,-0.200294153321357,0.0024432493517585244,-1.1515510303002816,-0.06645797037108,0.32373088456335525,0.09533835635069877,0.08314536086150578,-0.40310904383659363,-0.07109636596093576
1967-04-01,-0.29886441027864497,0.07672622977268129,0.005291235582852686,0.7105576771276968,-0.3471279213594836,0.38088705568086534,0.22602167746592913,0.5541820185525077,1.3792304197947185,-0.6327847639719646
1967-05-01,-0.428802916344176,0.7223549343290784,-0.005023411931793662,-0.7668238547113206,-0.07417376997858979,-0.3411488518828438,0.20062436740244588,0.2803563858781542,0.05309078221519788,-0.19747125916182995
1967-06-01,-0.5521296186650053,0.8653119206428528,-0.028910425682210555,0.24055007983137058,0.10632224554239318,-0.4248829115004767,0.33992334238944516,0.10099406753267562,0.7908099889755249,-0.29344332093993825
1967-07-01,-0.3018334190896217,0.34698772998083205,-0.01361586052823711,-1.171380943722195,-0.056421730753987334,0.03456563378373782,0.10089701672475185,0.06944401987961361,0.1744445289174716,-0.2724742516875267
1967-08-01,-0.11334542898421593,0.5255763729413351,-0.020833280023805884,-0.004157313162943831,-0.3974697964135991,-0.005867837240830774,0.21755364272863634,1.040193864277431,0.34228190779685974,-0.42084092274308205
1967-09-01,-0.06225080169895862,-0.03155971034651711,0.009699094623442322,-1.0745118061701455,-0.10118478432644246,-0.06901812517926807,0.07642849138186825,0.9716308116912843,-0.039373006050785385,-0.002769212490723779
