,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10
1965-01-01,-14.281060384667438,2.6503475273356716,-5.819871312096006,-17.86749314288704,6.151477341513032,-11.353263854980469,4.28921683760714,-1.9838978350162506,1.0239877965715196,-31.529819264131433
1965-02-01,-13.446511393008024,2.9204614022198845,-5.371467272440593,-16.62740707397461,6.194142924929128,-10.578525066375732,4.379494328144168,-1.8225274980068207,1.5212358368767631,-30.499054403866037
1965-03-01,-13.729415769162385,2.4947474984561695,-5.240590799422491,-17.24490146247708,4.925163972724988,-10.749766826629639,4.076414265908486,-1.9372071325778961,0.9773944483862983,-32.29611060198615
1965-04-01,-16.382761623548426,2.035951614379883,-7.792331491197859,-19.550934616400273,5.537851805825835,-13.619085550308228,4.103197539148252,-4.067239761352539,-0.5991848972108629,-35.12646450715906
1965-05-01,-18.412581734035324,0.8323276744169347,-10.128518513270787,-21.452748045629384,5.431147917960454,-16.45721197128296,3.0051784081892534,-6.331033706665039,-2.4887813462151422,-37.62657502118279
1965-06-01,-20.38785063702127,-0.4140008021803463,-12.473994209652856,-22.85342313805405,4.165783784921887,-18.94816756248474,1.7792450495002683,-8.557808995246887,-4.085031350453694,-38.71192090651568
1965-07-01,-22.052252810934316,-1.1207265888943392,-13.876329149518694,-23.9158533057388,2.643004725280317,-20.36139726638794,0.5048529529743944,-9.745272397994995,-5.101845529344347,-39.62783532984116
1965-08-01,-22.3152264304783,-1.7870233339421888,-15.127432914007278,-23.825390484868265,2.717895936040045,-20.876057147979736,0.1167474206814096,-11.146713495254517,-6.314890649583605,-39.08873165355009
1965-09-01,-22.848761599996816,-1.8405093866236069,-15.20331587110247,-24.593312399727957,3.5787337034651374,-21.13710880279541,0.47078695117442076,-11.20296597480774,-6.358031696743435,-41.302024616914636
1965-10-01,-22.489850417427395,-1.2842671836123747,-14.403927893865676,-24.919694783736247,4.5837119945044655,-20.77291965484619,1.278651696591338,-10.643340349197388,-5.9034612443712025,-41.83402061462402
1965-11-01,-20.855600937553074,-0.14267044470590703,-13.094615936279297,-23.434738237030654,6.242100243429536,-18.872053623199463,2.954919771714644,-8.84969174861908,-4.200460380978054,-39.81989972731646
1965-12-01,-16.47197578264319,1.4365585411296171,-8.964913799649194,-19.71401292450574,6.516480214387467,-13.903141021728516,4.00657634104579,-4.922841489315033,-1.269624498155382,-35.25745167451746
1966-01-01,-13.469562323197074,2.266820563989527,-6.163806574685233,-17.27953930290378,6.1842888304330765,-10.638720989227295,4.191333006236179,-2.378259301185608,0.7438381512959799,-32.29774867787081
1966-02-01,-12.148868519326914,2.9358320376452274,-5.005995432535808,-15.986327735745178,6.422840044336412,-9.52285349369049,4.556004863140012,-1.1996106058359146,2.035161256790161,-31.03014160605038
1966-03-01,-13.160843434541121,2.6256568291608025,-6.19644494283767,-16.74597798561563,6.680375858417992,-10.610218048095703,4.885070186015988,-2.6484885811805725,0.8145684666103786,-32.34932282391716
1966-04-01,-15.482010012087613,1.742716396556181,-8.026937643686932,-18.799834348717514,6.560779080807584,-13.262937068939209,4.59183287029424,-4.237169623374939,-0.6072252326541476,-34.92663888370289
1966-05-01,-18.093040715093196,0.7783784585840561,-9.808221317472912,-21.112276583301778,5.907884616296268,-15.948054790496826,3.304754899553031,-6.203819513320923,-2.4821525149875217,-37.113871293909405
1966-06-01,-20.17261256342349,-0.4253300235551946,-11.889838037036714,-23.00836212781011,4.243727332179986,-18.30157995223999,1.6387025186838198,-8.484700918197632,-4.33312972386678,-39.34379745932186
1966-07-01,-22.032493093739383,-1.350580944734461,-13.76893747420538,-24.111230032784597,3.2707137968933697,-20.353665351867676,0.6320421607041162,-10.173085927963257,-5.784376462300618,-40.42580267962287
1966-08-01,-22.196487758470617,-1.744798176428851,-14.564715112958636,-24.33591570172991,3.044010886868227,-20.46570062637329,0.46594619196801146,-11.126837730407715,-6.270021862453884,-40.84942200604607
1966-09-01,-22.826611477395762,-1.6369162236942962,-15.062782877967472,-24.689341564567723,3.783146501744835,-21.524744033813477,0.6467938546306831,-11.332694292068481,-6.630517111884223,-41.141010733211736
1966-10-01,-22.498595196267832,-1.0792508721351624,-14.670263017926898,-24.34496393009108,5.796121162118263,-21.066067218780518,2.0089127800681377,-11.197998523712158,-6.162727144029406,-40.949195974013385
1966-11-01,-20.333439370860223,0.32520414713551016,-12.03818094162714,-22.821083847357304,7.365600113729829,-18.310909271240234,3.7347113790590902,-8.63296926021576,-3.7798417939080133,-38.79917649661793
1966-12-01,-16.765944854072902,1.8508101210874668,-8.171547594524565,-19.754501264922474,7.666597551512487,-14.252828359603882,4.4901004507521955,-4.207870960235596,-0.43002973000208533,-33.87090739081887
1967-01-01,-13.596535765606424,2.6673455448711616,-5.781790188380651,-17.085359534438776,6.222541818341005,-10.909713506698608,4.5540577123973,-1.7987547814846039,1.3863926463656955,-30.49470677095301
1967-02-01,-12.144944978796916,3.1355745652142692,-4.408506836209979,-15.244268884464187,5.14201076285353,-9.075654745101929,4.135557048576922,-0.6107479333877563,2.149520185258653,-28.060340881347653
1967-03-01,-13.341957589854363,2.936312731574563,-5.610328628903344,-16.368881536989797,5.367368170358602,-10.511691570281982,4.212682503314058,-1.3575959205627441,1.6841873857710097,-31.192055870504937
1967-04-01,-15.532584812330162,2.3857576005599075,-7.657154968806676,-18.650313786097936,6.1733880089324655,-12.781012058258057,4.627183252129673,-3.4346669912338257,0.1614154875278473,-34.283514583812035
1967-05-01,-17.924762808758278,1.006498494568993,-9.86230486915225,-21.009892833476165,5.435101036886567,-15.542473793029785,3.711374732088452,-6.186666488647461,-2.3296464814080133,-37.5893424539005
1967-06-01,-20.14535613681959,-0.21392777562141416,-12.16093585604713,-22.683766423439494,3.8691960492180386,-18.337738513946533,2.196923464782967,-8.360759019851685,-4.021446175045437,-39.12862328922047
1967-07-01,-21.904605367909305,-1.0583274504717657,-14.350295066833496,-23.75568273116131,3.1676920293604285,-20.68037509918213,1.048345014083484,-10.433307886123657,-5.3866550657484265,-39.632665409761316
1967-08-01,-22.36933086229407,-1.3041791670462664,-14.85655875433059,-24.384167729591837,2.820249350325575,-21.021487712860107,0.9640728146576685,-10.899395942687988,-5.76600710550944,-40.16016511356129
