,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10
1965-01-01,0.45804261199889645,-0.03178299476320927,0.1440641819499433,-0.19892091686661179,0.05468269810080528,-0.08763835799914818,0.4563552141189575,-0.06883660674963182,0.8407508625703699,-0.4252398908138275
1965-02-01,0.9868591062484249,0.1548750278277275,0.027351820608600974,-0.2692935031813544,0.08082159608602524,-0.1910466424844883,0.8465490076276991,0.05209563137258141,1.2095606502364662,-0.6449885964393616
1965-03-01,-0.10351757368733806,-0.3223543747877463,0.16680851113051176,-0.27300963127935257,-0.059560708701610565,0.2718066451726136,0.027766796863741346,0.03257560842100856,1.2416958808898926,-0.5732724666595459
1965-04-01,0.7865765402393956,-0.19257225287266266,-0.0041458013583905995,-0.23115373946524956,0.04697851464152336,-0.34623747622525247,0.41555093394385445,-0.01957041292803959,0.9675030322635875,-0.2569286823272705
1965-05-01,0.3985378771058975,0.045501101666536085,-0.154038961045444,-0.1456767219949413,0.04993719980120659,-0.40417067982532356,0.21043189697795445,0.028210612086271777,0.3432232667418087,-0.08412878960371017
1965-06-01,1.0403399505922872,-0.24188644228837428,-0.08922378183342516,-0.1728403608541231,0.018423251807689667,-0.24916424795433326,0.7141197390026516,0.08228575286355991,-0.005143575425095417,-0.5833101272583008
1965-07-01,0.5308564632169662,-0.11685539323550004,-0.32859379425644875,-0.08683930579069499,-0.1495213508605957,-0.13804517134472175,0.30721551842159694,0.1028631768614343,0.4921805332688724,-0.34356340765953064
1965-08-01,0.45471662475216773,0.21480312332128867,-0.6627840921282768,-0.007309599754375381,-0.15463858842849731,-0.4974709616767035,0.5618309312396579,0.252378297951615,0.8100826074095333,-0.3325224816799164
1965-09-01,-0.015219801195686864,-0.21631553387030578,-0.06436379044316709,-0.12971968264193148,-0.1541159600019455,-0.023172763003795234,0.49181388484107125,0.022022903318182355,0.8658481871380524,-0.35244306921958923
1965-10-01,-0.13823149906050775,0.4194286007147569,-0.28633952606469393,-0.03895461811004458,0.023282188922166824,-0.1446069942580329,0.8673145373662312,0.06452326491041091,-0.3556030857212403,-0.144942507147789
1965-11-01,-1.3469912352100495,-0.22861678630877763,-0.4602747969329357,0.04679792233415552,-0.03831019252538681,-0.2529661136644858,0.9950551059510973,0.11743836814664231,0.7059056092711056,0.0733189731836319
1965-12-01,0.4863071345513867,0.19055089125266442,0.0062806800997350365,0.03367179904032398,0.026552513241767883,-0.3248972749268567,0.6294942564434475,0.04644708445711622,1.1512605582966524,-0.13022121787071228
1966-01-01,0.4539427738035879,0.16006586643365714,0.1276266877539456,-0.07555303037972064,-0.047362636774778366,-0.01395809188209198,0.3415951795048184,-0.18144042086471052,0.12465148945065105,0.20432917773723602
1966-02-01,0.2477299782537645,-0.15263128548096389,-0.004995146446162835,0.10068591784786533,0.08105064928531647,-0.2738754782411787,0.4334189163313972,-0.10219641861695687,0.8998354568200952,-0.058082789182662964
1966-03-01,0.8049049685078282,-0.14174470725731972,0.23476434871554375,-0.0864388672886668,0.009535309858620167,-0.5085004148659883,0.16146598590744865,-0.04713492257773731,1.04209386250552,-0.4140438139438629
1966-04-01,-0.3449652223817764,0.4747884777876047,-0.2520657377317548,-0.0755485096896017,0.11116339266300201,-0.03142520716344868,0.49419333537419635,-0.10337667331750532,-0.925061895566828,0.11503135412931442
1966-05-01,0.6025134555755123,0.25161095918753207,0.15855496749281883,-0.23410586086479393,0.005526430439203978,0.19132897809699728,0.14377080731921726,-0.06973354453311383,-0.11319330729105892,-0.15327894687652588
1966-06-01,-0.3758046655885635,0.7221174545777149,-0.26468506548553705,-0.06885466644087353,-0.0326249934732914,-0.42171022958225673,0.22978878683514065,0.04002709502300012,-0.1384702565915444,-0.2247592806816101
