,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10
1965-01-01,-0.5533497,-0.5553051,0.26592064,0.40311775,-0.248975,-0.16750374,-1.0581429,-0.22909585,-1.1252747,0.5911522
1965-02-01,-0.7752762,-0.8459927,0.5875675,0.83165395,-0.3239277,-1.303859,-0.7707138,0.36857376,-0.6990196,-0.13980408
1965-03-01,-0.7658253,-0.55888975,0.36759606,1.0226215,0.18738289,-0.24050179,-1.3247153,0.15968284,-1.3377504,1.3602364
1965-04-01,-0.9887295,-0.06322136,0.23561363,0.36759645,-0.34022218,-0.7870079,-0.93267787,0.8759743,-0.84925157,-0.47187918
1965-05-01,-1.166662,0.6569805,0.06648026,0.759634,-0.2985092,-0.8179668,-0.014338875,1.1304886,-0.6885912,-0.35130233
1965-06-01,-0.29362068,0.5585636,-0.34282914,0.37867624,-0.34999847,-0.9105179,-0.6853323,0.8714115,-0.21573468,-0.24930039
1965-07-01,-0.87825507,0.8000431,-0.18705711,0.39203757,0.071042255,-0.7260677,-0.70749265,0.90432584,-1.1076771,0.2910141
1965-08-01,-1.8510166,0.990033,0.060940553,0.67523,-0.279282,-0.70358163,-0.14110756,0.84273374,-0.7495314,-0.79319954
1965-09-01,-0.83067626,0.91768724,-0.25809973,0.35260543,-0.25190774,-0.77951276,-0.3985552,0.5634521,-0.6338428,-0.7322594
1965-10-01,-1.054884,0.8531624,-0.16131249,-0.24995232,0.093854144,-0.62080765,-0.3965996,0.57746506,-1.0327238,-0.5898487
1965-11-01,-0.8036278,0.35260582,0.17467347,0.55432737,-0.18119125,-0.44222337,-0.38128358,0.55465317,-1.0356567,-0.4722046
1965-12-01,-1.112891,-0.4761154,0.45004463,1.286261,-0.45916978,-0.4122425,-0.7540935,1.0747627,-0.52695334,0.7694103
1966-01-01,-1.351651,-0.6564598,0.29442254,0.61510277,0.064661406,-0.17363358,-1.2088706,0.10995712,-1.4028547,1.8587662
1966-02-01,-1.4087627,-0.60525626,0.9269215,0.7276859,0.00295372,-0.7897213,-0.7979271,0.23271522,-1.0631367,1.4248463
1966-03-01,-1.0726554,-0.59278333,0.6968323,0.900663,-0.019693756,-0.49989432,-0.8661987,0.56455535,-1.0293291,-0.31510085
1966-04-01,-0.98370516,0.34956473,0.42505798,0.7578831,-0.059081268,-0.4339199,-0.9256083,0.7171825,-1.1199205,-0.3521904
1966-05-01,-0.49890938,0.65449065,-0.5077717,0.22713509,-0.86226004,-1.1839253,-0.86324465,1.1415837,-0.73293746,-0.19628143
1966-06-01,-1.2088706,0.9101814,-0.21728821,0.44081268,-0.50580215,-0.9472717,-0.50809973,1.0503356,-0.20317459,-0.6282318
1966-07-01,-1.0897232,1.0224361,-0.080416106,0.5632423,-0.56258583,-0.89869344,-0.42308825,1.0204666,-1.0306422,-0.31017724
1966-08-01,-1.5390701,1.007994,-0.33085555,0.3692585,-0.20645675,-0.7884083,-0.5770279,0.61674386,-1.1465073,-0.3459545
1966-09-01,-0.8783432,0.9994602,-0.21695939,0.26914826,-0.3791054,-0.7828285,-0.031510163,0.595081,-0.46936876,-0.7880802
1966-10-01,-0.69190866,0.7785614,0.02789917,0.18544999,-0.34300002,-0.6013172,0.382716,0.4116005,-0.3525192,-0.13818511
1966-11-01,-0.6328274,0.014770126,-0.07450829,0.9489128,-0.34858018,-1.2187176,-0.6131336,0.8832668,-0.34300023,-0.3781208
1966-12-01,-0.5448616,-0.54519004,0.5878601,1.0546029,-0.37319717,-0.85274124,-0.5018635,0.7585392,-0.514336,-0.4273556
1967-01-01,-0.761174,-0.53259355,0.9433857,0.84509623,0.0924118,-0.63022995,-1.068779,0.45846787,-1.1118828,1.1073112
1967-02-01,-1.4087112,-0.6635376,1.1556396,1.4550804,-0.052573394,-0.023511123,-1.1344143,-0.50581706,-1.4567134,1.422426
