,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8,zgu500_cluster9,zgu500_cluster10
1965-01-01,0.15642396,0.3614048,-0.11112614,-0.007821274,-0.125465,-0.07332382,-0.18705711,0.15935668,0.1906414,0.13263436
1965-02-01,0.27080917,0.23268051,0.046601295,0.13524131,-0.014990616,-0.18151703,-0.3356594,0.37183267,0.034217834,0.22583695
1965-03-01,0.4904541,0.008798981,-0.04823055,-0.16945915,0.06517677,0.29785728,0.040409468,-0.10526047,-0.3874752,0.51131076
1965-04-01,0.37704697,0.027048111,0.39692575,0.004888153,0.2558182,0.20563221,-0.3389187,0.15707569,-0.10656395,0.17402153
1965-05-01,0.12709427,0.12188034,0.19064179,-0.050511934,0.32425347,-0.10656395,0.07299767,0.17108878,0.048882674,-0.076582715
1965-06-01,0.24669361,-0.028351594,0.27537116,0.15414277,0.6348206,-0.06680603,-0.4881731,0.18640518,-0.018901443,0.22257824
1965-07-01,0.33272666,0.0065174103,0.06745777,-0.042364884,0.7273712,0.042038728,0.098090746,0.010428238,-0.21606064,-0.035521317
1965-08-01,-0.20856515,0.12611695,0.15349083,-0.03454361,0.48719558,-0.15935668,-0.30470085,0.23952408,0.041387178,0.2955761
1965-09-01,0.16391945,-0.084077835,-0.16717796,0.29362068,0.19552994,-0.061591722,-0.06191788,0.320669,-0.10526047,-0.0205307
1965-10-01,-0.122206114,0.24147949,0.28286666,0.16359368,0.093854144,-0.39920673,-0.37509155,-0.043668367,0.24050179,0.01173172
1965-11-01,0.08864021,0.09483223,-0.036173057,0.107867435,0.16228981,-0.080818936,-0.41647872,0.2727642,0.092876814,0.010102463
1965-12-01,-0.12513924,0.1459957,-0.1991146,0.39855537,0.10754128,-0.049534224,-0.13915214,0.24343471,-0.16587448,0.10917091
1966-01-01,0.058753204,0.005251312,0.030197144,0.2031742,0.14113846,-0.1549244,-0.27866706,0.12965088,-0.29376563,-0.16706905
1966-02-01,-0.24092063,-0.20612831,-0.09781227,0.18413696,0.10175133,-0.070241354,-0.24256173,0.29671973,-0.34661102,0.18971673
1966-03-01,0.22385255,-0.15393981,0.11619339,-0.14245185,0.08238564,-0.19693813,-0.10700302,0.16509971,-0.22385292,0.1368721
1966-04-01,-0.25404987,0.046608735,0.30131492,0.18741913,0.1838089,-0.16838226,-0.24026413,-0.13818474,-0.04923477,0.06958465
1966-05-01,0.14704704,0.41586763,0.039387513,-0.061050795,0.19398384,-0.08435516,-0.06991272,-0.114224054,0.047264863,0.054486085
1966-06-01,-0.019365693,-0.017724609,0.024617385,0.110285185,0.5396099,-0.2336996,-0.055142593,0.14540596,-0.06137848,0.13490257
1966-07-01,-0.16608429,0.08008804,0.090919495,0.06794395,0.71061784,-0.25339356,0.13523063,0.12275791,0.019365693,0.034464262
1966-08-01,0.07910347,0.073194884,-0.15426826,0.09223251,0.29081154,-0.13785648,-0.3223219,0.0055799484,0.0045951842,0.042998124
1966-09-01,0.14639053,-0.22418137,-0.15131378,0.032167055,0.14048234,-0.08369865,0.2054718,0.24157715,-0.19989166,-0.031838417
1966-10-01,0.3022999,-0.032494735,-0.30197144,0.03643341,0.076805875,0.012144471,0.24059257,-0.16214561,-0.08435516,-0.020350266
1966-11-01,0.10536156,0.0045951842,0.14048234,0.11717796,0.047921754,-0.31903952,0.036104966,-0.065317534,-0.26816368,0.16214561
1966-12-01,0.30492553,-0.16017608,-0.19595337,0.24551582,-0.08533974,0.31017742,0.037418365,-0.15623741,-0.20186158,-0.09551487
1967-01-01,0.077064514,0.21323319,-0.1554348,0.21094742,0.019266129,-0.14041367,0.05845108,-0.20376357,-0.36442336,-0.11037178
1967-02-01,-0.11167832,0.0310215,-0.23870353,-0.08816719,0.25078583,0.07216625,0.16359863,0.018613052,-0.20702896,0.08000336
1967-03-01,0.03787918,0.07477875,-0.11200466,0.0117553715,0.010775757,0.3774851,-0.08490143,0.14988403,-0.03330765,0.18025246
1967-04-01,-0.19560012,0.011102295,-0.09600391,0.20506974,0.083595276,0.040818024,-0.54728776,0.18678322,-0.10416756,-0.122780606
1967-05-01,-0.0091434475,0.05322647,0.117556,0.039185334,0.26319426,-0.4761015,-0.34058553,0.15249614,0.04669571,0.1831913
1967-06-01,-0.23315278,0.124413684,0.16980323,0.23315239,0.30172652,-0.2004982,-0.30433902,0.20604935,0.08228912,0.3334015
1967-07-01,0.5152866,-0.028083038,-0.016653443,0.06302299,0.34417763,-0.15478173,-0.14531212,0.21453953,0.0068572997,-0.21617222
1967-08-01,0.23870353,-0.119515225,-0.04310379,-0.017633438,0.24915314,-0.32719725,0.0656353,0.25045928,-0.14563866,0.0803297
1967-09-01,0.44867152,-0.016000366,0.0045719147,0.24752045,0.16098633,-0.14563866,-0.067921065,0.07183971,-0.20115128,0.18645687
1967-10-01,0.03298111,0.046042632,0.43071175,0.15837403,0.18449745,-0.24588737,-0.28964463,0.12637253,0.1286583,0.1590271
1967-11-01,0.27429694,0.07151337,0.040491484,0.31380883,-0.113637544,-0.1978859,-0.16000672,-0.11037197,0.0016326904,0.049308203
