,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9,zgv850_cluster10
1965-01-01,0.1262757,0.07800245,-0.52776766,-1.245096,0.05371871,0.1816133,-0.019279862,-1.2702627,0.09948993,0.23886415
1965-02-01,-0.106259964,0.08948209,-0.41164702,-1.4642389,0.124656774,0.45153126,0.051069546,-1.1179373,0.0859499,0.09316144
1965-03-01,0.27065384,0.17366587,-0.6516886,-0.614895,0.04179754,-0.1077317,-0.10846758,-1.0113829,-0.5377756,-0.0519526
1965-04-01,-0.022664834,0.48317376,-0.37014374,0.71129423,-0.062107634,-0.17116392,-0.031053806,-0.33084822,0.3470374,0.06725874
1965-05-01,-0.13245702,0.43342885,-0.30332655,1.812895,-0.09904841,-0.14011021,-0.019427037,-0.26668015,0.11347151,0.10743736
1965-06-01,0.06254916,0.39251432,-0.786942,1.8230503,-0.18014154,-0.20133476,0.051069546,-0.3218705,0.22782609,0.12995505
1965-07-01,-0.012068319,0.5142276,-0.5717729,1.8342354,-0.19559488,-0.3976654,-0.010155034,-0.34895065,0.15217844,0.07093811
1965-08-01,-0.033555795,0.30921358,-0.7223323,1.5151612,-0.27227277,-0.24372101,-0.07461746,0.14526121,0.39840132,0.03017075
1965-09-01,-0.106259964,0.37043813,-0.35012805,1.2951353,-0.24828334,-0.25652522,-0.014717435,0.086538576,0.43843278,0.2151691
1965-10-01,0.21296147,0.39354455,-0.5991473,0.98180085,-0.22120325,-0.15674081,-0.049156286,-0.10199194,0.3966352,0.059900023
1965-11-01,0.3892765,0.23076956,-0.33982587,0.35763398,0.03797101,0.15688798,-0.005003929,0.02384224,0.13922703,-0.069319166
1965-12-01,0.050922345,0.28125042,-0.10684867,-0.763394,-0.270801,0.31480616,0.17293003,-0.7291024,-0.5193788,0.20736882
1966-01-01,0.2109243,0.09041677,-0.6269862,-0.5494448,-0.21396232,0.14177354,-0.03472004,-0.20007424,-0.57866746,0.069729425
1966-02-01,-0.22437827,0.3963872,-0.5322294,-0.9141499,-0.5832968,0.20036359,0.17287692,-0.3061151,-0.2977244,0.4085392
1966-03-01,-0.069729425,0.4439826,-0.47696662,-0.025895357,-0.31334844,0.07638409,0.0944675,-0.15464887,0.37222785,0.3592078
1966-04-01,-0.054684114,0.5715788,-1.1856897,0.8172232,-0.015045357,-0.12962154,0.13280419,-0.48854,0.4183766,0.20629497
1966-05-01,0.007812023,0.26097903,-0.22076163,1.2060876,-0.26430637,-0.073056795,-0.058011413,-0.001012659,0.3916132,0.10184546
1966-06-01,-0.18387155,0.39334923,-0.5391734,1.7893845,-0.14003754,-0.4149046,-0.09186347,-0.31682044,0.2248123,0.0151900295
1966-07-01,0.16564354,0.36007583,-0.31450576,2.0816114,-0.31450576,-0.42141455,-0.12947686,-0.27428836,0.1994956,-0.020542692
1966-08-01,-0.007378006,0.031826712,-0.32506648,1.4410267,-0.226693,-0.18314819,-0.014900684,0.1793869,0.41273457,0.093888804
1966-09-01,0.11660147,0.12875351,-0.29917106,1.2694517,-0.23985763,-0.32419834,-0.00274868,0.116746165,0.6025375,0.1413395
1966-10-01,0.27009302,0.40448856,-0.48304266,0.934114,-0.055552077,-0.13034482,-0.005352688,0.21280494,0.5449601,0.08925946
1966-11-01,-0.093165495,0.22871833,-0.070163414,-0.1455349,-0.009548021,0.13743353,0.07001877,-0.06857209,0.251865,0.11732483
1966-12-01,-0.00274868,0.17114088,-0.14915153,-0.9319439,-0.08868079,0.19240694,0.21569829,-0.21439628,0.05309274,0.37063652
1967-01-01,0.115737036,0.36702794,-0.684597,-1.4216503,0.06960873,0.45595393,0.28742748,-0.45945102,-0.3305583,0.50091654
1967-02-01,0.10358049,-0.04779353,-0.36303127,-1.013823,-0.12456302,0.12589525,0.086927675,-0.29425517,-0.46777743,0.27743584
1967-03-01,0.1683599,0.3135724,-0.49791908,-0.15986697,-0.29758573,-0.11890106,-0.09991686,-0.97835255,0.09375535,0.23230669
1967-04-01,-0.039800264,0.26960897,-0.6569534,0.18917593,-0.07044139,-0.048626207,-0.011823511,-0.39833522,0.1452125,0.23147407
1967-05-01,-0.24479632,0.4962538,-0.18634495,1.4627829,-0.1815156,-0.32506284,-0.04562869,-0.5763538,0.19933414,0.094921015
1967-06-01,-0.37302297,0.28026685,-0.09159045,1.8759388,-0.22747736,-0.35587054,-0.15320589,-0.47627038,0.18268132,-0.12356387
1967-07-01,0.005828476,0.322898,-0.20199856,1.8761055,-0.16652808,-0.4021651,-0.111906864,-0.6238142,0.29891795,-0.046794415
1967-08-01,-0.13655305,0.73005927,-0.13438818,1.7288946,-0.24179879,-0.32206526,-0.02997508,-0.19067469,0.5651964,0.12489605
1967-09-01,0.03863454,0.5693596,-0.14604515,1.3107427,-0.2786015,-0.38984233,-0.098751165,0.013988351,0.6091598,0.11690273
1967-10-01,-0.024646163,0.46544608,-0.2955874,0.669776,-0.19000855,0.030474663,-0.062115002,-0.092423104,0.3960038,0.019317245
1967-11-01,0.10091603,0.47077495,-0.2148213,0.15253976,-0.06827655,-0.026977539,-0.037968397,-0.27910107,0.153872,-0.048626196
1967-12-01,0.25811857,0.84862727,-0.3322236,-1.3828493,-0.41448846,0.7074114,0.25412187,-0.55154103,-0.067277335,0.3956708
