,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1063.3588931435033,2991.25384162454,1907.1042042858194,1942.1673114483172,1251.1427891107253,3635.6181553431916,1788.5455215186405,2188.1762960682745,2671.737189041941,1563.6600435697114
1965-02-01,1061.7032663445725,2983.156989602481,1903.9620453456662,1940.4090294471152,1248.6265582802855,3620.877075195312,1783.0771998355265,2186.703889266304,2669.2924097964637,1560.752422626202
1965-03-01,1063.45314427426,2998.6200669232535,1906.130117740271,1946.6565645658052,1252.5038730951003,3634.671674455915,1787.5158477247808,2189.555159859035,2673.4018426192433,1567.4932391826922
1965-04-01,1063.4531763980265,2994.987039005055,1912.074193414652,1954.916264460637,1254.1624469521605,3636.6154261997763,1790.4546369586076,2202.204297936481,2683.2495438425162,1568.325946514423
1965-05-01,1063.0999755859375,2988.5898365693934,1913.6884005564564,1956.4639751727764,1256.110448013117,3621.1412702287944,1787.7255088404606,2202.05078125,2667.365947522615,1569.318096454327
1965-06-01,1065.5686549136515,3005.2768482881434,1916.8872185473172,1962.1175912710337,1257.9453456548997,3625.94735281808,1788.2791084155704,2208.3864958389945,2674.0324321546054,1570.592510516827
1965-07-01,1065.712023283306,3009.71482220818,1919.9022401053949,1965.77394925631,1261.319534866898,3644.029671805245,1798.2466848273027,2212.6138438349185,2683.6310135690787,1577.4337064302883
1965-08-01,1065.084228515625,3012.374698414522,1918.588717478626,1958.2249568058894,1260.7616283275463,3637.220328194754,1796.9692297149124,2205.679719344429,2669.1741943359375,1580.4253680889422
1965-09-01,1065.7211785567436,3002.2931267233453,1919.3582786704008,1957.265413724459,1260.1136007426696,3633.7308611188614,1794.7068599232457,2204.453178074049,2673.5402960526317,1575.1201923076922
1965-10-01,1064.9524889494244,2996.8401740579043,1917.1573854842275,1952.7295626126802,1258.297088999807,3636.9413103376114,1794.7520473547152,2201.002834154212,2674.1172388980262,1572.7322152944712
1965-11-01,1064.4270083778783,2994.6608599494484,1914.512144844487,1949.5402409480168,1257.1219738618827,3642.8658621651784,1794.3472878974783,2196.9790251358695,2673.8276431435033,1572.576153094952
1965-12-01,1062.7311947471217,2978.7080652573527,1908.7421921064267,1942.8324772761418,1252.457832995756,3620.971243722098,1785.3989985951207,2188.991248089334,2666.798963044819,1566.4453125
1966-01-01,1064.3997995476975,2981.714764763327,1910.117728755159,1945.525888296274,1253.5995671778549,3633.739144461495,1788.5198225054826,2190.5237612516985,2677.818539268092,1565.7039701021633
1966-02-01,1062.941027189556,2979.631311753217,1906.5904149469338,1942.297832782452,1250.6247438030477,3634.966605050223,1787.8995125753838,2189.5304804262905,2670.997378700658,1564.5322829026443
1966-03-01,1062.6036633943256,2994.78562298943,1908.4411045290387,1948.91357421875,1252.3426197193287,3633.389936174665,1789.3303051329497,2194.860309103261,2673.310611122533,1566.8813852163462
1966-04-01,1062.821462530839,2987.7825568704043,1910.9338148584905,1953.224416879507,1254.5121557918594,3633.4518432617183,1789.6313048245615,2197.982124660326,2681.2774658203125,1566.9467397836538
1966-05-01,1064.635427374589,2989.7536333869484,1917.0353151717275,1960.5999286358172,1256.9306550202546,3625.8817400251114,1788.3061994586076,2207.235983143682,2679.6256617495887,1567.6424466646633
1966-06-01,1064.9794407894738,3007.6028262867644,1918.3915624078713,1960.9407865084133,1259.665557484568,3629.415893554687,1789.9952670984103,2207.867431640625,2677.238705283717,1575.4672475961538
1966-07-01,1064.0920538651317,2989.0484978170953,1918.5166268978478,1962.0832003079927,1259.5227653597608,3623.1113978794638,1791.5981359649124,2208.4521749745245,2673.0131450452304,1572.8250826322114
1966-08-01,1064.487240439967,3002.488618738511,1918.569025003685,1962.7842829777644,1260.0706500771605,3641.9989449637274,1795.0645045230265,2208.16650390625,2686.359927528783,1576.5206204927883
1966-09-01,1065.0526508532073,2993.363144818474,1918.42041015625,1955.8028001051682,1259.3253430025077,3634.33598109654,1793.1860137404058,2203.096870754076,2674.2987381784537,1572.9311899038462
1966-10-01,1064.3139327199835,2989.86618939568,1914.589417655513,1954.8929067758413,1257.4707784770446,3637.14359828404,1789.9060701069081,2200.660241168478,2683.825041118421,1569.7433706430288
