,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1010.91284,1016.67664,1010.9221,1010.0421,1014.2543,1018.28906,1019.83826,1007.0455,1015.3507,1014.9991
1965-02-01,1008.61206,1013.9932,1009.5081,1009.09326,1013.4691,1013.73706,1016.6233,1006.39307,1014.89056,1013.62787
1965-03-01,1011.06537,1019.45685,1011.83563,1011.80585,1012.408,1016.34924,1019.5083,1008.0446,1016.17554,1016.7368
1965-04-01,1010.2654,1017.9617,1011.3197,1016.7219,1016.983,1019.14056,1019.0996,1013.592,1019.3979,1019.4656
1965-05-01,1009.2607,1015.5107,1013.87164,1016.7393,1017.5207,1013.8022,1018.4894,1013.37305,1012.67413,1021.2355
1965-06-01,1012.39197,1022.3158,1017.17584,1017.8122,1017.58575,1016.7182,1018.2544,1016.85834,1014.9507,1021.0296
1965-07-01,1012.3578,1023.1729,1017.43823,1021.62305,1020.8832,1020.53033,1025.266,1018.6333,1018.9843,1025.1829
1965-08-01,1011.6062,1024.2415,1016.779,1016.4888,1019.72845,1018.80133,1023.1512,1014.3963,1012.8899,1027.9413
1965-09-01,1012.50977,1020.7852,1016.66235,1018.3362,1020.95764,1017.57776,1022.95514,1013.1715,1015.43884,1024.4678
1965-10-01,1011.8195,1019.22925,1014.90546,1014.8893,1019.87915,1017.4016,1024.2104,1011.72095,1015.5969,1023.18964
1965-11-01,1011.2514,1018.02484,1013.52124,1014.0335,1017.7539,1020.549,1023.10406,1010.20026,1016.44904,1022.6364
1965-12-01,1009.5758,1011.75073,1012.0266,1010.11597,1014.1247,1013.9219,1017.5467,1007.0957,1013.84436,1019.24536
1966-01-01,1011.2992,1013.85156,1012.60547,1011.53955,1016.02966,1015.7643,1021.2433,1006.90674,1018.363,1017.71454
1966-02-01,1009.9973,1011.96515,1010.55505,1010.4649,1014.02625,1018.2985,1018.7047,1007.8324,1015.14404,1017.94366
1966-03-01,1009.40594,1018.1771,1010.81165,1013.31335,1015.74927,1017.3322,1019.7644,1010.2621,1015.9846,1018.0419
1966-04-01,1009.7921,1015.2154,1011.77057,1015.58344,1016.8521,1015.5847,1021.5581,1011.56213,1019.0446,1018.94446
1966-05-01,1011.71295,1016.18304,1014.813,1020.95917,1020.1506,1013.3797,1020.23315,1015.89825,1017.6582,1019.47455
1966-06-01,1011.28485,1023.52783,1016.404,1018.2609,1019.4789,1014.8649,1019.5428,1015.9402,1016.3326,1024.0135
