,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,18.68393,27.216187,23.543304,16.135712,27.606354,19.50122,28.115295,24.981812,26.304077,14.223694
1965-02-01,19.399933,27.806458,23.576752,16.582794,27.608856,19.937317,28.330872,25.522186,26.809021,14.157837
1965-03-01,19.4169,27.423737,24.231384,16.922577,27.64029,19.844513,28.683624,25.593536,26.615936,13.853485
1965-04-01,18.350128,27.851349,22.858246,16.158691,28.358795,19.591522,28.596313,25.16745,26.11496,12.884491
1965-05-01,17.228943,26.77359,21.776978,14.806,28.339325,18.927917,27.604858,24.269806,24.760284,12.383026
1965-06-01,16.086823,25.509216,20.462738,13.97522,28.096344,17.264374,26.434296,23.112701,23.682526,12.264282
1965-07-01,15.288483,24.73584,19.65091,13.026703,28.174194,16.94754,25.945831,22.356781,22.939087,11.797241
1965-08-01,15.307434,23.935486,18.801666,13.109528,27.76654,16.474518,25.475311,21.4357,22.025482,12.404999
1965-09-01,15.251068,24.131592,17.932495,13.702301,27.787994,17.139648,25.619995,20.976654,22.37027,11.794769
1965-10-01,15.017059,24.524261,19.652924,13.13147,27.50058,16.86969,26.329529,21.476105,22.780914,11.345184
1965-11-01,16.208588,25.408447,20.381378,13.680817,27.658752,18.040253,27.6333,22.284424,23.915527,11.969879
1965-12-01,18.184448,26.781067,22.21756,15.323914,28.027985,20.192291,28.635223,23.61966,25.545654,13.633423
1966-01-01,19.565765,26.987457,23.678772,17.00595,28.06662,21.479553,28.703033,24.59607,26.58603,14.52182
1966-02-01,20.966675,27.997528,24.645996,18.430084,28.76709,22.356018,28.834656,25.454895,27.325836,15.632263
1966-03-01,20.347412,27.612762,24.373688,17.733154,28.79483,21.990906,29.118073,25.287964,26.570892,14.759338
1966-04-01,19.505737,27.531067,23.403442,16.755829,28.78122,21.20874,29.371246,24.56836,26.660156,13.809235
1966-05-01,17.601532,26.680817,22.342896,14.963562,28.881561,19.638367,28.231537,23.875946,25.250153,13.657959
1966-06-01,16.32013,25.534058,21.285889,14.061401,28.33844,18.88144,26.85785,22.957642,23.906708,12.574738
1966-07-01,15.190521,24.389832,19.981812,13.517761,28.68692,17.724579,26.345978,21.891571,22.430634,12.455231
1966-08-01,15.047302,23.619781,18.998932,13.137543,27.684387,16.928314,25.977356,21.210754,22.074127,12.332672
1966-09-01,14.582336,23.920319,19.262177,12.969086,27.444824,16.043274,25.77362,21.070557,22.138153,12.0755005
1966-10-01,14.939362,24.312164,20.202179,13.034149,27.735321,16.213715,26.487183,21.42157,22.556732,11.880829
1966-11-01,16.026642,25.74939,21.009033,13.236877,28.286499,17.96109,27.601166,22.98285,23.784668,12.121368
1966-12-01,17.371582,27.45694,23.316193,14.924255,28.144287,19.25058,28.301636,24.28897,26.275879,14.127472
1967-01-01,19.143463,27.464172,23.91632,16.910278,28.220917,20.5578,28.487366,24.787262,27.117096,15.177948
1967-02-01,19.930267,28.164825,24.21231,18.0672,28.348145,21.364136,28.390198,25.364716,27.460663,15.87558
1967-03-01,20.071503,28.0336,23.362915,17.983551,28.62259,21.676147,28.88501,25.249542,27.16269,15.365753
1967-04-01,19.401886,27.826782,22.238068,17.243835,28.987183,21.565948,29.033752,24.474243,26.389404,14.510345
1967-05-01,18.308105,26.105927,21.26648,15.870575,29.205536,20.186188,28.530945,23.804138,24.778748,13.1440735
1967-06-01,16.772552,24.960052,19.824585,14.262939,28.803894,18.850983,27.137634,23.06192,23.588287,12.694336
1967-07-01,15.056244,24.582428,19.055328,13.266785,28.474854,17.231812,26.338318,21.297516,22.77295,12.21405
1967-08-01,14.410187,24.025513,18.681702,12.870148,28.01358,16.316315,25.76236,20.885834,22.475464,12.149445
1967-09-01,14.103668,23.370422,18.379211,12.501038,27.80774,15.673767,25.733337,20.761139,22.037231,11.447296
1967-10-01,15.24054,24.367584,19.78952,12.980804,27.559845,17.218292,26.197601,21.281494,22.71936,11.227936
1967-11-01,15.871094,25.668213,20.749115,13.390991,27.63797,18.1904,27.362518,22.35376,24.006989,11.681671
1967-12-01,17.591919,27.413086,21.755768,14.949554,27.904388,18.862518,28.172852,23.269775,25.835999,12.90921
1968-01-01,19.251251,27.190765,22.62204,16.640717,27.788239,20.158386,28.133972,24.074219,26.199554,13.940643
1968-02-01,20.55307,27.788239,22.80951,17.61261,28.089966,22.256012,28.479706,24.685547,26.900421,14.528717
1968-03-01,20.578308,27.69278,23.217041,18.05133,28.265045,21.934021,28.761139,24.748383,26.796051,14.65683
1968-04-01,18.999023,27.701202,22.530548,17.068542,28.787354,20.977448,29.059906,24.091034,26.238617,13.998993
1968-05-01,17.854492,26.584381,21.477509,15.827087,28.64096,19.204285,28.501984,22.897522,25.179657,13.436615
1968-06-01,15.875549,25.822174,19.843323,14.566315,28.360016,17.63736,26.973114,22.052246,23.672577,12.441956
1968-07-01,15.001556,24.41452,19.321503,14.411499,27.961365,16.831635,26.177307,21.445862,22.578522,12.648712
1968-08-01,14.984741,23.371368,18.540497,13.93222,27.730865,16.550201,25.363678,20.89685,21.615509,12.665527
1968-09-01,15.3324585,23.646881,18.43219,13.202667,27.976196,16.68869,25.702484,20.781586,21.612549,11.6154785
1968-10-01,15.9244995,24.252777,19.42041,13.784821,27.714539,17.38263,26.536896,21.391449,22.491943,12.323761
1968-11-01,16.48935,24.850769,21.527466,14.397644,28.1409,18.542969,27.098755,22.945526,24.111298,12.904419
1968-12-01,18.449493,25.997253,23.342194,15.937866,28.041992,20.981415,28.15326,24.036133,25.35376,13.807587
1969-01-01,20.537018,27.407349,23.903229,17.666138,28.635895,22.13269,28.766663,24.96872,26.54184,14.739349
1969-02-01,21.557404,28.17752,23.561218,18.245026,28.649231,22.910034,29.060455,25.308167,27.235077,15.417725
1969-03-01,20.913391,28.553864,23.519684,17.94867,29.308136,22.371643,29.818817,24.892822,26.855652,15.396698
1969-04-01,19.901733,28.5513,22.001434,17.038513,29.543488,21.313843,30.106995,24.297516,25.94397,14.471191
1969-05-01,18.21991,27.30481,20.830841,16.176605,29.470673,20.36319,29.03894,23.25357,24.649261,13.570282
1969-06-01,16.554993,26.03064,19.784302,14.7578125,29.210175,18.602936,27.638092,22.204498,23.176147,13.400574
1969-07-01,15.620789,25.028198,18.199402,13.612335,28.814331,17.691254,26.497223,21.082062,22.811584,13.001648
1969-08-01,14.93573,24.18576,18.511658,13.6779785,28.92868,16.896484,25.777313,21.426117,22.330109,12.406342
1969-09-01,14.841919,24.1232,18.548584,13.399536,28.58667,16.329895,25.69632,21.266663,22.462921,12.357117
1969-10-01,15.39978,24.92514,19.34436,13.358002,27.982666,17.054932,26.685913,21.447662,23.208435,11.984863
1969-11-01,16.939575,26.06189,20.778534,14.803955,28.63385,19.176697,27.83603,22.5029,24.359558,12.608368
1969-12-01,18.059937,27.54068,22.588531,16.27298,28.766144,20.17041,29.122498,23.947845,26.177277,14.430176
1970-01-01,19.624268,28.095886,23.663269,17.720734,28.774628,21.485443,28.942505,24.790405,27.175873,15.289276
1970-02-01,20.650177,28.483307,24.117828,18.517273,28.82785,21.7995,29.0448,25.47638,27.60205,15.624542
1970-03-01,20.29425,28.324707,24.032593,18.148987,29.352142,21.014862,29.336151,25.716064,27.130432,14.928223
1970-04-01,18.811707,27.911469,23.023773,17.266174,29.117645,20.080383,29.626434,24.789368,26.650024,14.415283
1970-05-01,17.311615,27.145905,21.834106,15.61731,29.308746,18.800873,28.375336,23.773804,25.495514,13.389893
1970-06-01,16.175201,25.415436,20.177002,13.9322815,28.898102,18.040497,27.093231,22.332611,23.751587,12.34903
1970-07-01,15.287231,24.461365,19.35257,13.305695,28.581451,16.842072,26.565826,21.359406,23.119324,11.89859
1970-08-01,15.219025,23.80429,18.626282,13.272644,28.74469,16.603943,25.87259,20.491577,22.27887,11.516846
1970-09-01,15.013458,23.551697,17.678375,13.441559,28.527191,17.143219,25.824036,20.222443,21.648163,11.61911
1970-10-01,15.89212,24.296051,18.679993,13.967407,28.454376,17.677338,26.41861,20.809784,22.738617,12.122253
1970-11-01,17.273926,25.107056,19.782867,14.903931,28.277191,18.730103,27.455841,21.731323,23.885376,12.843384
1970-12-01,19.130432,25.914948,21.813965,16.20877,28.213654,20.768463,28.435242,22.864655,24.895264,13.79953
