,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10
1965-01-01,-7.8347473,0.69750977,-2.9753723,-10.382965,1.087677,-7.017456,1.5966187,-1.5368652,-0.21459961,-12.294983
1965-02-01,-7.422821,0.9837036,-3.2460022,-10.23996,0.7861023,-6.885437,1.5081177,-1.3005676,-0.01373291,-12.664917
1965-03-01,-7.595978,0.41085815,-2.7814941,-10.0903015,0.6274109,-7.1683655,1.6707458,-1.419342,-0.39694214,-13.159393
1965-04-01,-9.184753,0.3164673,-4.6766357,-11.37619,0.8239136,-7.9433594,1.0614319,-2.3674316,-1.4199219,-14.650391
1965-05-01,-10.216797,-0.67214966,-5.668762,-12.63974,0.8935852,-8.517822,0.15911865,-3.1759338,-2.6854553,-15.062714
1965-06-01,-10.907318,-1.4849243,-6.5314026,-13.018921,1.1022034,-9.729767,-0.559845,-3.8814392,-3.311615,-14.729858
1965-07-01,-11.263214,-1.8158569,-6.9007874,-13.524994,1.6224976,-9.6041565,-0.6058655,-4.194916,-3.6126099,-14.754456
1965-08-01,-11.136383,-2.5083313,-7.642151,-13.33429,1.3227234,-9.969299,-0.96850586,-5.0081177,-4.418335,-14.038818
1965-09-01,-11.345184,-2.4646606,-8.663757,-12.893951,1.191742,-9.456604,-0.9762573,-5.6195984,-4.2259827,-14.801483
1965-10-01,-11.86731,-2.3601074,-7.2314453,-13.752899,0.61621094,-10.014679,-0.5548401,-5.408264,-4.1034546,-15.539185
1965-11-01,-10.874939,-1.6750793,-6.7021484,-13.40271,0.57522583,-9.043274,0.54977417,-4.799103,-3.1679993,-15.113647
1965-12-01,-8.825623,-0.2290039,-4.792511,-11.686157,1.0179138,-6.8177795,1.6251526,-3.3904114,-1.4644165,-13.376648
1966-01-01,-7.4764404,-0.054748535,-3.3634338,-10.036255,1.0244141,-5.5626526,1.6608276,-2.4461365,-0.45617676,-12.520386
1966-02-01,-6.249695,0.78115845,-2.5703735,-8.786285,1.5507202,-4.8603516,1.6182861,-1.7614746,0.10946655,-11.584106
1966-03-01,-7.027405,0.23794556,-3.0011292,-9.641663,1.4200134,-5.383911,1.7432556,-2.086853,-0.80392456,-12.6154785
1966-04-01,-8.182098,-0.1567688,-4.2843933,-10.932007,1.0933838,-6.4790955,1.6834106,-3.1194763,-1.0276794,-13.878601
1966-05-01,-9.921997,-0.8427124,-5.1806335,-12.559967,1.3580322,-7.8851624,0.7080078,-3.647583,-2.2733765,-13.86557
1966-06-01,-10.906006,-1.6920776,-5.9402466,-13.164734,1.1123047,-8.344696,-0.36828613,-4.2684937,-3.3194275,-14.651398
1966-07-01,-11.660034,-2.4607239,-6.868744,-13.332794,1.8363647,-9.125977,-0.50457764,-4.9589844,-4.419922,-14.395325
1966-08-01,-11.438385,-2.8659058,-7.4867554,-13.348145,1.1987,-9.557373,-0.5083313,-5.274933,-4.41156,-14.153015
1966-09-01,-11.876495,-2.5385132,-7.1966553,-13.489746,0.98599243,-10.415558,-0.6852112,-5.388275,-4.3206787,-14.383331
1966-10-01,-11.798462,-2.4256592,-6.5356445,-13.703674,0.99749756,-10.524109,-0.25064087,-5.3162537,-4.1810913,-14.856995
1966-11-01,-10.907135,-1.1843872,-5.9247437,-13.696899,1.3527222,-8.972687,0.6673889,-3.9509277,-3.149109,-14.812408
1966-12-01,-9.54834,0.5370178,-3.6037292,-11.9956665,1.2243652,-7.669342,1.3817139,-2.630951,-0.64404297,-12.79245
1967-01-01,-7.6316833,0.6890259,-2.8588257,-9.864868,1.4457703,-6.217346,1.7122192,-1.9878845,0.34194946,-11.5971985
1967-02-01,-6.945923,1.2886353,-2.6638794,-8.8089905,1.4719543,-5.5120544,1.5140076,-1.5114746,0.58447266,-11.00061
1967-03-01,-7.062866,0.89923096,-3.7714539,-9.150818,1.4882202,-5.4582214,1.7506409,-1.8848267,0.028320312,-11.768616
1967-04-01,-8.091583,0.333313,-5.2554016,-10.249634,1.4937134,-5.9275208,1.5402832,-3.019226,-1.104065,-12.983124
1967-05-01,-9.206177,-1.4083557,-6.2478027,-11.643707,1.6912537,-7.3280945,1.0166626,-3.710144,-2.7355347,-14.370209
1967-06-01,-10.263214,-2.075714,-7.2111816,-12.772827,1.7681274,-8.184784,0.101867676,-3.9738464,-3.4474792,-14.341431
1967-07-01,-11.481323,-1.9551392,-7.482239,-13.270782,1.9372864,-9.305756,-0.19924927,-5.2400513,-3.764618,-14.323517
1967-08-01,-11.839661,-2.2243347,-7.5681458,-13.3797,1.7637329,-9.933533,-0.4874878,-5.3640137,-3.7743835,-14.100403
1967-09-01,-12.198486,-2.9317322,-7.922943,-13.801117,1.5055847,-10.628387,-0.56881714,-5.5410156,-4.264923,-14.854858
1967-10-01,-11.122192,-1.9951477,-6.5732117,-13.3819275,1.197113,-9.14444,-0.16513062,-5.081238,-3.6433716,-15.134796
1967-11-01,-10.688049,-0.8909302,-5.810028,-13.168152,1.0788269,-8.368744,0.80337524,-4.2053833,-2.5521545,-14.877472
1967-12-01,-9.005798,0.81536865,-4.8419495,-11.648163,1.3066711,-7.735199,1.5751343,-3.327942,-0.76171875,-13.688507
1968-01-01,-7.31015,0.629364,-3.9393616,-9.920685,1.2268372,-6.403015,1.5725708,-2.4871826,-0.36184692,-12.620758
1968-02-01,-6.2030945,1.032074,-3.9466553,-9.143555,1.3338013,-4.5001526,1.7235413,-2.0706177,0.14425659,-12.2274475
1968-03-01,-6.2643433,0.8501282,-3.6256104,-8.791321,1.4223938,-4.9086304,1.9184875,-2.0942688,-0.04660034,-12.185822
1968-04-01,-8.329163,0.37301636,-4.797638,-10.259644,1.4591675,-6.3507385,1.73172,-3.237152,-1.0895691,-13.329193
1968-05-01,-9.454437,-0.72454834,-5.831421,-11.481842,1.3320312,-8.104645,1.1930542,-4.4114075,-2.1292725,-13.872314
1968-06-01,-11.209473,-1.2628479,-7.241699,-12.518707,1.2749939,-9.447662,-0.11190796,-5.032776,-3.412445,-14.643066
1968-07-01,-11.719818,-2.3068542,-7.399872,-12.3098755,1.2399902,-9.88974,-0.5440674,-5.2755127,-4.142853,-14.072662
1968-08-01,-11.471893,-3.085266,-7.9161377,-12.524414,1.274231,-9.906433,-1.0929565,-5.559784,-4.8411255,-13.791107
1968-09-01,-11.210968,-2.8965454,-8.111237,-13.340759,1.4327698,-9.854736,-0.8409424,-5.761841,-4.9308777,-14.927948
