,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9,vo600_cluster10
1965-01-01,-1.2283163804178393e-05,1.2652717193686252e-05,-1.7017381617064665e-06,5.409080248876747e-06,-1.563193560257552e-07,1.3553949429478962e-05,-1.035750172049019e-07,1.1306362271820295e-05,3.79850239764694e-06,3.2720628737211774e-05
1965-02-01,-1.370293960332804e-05,1.2386993158318262e-05,-2.2617219862163523e-06,5.2850277263153175e-06,-3.7361976337119665e-06,9.977769524185634e-06,2.5960202442042323e-06,1.5053441464780396e-05,7.586149185163262e-06,4.4257863277487235e-05
1965-03-01,-1.0713294094395159e-05,1.1345637372008935e-05,-3.096792564940428e-06,7.330895692739227e-06,5.477791238527354e-07,1.7273742337743493e-05,-1.3227743491168238e-05,1.0836934701988605e-05,4.337606617849341e-06,1.5473776383099475e-05
1965-04-01,2.8451649671166835e-07,7.875784528247701e-06,-7.1575585642899825e-06,-5.411449405932053e-07,3.5383223920718826e-06,7.542344191177916e-06,1.0663982013486222e-05,5.155668856917015e-06,2.6061899382551452e-06,3.671242238316849e-05
1965-05-01,4.547452070775243e-06,6.239266166562384e-06,-1.5482566836136306e-05,-6.33468118210433e-06,3.423817987069963e-06,-6.404746362894306e-08,1.6790867852655032e-05,7.076888713137512e-06,7.65431235302695e-06,2.3486502280267063e-05
1965-06-01,8.989253988797177e-06,2.1142319207184857e-06,-9.660919564545489e-06,-7.090046678099446e-06,5.257342925160041e-06,7.569520713938498e-07,2.1585254014805993e-05,1.3959982376426133e-06,2.655804233536005e-07,1.048962437433896e-05
1965-07-01,3.3282036123897086e-06,1.0374812410846452e-05,-1.3331044719275525e-05,-7.100166084036869e-06,5.507229039350384e-06,5.166486971575068e-06,1.8167712470231992e-05,-5.040890562111956e-08,2.9378698044361635e-06,2.58478367494022e-05
1965-08-01,1.0950489013339393e-05,1.4148562151740895e-05,-8.904899519655132e-06,-5.219922212326606e-06,-2.1859037399745605e-07,-2.5818140317015705e-06,3.29531354105307e-05,-8.990677510415219e-06,7.284408500550932e-06,1.641898346433128e-05
1965-09-01,7.438425849873706e-06,9.06607202787493e-06,-6.620149299192663e-06,-6.061666201194487e-06,4.343043059712746e-06,2.1327882867202184e-06,1.3141708324029523e-05,4.606169617155891e-06,4.499712679756593e-06,2.7272314101163132e-05
1965-10-01,2.193701220676303e-06,7.626588358694026e-06,-4.5939731415205215e-06,-3.1669325958165663e-06,4.689913581504726e-06,2.587155418293858e-06,1.5249564360904817e-05,-1.8061856264596694e-06,6.7625369806394344e-06,3.1260665042175195e-05
1965-11-01,4.875880352171538e-06,1.0797082977269285e-05,-6.496836403868038e-06,-1.401811720385789e-06,2.9324898791220288e-06,3.176504984973387e-06,1.6655397606276285e-05,-1.1904778115682086e-05,5.0149201738152085e-06,4.341134305885883e-05
