,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9,mgv50_cluster10,mgv50_cluster11,mgv50_cluster12
1965-01-01,0.06824501735322615,0.005306929457359589,0.0033776433316662032,0.015232719767770572,-0.13253442769826845,-0.017594129723661086,0.0659379531585035,0.005608085447396987,0.048000506343848906,-0.06482301843027737,-0.07112106268710279,0.08645979022341115
1965-02-01,-0.3450014792820986,0.018758020059277233,-0.02344483144435228,0.007512688384073356,0.005471554238262565,-0.043393268304712636,-0.07593423305522828,0.02875180007555546,0.03511307295411825,-0.029291134587554044,-0.024049083127620375,-0.003356083055093352
1965-03-01,-0.3945120993782492,-0.009393155050929636,0.17795891446225784,-0.03415462788103557,0.18663158596948137,-0.020272484158768374,0.15547601949600948,-0.005537483435219679,0.029860592424225656,0.02674867593964865,-0.1281247177022569,-0.014996477070131471
1965-04-01,0.04529900684514466,0.09821435579886803,-0.27817341626859177,-0.0075446748424594,0.1550552803416585,-0.0513353812343934,-0.08052208771308264,-0.16216375888922274,0.012210012632019726,0.23859311328377836,-0.09884426092847866,0.12600538986069815
1965-05-01,0.2812178695903105,-0.15813825795283684,-0.1532809553193111,0.028612626512057898,0.19807916047961213,-0.09600220357670504,0.37260864462171284,-0.06304628287370388,0.007623124775695211,0.1161321911007859,-0.04805543241982765,0.04880556703678199
1965-06-01,-0.36891606800696425,-0.05082288217426349,-0.020635405591889925,-0.022162975056278636,0.18074020396831425,-0.08034738547661725,0.634962817033132,-0.22574615402099413,0.01884138910099864,0.1992642706216768,-0.4527598302415077,0.0974205122994525
1965-07-01,0.20555893287939184,-0.027449063166456584,0.18071757227766747,-0.060561320903461155,-0.2294131662956504,-0.06798620609676137,0.4966094025543758,-0.13988459339508644,0.03520667403476473,-0.532460420630699,-0.361754983029467,0.20938540941902567
1965-08-01,-0.33197451163740715,0.15774790125970656,-0.06393433055456947,-0.021996643399910594,-0.03834516243186108,0.01066757585195934,0.5030737391539982,-0.08332040638495714,0.03405605991842386,-0.07963892678881801,-0.3015426245141537,-0.042144910964582644
1965-09-01,-0.3522956195999594,0.011367551185405597,-0.17001566057111703,-0.012094768192959814,-0.3572730824004772,-0.0012679926722365268,0.47065789500872296,-0.2103662452636621,0.00362042984407809,-0.13203924131947894,-0.5160521636617945,-0.008076706269223775
1965-10-01,-0.14978915672091875,-0.061380608866994195,-0.32397645945642506,-0.005056805590667376,-0.4508015721343285,-0.10024192578652326,0.03015391661652497,-0.023373498175388727,0.009242403119756484,-0.15277524673661522,0.11133041946177788,0.04918933513441256
1965-11-01,-0.31613904763670525,0.09401895535679963,-0.336857023192387,-0.00058576612301716,-0.3027729863344237,-0.003395728931269225,0.02496739672053428,-0.0049067279085134845,0.015640741122173674,-0.01639373123992321,-0.0969676657560024,-0.022978234171335186
1965-12-01,-0.17754161620841305,0.06292921920808461,-0.05624513050504759,0.02635893661801408,-0.28225100317666696,-0.03921790158047396,-0.1181999310141518,-0.010536953759117004,0.02992810152563048,-0.09017172594403111,-0.0956962875863339,-0.026252586394548413
1966-01-01,0.06999323582824538,0.044874229038564056,0.03809939120330062,0.015474491321095607,-0.04587748716043871,-0.002742982469499111,-0.004296057713439777,-0.008478262222921237,0.018997856754993582,-0.02592697652966477,-0.07206671574014299,0.03843136198286499
1966-02-01,0.3981594653690562,0.0742731956191934,0.0019212036539672636,0.016768043292913495,-0.44504490702651267,0.00973444212885464,0.12630343969379154,-0.11535473167896271,0.02015511660526196,-0.25593584706616956,-0.10162420729373364,0.03774003790957587
1966-03-01,0.0423093737267396,0.09949297393457247,0.03910134820377125,0.01726176748733695,0.02196978474425715,-0.05373927161974065,-0.051169048639990035,-0.07882659824994893,0.01724066103544132,-0.0038756983527957005,-0.021456084907688994,-0.029357552661427425
1966-04-01,-0.17933866337818258,0.017738840968097344,-0.13111166509927488,0.00022054797538170002,0.30077536438786706,0.028878901811207044,0.09212885051965714,-0.03922185263572595,0.008632283910022426,-0.05568053660004638,-0.15705709761761605,0.04542011967194932
1966-05-01,-0.37858937593067393,-0.2532037619787913,0.21648941671147065,0.08967250767277508,0.5392328597778497,-0.11600657420999864,0.28399768329802016,-0.056289088649627485,0.04508884876598546,-0.1397315412759781,-0.24383714858521807,-0.17146191426685878
1966-06-01,0.27291592867935405,-0.0665570985382566,-0.2305628476189632,-0.08655476054494701,-0.4247702138368474,-0.10973144980037913,-0.04069213533685321,0.07729502155994758,0.007809652563509312,-0.1849116974098738,0.06537352232856954,0.24237595498561856
1966-07-01,-0.2138822175124112,-0.05518503558750336,0.03613067389118905,-0.001958187771733941,-0.08282645843749822,-0.1669798177831313,0.22182187863758632,-0.08077669220092969,0.05543089333783697,-0.09000415718832681,-0.24788814022185957,-0.08164599670895507
1966-08-01,0.04054984789999092,0.06383432147021477,-0.02713623438395706,-0.0498764069251171,-0.1329323233560074,0.011981638038859647,0.3534405004410517,-0.10245197858565892,0.025489613022885202,-0.011407011080273362,-0.15811920166015625,0.07768780259149415
1966-09-01,0.08587464690208435,-0.07746211575487486,0.05239048863158506,-0.04500939919636017,-0.15555935543636942,-0.05177937009755303,0.4326873591967992,-0.10381329518098097,0.057881986607372024,-0.13582177113655003,-0.19910463944394538,0.06803877518645354
1966-10-01,-0.3234646118739072,-0.03885068894865421,-0.1907100280125936,-0.016697319565204587,-0.28902786069138103,-0.06139454157913433,-0.2700313570953551,0.008943850676027628,0.061170731521682974,-0.12001390893791998,0.00898403194832041,-0.07704066644821847
1966-11-01,-0.3925179295680102,0.15478273137257648,-0.36786771288105086,0.018291564646926595,-0.2294464859851571,-0.08814079796566683,-0.07222275294008709,0.012500725017908292,0.018607355930187083,-0.07301746586034465,0.043403194781313555,-0.04027915918933493
1966-12-01,-0.10477069984464084,0.04266750497313646,-0.2869050000228134,-0.004254715664811978,-0.2663610459760178,-0.027105764431111953,0.016670748369679564,0.03065046591636462,0.051236572318974834,0.0600487080424331,0.06444586559813073,0.017206738370337656
1967-01-01,-5.9862887771005794e-05,-0.04803638394850378,-0.08523226806930467,-0.022863761362869568,-0.14555650048477706,-0.017583263928399366,0.08053332567214966,-0.008214120633709125,0.0502670962754407,-0.12780122112396153,-0.05862054989693013,0.08249701932072638
1967-02-01,0.06759666892535546,0.0628869729832961,-0.09468888827398711,-0.02516950764579744,-0.15181178270384324,-0.017445452292175853,-0.03905417841105234,-0.03379472077657015,0.03825163060546289,0.02863523658624915,-0.13188845775228866,0.011134126855592641
1967-03-01,0.053791099173181194,0.039059234460672505,0.11017611067669064,-0.009063876620153103,-0.058962907208952794,-0.0020329074879341267,0.2325126635176795,-0.1413550227880478,0.04124983047123676,-0.044854379497295205,-0.2726917571209847,0.054687880245702605
1967-04-01,-0.1449234126245274,-0.12138242645260806,0.006956104919606564,-0.018964266041066588,0.10742059973783272,-0.03834266434697544,0.05773046896571205,0.07808402849313541,0.002574362723087823,-0.1636387303818104,-0.047703099219088864,-0.06534489803016186
1967-05-01,0.0336559845463318,0.16759252175688744,-0.28849372676774565,-0.006117822358203007,-0.3105755462202915,-0.11638392420376048,0.1578776254540398,0.05584153322837292,-0.03923814525298866,0.24631971190142077,0.023568344322290827,-0.07818175612815788
1967-06-01,0.10396589470260283,-0.06341618091727678,-0.09504477767383351,-0.06802095236574732,0.17433471457902774,-0.12450378607301152,0.035733086544842946,-0.2790670173290448,0.026454316613114908,0.1569208190884701,-0.38802928112922835,0.20047391631773537
1967-07-01,0.2687443486031364,-0.10018011984916833,0.13920756823876324,-0.04129030978840935,-0.01616258564036946,-0.06735593957059524,0.43166595555487136,-0.20577615270247826,0.044761474508746166,-0.24653361287227898,-0.30982560933904446,0.10194929449685981
1967-08-01,-0.4290223559912513,-0.08254519735391323,0.005678191105378609,0.04668146706890406,0.2048747830612715,0.07093410281574025,0.4573822376273927,-0.011257242220334517,-0.010912291228449271,0.15733439561932586,-0.2749718250112331,-0.21833653694816996
1967-09-01,-0.6205504431444056,-0.002266978845000267,-0.4785743706366595,-0.03403767988812633,-0.3973145471062771,-0.052045640700003684,0.35509750956580755,-0.09704173948520269,-0.02448903342829672,-0.14872904433760534,-0.30713490349181155,-0.11744496545621326
1967-10-01,-0.1390985377571162,-0.04447443688359971,0.00534562037929016,-0.015199307079722243,-0.1516896278359169,-0.03907459185403936,0.14382523617574147,-0.11988170444965363,0.0327420948766011,-0.14757054836251016,-0.16946158510573367,-0.10981382136898381
1967-11-01,-0.3162980079650879,0.050352621922054544,0.10602689695124533,0.03298921510577202,0.2226995174274888,-0.010240602800074746,-0.041854195296764374,0.005332969773847323,0.033001664933967,-0.04611674176399098,-0.072421189001266,-0.037485011853277676
1967-12-01,-0.17694885678151073,0.11421369854360819,0.0693126198123483,0.020866616481415384,0.20116080724915794,0.06366527255843668,-0.10569251718975249,-0.008282753734443432,0.027215312505255877,0.16796185180198314,-0.13435203978355895,-0.0009535176754330417
1968-01-01,-0.2349864691495895,0.042258863910459556,-0.08232048621364668,0.006493846474147243,-0.18649387151695962,-0.026540631318793577,0.15452688648587182,0.06150004859918203,0.004423861564309508,-0.14062103663766107,-0.00959729993755513,0.02570480740229998
1968-02-01,0.03383779240881695,0.031016206888195414,-0.16933326043334662,0.0008390614444889674,-0.05035025262555411,0.007236355586963542,0.21533455167497909,-0.01537566646360434,0.01082438488263079,-0.08653684757476629,0.03789877717165237,0.08223090719963823
