,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5,vws_u600-250_cluster6,vws_u600-250_cluster7,vws_u600-250_cluster8,vws_u600-250_cluster9,vws_u600-250_cluster10,vws_u600-250_cluster11,vws_u600-250_cluster12
1965-01-01,-9.390323638916016,0.4953422546386719,3.3810386657714844,21.345348358154297,16.683589935302734,14.172660827636719,1.490915298461914,8.966675758361816,8.088420867919922,6.6952714920043945,39.74308395385742,-5.32982063293457
1965-02-01,-5.691551208496094,14.029272079467773,1.2725753784179688,14.77065658569336,16.499465942382812,11.205492973327637,6.056539535522461,17.341875076293945,-4.106128692626953,13.033698081970215,21.270397186279297,-0.539337158203125
1965-03-01,-4.438529968261719,13.025550842285156,2.561441421508789,21.77225685119629,17.201744079589844,10.840505599975586,5.2336835861206055,11.927324295043945,-1.5169868469238281,8.225292205810547,9.183387756347656,-2.6282482147216797
1965-04-01,-4.407569885253906,7.531161308288574,1.6245269775390625,30.37068748474121,12.000649452209473,18.974552154541016,6.581211090087891,19.007137298583984,-4.049098968505859,10.775327682495117,15.485969543457031,-2.642911911010742
1965-05-01,1.9878864288330078,17.83232879638672,8.96341609954834,28.267108917236328,9.406618118286133,27.119998931884766,18.01645278930664,13.033699035644531,2.056324005126953,10.14311408996582,2.276294708251953,2.4555301666259766
1965-06-01,-0.31447792053222656,16.62493133544922,10.421745300292969,33.39651107788086,1.3882637023925781,25.708925247192383,21.874910354614258,18.270641326904297,10.310943603515625,10.459222793579102,-1.2073974609375,4.955053329467773
1965-07-01,-7.773944854736328,13.809300422668457,5.460172653198242,40.051048278808594,6.289545059204102,32.03431701660156,17.374465942382812,30.880691528320312,12.230398178100586,18.440101623535156,7.415473937988281,-0.1450176239013672
1965-08-01,-4.130571365356445,19.41123390197754,11.1614990234375,31.059926986694336,-3.8405323028564453,23.903532028198242,20.146099090576172,18.117477416992188,6.659421920776367,12.694779396057129,-5.83167839050293,4.832847595214844
1965-09-01,-4.229963302612305,17.969200134277344,9.919885635375977,29.714033126831055,1.0558624267578125,31.446102142333984,17.944759368896484,14.241096496582031,0.1890125274658203,10.299539566040039,-3.5423507690429688,6.395456314086914
1965-10-01,-4.953424453735352,20.6707706451416,11.53626537322998,25.070194244384766,11.695948600769043,19.331390380859375,8.160116195678711,10.467368125915527,0.89617919921875,10.1365966796875,4.7611541748046875,5.660591125488281
1965-11-01,1.1585140228271484,7.809791564941406,7.376365661621094,12.507396697998047,4.6845703125,21.871652603149414,16.444067001342773,12.308608055114746,-1.5251331329345703,10.547209739685059,13.116798400878906,2.0155868530273438
1965-12-01,-0.6990203857421875,7.967844009399414,8.373568534851074,16.887266159057617,8.64242172241211,21.09442138671875,15.254592895507812,11.818155288696289,5.764873504638672,10.188737869262695,16.976884841918945,5.507427215576172
1966-01-01,-4.140621185302734,14.338724136352539,2.624197006225586,16.879222869873047,12.39232063293457,8.996783256530762,7.235828399658203,8.552030563354492,6.091947555541992,7.09468936920166,20.63745880126953,-1.9775848388671875
1966-02-01,-3.7385387420654297,12.551511764526367,3.114900588989258,18.072338104248047,6.024660110473633,22.487031936645508,13.74134635925293,10.052042007446289,-0.287200927734375,9.52851390838623,12.835432052612305,6.482540130615234
1966-03-01,-4.815132141113281,15.794424057006836,1.6050453186035156,18.927377700805664,7.047096252441406,14.962360382080078,12.239693641662598,12.517047882080078,2.208986282348633,9.418558120727539,11.893411636352539,5.396099090576172
1966-04-01,-2.394437789916992,13.751192092895508,5.0826416015625,25.613422393798828,7.542722702026367,24.86177635192871,10.859487533569336,11.381372451782227,8.566801071166992,9.686065673828125,12.082143783569336,-1.9890727996826172
1966-05-01,3.029561996459961,18.326717376708984,9.013193130493164,41.394718170166016,5.067869186401367,29.95098114013672,19.887451171875,10.60675048828125,2.921245574951172,6.672914505004883,0.1575489044189453,4.718305587768555
1966-06-01,-1.0355644226074219,20.49959945678711,12.234770774841309,32.17145538330078,4.882419586181641,27.627113342285156,19.88088607788086,18.54827308654785,-2.0908241271972656,11.358396530151367,-4.99073600769043,3.3003501892089844
1966-07-01,-2.9868907928466797,19.713489532470703,8.456843376159668,34.92038345336914,9.139564514160156,30.807659149169922,23.48649024963379,24.84864616394043,9.733659744262695,16.80537223815918,6.748409271240234,5.908140182495117
1966-08-01,0.7565689086914062,27.116716384887695,11.177870750427246,34.464141845703125,9.428403854370117,24.413742065429688,18.986459732055664,20.351896286010742,3.2740955352783203,15.195404052734375,2.573322296142578,6.83210563659668
1966-09-01,-3.9830703735351562,24.412099838256836,11.949211120605469,35.62443542480469,9.34306526184082,29.292879104614258,20.4044132232666,17.053184509277344,5.514263153076172,10.990777969360352,-5.030124664306641,3.7188453674316406
1966-10-01,-1.475393295288086,18.354618072509766,11.737502098083496,33.67967224121094,10.55095100402832,19.070158004760742,18.90276336669922,12.438274383544922,1.4376468658447266,7.943164825439453,5.113822937011719,3.8288021087646484
1966-11-01,0.4267005920410156,15.018159866333008,15.049341201782227,25.139129638671875,12.976570129394531,19.244121551513672,16.442678451538086,11.693192481994629,-1.2013225555419922,9.177309036254883,22.926860809326172,6.413612365722656
1966-12-01,-0.5629138946533203,11.591439247131348,11.120429992675781,19.647842407226562,8.353450775146484,14.575050354003906,4.895549774169922,10.706859588623047,-2.5208072662353516,9.47271728515625,23.657169342041016,2.1712417602539062
1967-01-01,-3.905467987060547,0.9175891876220703,6.297401428222656,10.042863845825195,26.616609573364258,6.398632049560547,-1.1641292572021484,14.05445671081543,-4.406713485717773,15.825960159301758,36.788455963134766,4.793668746948242
1967-02-01,-2.703786849975586,9.064865112304688,3.784646987915039,12.447861671447754,17.711750030517578,6.493329048156738,6.6484375,9.683664321899414,-6.498228073120117,5.850037574768066,20.61146354675293,2.378873825073242
1967-03-01,-6.792116165161133,7.530107498168945,2.0180435180664062,18.725669860839844,21.664567947387695,7.683582305908203,4.607536315917969,16.098623275756836,-4.374057769775391,11.623337745666504,17.01294708251953,2.2809104919433594
1967-04-01,-1.8155841827392578,7.786444664001465,2.476837158203125,23.25157356262207,13.868327140808105,11.089437484741211,4.9357147216796875,14.109970092773438,2.9552230834960938,8.929346084594727,18.49545669555664,-2.168252944946289
1967-05-01,3.7895450592041016,19.5403995513916,10.423288345336914,29.255084991455078,12.011923789978027,18.591787338256836,10.38247013092041,19.089767456054688,9.120376586914062,13.580968856811523,8.43626594543457,4.782238006591797
1967-06-01,1.5723114013671875,27.317045211791992,9.784893989562988,26.719470977783203,10.79718017578125,22.993602752685547,12.158869743347168,29.79878044128418,-0.23674392700195312,24.54631805419922,-2.847463607788086,6.937429428100586
1967-07-01,-1.3420982360839844,19.77877426147461,13.749139785766602,33.65363311767578,7.149682998657227,25.463909149169922,13.4601469039917,25.74473762512207,7.683582305908203,18.335451126098633,7.897468566894531,10.829835891723633
1967-08-01,-4.499776840209961,15.385125160217285,10.16531753540039,26.95948028564453,12.833183288574219,21.512725830078125,18.784448623657227,27.535829544067383,10.51308822631836,16.3729190826416,5.196949005126953,9.815916061401367
1967-09-01,-7.009269714355469,23.362598419189453,10.833099365234375,32.042137145996094,8.45749282836914,21.251487731933594,17.950130462646484,23.127487182617188,6.330057144165039,16.33536720275879,-5.536556243896484,4.9128570556640625
1967-10-01,-1.0351448059082031,18.373003005981445,13.141767501831055,24.44835662841797,17.613788604736328,28.62975311279297,10.260014533996582,11.211891174316406,8.686071395874023,10.114702224731445,3.5560665130615234,5.453287124633789
1967-11-01,-2.6662330627441406,16.64068603515625,12.942574501037598,20.178791046142578,14.57692813873291,18.841594696044922,15.92392349243164,9.959595680236816,3.7634201049804688,9.069762229919434,19.231813430786133,3.0956382751464844
1967-12-01,-1.7861957550048828,10.124500274658203,9.837139129638672,18.526479721069336,11.206993103027344,13.736076354980469,4.764278411865234,15.669219017028809,22.660526275634766,13.345857620239258,27.450929641723633,0.5632896423339844
1968-01-01,-7.319070816040039,5.9825286865234375,3.734294891357422,5.202117919921875,17.172645568847656,16.636571884155273,1.2508430480957031,9.353968620300293,9.002054214477539,10.597518920898438,32.50914001464844,4.060678482055664
