,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5,vws_u600-250_cluster6,vws_u600-250_cluster7,vws_u600-250_cluster8,vws_u600-250_cluster9,vws_u600-250_cluster10,vws_u600-250_cluster11,vws_u600-250_cluster12
1965-01-01,-13.114823858026282,16.173437639544208,5.441177186312399,35.17157094170432,25.867970327352246,23.744739171284017,6.955467552702195,17.544663998507648,16.496269444495574,15.76832861727779,61.621597053580075,-3.1836886120329186
1965-02-01,-9.774160089369312,25.936607300262647,10.024433967227681,29.897818991761707,31.309138401968756,17.036737479261877,9.27754961440789,17.268405291251163,-8.225949615591057,18.174325801758275,32.28749051709092,1.3439477190385327
1965-03-01,-8.544474419589536,20.12521519248572,7.378021040769312,31.99664768561049,24.57910611663632,18.568167924191354,11.65967656470213,18.895277298067647,-1.8165797102736345,15.812886509233833,20.7007092039941,0.4233435074583783
1965-04-01,-4.549793157596769,28.20415993896679,8.086010082303147,51.652836236926376,17.79715507541082,31.794466067793522,18.674979147094813,26.79083626694548,-2.287194027007889,23.559066861400666,24.471823087087294,-1.0445962359892749
1965-05-01,4.133603235994761,33.850302075657055,20.354269752361716,55.443757727188036,14.023620543940506,37.95605492112707,22.815316308540556,28.856353072311098,7.383656713216635,23.33370681185774,9.686646417558556,10.202571493577333
1965-06-01,0.2743640281750538,28.1094885818982,25.604496099518443,54.168826262457365,5.46889841576937,39.152299698941434,26.185337027148297,30.825523922232275,21.25871797090811,21.305838839598366,-0.4876198838082726,11.4196500331317
1965-07-01,-10.231234167925296,30.397275501452594,18.85255721188774,70.53916367743587,10.266118306629744,37.574501403241285,25.780227910271662,40.01409789163761,24.064570139548707,25.158192665870548,12.464162480021342,3.231747050333794
1965-08-01,-4.440255725182495,37.322157013921974,26.132064088176875,57.67847670800252,-1.0724677647626881,40.50035011624331,27.260406341202913,32.74315440855628,12.614256475096331,21.13835388227366,-9.888233708617303,8.721835995346911
1965-09-01,-6.700236718247607,32.79192162744361,23.72903323034241,53.254688033742774,5.7556396819064535,44.70564591436564,22.844634103446566,25.1965112006627,3.2381630346518286,18.36225299372535,-2.210895295114838,9.682131010944232
1965-10-01,-6.606123620842215,35.03301689119659,24.619599826219435,48.69881015448267,20.403953010138277,34.1606779656437,18.890450683251416,23.54047177842767,-0.09480814507731139,20.551661895184157,13.429842070209782,8.253246893450568
1965-11-01,0.5217419579025524,25.255842457905334,16.552684078950097,40.853159700441,8.83312157605399,32.792782069219506,20.715041771953526,22.4565408976358,2.381939001633808,16.68130471467557,17.560771814318667,6.402844794517927
1965-12-01,-0.4695860995651662,26.832337026471485,19.846874074380644,32.8725317401518,14.310733084831275,26.143685168672825,17.554773507085713,14.859570680974652,9.270951341309042,17.61912005450431,25.388348471413785,11.733208685138397
1966-01-01,-8.95386070060111,24.994318293413343,10.477077470645987,26.889067670454683,21.29316496867442,19.59491084380925,10.769390836800703,14.67531057106622,9.326577074684241,15.091892261512081,35.40173528164853,0.18253227916567072
1966-02-01,-5.515940338626679,22.75274960605278,14.05217007432879,27.054039489334222,14.540793894173316,22.532093799211726,13.092416918919438,14.643048787415648,-1.7186619014799835,12.141456295167103,21.17332348536284,8.133996660610391
1966-03-01,-3.290864176816236,30.036428611875408,12.25271427794183,30.049032166472927,13.82513452593298,20.050524257160365,14.505042731888306,17.290276473502168,0.6886078246743921,13.495405839588082,21.441067320364567,6.901834221539432
1966-04-01,-3.134304202302718,26.90695458083541,10.994675234334075,47.41310093185681,14.194610934180362,33.530662968998584,16.995182025400958,22.90098565427193,16.854187839018074,18.59787925150599,22.798806966181523,2.831763433159722
1966-05-01,4.63820176777359,26.94335307417202,21.3696431895044,56.40371123838477,11.404219718930811,37.64577474838457,22.63103011469576,21.170794815629947,10.400820256363309,19.04118991601563,6.951865742374765,13.305427004602786
1966-06-01,-1.075737198901628,38.038976626058364,26.462682353386874,61.10998236964871,6.779576343885926,39.2779033876135,25.1140277245084,32.43046240445303,-0.28531406940638376,20.593002782547217,-6.447917074321575,10.449499874984635
1966-07-01,-1.8627592029577675,35.91008954789523,22.540136479110767,66.88997654119922,13.860487012742288,41.20910495894154,27.739117318432374,39.6614512112713,16.922050968611025,22.989210757365523,12.319086787330326,9.330771405615776
1966-08-01,2.0640039961605257,39.23595315410514,29.62069233891858,63.77195590522758,16.25954865117408,37.03598014765594,23.241601088613876,33.7862411412473,5.845385805473922,22.760825158223234,6.676714153983808,13.717701334860523
1966-09-01,-5.251374842318973,39.37407472590955,29.51535612877413,60.1407050336963,12.197487312442847,41.07230145196613,23.56238823539956,29.091841789614467,9.229276728158153,17.726129956956736,-3.404464776750036,9.789050924943659
1966-10-01,-0.10580441497060422,38.03033892191185,26.549314185959076,52.081671961436406,18.397390063245087,31.373961614453375,19.071617728429764,20.887455271925983,1.9209936750734795,17.197423665568216,10.348243392492291,11.529303946195691
1966-11-01,2.9101401759006444,32.99545745470039,23.96292109379904,41.183812530043646,21.710091524737223,29.980470079202238,17.2193482037797,17.077421915542054,4.291742910210247,15.05261921551352,35.92342245367181,14.732468902316983
1966-12-01,-0.4657584506623795,29.693612228371858,14.312017505467029,34.9466666850747,15.348252973054995,24.927196258718613,12.224282363619999,16.898234224228457,-3.3630863428451194,17.284023946086357,32.49777210102019,9.833649997302487
