,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6,vws850-250_cluster7,vws850-250_cluster8,vws850-250_cluster9,vws850-250_cluster10,vws850-250_cluster11,vws850-250_cluster12
1965-01-01,12.496497936328385,36.87628901757097,23.159882856182477,51.437643505096915,27.51888029929326,21.347411798848526,9.35976354092796,43.89499463534013,16.966921908560753,13.594924598517284,9.471903169473682,22.6589930930137
1965-02-01,9.27786821490694,35.02434115874087,29.497174435402165,40.7169632513418,20.571773999787208,18.28685483810338,13.235809518929221,32.01320987554005,25.67848024597038,11.537265931379986,8.305536170393088,23.253238639892718
1965-03-01,8.111454741987423,39.1264043346715,24.76065408042009,42.04514986186992,21.592406517748344,12.241294276730494,16.31345994817392,23.259869933780838,20.416924430254543,11.775654176172116,7.014913455346037,24.84924475055565
1965-04-01,7.318675261173164,54.04569825374809,24.740463312790197,79.93685418974688,37.13319495815564,9.442560932226133,22.083086921333432,21.523783628731135,26.583439854374046,16.20084197205102,10.877652647317642,44.53718626561293
1965-05-01,6.208365923119657,55.72545965193756,30.294657303472047,78.08367686402235,44.65971044338349,9.828877826464776,33.01119275340497,15.314370204009824,38.72857539862658,23.848449921649856,15.963905263611831,35.24835336175505
1965-06-01,8.452183837440316,57.535904757581974,26.836703549279978,79.69115855554115,46.56542931705884,11.15500584412785,38.16271332818829,9.431544256597547,32.89284569284607,26.892569861444898,19.045259545172748,34.04372044562132
1965-07-01,9.530617993868097,78.65677902635339,31.000209474455062,93.16173177454702,46.103277863394474,9.71157236540349,37.11657787462938,11.74724056217586,33.40052104375425,22.840913168389722,13.727399905007191,41.38051418339944
1965-08-01,7.467202737923714,58.47528051249647,28.218970544768432,83.26283490294472,47.76438154055118,10.264311625704643,37.89078459108494,13.656495138288784,41.34334833350183,27.47571296957748,16.74004045429117,37.35887704967954
1965-09-01,8.617445883270616,48.438271589044064,24.620782245912498,85.84448204804585,52.080286477380874,9.772401308600784,33.86508188430004,9.937260479243088,39.62748940674276,28.192253708832617,18.491065528424286,29.666299209929072
1965-10-01,7.703370558615628,45.53090700672194,33.207383987403176,68.44067177957434,39.53364008140838,10.243867063168201,25.064618298834354,18.55046296160508,42.31521166117425,27.67228023177758,17.828866493991068,26.927829699934964
